match_id,team,player,tackles,interceptions,pressures,blocks,clearances,ball_recoveries,fouls_committed,duels_won,total_duels,defensive_third_actions,middle_third_actions,attacking_third_actions,high_turnovers,total_defensive_actions,duel_win_pct,pressure_pct,tackle_interception_pct,high_turnover_pct,attacking_third_pct,defensive_profile
3817855,Kerala Blasters,Adrián Nicolás Luna Retamar,0.0,4.0,30.0,1.0,0.0,9.0,4.0,2.0,3.0,17.0,23.0,11.0,5.0,35.0,66.67,85.71,11.43,14.29,21.57,Dominant Duelist
3817856,Jamshedpur,Jitendra Singh,0.0,2.0,31.0,2.0,2.0,5.0,2.0,0.0,4.0,20.0,20.0,8.0,2.0,35.0,0.0,88.57,5.71,5.71,16.67,Balanced Defender
3895107,FC Köln,Faride Alidou,0.0,0.0,33.0,2.0,0.0,3.0,0.0,1.0,3.0,10.0,18.0,13.0,1.0,35.0,33.33,94.29,0.0,2.86,31.71,Balanced Defender
3837896,Paris Saint-Germain,Warren Zaire Emery,0.0,2.0,33.0,0.0,0.0,3.0,1.0,1.0,2.0,8.0,24.0,9.0,3.0,35.0,50.0,94.29,5.71,8.57,21.95,Balanced Defender
3838004,Strasbourg,Mouhamadou Diarra,0.0,0.0,35.0,0.0,1.0,4.0,2.0,0.0,2.0,11.0,26.0,7.0,1.0,35.0,0.0,100.0,0.0,2.86,15.91,Balanced Defender
3895258,FC Köln,Max Finkgräfe,0.0,0.0,30.0,5.0,2.0,2.0,3.0,2.0,3.0,34.0,10.0,1.0,0.0,35.0,66.67,85.71,0.0,0.0,2.22,Dominant Duelist
3838004,Strasbourg,Jean-Ricner Bellegarde,0.0,1.0,33.0,1.0,0.0,2.0,2.0,0.0,0.0,8.0,24.0,7.0,1.0,35.0,0.0,94.29,2.86,2.86,17.95,Balanced Defender
3837844,Montpellier,Téji Savanier,0.0,2.0,30.0,2.0,0.0,7.0,4.0,1.0,5.0,23.0,21.0,6.0,4.0,34.0,20.0,88.24,5.88,11.76,12.0,Balanced Defender
3802805,Paris Saint-Germain,Marco Verratti,0.0,2.0,30.0,2.0,0.0,8.0,1.0,1.0,6.0,9.0,21.0,19.0,6.0,34.0,16.67,88.24,5.88,17.65,38.78,Balanced Defender
3802795,Rennes,Birger Meling,0.0,4.0,23.0,7.0,0.0,4.0,1.0,0.0,7.0,29.0,9.0,8.0,3.0,34.0,0.0,67.65,11.76,8.82,17.39,Balanced Defender
3837896,Paris Saint-Germain,Fabián Ruiz Peña,0.0,2.0,30.0,2.0,1.0,9.0,2.0,1.0,2.0,13.0,15.0,20.0,5.0,34.0,50.0,88.24,5.88,14.71,41.67,Balanced Defender
3802983,Marseille,Boubacar Kamara,0.0,1.0,32.0,1.0,0.0,3.0,3.0,0.0,5.0,14.0,26.0,5.0,2.0,34.0,0.0,94.12,2.94,5.88,11.11,Balanced Defender
3803000,Clermont Foot,Mohamed Bayo,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,20.0,18.0,0.0,34.0,0.0,100.0,0.0,0.0,47.37,Balanced Defender
3802709,Paris Saint-Germain,Idrissa Gana Gueye,0.0,1.0,31.0,2.0,0.0,5.0,5.0,1.0,3.0,18.0,24.0,5.0,3.0,34.0,33.33,91.18,2.94,8.82,10.64,Balanced Defender
3813303,ATK Mohun Bagan,Carl Gerard McHugh,0.0,4.0,26.0,4.0,2.0,5.0,5.0,0.0,2.0,15.0,27.0,6.0,2.0,34.0,0.0,76.47,11.76,5.88,12.5,Balanced Defender
3895180,Bayer Leverkusen,Jonas Hofmann,0.0,1.0,32.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,11.0,28.0,3.0,34.0,0.0,94.12,2.94,8.82,70.0,Balanced Defender
3813277,Mumbai City,Ahmed Jahouh,0.0,2.0,29.0,3.0,2.0,9.0,4.0,5.0,10.0,26.0,25.0,8.0,3.0,34.0,50.0,85.29,5.88,8.82,13.56,Balanced Defender
3837902,Paris Saint-Germain,Warren Zaire Emery,0.0,0.0,31.0,3.0,2.0,3.0,2.0,1.0,2.0,14.0,20.0,9.0,1.0,34.0,50.0,91.18,0.0,2.94,20.93,Balanced Defender
3895074,Bayer Leverkusen,Florian Wirtz,0.0,0.0,32.0,2.0,0.0,11.0,0.0,0.0,3.0,12.0,23.0,13.0,3.0,34.0,0.0,94.12,0.0,8.82,27.08,Balanced Defender
3817900,Chennaiyin,Anirudh Thapa,0.0,0.0,29.0,5.0,1.0,5.0,0.0,0.0,1.0,14.0,18.0,9.0,3.0,34.0,0.0,85.29,0.0,8.82,21.95,Balanced Defender
3895244,FC Heidenheim,Lennard Maloney,0.0,1.0,29.0,4.0,3.0,6.0,1.0,0.0,6.0,19.0,25.0,6.0,1.0,34.0,0.0,85.29,2.94,2.94,12.0,Balanced Defender
3817860,Odisha,Moirangthem Thoiba Singh,0.0,0.0,33.0,1.0,1.0,2.0,2.0,1.0,3.0,19.0,20.0,3.0,0.0,34.0,33.33,97.06,0.0,0.0,7.14,Balanced Defender
3895158,Bayer Leverkusen,Florian Wirtz,0.0,2.0,27.0,5.0,0.0,11.0,1.0,1.0,2.0,4.0,21.0,23.0,9.0,34.0,50.0,79.41,5.88,26.47,47.92,Balanced Defender
3817867,Mumbai City,Cássio Gabriel Vilela Ferreira,0.0,2.0,31.0,1.0,0.0,5.0,1.0,0.0,5.0,3.0,20.0,22.0,3.0,34.0,0.0,91.18,5.88,8.82,48.89,Balanced Defender
3837752,AC Ajaccio,Vincent Marchetti,0.0,2.0,29.0,3.0,1.0,5.0,3.0,0.0,1.0,11.0,26.0,7.0,1.0,34.0,0.0,85.29,5.88,2.94,15.91,Balanced Defender
3827337,Jamshedpur,Pronay Halder,0.0,0.0,32.0,2.0,0.0,5.0,0.0,0.0,3.0,10.0,28.0,4.0,1.0,34.0,0.0,94.12,0.0,2.94,9.52,Balanced Defender
3837827,Rennes,Lovro Majer,0.0,3.0,27.0,4.0,1.0,8.0,6.0,0.0,5.0,15.0,33.0,6.0,0.0,34.0,0.0,79.41,8.82,0.0,11.11,Balanced Defender
3837938,OGC Nice,Aaron Ramsey,0.0,1.0,29.0,4.0,1.0,8.0,0.0,0.0,2.0,12.0,19.0,14.0,4.0,34.0,0.0,85.29,2.94,11.76,31.11,Balanced Defender
3895244,Bayer Leverkusen,Amine Adli,0.0,0.0,30.0,3.0,0.0,5.0,1.0,1.0,4.0,10.0,24.0,9.0,2.0,33.0,25.0,90.91,0.0,6.06,20.93,Balanced Defender
3895067,Darmstadt 98,Marvin Mehlem,0.0,7.0,23.0,3.0,0.0,4.0,2.0,2.0,5.0,18.0,21.0,5.0,0.0,33.0,40.0,69.7,21.21,0.0,11.36,Balanced Defender
3895180,Eintracht Frankfurt,Eric Junior Dina Ebimbe,0.0,0.0,30.0,3.0,1.0,5.0,3.0,0.0,4.0,4.0,30.0,12.0,2.0,33.0,0.0,90.91,0.0,6.06,26.09,Balanced Defender
3895182,Bochum,Matúš Bero,0.0,1.0,28.0,4.0,0.0,8.0,3.0,0.0,3.0,8.0,25.0,14.0,2.0,33.0,0.0,84.85,3.03,6.06,29.79,Balanced Defender
3817862,Odisha,Moirangthem Thoiba Singh,0.0,1.0,27.0,5.0,3.0,2.0,1.0,0.0,2.0,14.0,21.0,6.0,1.0,33.0,0.0,81.82,3.03,3.03,14.63,Balanced Defender
3802805,OGC Nice,Flavius Daniliuc,0.0,1.0,29.0,3.0,0.0,1.0,5.0,0.0,4.0,21.0,15.0,7.0,0.0,33.0,0.0,87.88,3.03,0.0,16.28,Balanced Defender
3895194,Augsburg,Arne Maier,0.0,1.0,30.0,2.0,0.0,2.0,0.0,0.0,0.0,10.0,20.0,5.0,2.0,33.0,0.0,90.91,3.03,6.06,14.29,Balanced Defender
3802643,Strasbourg,Adrien Thomasson,0.0,2.0,31.0,0.0,0.0,6.0,2.0,1.0,3.0,14.0,16.0,14.0,3.0,33.0,33.33,93.94,6.06,9.09,31.82,Balanced Defender
3813274,Mumbai City,Ahmed Jahouh,0.0,0.0,27.0,6.0,3.0,2.0,4.0,1.0,8.0,21.0,26.0,3.0,0.0,33.0,12.5,81.82,0.0,0.0,6.0,Balanced Defender
3837896,Nantes,Ludovic Blas,0.0,1.0,31.0,1.0,0.0,5.0,0.0,1.0,1.0,6.0,27.0,6.0,0.0,33.0,100.0,93.94,3.03,0.0,15.38,Dominant Duelist
3837938,Paris Saint-Germain,Vitor Machado Ferreira,0.0,1.0,30.0,2.0,0.0,3.0,1.0,1.0,3.0,22.0,13.0,5.0,1.0,33.0,33.33,90.91,3.03,3.03,12.5,Balanced Defender
3895095,Bayer Leverkusen,Florian Wirtz,0.0,0.0,31.0,2.0,1.0,4.0,0.0,0.0,1.0,6.0,19.0,14.0,1.0,33.0,0.0,93.94,0.0,3.03,35.9,Balanced Defender
3813296,Kerala Blasters,Adrián Nicolás Luna Retamar,0.0,2.0,27.0,4.0,0.0,5.0,1.0,1.0,4.0,5.0,25.0,13.0,4.0,33.0,25.0,81.82,6.06,12.12,30.23,Balanced Defender
3837987,AC Ajaccio,Thomas Mangani,0.0,1.0,29.0,3.0,4.0,4.0,0.0,0.0,4.0,28.0,16.0,1.0,1.0,33.0,0.0,87.88,3.03,3.03,2.22,Balanced Defender
3895180,Eintracht Frankfurt,Niels Nkounkou,0.0,3.0,20.0,10.0,2.0,4.0,1.0,1.0,3.0,19.0,22.0,2.0,2.0,33.0,33.33,60.61,9.09,6.06,4.65,Balanced Defender
3837938,OGC Nice,Hichem Boudaoui,0.0,1.0,30.0,2.0,0.0,5.0,2.0,1.0,3.0,11.0,18.0,14.0,4.0,33.0,33.33,90.91,3.03,12.12,32.56,Balanced Defender
3813316,NorthEast United,Rochharzela Rochharzela,0.0,1.0,28.0,4.0,0.0,2.0,1.0,1.0,3.0,6.0,21.0,12.0,1.0,33.0,33.33,84.85,3.03,3.03,30.77,Balanced Defender
3837954,Angers,Ibrahima Niane,0.0,1.0,30.0,2.0,1.0,0.0,0.0,0.0,6.0,8.0,22.0,10.0,0.0,33.0,0.0,90.91,3.03,0.0,25.0,Balanced Defender
3895220,Darmstadt 98,Bartol Franjić,0.0,2.0,28.0,3.0,2.0,3.0,1.0,0.0,1.0,13.0,26.0,1.0,0.0,33.0,0.0,84.85,6.06,0.0,2.5,Balanced Defender
3813286,Chennaiyin,Vladimir Koman Jr.,0.0,4.0,27.0,2.0,1.0,6.0,1.0,0.0,5.0,26.0,20.0,0.0,1.0,33.0,0.0,81.82,12.12,3.03,0.0,Balanced Defender
3802802,Stade de Reims,Yunis Abdelhamid,0.0,5.0,25.0,3.0,2.0,5.0,1.0,1.0,3.0,26.0,18.0,0.0,1.0,33.0,33.33,75.76,15.15,3.03,0.0,Balanced Defender
3802709,Saint-Étienne,Denis Bouanga,0.0,0.0,29.0,4.0,3.0,4.0,3.0,1.0,5.0,10.0,19.0,19.0,1.0,33.0,20.0,87.88,0.0,3.03,39.58,Balanced Defender
3802904,Bordeaux,Jean Emile Junior Onana Onana,0.0,1.0,31.0,1.0,0.0,6.0,0.0,0.0,7.0,10.0,26.0,10.0,2.0,33.0,0.0,93.94,3.03,6.06,21.74,Balanced Defender
3837747,Marseille,Valentin Rongier,0.0,0.0,32.0,1.0,2.0,5.0,2.0,0.0,0.0,18.0,17.0,7.0,0.0,33.0,0.0,96.97,0.0,0.0,16.67,Balanced Defender
3837896,Nantes,Florent Mollet,0.0,1.0,30.0,2.0,0.0,5.0,1.0,0.0,1.0,15.0,23.0,2.0,0.0,33.0,0.0,90.91,3.03,0.0,5.0,Balanced Defender
3813280,East Bengal,Naorem Mahesh Singh,0.0,0.0,33.0,0.0,0.0,3.0,2.0,0.0,4.0,16.0,17.0,9.0,1.0,33.0,0.0,100.0,0.0,3.03,21.43,Balanced Defender
3817859,Jamshedpur,Daniel Chima Chukwu,0.0,1.0,31.0,1.0,0.0,4.0,5.0,0.0,6.0,4.0,21.0,23.0,3.0,33.0,0.0,93.94,3.03,9.09,47.92,Balanced Defender
3837987,AC Ajaccio,Kevin Spadanuda,0.0,1.0,30.0,2.0,0.0,5.0,1.0,0.0,1.0,18.0,19.0,3.0,0.0,33.0,0.0,90.91,3.03,0.0,7.5,Balanced Defender
3813266,Chennaiyin,Keisham Reagan Singh,0.0,3.0,29.0,1.0,1.0,2.0,6.0,0.0,2.0,18.0,18.0,8.0,0.0,33.0,0.0,87.88,9.09,0.0,18.18,Balanced Defender
3802643,Paris Saint-Germain,Marco Verratti,0.0,0.0,31.0,1.0,1.0,5.0,1.0,0.0,3.0,20.0,16.0,6.0,2.0,32.0,0.0,96.88,0.0,6.25,14.29,Balanced Defender
3895086,FC Heidenheim,Eren Sami Dinkçi,0.0,0.0,31.0,1.0,0.0,3.0,0.0,0.0,2.0,11.0,15.0,11.0,0.0,32.0,0.0,96.88,0.0,0.0,29.73,Balanced Defender
3803000,Clermont Foot,Jason Berthomier,0.0,0.0,31.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,20.0,10.0,1.0,32.0,0.0,96.88,0.0,3.12,28.57,Balanced Defender
3802837,Paris Saint-Germain,Idrissa Gana Gueye,0.0,3.0,24.0,5.0,1.0,4.0,4.0,1.0,4.0,8.0,20.0,17.0,3.0,32.0,25.0,75.0,9.38,9.38,37.78,Balanced Defender
3813302,Jamshedpur,Jitendra Singh,0.0,10.0,22.0,0.0,2.0,5.0,3.0,0.0,1.0,9.0,26.0,8.0,3.0,32.0,0.0,68.75,31.25,9.38,18.6,Balanced Defender
3895107,Bayer Leverkusen,Jonas Hofmann,0.0,0.0,31.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,15.0,16.0,1.0,32.0,0.0,96.88,0.0,3.12,47.06,Balanced Defender
3895153,Werder Bremen,Leonardo Bittencourt,0.0,2.0,29.0,1.0,1.0,4.0,1.0,0.0,1.0,11.0,22.0,6.0,2.0,32.0,0.0,90.62,6.25,6.25,15.38,Balanced Defender
3895107,FC Köln,Dejan Ljubicic,0.0,2.0,29.0,1.0,3.0,1.0,0.0,0.0,1.0,12.0,17.0,8.0,0.0,32.0,0.0,90.62,6.25,0.0,21.62,Balanced Defender
3817860,Hyderabad,Joel Joseph Chianese,0.0,3.0,27.0,2.0,0.0,4.0,3.0,2.0,4.0,6.0,13.0,24.0,4.0,32.0,50.0,84.38,9.38,12.5,55.81,Balanced Defender
3813300,Kerala Blasters,Vincy Barretto,0.0,2.0,27.0,3.0,0.0,2.0,3.0,0.0,2.0,6.0,26.0,7.0,1.0,32.0,0.0,84.38,6.25,3.12,17.95,Balanced Defender
3837771,Troyes,Xavier Chavalerin,0.0,2.0,30.0,0.0,1.0,4.0,1.0,0.0,1.0,24.0,8.0,7.0,3.0,32.0,0.0,93.75,6.25,9.38,17.95,Balanced Defender
3817901,Jamshedpur,Boris Singh Thangjam,0.0,0.0,30.0,2.0,2.0,8.0,0.0,1.0,4.0,16.0,15.0,15.0,5.0,32.0,25.0,93.75,0.0,15.62,32.61,Balanced Defender
3817862,Mumbai City,Bipin Singh Thounajam,0.0,0.0,28.0,4.0,0.0,5.0,2.0,0.0,2.0,12.0,18.0,11.0,4.0,32.0,0.0,87.5,0.0,12.5,26.83,Balanced Defender
3817864,Mumbai City,Lalengmawia Ralte,0.0,0.0,31.0,1.0,5.0,8.0,1.0,1.0,2.0,21.0,20.0,7.0,1.0,32.0,50.0,96.88,0.0,3.12,14.58,Balanced Defender
3802983,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,1.0,31.0,0.0,2.0,4.0,3.0,0.0,3.0,21.0,12.0,11.0,0.0,32.0,0.0,96.88,3.12,0.0,25.0,Balanced Defender
3802904,Paris Saint-Germain,Georginio Wijnaldum,0.0,0.0,27.0,5.0,0.0,6.0,1.0,2.0,2.0,13.0,8.0,20.0,3.0,32.0,100.0,84.38,0.0,9.38,48.78,Dominant Duelist
3817848,Goa,Alberto Noguera Ripoll,0.0,4.0,25.0,3.0,0.0,6.0,3.0,1.0,7.0,14.0,20.0,14.0,3.0,32.0,14.29,78.12,12.5,9.38,29.17,Balanced Defender
3837987,AC Ajaccio,Mounaim El Idrissy,0.0,0.0,30.0,2.0,0.0,2.0,1.0,0.0,5.0,8.0,30.0,2.0,0.0,32.0,0.0,93.75,0.0,0.0,5.0,Balanced Defender
3813275,Jamshedpur,Jitendra Singh,0.0,0.0,31.0,1.0,0.0,9.0,0.0,0.0,2.0,8.0,24.0,11.0,6.0,32.0,0.0,96.88,0.0,18.75,25.58,Balanced Defender
3895250,FSV Mainz 05,Karim Onisiwo,0.0,0.0,32.0,0.0,1.0,1.0,2.0,0.0,10.0,11.0,19.0,16.0,0.0,32.0,0.0,100.0,0.0,0.0,34.78,Balanced Defender
3813275,Jamshedpur,Ritwik Kumar Das,0.0,1.0,26.0,5.0,1.0,5.0,3.0,2.0,8.0,6.0,26.0,17.0,1.0,32.0,25.0,81.25,3.12,3.12,34.69,Balanced Defender
3895158,Borussia Dortmund,Marco Reus,0.0,1.0,26.0,5.0,0.0,2.0,1.0,0.0,3.0,21.0,13.0,4.0,0.0,32.0,0.0,81.25,3.12,0.0,10.53,Balanced Defender
3837954,Angers,Batista Mendy,0.0,1.0,29.0,2.0,0.0,5.0,1.0,0.0,3.0,13.0,21.0,7.0,1.0,32.0,0.0,90.62,3.12,3.12,17.07,Balanced Defender
3802676,Lens,Florian Sotoca,0.0,2.0,27.0,3.0,1.0,1.0,2.0,1.0,5.0,19.0,16.0,6.0,1.0,32.0,20.0,84.38,6.25,3.12,14.63,Balanced Defender
3837785,Paris Saint-Germain,Marco Verratti,0.0,2.0,27.0,3.0,0.0,5.0,1.0,0.0,3.0,15.0,18.0,8.0,2.0,32.0,0.0,84.38,6.25,6.25,19.51,Balanced Defender
3837998,Paris Saint-Germain,Warren Zaire Emery,0.0,0.0,30.0,2.0,1.0,1.0,1.0,1.0,2.0,23.0,6.0,8.0,0.0,32.0,50.0,93.75,0.0,0.0,21.62,Balanced Defender
3895210,Borussia Mönchengladbach,Kouadio Emmanuel Koné,0.0,2.0,29.0,1.0,0.0,5.0,1.0,0.0,2.0,23.0,13.0,4.0,2.0,32.0,0.0,90.62,6.25,6.25,10.0,Balanced Defender
3813318,Mumbai City,Lalengmawia Ralte,0.0,2.0,28.0,2.0,0.0,3.0,2.0,1.0,6.0,10.0,22.0,11.0,3.0,32.0,16.67,87.5,6.25,9.38,25.58,Balanced Defender
3895139,Union Berlin,Aïssa Bilal Laïdouni,0.0,6.0,25.0,1.0,2.0,4.0,0.0,0.0,2.0,11.0,23.0,6.0,2.0,32.0,0.0,78.12,18.75,6.25,15.0,Balanced Defender
3827338,ATK Mohun Bagan,Joni Ensio Kauko,0.0,0.0,31.0,1.0,1.0,6.0,2.0,1.0,2.0,12.0,19.0,12.0,3.0,32.0,50.0,96.88,0.0,9.38,27.91,Balanced Defender
3827767,Hyderabad,Asish Rai,0.0,2.0,27.0,2.0,8.0,8.0,1.0,1.0,4.0,29.0,18.0,5.0,1.0,31.0,25.0,87.1,6.45,3.23,9.62,Balanced Defender
3802665,Paris Saint-Germain,Ángel Fabián Di María Hernández,0.0,1.0,29.0,1.0,0.0,4.0,3.0,1.0,7.0,7.0,17.0,21.0,4.0,31.0,14.29,93.55,3.23,12.9,46.67,Balanced Defender
3837818,Angers,Himad Abdelli,0.0,5.0,25.0,1.0,1.0,4.0,2.0,0.0,2.0,17.0,15.0,8.0,2.0,31.0,0.0,80.65,16.13,6.45,20.0,Balanced Defender
3802809,Rennes,Hamari Traoré,0.0,4.0,24.0,3.0,1.0,3.0,0.0,2.0,5.0,23.0,11.0,6.0,2.0,31.0,40.0,77.42,12.9,6.45,15.0,Balanced Defender
3817886,Kerala Blasters,Sahal Abdul Samad,0.0,1.0,28.0,2.0,2.0,3.0,0.0,2.0,3.0,18.0,16.0,5.0,1.0,31.0,66.67,90.32,3.23,3.23,12.82,Dominant Duelist
3802904,Bordeaux,Enock Kwateng,0.0,4.0,25.0,2.0,1.0,1.0,4.0,1.0,10.0,29.0,13.0,5.0,1.0,31.0,10.0,80.65,12.9,3.23,10.64,Balanced Defender
3817887,Hyderabad,Joel Joseph Chianese,0.0,2.0,27.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,18.0,20.0,1.0,31.0,0.0,87.1,6.45,3.23,47.62,Balanced Defender
3817900,Chennaiyin,Rahim Ali,0.0,1.0,25.0,5.0,1.0,8.0,2.0,3.0,6.0,19.0,21.0,8.0,0.0,31.0,50.0,80.65,3.23,0.0,16.67,Balanced Defender
3817867,Mumbai City,Ahmed Jahouh,0.0,4.0,22.0,5.0,4.0,8.0,1.0,2.0,5.0,20.0,25.0,4.0,1.0,31.0,40.0,70.97,12.9,3.23,8.16,Balanced Defender
3813302,Jamshedpur,Boris Singh Thangjam,0.0,4.0,27.0,0.0,1.0,6.0,2.0,0.0,3.0,4.0,22.0,17.0,5.0,31.0,0.0,87.1,12.9,16.13,39.53,Balanced Defender
3813281,ATK Mohun Bagan,Deepak Tangri,0.0,6.0,24.0,1.0,5.0,2.0,4.0,0.0,4.0,26.0,18.0,2.0,1.0,31.0,0.0,77.42,19.35,3.23,4.35,Balanced Defender
3813267,East Bengal,Antonio Perošević,0.0,2.0,25.0,4.0,0.0,7.0,3.0,0.0,3.0,2.0,19.0,23.0,7.0,31.0,0.0,80.65,6.45,22.58,52.27,Balanced Defender
3817889,ATK Mohun Bagan,Joni Ensio Kauko,0.0,5.0,24.0,2.0,0.0,6.0,1.0,0.0,1.0,3.0,20.0,16.0,7.0,31.0,0.0,77.42,16.13,22.58,41.03,Balanced Defender
3813293,East Bengal,Lalrinliana Hnamte,0.0,2.0,27.0,2.0,0.0,2.0,0.0,1.0,8.0,20.0,14.0,7.0,0.0,31.0,12.5,87.1,6.45,0.0,17.07,Balanced Defender
3802752,Lyon,Maxence Caqueret,0.0,2.0,28.0,1.0,1.0,5.0,3.0,0.0,3.0,23.0,13.0,7.0,2.0,31.0,0.0,90.32,6.45,6.45,16.28,Balanced Defender
3895232,Bayer Leverkusen,Piero Martín Hincapié Reyna,0.0,5.0,26.0,0.0,5.0,3.0,0.0,1.0,5.0,24.0,19.0,1.0,0.0,31.0,20.0,83.87,16.13,0.0,2.27,Balanced Defender
3802676,Paris Saint-Germain,Marco Verratti,0.0,2.0,26.0,3.0,1.0,5.0,4.0,0.0,3.0,10.0,17.0,17.0,5.0,31.0,0.0,83.87,6.45,16.13,38.64,Balanced Defender
3895086,FC Heidenheim,Patrick Mainka,0.0,0.0,23.0,8.0,6.0,1.0,0.0,0.0,1.0,32.0,7.0,0.0,0.0,31.0,0.0,74.19,0.0,0.0,0.0,Protector
3837918,Paris Saint-Germain,Marco Verratti,0.0,3.0,28.0,0.0,0.0,3.0,0.0,0.0,1.0,10.0,19.0,6.0,1.0,31.0,0.0,90.32,9.68,3.23,17.14,Balanced Defender
3837954,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,3.0,25.0,3.0,2.0,5.0,2.0,1.0,4.0,16.0,8.0,20.0,4.0,31.0,25.0,80.65,9.68,12.9,45.45,Balanced Defender
3895286,Hoffenheim,Wout Weghorst,0.0,2.0,26.0,3.0,2.0,0.0,2.0,1.0,6.0,20.0,20.0,1.0,0.0,31.0,16.67,83.87,6.45,0.0,2.44,Balanced Defender
3802795,Rennes,Benjamin Bourigeaud,0.0,0.0,29.0,2.0,0.0,3.0,1.0,0.0,4.0,11.0,17.0,11.0,2.0,31.0,0.0,93.55,0.0,6.45,28.21,Balanced Defender
3837896,Nantes,Moussa Sissoko,0.0,2.0,23.0,6.0,0.0,3.0,2.0,1.0,4.0,21.0,15.0,4.0,1.0,31.0,25.0,74.19,6.45,3.23,10.0,Balanced Defender
3837918,Rennes,Lesley Chimuanya Ugochukwu,0.0,1.0,28.0,2.0,2.0,1.0,2.0,0.0,3.0,7.0,27.0,5.0,0.0,31.0,0.0,90.32,3.23,0.0,12.82,Balanced Defender
3895153,Bayer Leverkusen,Florian Wirtz,0.0,0.0,30.0,1.0,0.0,3.0,1.0,1.0,2.0,3.0,14.0,20.0,0.0,31.0,50.0,96.77,0.0,0.0,54.05,Balanced Defender
3813296,NorthEast United,Suhair Vadakkepeedika,0.0,0.0,28.0,3.0,0.0,9.0,3.0,2.0,6.0,11.0,29.0,9.0,4.0,31.0,33.33,90.32,0.0,12.9,18.37,Balanced Defender
3802696,Stade de Reims,Yunis Abdelhamid,0.0,4.0,22.0,5.0,1.0,3.0,3.0,0.0,5.0,21.0,17.0,5.0,1.0,31.0,0.0,70.97,12.9,3.23,11.63,Balanced Defender
3837859,Paris Saint-Germain,Vitor Machado Ferreira,0.0,1.0,29.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,18.0,15.0,5.0,31.0,0.0,93.55,3.23,16.13,40.54,Balanced Defender
3895250,FSV Mainz 05,Leandro Barreiro Martins,0.0,3.0,18.0,9.0,3.0,3.0,1.0,0.0,5.0,14.0,20.0,8.0,2.0,30.0,0.0,60.0,10.0,6.67,19.05,Balanced Defender
3817855,Kerala Blasters,Lalthathanga Khawlhring,0.0,2.0,26.0,2.0,2.0,4.0,5.0,0.0,3.0,20.0,19.0,5.0,1.0,30.0,0.0,86.67,6.67,3.33,11.36,Balanced Defender
3802839,Nantes,Jean-Charles Castelletto,0.0,2.0,26.0,2.0,1.0,3.0,4.0,0.0,2.0,18.0,20.0,2.0,1.0,30.0,0.0,86.67,6.67,3.33,5.0,Balanced Defender
3802837,Paris Saint-Germain,Neymar da Silva Santos Junior,0.0,1.0,27.0,2.0,0.0,5.0,3.0,0.0,0.0,4.0,10.0,24.0,4.0,30.0,0.0,90.0,3.33,13.33,63.16,Balanced Defender
3837896,Paris Saint-Germain,Vitor Machado Ferreira,0.0,1.0,28.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,18.0,14.0,1.0,30.0,0.0,93.33,3.33,3.33,38.89,Balanced Defender
3813313,Odisha,Moirangthem Thoiba Singh,0.0,2.0,22.0,6.0,2.0,4.0,3.0,0.0,4.0,11.0,27.0,5.0,2.0,30.0,0.0,73.33,6.67,6.67,11.63,Balanced Defender
3813316,Goa,Glan Martins,0.0,1.0,27.0,2.0,2.0,6.0,0.0,1.0,4.0,6.0,26.0,10.0,3.0,30.0,25.0,90.0,3.33,10.0,23.81,Balanced Defender
3895302,Werder Bremen,Romano Schmid,0.0,0.0,27.0,3.0,2.0,4.0,1.0,1.0,5.0,17.0,20.0,5.0,1.0,30.0,20.0,90.0,0.0,3.33,11.9,Balanced Defender
3837928,Lyon,Junior Castello Lukeba,0.0,9.0,19.0,2.0,4.0,2.0,1.0,1.0,2.0,30.0,6.0,3.0,2.0,30.0,50.0,63.33,30.0,6.67,7.69,Balanced Defender
3837839,Stade de Reims,Jens-Lys Michel Cajuste,0.0,2.0,26.0,2.0,0.0,3.0,0.0,0.0,3.0,16.0,8.0,12.0,0.0,30.0,0.0,86.67,6.67,0.0,33.33,Balanced Defender
3895158,Borussia Dortmund,Marius Wolf,0.0,1.0,23.0,6.0,1.0,3.0,0.0,2.0,4.0,21.0,17.0,0.0,0.0,30.0,50.0,76.67,3.33,0.0,0.0,Balanced Defender
3837963,Lorient,Darlin Zidane Yongwa Ngameni,0.0,1.0,28.0,1.0,0.0,8.0,1.0,0.0,4.0,14.0,12.0,17.0,6.0,30.0,0.0,93.33,3.33,20.0,39.53,Balanced Defender
3817887,Hyderabad,Javier Siverio Toro,0.0,1.0,26.0,3.0,0.0,4.0,3.0,0.0,12.0,2.0,29.0,18.0,3.0,30.0,0.0,86.67,3.33,10.0,36.73,Balanced Defender
3837998,Auxerre,Birama Touré,0.0,0.0,26.0,4.0,0.0,6.0,2.0,2.0,2.0,12.0,24.0,4.0,0.0,30.0,100.0,86.67,0.0,0.0,10.0,Dominant Duelist
