player,finishing_quality,xg_volume,progressive_passes,progressive_carries,xg_chain,team_involvement,xg_buildup,network_centrality,defensive_actions,high_turnovers,pressure_volume,pressure_success,recency_factor,league_mult,finishing_quality_percentile,xg_volume_percentile,progressive_passes_percentile,progressive_carries_percentile,xg_chain_percentile,team_involvement_percentile,xg_buildup_percentile,network_centrality_percentile,defensive_actions_percentile,high_turnovers_percentile,pressure_volume_percentile,pressure_success_percentile,latest_club,position,Mobility_Intensity,Progression,Control,Final_Third_Output,overall_quality,latest_club_right,position_right
Víctor Mongil Adeva,0.006059625608518614,0.28600000000000003,1.2415,0.039,0.08688333333333333,15.0397,0.0924857142857143,14.033157894736844,9.75,0.0,3.4651842105263158,31.36797368421053,0.7,0.65,33.12132352941176,10.191176470588236,22.785714285714285,1.1785714285714286,23.833333333333336,8.066666666666666,42.536121673003805,62.96691176470588,0.7674418604651163,2.877906976744186,1.1832669322709164,81.25099601593625,Odisha,Left Center Back,28.49925064277772,10.74955357142857,30.10253125,5.700214769486692,14.88461127030652,Odisha,Left Center Back
Diego Maurício Machado de Brito,0.3678929589418519,1.1505,,,,,,2.2471428571428573,,,,,0.7,0.65,70.24632352941177,49.86397058823529,,,,,,1.4558823529411764,,,,,Mumbai City,Center Forward,0.0,0.0,0.9281249999999999,58.180698529411764,14.71919806985294,Mumbai City,Center Forward
Deepak Tangri,-0.018205280793611032,0.1885,1.222,0.325,0.07658529411764707,15.528882352941176,0.09664687500000001,7.537111111111111,15.77727272727273,0.7090909090909091,12.151027777777779,13.978972222222222,0.7,0.65,30.20955882352941,4.91360294117647,22.39285714285714,8.642857142857142,15.4,9.9,44.04182509505703,29.11764705882353,37.604651162790695,14.581395348837209,42.99203187250996,6.3107569721115535,ATK Mohun Bagan,Left Defensive Midfield,28.27956372185676,15.247767857142854,22.299749999999996,15.168660632408857,14.67906374765428,ATK Mohun Bagan,Left Defensive Midfield
Ishan Pandita,0.10813156291489907,1.8785,0.2665,1.3325,0.58135,11.697000000000001,,1.7164062500000001,12.35,1.3,9.707966666666666,21.154033333333334,0.7,0.65,48.408088235294116,71.70220588235294,0.7857142857142857,33.39285714285714,92.76666666666668,2.566666666666667,,0.7279411764705882,13.622093023255813,35.302325581395344,26.42629482071713,46.93625498007968,Jamshedpur,Right Defensive Midfield,31.52017583734828,21.37633928571428,1.9472291666666668,32.36097549019608,13.814670884010695,Jamshedpur,Right Defensive Midfield
Alan Henrique Costa,0.2982290814192811,0.793,1.0985,0.18200000000000002,0.06740882352941177,20.403882352941178,0.053421875,15.56388888888889,10.79,0.0,4.853694444444445,21.58613888888889,0.7,0.65,64.78676470588235,36.033088235294116,18.857142857142858,4.714285714285714,9.166666666666668,23.833333333333336,10.539923954372624,69.88235294117646,3.453488372093023,2.877906976744186,3.944223107569721,49.30278884462152,Bengaluru,Left Center Back,17.541149732465488,9.204642857142858,34.63625,8.158532784192573,13.682854034156971,Bengaluru,Left Center Back
Serigne Mourtada Fall,0.641544719206389,0.8190000000000001,1.209,0.10400000000000001,0.06725789473684211,21.35147368421053,0.06868333333333333,13.262394736842104,,,2.977722222222222,23.089083333333335,0.7,0.65,83.34926470588235,37.125,21.21428571428571,2.357142857142857,8.616666666666667,25.666666666666664,22.58555133079848,60.41911764705882,,,0.3944223107569721,56.402390438247004,Mumbai City,Right Center Back,19.683645418326687,10.112142857142857,30.3634375,10.458033224530306,13.459729548734465,Mumbai City,Right Center Back
Pritam Kotal,-0.028172534215123373,0.9035,0.9099999999999999,0.29250000000000004,0.0831025,24.205025,0.07953947368421052,13.167227272727274,11.05,0.325,4.12425,16.963522727272725,0.7,0.65,29.11764705882353,39.67279411764706,9.821428571428571,7.4642857142857135,20.9,33.00000000000001,33.1254752851711,59.69117647058823,4.988372093023256,7.098837209302326,3.1553784860557768,23.665338645418327,ATK Mohun Bagan,Right Back,16.56125680417863,9.467857142857142,36.196875,20.340182289336838,13.371146263895401,ATK Mohun Bagan,Right Back
Juan Antonio González Fernández,-0.19314788647010575,0.507,1.2545,0.0975,0.0994175,17.760275,0.06855588235294117,11.597238095238096,9.75,0.0,3.6403250000000003,24.1813,0.7,0.65,12.738970588235293,24.568014705882355,23.96428571428571,1.9642857142857142,31.533333333333335,15.4,22.20912547528517,48.408088235294116,0.7674418604651163,2.877906976744186,1.5776892430278884,61.52988047808765,Hyderabad,Left Center Back,21.63482335194107,11.365357142857142,23.90128125,4.335306246155782,12.263430760563406,Hyderabad,Left Center Back
Prasanth Karuthadathkuni,0.2388683990079862,0.2665,,,0.33809285714285714,13.380714285714285,0.46982,2.650607142857143,,,,,0.7,0.65,61.51102941176471,8.917279411764707,,,85.8,4.033333333333333,97.11787072243345,2.1838235294117645,,,,,Kerala Blasters,Right Midfield,0.0,0.0,3.192520833333333,65.23760472873798,11.296653868256488,Kerala Blasters,Right Midfield
Narayan Das,0.02772629227518528,0.22100000000000003,0.611,0.2405,0.038146875000000004,15.5374375,0.035181250000000004,12.632236842105263,12.805,0.52,6.784631578947369,16.632815789473685,0.7,0.65,36.76102941176471,6.915441176470589,2.357142857142857,5.5,0.7333333333333334,10.266666666666667,1.129277566539924,55.32352941176471,18.03488372093023,9.209302325581396,8.677290836653388,20.904382470119522,Chennaiyin,Left Back,16.060756103493006,5.0285714285714285,31.56725,16.03148343491389,11.020121230826291,Chennaiyin,Left Back
Muhammed Nemil Valiyattil,-0.17223124921984795,0.68,,,0.8363636363636364,15.274545454545454,,4.423571428571429,18.5,1.0,,,0.7,1.0,14.19485294117647,29.66360294117647,,,96.06666666666668,9.166666666666668,,6.915441176470589,48.92441860465116,22.83139534883721,,,Goa,Left Defensive Midfield,29.721584302325574,0.0,7.504635416666667,31.096420343137254,10.464031828260373,Goa,Left Defensive Midfield
Prabir Das,-0.08645528079361103,0.325,1.547,1.7615,0.16115937500000002,11.78653125,0.2780916666666667,5.411421052631578,9.75,0.0,7.216911764705883,17.930441176470588,0.7,0.65,21.838235294117645,13.102941176470589,36.14285714285714,45.57142857142857,59.03333333333334,2.9333333333333336,90.34220532319392,12.738970588235293,0.7674418604651163,2.877906976744186,11.43824701195219,29.58167330677291,ATK Mohun Bagan,Right Center Back,10.825679925646252,24.28642857142857,6.19746875,11.559494604115411,9.62360975221217,ATK Mohun Bagan,Right Center Back
Eli Sabia Filho,0.0755558990079862,0.7020000000000001,0.7865,0.1625,0.08168333333333334,13.486199999999998,0.07900000000000001,8.778972222222222,11.607142857142858,0.18571428571428572,9.588264705882354,22.715588235294117,0.7,0.65,44.04044117647059,30.20955882352941,6.678571428571428,3.9285714285714284,19.066666666666666,4.4,31.996197718631176,36.033088235294116,8.058139534883722,5.755813953488372,25.243027888446214,54.43027888446215,Jamshedpur,Right Center Back,20.300732882423794,3.446339285714285,17.208468749999998,6.034016047864012,8.812002139258363,Jamshedpur,Right Center Back
Syed Suhail Pasha,-0.00044037439148136257,0.3055,,,,,,2.4773125,12.025,1.6249999999999998,,,0.7,0.65,31.665441176470587,11.829044117647058,,,,,,1.8198529411764706,11.511627906976743,48.348837209302324,,,Chennaiyin,Left Center Midfield,30.666976744186044,0.0,1.2374999999999998,16.52813189338235,8.323543274830541,Chennaiyin,Left Center Midfield
Kiyan Nassiri Giri,0.5282262922751852,0.6695000000000001,,,0.43476875000000004,19.197750000000003,0.19838000000000003,2.215958333333334,11.700000000000001,0.65,,,0.7,0.65,77.52573529411765,28.75367647058824,,,90.2,20.533333333333335,79.8022813688213,1.0919117647058822,9.784883720930232,12.087209302325581,,,ATK Mohun Bagan,Right Defensive Midfield,7.576090116279069,0.0,14.974552083333332,33.54445079400582,8.10172800834599,ATK Mohun Bagan,Right Defensive Midfield
Héctor Rodas Ramírez,0.45138302134043223,0.4745,0.6890000000000001,0.0,0.06475,11.6585,0.06695,9.168466666666667,10.725,0.0,4.037892857142857,20.439714285714288,0.7,0.65,73.88602941176471,23.294117647058822,4.321428571428571,0.5892857142857143,5.866666666666667,2.2,19.950570342205324,37.85294117647059,2.877906976744186,2.877906976744186,2.366533864541833,42.59760956175299,Odisha,Right Center Back,15.130045573519872,2.068883928571428,17.87775,9.141753658996869,7.885472089619665,Odisha,Right Center Back
Peter Hartley,0.521294719206389,1.0594999999999999,0.8580000000000001,0.0,0.06908055555555556,14.262083333333333,0.043550000000000005,7.5897250000000005,11.05,0.0,3.673184210526316,21.099,0.7,0.65,77.16176470588235,45.49632352941176,8.25,0.5892857142857143,11.0,5.866666666666667,3.76425855513308,29.481617647058822,4.988372093023256,2.877906976744186,1.9721115537848606,46.147410358565736,Jamshedpur,Left Center Back,16.42595504609469,3.905491071428571,14.26665625,9.647986695509951,7.754994800763748,Jamshedpur,Left Center Back
