season_name,match_id,player,team,possessions_with_shot,xg_chain,shots_in_chain,goals_in_chain,avg_xg_per_possession,total_touches_in_chains,minutes_played,xg_chain_per90,team_involvement_pct
2021/2022,3817850,Greg Stewart,Jamshedpur,12,1.171,12.0,1.0,0.098,27.0,1116.0,0.094,93.49
2021/2022,3813311,Alexandre Monteiro de Lima,Jamshedpur,11,1.001,14.0,0.0,0.091,31.0,957.0,0.094,88.58
2022,3857275,Wahbi Khazri,Tunisia,3,0.184,3.0,1.0,0.061,6.0,177.0,0.094,61.67
2021/2022,3817872,Jerry Mawihmingthanga,Odisha,2,0.19,2.0,0.0,0.095,4.0,184.0,0.093,14.06
2021/2022,3802809,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,9,0.867,9.0,0.0,0.096,20.0,837.0,0.093,65.59
2021/2022,3802902,Pol Mikel Lirola Kosok,Marseille,4,0.38,7.0,0.0,0.095,20.0,368.0,0.093,44.69
2022,3857262,Kléper Laveran Lima Ferreira,Portugal,5,0.476,5.0,1.0,0.095,34.0,460.0,0.093,50.8
2021/2022,3817898,Alexander Romario Jesuraj,Goa,6,0.416,6.0,0.0,0.069,13.0,402.0,0.093,21.79
2022,3857270,Facundo Pellistri Rebollo,Uruguay,3,0.109,3.0,0.0,0.036,8.0,105.0,0.093,8.96
2021/2022,3817878,Souvik Chakrabarti,Hyderabad,6,0.433,6.0,1.0,0.072,8.0,420.0,0.093,15.96
2021/2022,3813304,Aniket Anil Jadhav,Hyderabad,5,0.425,5.0,1.0,0.085,11.0,410.0,0.093,56.46
2021/2022,3813304,João Victor de Albuquerque Bruno,Hyderabad,4,0.393,4.0,1.0,0.098,12.0,380.0,0.093,52.21
2021/2022,3817870,Iván Garrido González,Goa,4,0.38,4.0,1.0,0.095,7.0,368.0,0.093,15.91
2021/2022,3813315,Sanson Pereira,Goa,5,0.483,5.0,1.0,0.097,15.0,465.0,0.093,62.94
2021/2022,3813270,Glan Martins,Goa,2,0.153,2.0,0.0,0.076,10.0,148.0,0.093,43.81
2021/2022,3813311,Debjit Majumder,Chennaiyin,1,0.098,1.0,0.0,0.098,2.0,95.0,0.093,19.36
2021/2022,3817848,Liston Colaco,ATK Mohun Bagan,12,1.148,13.0,1.0,0.096,21.0,1116.0,0.093,54.35
2022,3857257,Kasper Schmeichel,Denmark,1,0.096,2.0,0.0,0.096,1.0,93.0,0.093,13.75
2021/2022,3802685,Arnaud Kalimuendo Muinga,Lens,5,0.398,5.0,1.0,0.08,9.0,385.0,0.093,37.25
2021/2022,3813312,Roy Krishna,ATK Mohun Bagan,2,0.191,2.0,0.0,0.096,6.0,184.0,0.093,35.92
2021/2022,3802802,Wout Faes,Stade de Reims,2,0.18,2.0,0.0,0.09,8.0,174.0,0.093,39.51
2021/2022,3817874,Eduardo Bedia Peláez,Goa,6,0.583,6.0,0.0,0.097,17.0,564.0,0.093,45.05
2021/2022,3817876,Rahim Ali,Chennaiyin,4,0.286,4.0,1.0,0.072,7.0,276.0,0.093,43.24
2021/2022,3802683,Sofiane Diop,AS Monaco,6,0.395,6.0,0.0,0.066,20.0,384.0,0.093,56.95
2021/2022,3813307,Alexandre Monteiro de Lima,Jamshedpur,5,0.473,6.0,0.0,0.095,23.0,460.0,0.093,65.68
2021/2022,3813288,Mohammad Yasir,Hyderabad,3,0.271,3.0,0.0,0.09,8.0,261.0,0.093,55.53
2021/2022,3817899,Kamaljit Singh,Odisha,1,0.096,1.0,0.0,0.096,1.0,94.0,0.092,43.65
2021/2022,3817872,Víctor Mongil Adeva,Odisha,2,0.12,3.0,0.0,0.06,3.0,118.0,0.092,8.88
2022,3869552,Raphaël Varane,France,2,0.173,3.0,1.0,0.087,9.0,170.0,0.092,10.41
2021/2022,3817853,Saviour Gama,Goa,6,0.183,6.0,0.0,0.031,11.0,180.0,0.092,15.93
2021/2022,3813314,Rahul Kannoly Praveen,Kerala Blasters,2,0.061,2.0,1.0,0.031,4.0,60.0,0.092,7.08
2021/2022,3817888,Darren Sidoel,East Bengal,2,0.131,2.0,1.0,0.066,3.0,128.0,0.092,12.18
2022,3857292,Óscar Esau Duarte Gaitán,Costa Rica,2,0.183,2.0,0.0,0.092,6.0,180.0,0.092,19.56
2021/2022,3813265,Rahul Bheke,Mumbai City,3,0.275,4.0,0.0,0.092,10.0,270.0,0.092,50.29
2022,3869321,Nicolás Alejandro Tagliafico,Argentina,1,0.042,1.0,0.0,0.042,1.0,41.0,0.092,0.72
2021/2022,3813285,Cleiton Augusto Oliveira Silva,Bengaluru,9,0.85,10.0,1.0,0.094,14.0,828.0,0.092,79.77
2021/2022,3802802,Thilo Kehrer,Paris Saint-Germain,8,0.748,9.0,1.0,0.094,10.0,728.0,0.092,34.09
2021/2022,3813315,Aibanbha Kupar Dohling,Goa,3,0.278,3.0,0.0,0.093,5.0,273.0,0.092,36.22
2021/2022,3817862,Igor Angulo Albóniga,Mumbai City,6,0.483,7.0,3.0,0.081,12.0,474.0,0.092,54.05
2022,3857287,Moon-Hwan Kim,South Korea,4,0.389,4.0,0.0,0.097,17.0,380.0,0.092,78.91
2021/2022,3813278,Edwin Sydney Vanspaul,Chennaiyin,3,0.074,3.0,0.0,0.025,3.0,72.0,0.092,11.37
2022,3869220,Romain Saïss,Morocco,1,0.119,1.0,0.0,0.119,4.0,117.0,0.092,3.21
2021/2022,3802805,Walter Daniel Benítez,OGC Nice,2,0.179,2.0,0.0,0.09,5.0,176.0,0.092,28.24
2022,3857282,Antonee Robinson,United States,5,0.508,5.0,1.0,0.102,12.0,495.0,0.092,84.32
2022,3869151,Kye Rowles,Australia,4,0.393,4.0,0.0,0.098,9.0,384.0,0.092,92.23
2022,3869151,Aziz Eraltay Behich,Australia,4,0.393,4.0,0.0,0.098,14.0,384.0,0.092,92.23
2022,3869151,Rodrigo Javier De Paul,Argentina,7,0.679,10.0,0.0,0.097,51.0,665.0,0.092,51.18
2021/2022,3813267,Bikash Jairu,East Bengal,2,0.119,2.0,0.0,0.059,6.0,116.0,0.092,21.28
2021/2022,3827336,Hugo Adnan Boumous,ATK Mohun Bagan,13,1.282,16.0,1.0,0.099,37.0,1248.0,0.092,53.41
2022,3869118,John Stones,England,3,0.231,3.0,1.0,0.077,7.0,225.0,0.092,22.65
2021/2022,3817863,Leander D''Cunha,Goa,7,0.69,7.0,1.0,0.099,14.0,672.0,0.092,66.78
2021/2022,3817850,Seminlen Doungel,Jamshedpur,3,0.174,3.0,0.0,0.058,5.0,171.0,0.092,13.89
2022,3857266,Andreas Evald Cornelius,Denmark,1,0.048,1.0,0.0,0.048,3.0,47.0,0.092,5.96
2021/2022,3813301,Mashoor Shereef Thangalakath,NorthEast United,3,0.292,3.0,0.0,0.097,5.0,285.0,0.092,22.4
2021/2022,3813317,Kamaljit Singh,Odisha,4,0.378,4.0,1.0,0.094,5.0,368.0,0.092,24.79
2021/2022,3817880,Héctor Rodas Ramírez,Odisha,2,0.19,2.0,0.0,0.095,4.0,186.0,0.092,11.81
2021/2022,3817884,Nikhil Poojary,Hyderabad,2,0.095,3.0,0.0,0.047,4.0,94.0,0.091,9.85
2021/2022,3813276,Suhair Vadakkepeedika,NorthEast United,10,0.914,12.0,1.0,0.091,26.0,900.0,0.091,57.75
2022,3869321,Germán Alejandro Pezzella,Argentina,2,0.087,2.0,0.0,0.043,5.0,86.0,0.091,1.49
2022,3857301,Boulaye Dia,Senegal,4,0.367,4.0,1.0,0.092,9.0,364.0,0.091,40.64
2022,3857268,Stephen Antunes Eustáquio,Canada,14,1.135,14.0,0.0,0.081,49.0,1120.0,0.091,48.47
2021/2022,3802683,Ángel Fabián Di María Hernández,Paris Saint-Germain,1,0.081,2.0,0.0,0.081,8.0,80.0,0.091,5.77
2021/2022,3817891,Cleiton Augusto Oliveira Silva,Bengaluru,2,0.136,2.0,0.0,0.068,6.0,134.0,0.091,11.78
2021/2022,3817882,Marcelo Ribeiro dos Santos,East Bengal,8,0.729,8.0,0.0,0.091,16.0,720.0,0.091,46.06
2021/2022,3813270,Jorge Ortiz Mendoza,Goa,3,0.097,3.0,0.0,0.032,7.0,96.0,0.091,27.77
2021/2022,3802752,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,7,0.529,7.0,0.0,0.076,26.0,525.0,0.091,28.02
2022,3869152,Bartosz Bereszyński,Poland,4,0.381,6.0,0.0,0.095,30.0,376.0,0.091,27.56
2021/2022,3802795,Kylian Mbappé Lottin,Paris Saint-Germain,9,0.833,10.0,1.0,0.093,19.0,828.0,0.091,87.85
2022,3857257,Joakim Mæhle,Denmark,5,0.347,5.0,0.0,0.069,20.0,345.0,0.091,49.71
2022,3857284,Thomas Müller,Germany,12,0.805,14.0,0.0,0.067,32.0,792.0,0.091,32.2
2021/2022,3802690,Keylor Navas Gamboa,Paris Saint-Germain,4,0.344,4.0,0.0,0.086,6.0,340.0,0.091,16.86
2022,3857294,Cody Mathès Gakpo,Netherlands,3,0.248,3.0,1.0,0.083,6.0,246.0,0.091,18.46
2021/2022,3817886,Joe Zoherliana,NorthEast United,2,0.126,2.0,0.0,0.063,10.0,126.0,0.09,28.14
2021/2022,3817882,Mohammad Sajid Dhot,Chennaiyin,1,0.047,1.0,0.0,0.047,3.0,47.0,0.09,6.86
2021/2022,3803000,Jean-Claude Billong,Clermont Foot,1,0.088,1.0,0.0,0.088,1.0,88.0,0.09,7.3
2021/2022,3802752,Islam Slimani,Lyon,4,0.372,4.0,1.0,0.093,7.0,372.0,0.09,55.01
2022,3869254,Raphaël Adelino José Guerreiro,Portugal,8,0.724,8.0,3.0,0.091,28.0,728.0,0.09,31.7
2021/2022,3827335,Harmanjot Singh Khabra,Kerala Blasters,3,0.286,4.0,0.0,0.095,5.0,285.0,0.09,20.18
2021/2022,3817870,Makan Winkle Chote,Goa,5,0.475,5.0,0.0,0.095,16.0,475.0,0.09,19.89
2022,3857293,José María Giménez de Vargas,Uruguay,2,0.2,2.0,1.0,0.1,3.0,200.0,0.09,14.67
2021/2022,3802665,Ángel Fabián Di María Hernández,Paris Saint-Germain,12,1.053,13.0,2.0,0.088,31.0,1056.0,0.09,38.9
2021/2022,3813278,Jorge Rolando Pereyra Díaz,Kerala Blasters,3,0.23,4.0,1.0,0.077,8.0,231.0,0.09,19.37
2021/2022,3817891,Subha Ghosh,East Bengal,2,0.116,2.0,0.0,0.058,3.0,116.0,0.09,7.64
2021/2022,3813287,Gurpreet Singh Sandhu,Bengaluru,5,0.445,5.0,0.0,0.089,8.0,445.0,0.09,19.37
2021/2022,3813286,Rahul Bheke,Mumbai City,5,0.457,8.0,1.0,0.091,51.0,455.0,0.09,77.33
2021/2022,3817890,Anisa Anwar Ali,Goa,5,0.465,5.0,0.0,0.093,9.0,465.0,0.09,23.74
2021/2022,3802930,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,12,1.116,12.0,1.0,0.093,56.0,1116.0,0.09,50.2
2021/2022,3813269,Narender Gahlot,Jamshedpur,2,0.19,2.0,1.0,0.095,3.0,190.0,0.09,14.33
2021/2022,3817869,Naorem Roshan Singh,Bengaluru,6,0.571,6.0,0.0,0.095,14.0,570.0,0.09,57.54
2021/2022,3813298,Bikash Jairu,East Bengal,3,0.271,3.0,1.0,0.09,4.0,270.0,0.09,46.44
2021/2022,3813305,Bartholomew Owogbalor Ogbeche,Hyderabad,8,0.752,9.0,0.0,0.094,11.0,752.0,0.09,64.02
2021/2022,3813298,Joyner Lourenco,East Bengal,1,0.007,1.0,0.0,0.007,1.0,7.0,0.09,1.2
2021/2022,3802907,Timothy Weah,Lille,2,0.136,2.0,0.0,0.068,4.0,136.0,0.09,13.3
2022,3869151,Lisandro Martínez,Argentina,2,0.078,2.0,0.0,0.039,4.0,78.0,0.09,5.88
2022,3857284,Joshua Kimmich,Germany,14,1.365,19.0,0.0,0.097,75.0,1358.0,0.09,54.6
2021/2022,3817859,Marco Sahanek,NorthEast United,2,0.09,2.0,0.0,0.045,4.0,90.0,0.09,5.11
2021/2022,3817859,Mohammed Irshad,NorthEast United,2,0.09,2.0,0.0,0.045,2.0,90.0,0.09,5.11
2021/2022,3802690,Georginio Wijnaldum,Paris Saint-Germain,10,0.914,10.0,0.0,0.091,26.0,910.0,0.09,44.8
2022,3857299,Tariq Lamptey,Ghana,1,0.075,1.0,0.0,0.075,6.0,75.0,0.09,6.98
2022,3869420,Antony Matheus dos Santos,Brazil,5,0.325,6.0,0.0,0.065,15.0,325.0,0.09,6.63
2022,3869420,Carlos Henrique Casimiro,Brazil,13,1.579,14.0,1.0,0.121,29.0,1586.0,0.09,32.22
2022,3869118,Pape Gueye,Senegal,4,0.187,4.0,0.0,0.047,12.0,188.0,0.09,20.34
2021/2022,3813266,Jorge Ortiz Mendoza,Goa,11,1.021,12.0,1.0,0.093,36.0,1023.0,0.09,73.16
2021/2022,3817888,Hira Mondal,East Bengal,5,0.448,5.0,0.0,0.09,13.0,455.0,0.089,41.66
2021/2022,3817861,Wungngayam Muirang,Bengaluru,4,0.258,4.0,0.0,0.065,10.0,260.0,0.089,19.07
2021/2022,3813265,Raynier Fernandes,Mumbai City,5,0.318,6.0,0.0,0.064,24.0,320.0,0.089,58.16
2021/2022,3817875,Jitendra Singh,Jamshedpur,2,0.182,3.0,1.0,0.091,3.0,184.0,0.089,48.05
2022,3857262,António João Pereira Albuquerque Tavares Silva,Portugal,5,0.476,5.0,1.0,0.095,28.0,480.0,0.089,50.8
2021/2022,3802902,Duje Ćaleta-Car,Marseille,5,0.436,8.0,0.0,0.087,16.0,440.0,0.089,51.28
2021/2022,3817878,Thongkhosiem Haokip,East Bengal,2,0.113,3.0,0.0,0.057,3.0,114.0,0.089,9.73
2022,3869684,Josip Šutalo,Croatia,4,0.339,4.0,1.0,0.085,16.0,344.0,0.089,46.05
2021/2022,3802665,Marco Verratti,Paris Saint-Germain,10,0.908,10.0,2.0,0.091,35.0,920.0,0.089,33.55
2022,3869486,Selim Amallah,Morocco,1,0.061,1.0,0.0,0.061,1.0,62.0,0.089,6.28
2021/2022,3813278,Jessel Carneiro,Kerala Blasters,2,0.182,3.0,1.0,0.091,4.0,184.0,0.089,15.32
2021/2022,3813296,Deshorn Brown,NorthEast United,2,0.134,3.0,0.0,0.067,3.0,136.0,0.089,52.12
2021/2022,3802665,Georginio Wijnaldum,Paris Saint-Germain,4,0.264,4.0,0.0,0.066,14.0,268.0,0.089,9.75
2021/2022,3817888,Carl Gerard McHugh,ATK Mohun Bagan,17,1.575,19.0,1.0,0.093,42.0,1598.0,0.089,55.32
2022,3857298,Alexander Djiku,Ghana,2,0.176,2.0,1.0,0.088,3.0,178.0,0.089,22.56
2021/2022,3813294,Jerry Lalrinzuala,Chennaiyin,3,0.273,3.0,0.0,0.091,6.0,276.0,0.089,22.58
2021/2022,3813264,Juan Antonio González Fernández,Hyderabad,7,0.64,8.0,1.0,0.091,17.0,644.0,0.089,47.28
2021/2022,3817900,Vladimir Koman Jr.,Chennaiyin,2,0.091,2.0,0.0,0.046,3.0,92.0,0.089,10.66
2021/2022,3817876,Gurjinder Kumar,NorthEast United,9,0.837,9.0,0.0,0.093,17.0,846.0,0.089,29.04
2021/2022,3813300,Sahal Abdul Samad,Kerala Blasters,4,0.294,4.0,0.0,0.074,19.0,296.0,0.089,13.37
2021/2022,3817883,Suresh Singh Wangjam,Bengaluru,2,0.089,2.0,0.0,0.044,4.0,90.0,0.089,6.76
2021/2022,3802793,Eric Junior Dina Ebimbe,Paris Saint-Germain,5,0.302,5.0,0.0,0.06,13.0,305.0,0.089,18.97
2021/2022,3802839,Pedro Chirivella Burgos,Nantes,4,0.366,4.0,1.0,0.092,10.0,372.0,0.089,15.46
2021/2022,3802699,Miguel Ângelo da Silva Rocha,Lille,6,0.562,6.0,0.0,0.094,10.0,570.0,0.089,38.19
2022,3857285,Cody Mathès Gakpo,Netherlands,7,0.634,7.0,1.0,0.091,13.0,644.0,0.089,62.09
2022,3857299,Chang-Hoon Kwon,South Korea,4,0.209,4.0,0.0,0.052,12.0,212.0,0.089,18.15
2021/2022,3813288,Laxmikant Kattimani,Hyderabad,1,0.091,1.0,1.0,0.091,1.0,92.0,0.089,18.65
2021/2022,3813301,Gurjinder Kumar,NorthEast United,5,0.482,5.0,0.0,0.096,11.0,485.0,0.089,36.98
2021/2022,3817872,Ajay Chhetri,Bengaluru,6,0.542,7.0,0.0,0.09,23.0,546.0,0.089,30.54
2022,3857275,Youssouf Fofana,France,2,0.129,2.0,0.0,0.065,4.0,132.0,0.088,28.56
2021/2022,3817854,Manvir Singh,ATK Mohun Bagan,2,0.171,2.0,1.0,0.085,6.0,174.0,0.088,21.28
2021/2022,3813287,José Luis Espinosa Arroyo,ATK Mohun Bagan,1,0.089,1.0,0.0,0.089,1.0,91.0,0.088,4.5
2021/2022,3817882,Ariel Borysiuk,Chennaiyin,3,0.261,3.0,0.0,0.087,4.0,267.0,0.088,38.1
2021/2022,3813288,Nerijus Valskis,Jamshedpur,4,0.357,4.0,0.0,0.089,8.0,364.0,0.088,36.09
2021/2022,3802802,Kylian Mbappé Lottin,Paris Saint-Germain,11,0.815,11.0,1.0,0.074,30.0,836.0,0.088,37.14
2022,3857268,Yannick Ferreira Carrasco,Belgium,1,0.047,1.0,0.0,0.047,1.0,48.0,0.088,7.01
2022,3869254,Cristiano Ronaldo dos Santos Aveiro,Portugal,2,0.039,2.0,1.0,0.02,3.0,40.0,0.088,1.71
2021/2022,3813265,Cássio Gabriel Vilela Ferreira,Mumbai City,5,0.308,6.0,0.0,0.062,20.0,315.0,0.088,56.33
2021/2022,3813276,Amir Derviševič,East Bengal,4,0.251,4.0,0.0,0.063,7.0,256.0,0.088,39.24
2021/2022,3813278,Prabhushkan Singh Gill,Kerala Blasters,2,0.173,3.0,2.0,0.087,2.0,176.0,0.088,14.57
2021/2022,3817894,Arshdeep Singh Saini,Odisha,2,0.181,2.0,0.0,0.091,2.0,186.0,0.088,9.45
2022,3857283,Michy Batshuayi Tunga,Belgium,2,0.145,2.0,0.0,0.072,5.0,148.0,0.088,22.56
2021/2022,3802907,Leandro Daniel Paredes,Paris Saint-Germain,10,0.825,11.0,2.0,0.083,41.0,840.0,0.088,28.31
2021/2022,3817875,Aibanbha Kupar Dohling,Goa,4,0.289,6.0,0.0,0.072,13.0,296.0,0.088,21.01
2021/2022,3817879,Anirudh Thapa,Chennaiyin,7,0.648,8.0,1.0,0.093,12.0,665.0,0.088,83.99
2021/2022,3802818,Terem Igobor Moffi,Lorient,5,0.372,5.0,1.0,0.074,8.0,380.0,0.088,59.76
2022,3869354,Aurélien Djani Tchouaméni,France,4,0.379,4.0,1.0,0.095,9.0,388.0,0.088,45.15
2021/2022,3813287,Parag Satish Shrivas,Bengaluru,5,0.417,5.0,0.0,0.083,11.0,425.0,0.088,18.16
2021/2022,3802930,Marcos Aoás Corrêa,Paris Saint-Germain,9,0.817,9.0,1.0,0.091,40.0,837.0,0.088,36.75
2021/2022,3813270,Ahmed Jahouh,Mumbai City,6,0.545,6.0,2.0,0.091,15.0,558.0,0.088,27.15
2021/2022,3813269,Greg Stewart,Jamshedpur,12,1.107,14.0,4.0,0.092,22.0,1128.0,0.088,83.47
2022,3869684,Yassine Bounou,Morocco,2,0.175,2.0,0.0,0.088,2.0,180.0,0.088,18.05
2021/2022,3817897,Álvaro Vázquez García,Kerala Blasters,9,0.759,10.0,0.0,0.084,25.0,774.0,0.088,57.39
2021/2022,3813305,Eduardo García Martín,Hyderabad,6,0.429,7.0,0.0,0.071,9.0,438.0,0.088,36.52
2022,3857297,Saleh Khalid Al Shehri,Saudi Arabia,4,0.332,4.0,0.0,0.083,9.0,340.0,0.088,21.66
2021/2022,3813311,Boris Singh Thangjam,Jamshedpur,5,0.321,5.0,0.0,0.064,23.0,330.0,0.088,28.41
2022,3857269,Remo Freuler,Switzerland,1,0.088,2.0,0.0,0.088,4.0,90.0,0.088,33.99
2022,3857269,Yann Sommer,Switzerland,1,0.088,2.0,0.0,0.088,6.0,90.0,0.088,33.99
2022,3857269,Ruben Vargas,Switzerland,3,0.167,4.0,0.0,0.056,7.0,171.0,0.088,64.5
2021/2022,3802676,Jonathan Clauss,Lens,2,0.135,2.0,0.0,0.068,2.0,138.0,0.088,15.96
2022,3857299,Min Jae Kim,South Korea,6,0.528,11.0,1.0,0.088,24.0,540.0,0.088,45.85
2021/2022,3813298,Komal Thatal,Jamshedpur,7,0.322,9.0,0.0,0.046,16.0,329.0,0.088,29.24
2022,3857265,Jakub Piotr Kiwior,Poland,2,0.174,2.0,0.0,0.087,3.0,180.0,0.087,16.79
2021/2022,3802902,Luan Peres Petroni,Marseille,6,0.52,9.0,0.0,0.087,14.0,540.0,0.087,61.16
2021/2022,3817857,Seminlen Doungel,Jamshedpur,6,0.528,6.0,0.0,0.088,11.0,546.0,0.087,41.6
2021/2022,3802683,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,7,0.621,8.0,1.0,0.089,17.0,644.0,0.087,44.22
2021/2022,3817857,Ritwik Kumar Das,Jamshedpur,3,0.241,3.0,0.0,0.08,9.0,249.0,0.087,18.99
2022,3857255,Sergio Busquets i Burgos,Spain,7,0.63,7.0,1.0,0.09,43.0,651.0,0.087,76.29
2021/2022,3817864,Bipin Singh Thounajam,Mumbai City,7,0.627,7.0,0.0,0.09,22.0,651.0,0.087,63.34
2021/2022,3817870,Sanson Pereira,Goa,2,0.093,2.0,0.0,0.047,3.0,96.0,0.087,3.89
2022,3857288,Youssef Msakni,Tunisia,8,0.738,9.0,0.0,0.092,23.0,760.0,0.087,71.97
2021/2022,3817856,Pritam Kotal,ATK Mohun Bagan,4,0.24,4.0,0.0,0.06,9.0,248.0,0.087,28.31
2021/2022,3817873,Prabir Das,ATK Mohun Bagan,6,0.255,6.0,1.0,0.043,12.0,264.0,0.087,10.96
2021/2022,3802795,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,9,0.798,9.0,1.0,0.089,30.0,828.0,0.087,84.16
2021/2022,3813269,Rehnesh Thumbirumbu Paramba,Jamshedpur,1,0.078,1.0,0.0,0.078,2.0,81.0,0.087,5.88
2021/2022,3813268,Prabir Das,ATK Mohun Bagan,2,0.066,2.0,0.0,0.033,4.0,68.0,0.087,4.9
2021/2022,3827338,Bartholomew Owogbalor Ogbeche,Hyderabad,5,0.466,7.0,2.0,0.093,8.0,480.0,0.087,63.75
2021/2022,3813293,Daniel Chima Chukwu,East Bengal,2,0.175,2.0,0.0,0.087,3.0,182.0,0.087,52.94
2021/2022,3817869,Suresh Singh Wangjam,Bengaluru,3,0.273,3.0,0.0,0.091,8.0,282.0,0.087,27.51
2021/2022,3802690,Moritz Jenz,Lorient,2,0.161,2.0,1.0,0.081,3.0,166.0,0.087,12.52
2022,3857298,Raphaël Adelino José Guerreiro,Portugal,6,0.583,6.0,1.0,0.097,11.0,600.0,0.087,27.8
2022,3857269,Granit Xhaka,Switzerland,1,0.088,2.0,0.0,0.088,9.0,91.0,0.087,33.99
2021/2022,3817886,Adrián Nicolás Luna Retamar,Kerala Blasters,8,0.727,8.0,0.0,0.091,11.0,752.0,0.087,51.32
2021/2022,3813300,Isak Vanlalruatfela,Odisha,1,0.044,1.0,0.0,0.044,1.0,46.0,0.086,2.53
2021/2022,3817853,Redeem Tlang,Goa,6,0.251,6.0,0.0,0.042,14.0,264.0,0.086,21.85
2022,3857283,Munir Mohand Mohamedi,Morocco,3,0.258,3.0,1.0,0.086,6.0,270.0,0.086,26.03
2021/2022,3817858,Mirlan Murzaev,Chennaiyin,2,0.094,2.0,0.0,0.047,6.0,98.0,0.086,7.11
2022,3857301,Abdulaziz Hatem Mohammed Abdullah,Qatar,1,0.023,1.0,0.0,0.023,1.0,24.0,0.086,2.4
2021/2022,3817878,Ankit Mukherjee,East Bengal,5,0.267,7.0,0.0,0.053,11.0,280.0,0.086,22.98
2021/2022,3802802,Marco Verratti,Paris Saint-Germain,11,0.799,12.0,2.0,0.073,24.0,836.0,0.086,36.41
2021/2022,3813285,Prince Vinny Ibara Doniama,Bengaluru,5,0.239,5.0,0.0,0.048,13.0,250.0,0.086,22.43
2021/2022,3813288,Jitendra Singh,Jamshedpur,5,0.428,5.0,0.0,0.086,7.0,450.0,0.086,43.27
2021/2022,3813296,Provat Lakra,NorthEast United,1,0.088,2.0,0.0,0.088,3.0,92.0,0.086,34.23
2021/2022,3813278,Marko Lešković,Kerala Blasters,2,0.173,3.0,2.0,0.087,2.0,182.0,0.086,14.57
2021/2022,3817867,Marco Sahanek,NorthEast United,4,0.263,4.0,0.0,0.066,16.0,276.0,0.086,34.38
2021/2022,3817862,Lallianzuala Chhangte,Mumbai City,7,0.575,9.0,2.0,0.082,21.0,602.0,0.086,64.34
2021/2022,3813295,Akash Mishra,Hyderabad,2,0.175,2.0,0.0,0.087,5.0,184.0,0.086,8.77
2022,3857280,Jean-Eric Maxim Choupo-Moting,Cameroon,2,0.189,2.0,0.0,0.094,3.0,198.0,0.086,49.3
2022,3869151,Mathew Leckie,Australia,1,0.068,1.0,0.0,0.068,1.0,71.0,0.086,15.96
2021/2022,3813279,Jerry Lalrinzuala,Chennaiyin,9,0.778,11.0,1.0,0.086,28.0,810.0,0.086,41.33
2022,3857296,Thibaut Courtois,Belgium,5,0.388,6.0,0.0,0.078,14.0,405.0,0.086,17.54
2021/2022,3813270,Bipin Singh Thounajam,Mumbai City,3,0.259,3.0,0.0,0.086,6.0,270.0,0.086,12.9
2021/2022,3813308,Sanson Pereira,Goa,1,0.021,1.0,0.0,0.021,1.0,22.0,0.086,1.76
2021/2022,3817890,Dheeraj Singh Moirangthem,Goa,5,0.45,6.0,0.0,0.09,9.0,470.0,0.086,22.98
2021/2022,3817874,Iman Basafa,Bengaluru,3,0.129,4.0,0.0,0.043,8.0,135.0,0.086,21.03
2021/2022,3802809,Gaëtan Laborde,Rennes,5,0.459,6.0,2.0,0.092,9.0,480.0,0.086,63.62
2021/2022,3802907,Amadou Onana,Lille,5,0.423,5.0,0.0,0.085,15.0,445.0,0.086,41.35
2021/2022,3817898,Cássio Gabriel Vilela Ferreira,Mumbai City,5,0.389,5.0,1.0,0.078,7.0,405.0,0.086,60.33
2021/2022,3817872,Udanta Kumam Singh,Bengaluru,5,0.452,6.0,0.0,0.09,15.0,475.0,0.086,25.47
2022,3869685,Youssouf Fofana,France,1,0.023,1.0,0.0,0.023,2.0,24.0,0.086,0.43
2021/2022,3813273,Raynier Fernandes,Mumbai City,6,0.452,7.0,0.0,0.075,21.0,474.0,0.086,40.13
2021/2022,3813291,Bikash Jairu,East Bengal,2,0.172,2.0,0.0,0.086,3.0,180.0,0.086,25.88
2021/2022,3813288,Hitesh Sharma,Hyderabad,3,0.194,3.0,1.0,0.065,14.0,204.0,0.086,39.75
2022,3857299,Young-Gwon Kim,South Korea,9,0.856,13.0,2.0,0.095,26.0,900.0,0.086,74.33
2021/2022,3817848,Princeton Rebello,Goa,2,0.098,2.0,0.0,0.049,3.0,102.0,0.086,10.68
2021/2022,3817890,Imran Khan,NorthEast United,4,0.35,4.0,0.0,0.087,9.0,372.0,0.085,75.04
2021/2022,3813276,Lalkhawpuimawia Lalkhawpuimawia,NorthEast United,8,0.669,8.0,0.0,0.084,16.0,712.0,0.085,42.27
2021/2022,3802902,William Saliba,Marseille,6,0.516,9.0,0.0,0.086,11.0,546.0,0.085,60.69
2021/2022,3802902,Boubacar Kamara,Marseille,3,0.199,4.0,0.0,0.066,7.0,210.0,0.085,23.4
2021/2022,3817880,Anirudh Thapa,Chennaiyin,7,0.612,8.0,2.0,0.087,15.0,651.0,0.085,41.97
2022,3857301,Ismail Jakobs,Senegal,7,0.495,7.0,2.0,0.071,15.0,525.0,0.085,54.82
