season_name,match_id,player,team,possessions_with_buildup,xg_buildup,avg_xg_per_possession,total_touches_in_buildup,minutes_played,xg_buildup_per90
2021/2022,3817865,Paul Ramfangzauva,Odisha,1,0.223,0.111,4.0,48.0,0.418
2021/2022,3813312,Igor Angulo Albóniga,Mumbai City,3,1.415,0.283,10.0,305.0,0.418
2022,3857284,Kaoru Mitoma,Japan,3,0.878,0.176,11.0,190.0,0.416
2021/2022,3817898,Sanson Pereira,Goa,1,0.106,0.106,4.0,23.0,0.415
2021/2022,3817891,Leon Augustine Asokan,Bengaluru,2,0.553,0.277,6.0,120.0,0.415
2021/2022,3813314,Liston Colaco,ATK Mohun Bagan,3,1.228,0.307,8.0,268.0,0.413
2021/2022,3817894,Lalruatthara Lalruatthara,Odisha,1,0.21,0.21,2.0,46.0,0.411
2022,3869486,Ricardo Jorge Luz Horta,Portugal,3,0.232,0.077,7.0,51.0,0.41
2021/2022,3817854,Rohit Kumar,Bengaluru,2,0.396,0.132,7.0,87.0,0.41
2021/2022,3813311,Ishan Pandita,Jamshedpur,1,0.209,0.105,2.0,46.0,0.41
2022,3857256,Xherdan Shaqiri,Switzerland,3,0.926,0.309,8.0,204.0,0.408
2021/2022,3827767,Chencho Gyeltshen,Kerala Blasters,1,0.117,0.117,2.0,26.0,0.407
2022,3857264,Leandro Daniel Paredes,Argentina,3,0.457,0.152,49.0,102.0,0.403
2021/2022,3802902,Achraf Hakimi Mouh,Paris Saint-Germain,2,0.466,0.233,6.0,106.0,0.396
2022,3857259,Srđan Babić,Serbia,2,0.141,0.07,6.0,32.0,0.396
2021/2022,3827335,Pronay Halder,Jamshedpur,1,0.518,0.259,2.0,118.0,0.395
2022,3857290,Silvan Widmer,Switzerland,2,0.822,0.411,3.0,188.0,0.394
2022,3857292,Lukas Klostermann,Germany,6,1.622,0.232,18.0,371.0,0.393
2021/2022,3817896,Redeem Tlang,Odisha,3,0.367,0.122,8.0,84.0,0.393
2021/2022,3827338,Sandesh Jhingan,ATK Mohun Bagan,2,0.698,0.349,9.0,160.0,0.393
2021/2022,3817870,Prabhushkan Singh Gill,Kerala Blasters,1,0.41,0.41,2.0,94.0,0.392
2022,3857297,Jakub Piotr Kiwior,Poland,1,0.418,0.418,1.0,96.0,0.392
2021/2022,3813315,Lalhmangaihsanga Ralte,Goa,2,0.269,0.135,3.0,62.0,0.391
2021/2022,3817897,Mohammad Yasir,Hyderabad,2,0.834,0.278,14.0,192.0,0.391
2021/2022,3813305,Nikhil Poojary,Hyderabad,1,0.309,0.309,3.0,71.0,0.391
2021/2022,3817892,Francisco Javier Hernández González,Odisha,2,0.328,0.164,6.0,76.0,0.388
2021/2022,3817876,Łukasz Gikiewicz,Chennaiyin,2,0.172,0.086,4.0,40.0,0.387
2021/2022,3802904,Achraf Hakimi Mouh,Paris Saint-Germain,1,0.372,0.372,2.0,87.0,0.385
2021/2022,3802795,Xavi Simons,Paris Saint-Germain,1,0.273,0.273,2.0,64.0,0.384
2021/2022,3817870,Rahul Kannoly Praveen,Kerala Blasters,3,0.97,0.323,6.0,228.0,0.383
2021/2022,3817854,Namgyal Bhutia,Bengaluru,2,0.396,0.132,6.0,93.0,0.383
2021/2022,3813270,Mohamad Rakip,Mumbai City,2,0.63,0.315,4.0,148.0,0.383
2021/2022,3827338,Hugo Adnan Boumous,ATK Mohun Bagan,4,0.595,0.149,9.0,140.0,0.382
2021/2022,3802902,Konrad De La Fuente,Marseille,1,0.279,0.093,6.0,66.0,0.381
2021/2022,3817902,Subha Ghosh,East Bengal,1,0.025,0.025,2.0,6.0,0.38
2021/2022,3813304,Joel Joseph Chianese,Hyderabad,1,0.252,0.252,2.0,60.0,0.379
2021/2022,3813280,Łukasz Gikiewicz,Chennaiyin,2,0.819,0.164,5.0,195.0,0.378
2022,3857291,Alejandro Balde Martínez,Spain,5,0.693,0.139,20.0,165.0,0.378
2022,3857291,Jorge Resurrección Merodio,Spain,5,0.693,0.139,23.0,165.0,0.378
2022,3857256,Gregor Kobel,Switzerland,2,0.823,0.412,3.0,196.0,0.378
2021/2022,3802948,Idrissa Gana Gueye,Paris Saint-Germain,1,0.067,0.067,1.0,16.0,0.377
2021/2022,3802690,Sergio Ramos García,Paris Saint-Germain,4,0.616,0.154,23.0,148.0,0.375
2021/2022,3813308,Vinit Rai Chamling,Odisha,1,0.195,0.195,2.0,47.0,0.374
2022,3857254,Simon Thorup Kjær,Denmark,1,0.257,0.257,8.0,62.0,0.372
2021/2022,3817902,Naorem Mahesh Singh,East Bengal,2,0.236,0.079,16.0,57.0,0.372
2021/2022,3802839,Osman Bukari,Nantes,1,0.268,0.268,2.0,65.0,0.372
2021/2022,3802696,Leandro Daniel Paredes,Paris Saint-Germain,1,0.074,0.074,7.0,18.0,0.372
2021/2022,3813267,Dylan Fox,Goa,2,0.066,0.033,4.0,16.0,0.371
2021/2022,3802795,Thilo Kehrer,Paris Saint-Germain,1,0.045,0.045,2.0,11.0,0.37
2022,3857293,Daniel-Kofi Kyereh,Ghana,3,0.284,0.095,10.0,69.0,0.37
2021/2022,3817871,Laxmikant Kattimani,Hyderabad,1,0.378,0.378,1.0,92.0,0.37
2021/2022,3802837,Idrissa Gana Gueye,Paris Saint-Germain,3,0.91,0.303,13.0,222.0,0.369
2021/2022,3817849,Ajith Kumar,Bengaluru,1,0.098,0.049,2.0,24.0,0.368
2022,3869151,Ajdin Hrustic,Australia,2,0.311,0.156,3.0,76.0,0.368
2022,3857278,Saeid Ezatolahi Afagh,Iran,1,0.391,0.391,2.0,96.0,0.367
2021/2022,3817866,Rahul Kannoly Praveen,Kerala Blasters,1,0.179,0.09,4.0,44.0,0.367
2021/2022,3802984,Georginio Wijnaldum,Paris Saint-Germain,1,0.065,0.065,6.0,16.0,0.366
2021/2022,3802809,Idrissa Gana Gueye,Paris Saint-Germain,2,0.594,0.297,4.0,146.0,0.366
2022,3857264,Nicolás Alejandro Tagliafico,Argentina,3,0.414,0.138,14.0,102.0,0.366
2021/2022,3802795,Mauro Emanuel Icardi Rivero,Paris Saint-Germain,1,0.045,0.045,2.0,11.0,0.366
2021/2022,3813306,Deepak Tangri,ATK Mohun Bagan,2,0.664,0.332,6.0,164.0,0.365
2022,3857288,Wajdi Kechrida,Tunisia,3,0.256,0.085,4.0,63.0,0.365
2021/2022,3813302,Seminlen Doungel,Jamshedpur,5,1.256,0.251,11.0,310.0,0.365
2021/2022,3802902,Pape Gueye,Marseille,2,0.355,0.089,30.0,88.0,0.364
2022,3857278,Morteza Pouraliganji,Iran,1,0.391,0.391,2.0,97.0,0.363
2022,3857273,Connor Roberts,Wales,1,0.221,0.221,2.0,55.0,0.362
2021/2022,3827336,Manvir Singh,ATK Mohun Bagan,1,0.105,0.105,2.0,26.0,0.362
2022,3857280,Pedro Guilherme Abreu dos Santos,Brazil,2,0.257,0.129,4.0,64.0,0.361
2022,3857263,Antonio Rüdiger,Germany,1,0.373,0.373,6.0,93.0,0.361
2021/2022,3813284,Mandar Rao Desai,Mumbai City,3,1.119,0.373,6.0,279.0,0.361
2021/2022,3813278,Lalthathanga Khawlhring,Kerala Blasters,1,0.569,0.284,2.0,142.0,0.36
2022,3857291,Marco Asensio Willemsen,Spain,3,0.802,0.267,11.0,201.0,0.359
2021/2022,3813317,Víctor Mongil Adeva,Odisha,1,0.183,0.183,1.0,46.0,0.358
2021/2022,3803000,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,2,0.723,0.361,8.0,182.0,0.357
2021/2022,3817891,Rohit Kumar,Bengaluru,1,0.107,0.107,4.0,27.0,0.356
2021/2022,3817892,Liridon Krasniqi,Odisha,1,0.126,0.063,4.0,32.0,0.355
2021/2022,3817867,Laldanmawia Ralte,NorthEast United,1,0.09,0.09,2.0,23.0,0.353
2022,3857256,Milos Veljkovic,Serbia,2,0.633,0.211,11.0,162.0,0.352
2022,3869486,Rafael Alexandre Conceição Leão,Portugal,1,0.109,0.109,3.0,28.0,0.351
2021/2022,3813284,Lalengmawia Ralte,Mumbai City,3,1.054,0.351,9.0,270.0,0.351
2021/2022,3813284,Serigne Mourtada Fall,Mumbai City,3,1.076,0.359,9.0,276.0,0.351
2021/2022,3813284,Ahmed Jahouh,Mumbai City,3,1.092,0.364,5.0,282.0,0.349
2021/2022,3813271,Sahal Abdul Samad,Kerala Blasters,1,0.567,0.283,2.0,146.0,0.349
2021/2022,3817884,Amrinder Singh,ATK Mohun Bagan,2,0.698,0.349,2.0,180.0,0.349
2021/2022,3802699,Reinildo Isnard Mandava,Lille,2,1.089,0.363,5.0,282.0,0.348
2021/2022,3813295,Nikhil Poojary,Hyderabad,2,0.634,0.317,3.0,164.0,0.348
2021/2022,3817878,Nikhil Poojary,Hyderabad,4,1.439,0.36,6.0,372.0,0.348
2021/2022,3817859,Mashoor Shereef Thangalakath,NorthEast United,3,1.04,0.347,4.0,270.0,0.347
2021/2022,3803000,Jason Berthomier,Clermont Foot,4,1.002,0.251,15.0,260.0,0.347
2021/2022,3817901,Ritwik Kumar Das,Jamshedpur,1,0.253,0.253,2.0,66.0,0.345
2021/2022,3817859,Zakaria Diallo,NorthEast United,3,1.035,0.345,5.0,270.0,0.345
2022,3857256,Granit Xhaka,Switzerland,3,1.112,0.371,11.0,291.0,0.344
2021/2022,3817882,Germanpreet Singh,Chennaiyin,1,0.179,0.179,2.0,47.0,0.344
2021/2022,3817878,Soraisam Pritam Kumar Singh,Hyderabad,1,0.049,0.049,1.0,13.0,0.343
2021/2022,3817878,Mark Zothanpuia,Hyderabad,1,0.049,0.049,6.0,13.0,0.343
2022,3857268,Ikoma Loïs Openda,Belgium,1,0.061,0.061,2.0,16.0,0.343
2022,3869552,Hugo Lloris,France,2,0.984,0.328,3.0,258.0,0.343
2021/2022,3813300,Lalthathanga Khawlhring,Kerala Blasters,3,1.08,0.36,6.0,285.0,0.341
2022,3857281,Andrej Kramarić,Croatia,3,0.819,0.273,7.0,216.0,0.341
2021/2022,3813289,Lalruatthara Lalruatthara,Odisha,1,0.345,0.345,1.0,91.0,0.341
2022,3857279,Youssouf Fofana,France,2,0.121,0.06,4.0,32.0,0.34
2021/2022,3813308,Francisco Javier Hernández González,Odisha,1,0.246,0.246,1.0,65.0,0.34
2021/2022,3817899,Rehnesh Thumbirumbu Paramba,Jamshedpur,2,0.643,0.321,2.0,170.0,0.34
2022,3869254,Xherdan Shaqiri,Switzerland,2,0.701,0.35,3.0,186.0,0.339
2021/2022,3817895,Edwin Sydney Vanspaul,Chennaiyin,2,0.354,0.177,3.0,94.0,0.339
2022,3869117,Davy Klaassen,Netherlands,3,0.485,0.162,5.0,129.0,0.339
2021/2022,3817893,Imran Khan,NorthEast United,1,0.256,0.256,2.0,68.0,0.339
2022,3857256,Djibril Sow,Switzerland,4,1.263,0.253,10.0,335.0,0.339
2021/2022,3813314,Roy Krishna,ATK Mohun Bagan,1,0.663,0.331,2.0,176.0,0.339
2021/2022,3802984,Fábio Pereira da Silva,Nantes,4,1.169,0.195,8.0,312.0,0.337
2022,3857261,Kieran Trippier,England,2,0.194,0.097,5.0,52.0,0.336
2021/2022,3802685,Leandro Daniel Paredes,Paris Saint-Germain,2,0.516,0.258,3.0,138.0,0.336
2022,3857280,Éverton Augusto de Barros Ribeiro,Brazil,4,0.64,0.16,11.0,172.0,0.335
2021/2022,3813306,Khassa Camara,NorthEast United,3,0.793,0.264,5.0,213.0,0.335
2022,3857298,João Mário Naval da Costa Eduardo,Portugal,1,0.026,0.026,2.0,7.0,0.335
2021/2022,3802696,Presnel Kimpembe,Paris Saint-Germain,1,0.074,0.074,4.0,20.0,0.334
2022,3857259,Sergej Milinković-Savić,Serbia,4,1.156,0.289,10.0,312.0,0.333
2021/2022,3803000,Presnel Kimpembe,Paris Saint-Germain,3,0.863,0.288,20.0,234.0,0.332
2021/2022,3813314,Amrinder Singh,ATK Mohun Bagan,1,0.663,0.331,4.0,180.0,0.331
2022,3857294,Davy Klaassen,Netherlands,4,1.191,0.238,14.0,325.0,0.33
2021/2022,3817851,Sebastian Thangmuansang,Odisha,1,0.059,0.059,6.0,16.0,0.33
2021/2022,3817895,Dylan Fox,Goa,2,0.139,0.069,5.0,38.0,0.329
2021/2022,3817878,Laxmikant Kattimani,Hyderabad,1,0.337,0.337,1.0,92.0,0.329
2021/2022,3817865,Lalhrezuala Sailung,Odisha,3,0.853,0.284,6.0,234.0,0.328
2021/2022,3817895,Muhammed Nemil Valiyattil,Goa,2,0.123,0.062,4.0,34.0,0.326
2021/2022,3802809,Lorenz Assignon,Rennes,1,0.062,0.062,2.0,17.0,0.326
2021/2022,3817877,Mirshad Koottappunna,NorthEast United,2,1.044,0.348,4.0,288.0,0.326
2021/2022,3813302,Patrick Flottmann,NorthEast United,3,1.01,0.337,4.0,279.0,0.326
2021/2022,3813311,Mohammad Mobashir Rahman,Jamshedpur,1,0.209,0.105,4.0,58.0,0.325
2021/2022,3813295,Francisco Javier Hernández González,Odisha,2,0.52,0.26,6.0,144.0,0.325
2022,3857287,Diego Nicolás De La Cruz Arcosa,Uruguay,2,0.079,0.04,8.0,22.0,0.324
2022,3869117,Marten de Roon,Netherlands,3,0.485,0.162,5.0,135.0,0.324
2022,3869552,Yahia Attiyat allah,Morocco,2,0.882,0.176,7.0,245.0,0.324
2022,3857287,Matías Nicolás Viña Susperreguy,Uruguay,2,0.079,0.04,4.0,22.0,0.324
2021/2022,3817900,Jitendra Singh,Jamshedpur,1,0.072,0.036,2.0,20.0,0.324
2021/2022,3802643,Neymar da Silva Santos Junior,Paris Saint-Germain,4,1.234,0.308,12.0,344.0,0.323
2021/2022,3817868,Vladimir Koman Jr.,Chennaiyin,4,0.861,0.215,8.0,240.0,0.323
2021/2022,3817891,Bruno Edgar Silva Almeida,Bengaluru,2,0.466,0.233,7.0,130.0,0.323
2021/2022,3817872,Namgyal Bhutia,Bengaluru,1,0.427,0.214,8.0,120.0,0.321
2021/2022,3817887,Mohamad Rakip,Mumbai City,4,0.314,0.079,10.0,88.0,0.321
2022,3869254,Otávio Edmilson da Silva Monteiro,Portugal,4,1.039,0.26,9.0,292.0,0.32
2021/2022,3817848,Joni Ensio Kauko,ATK Mohun Bagan,2,0.456,0.228,3.0,128.0,0.32
2022,3869254,Fabian Lukas Schär,Switzerland,1,0.319,0.16,6.0,90.0,0.319
2021/2022,3817894,Redeem Tlang,Odisha,1,0.074,0.074,2.0,21.0,0.319
2021/2022,3817876,Sehnaj Singh,NorthEast United,4,0.876,0.219,6.0,248.0,0.318
2022,3857271,Callum Wilson,England,1,0.078,0.078,1.0,22.0,0.318
2021/2022,3817874,Parag Satish Shrivas,Bengaluru,1,0.106,0.106,1.0,30.0,0.318
2022,3857265,Grzegorz Krychowiak,Poland,2,1.01,0.337,5.0,288.0,0.316
2022,3857261,Trent Alexander-Arnold,England,3,0.326,0.109,12.0,93.0,0.315
2021/2022,3817849,Mandar Rao Desai,Mumbai City,1,0.07,0.07,1.0,20.0,0.315
2021/2022,3817877,Ajay Chhetri,Bengaluru,3,0.574,0.143,12.0,164.0,0.315
2021/2022,3813304,Daniel Gomes,East Bengal,1,0.049,0.049,1.0,14.0,0.314
2022,3869117,Teun Koopmeiners,Netherlands,1,0.321,0.161,2.0,92.0,0.314
2021/2022,3827338,Joni Ensio Kauko,ATK Mohun Bagan,2,0.671,0.335,4.0,192.0,0.314
2022,3869684,Ilias Chair,Morocco,1,0.16,0.16,4.0,46.0,0.314
2021/2022,3813314,Carl Gerard McHugh,ATK Mohun Bagan,1,0.663,0.331,4.0,190.0,0.314
2021/2022,3802904,Danilo Luís Hélio Pereira,Paris Saint-Germain,3,0.938,0.313,10.0,270.0,0.313
2021/2022,3817884,Sahil Tavora,Hyderabad,2,0.313,0.104,5.0,90.0,0.313
2021/2022,3817848,Pritam Kotal,ATK Mohun Bagan,2,0.66,0.33,3.0,190.0,0.312
2021/2022,3813273,Liridon Krasniqi,Odisha,3,0.416,0.139,7.0,120.0,0.312
2021/2022,3817887,Mohammad Yasir,Hyderabad,2,1.195,0.239,8.0,345.0,0.312
2021/2022,3827767,Nishu Kumar Tashni,Kerala Blasters,2,0.29,0.145,3.0,84.0,0.311
2021/2022,3802984,Marcus Coco,Nantes,3,1.311,0.262,7.0,380.0,0.31
2022,3857269,Alex Nicolao Telles,Brazil,2,0.069,0.034,5.0,20.0,0.31
2022,3869151,Exequiel Alejandro Palacios,Argentina,1,0.051,0.051,4.0,15.0,0.309
2021/2022,3802802,Keylor Navas Gamboa,Paris Saint-Germain,2,0.563,0.282,3.0,164.0,0.309
2021/2022,3802904,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,3,0.938,0.313,13.0,273.0,0.309
2021/2022,3813318,Provat Lakra,NorthEast United,1,0.639,0.319,4.0,186.0,0.309
2021/2022,3817876,Marco Sahanek,NorthEast United,1,0.233,0.117,2.0,68.0,0.309
2021/2022,3817883,Sunil Chhetri,Bengaluru,1,0.658,0.329,2.0,192.0,0.308
2022,3857282,Sergino Dest,United States,1,0.253,0.253,4.0,74.0,0.308
2021/2022,3817882,Keisham Reagan Singh,Chennaiyin,2,0.211,0.106,4.0,62.0,0.307
2022,3857266,Alexander Hartmann Bah,Denmark,1,0.014,0.014,1.0,4.0,0.307
2021/2022,3817859,Hernán Daniel Santana Trujillo,NorthEast United,4,1.586,0.317,13.0,465.0,0.307
2021/2022,3803000,Arial Benabent Mendy,Clermont Foot,3,0.92,0.307,8.0,270.0,0.307
2021/2022,3813291,Amir Derviševič,East Bengal,1,0.154,0.154,1.0,45.0,0.307
2022,3869220,Yahia Attiyat allah,Morocco,1,0.119,0.119,1.0,35.0,0.307
2021/2022,3813306,Joni Ensio Kauko,ATK Mohun Bagan,3,0.296,0.099,7.0,87.0,0.306
2021/2022,3817852,Mehtab Singh,Mumbai City,3,0.933,0.311,9.0,276.0,0.304
2021/2022,3813315,Nongdamba Singh Naorem,Goa,3,0.213,0.071,6.0,63.0,0.304
2022,3857287,In-Beom Hwang,South Korea,1,0.323,0.323,5.0,96.0,0.303
2021/2022,3813315,Peter Hartley,Jamshedpur,1,0.272,0.272,1.0,81.0,0.303
2021/2022,3813318,Mathias Coureur,NorthEast United,1,0.639,0.319,8.0,190.0,0.303
2021/2022,3802795,Julian Draxler,Paris Saint-Germain,1,0.202,0.202,2.0,60.0,0.303
2021/2022,3817873,José Luis Espinosa Arroyo,ATK Mohun Bagan,2,0.613,0.307,7.0,182.0,0.303
2022,3857280,Rodrygo Silva de Goes,Brazil,2,0.363,0.181,7.0,108.0,0.302
2021/2022,3813306,Amrinder Singh,ATK Mohun Bagan,1,0.308,0.308,1.0,92.0,0.302
2021/2022,3802643,Ludovic Ajorque,Strasbourg,2,0.456,0.228,5.0,136.0,0.302
2021/2022,3813279,Edwin Sydney Vanspaul,Chennaiyin,1,0.05,0.05,3.0,15.0,0.302
2022,3857270,Rafael Alexandre Conceição Leão,Portugal,1,0.101,0.101,2.0,30.0,0.302
2021/2022,3802839,Ángel Fabián Di María Hernández,Paris Saint-Germain,1,0.064,0.064,2.0,19.0,0.302
2022,3857278,Alireza Safar Beiranvand,Iran,1,0.305,0.305,2.0,91.0,0.302
2022,3869253,Alisson Ramsés Becker,Brazil,1,0.258,0.258,2.0,77.0,0.301
2021/2022,3802904,Presnel Kimpembe,Paris Saint-Germain,3,1.216,0.304,5.0,364.0,0.301
2022,3857278,Weston McKennie,United States,3,0.642,0.214,7.0,192.0,0.301
2021/2022,3817858,Sanjeev Stalin,Kerala Blasters,4,1.171,0.234,11.0,350.0,0.301
2022,3857271,Jordan Pickford,England,5,1.368,0.274,10.0,410.0,0.3
2021/2022,3817887,Juan Antonio González Fernández,Hyderabad,1,1.121,0.28,4.0,336.0,0.3
2021/2022,3813278,Vladimir Koman Jr.,Chennaiyin,2,0.307,0.153,3.0,92.0,0.3
2021/2022,3813272,Devendra Dhaku Murgaokar,Goa,3,1.093,0.273,12.0,328.0,0.3
2021/2022,3817863,Muhammed Nemil Valiyattil,Goa,1,0.043,0.043,1.0,13.0,0.299
2021/2022,3817897,Rohit Danu,Hyderabad,2,0.628,0.209,12.0,189.0,0.299
2021/2022,3802676,Christopher Wooh,Lens,2,0.592,0.296,4.0,178.0,0.299
2021/2022,3813318,Hernán Daniel Santana Trujillo,NorthEast United,3,0.953,0.318,6.0,288.0,0.298
2021/2022,3813267,Dheeraj Singh Moirangthem,Goa,2,0.583,0.291,3.0,176.0,0.298
2022,3869220,Abdelhamid Sabiri,Morocco,1,0.119,0.119,1.0,36.0,0.298
2022,3857292,Niclas Füllkrug,Germany,3,0.554,0.139,6.0,168.0,0.297
2021/2022,3813314,Ayush Adhikari,Kerala Blasters,3,0.287,0.096,6.0,87.0,0.297
2021/2022,3817896,Sahil Panwar,Odisha,3,0.892,0.297,6.0,270.0,0.297
2021/2022,3802685,Juan Bernat Velasco,Paris Saint-Germain,2,0.516,0.258,3.0,156.0,0.297
2021/2022,3813271,Princeton Rebello,Goa,3,0.247,0.049,23.0,75.0,0.296
2022,3857293,Sebastián Coates Nión,Uruguay,3,1.251,0.313,6.0,380.0,0.296
2022,3869552,Abdessamad Ezzalzouli,Morocco,2,0.148,0.049,3.0,45.0,0.296
2021/2022,3813300,Jerry Mawihmingthanga,Odisha,1,0.691,0.23,6.0,210.0,0.296
2022,3857271,Harry Kane,England,1,0.233,0.233,2.0,71.0,0.295
2022,3857254,Kasper Schmeichel,Denmark,2,0.925,0.308,4.0,282.0,0.295
2021/2022,3802818,Leandro Daniel Paredes,Paris Saint-Germain,5,0.689,0.138,14.0,210.0,0.295
2021/2022,3827337,Sanjeev Stalin,Kerala Blasters,1,0.232,0.232,1.0,71.0,0.294
2021/2022,3827337,Álvaro Vázquez García,Kerala Blasters,1,0.232,0.232,2.0,71.0,0.294
2022,3869486,Vitor Machado Ferreira,Portugal,3,0.285,0.095,6.0,87.0,0.294
2022,3857293,Antoine Semenyo,Ghana,2,0.163,0.082,3.0,50.0,0.294
2021/2022,3817868,Udanta Kumam Singh,Bengaluru,3,0.897,0.299,3.0,276.0,0.293
2021/2022,3813277,Joel Joseph Chianese,Hyderabad,1,0.224,0.224,2.0,69.0,0.292
2021/2022,3813266,Lallianzuala Chhangte,Chennaiyin,1,0.078,0.078,2.0,24.0,0.292
2021/2022,3817865,Héctor Rodas Ramírez,Odisha,3,0.866,0.289,8.0,267.0,0.292
2021/2022,3817858,Anirudh Thapa,Chennaiyin,2,0.492,0.246,3.0,152.0,0.291
2022,3857270,Mathías Olivera Miramontes,Uruguay,2,0.542,0.271,6.0,168.0,0.29
2022,3869220,Jawad El Yamiq,Morocco,1,0.119,0.119,1.0,37.0,0.29
2021/2022,3817878,Javier Siverio Toro,Hyderabad,3,1.211,0.303,6.0,376.0,0.29
2021/2022,3813266,Muhammed Nemil Valiyattil,Goa,2,0.425,0.142,6.0,132.0,0.29
2021/2022,3817891,Damaitphang Lyngdoh,Bengaluru,3,0.618,0.206,11.0,192.0,0.29
2022,3869151,Garang Kuol,Australia,1,0.077,0.077,1.0,24.0,0.29
2022,3857278,Shaquell Moore,United States,1,0.058,0.058,1.0,18.0,0.289
2022,3857300,Lionel Andrés Messi Cuccittini,Argentina,2,0.98,0.327,9.0,306.0,0.288
2021/2022,3802809,Lesley Chimuanya Ugochukwu,Rennes,1,0.029,0.029,1.0,9.0,0.288
2021/2022,3813308,Víctor Mongil Adeva,Odisha,1,0.195,0.195,1.0,61.0,0.288
2021/2022,3817872,Lalruatthara Lalruatthara,Odisha,3,1.088,0.272,6.0,340.0,0.288
2021/2022,3827337,Alexandre Monteiro de Lima,Jamshedpur,1,0.045,0.045,1.0,14.0,0.287
2021/2022,3817868,Parag Satish Shrivas,Bengaluru,3,0.888,0.296,13.0,279.0,0.287
2021/2022,3802699,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,1,0.144,0.144,5.0,45.0,0.287
2021/2022,3817856,Kiyan Nassiri Giri,ATK Mohun Bagan,2,0.057,0.029,4.0,18.0,0.287
2022,3857265,Przemysław Frankowski,Poland,2,0.146,0.073,3.0,46.0,0.286
2021/2022,3817896,Jerry Mawihmingthanga,Odisha,4,1.196,0.299,13.0,376.0,0.286
2021/2022,3817901,Bradden Inman,Mumbai City,5,1.092,0.156,23.0,343.0,0.286
2021/2022,3813275,Adrián Nicolás Luna Retamar,Kerala Blasters,3,0.749,0.187,5.0,236.0,0.286
2021/2022,3817852,Rahul Bheke,Mumbai City,3,0.915,0.305,7.0,288.0,0.286
2021/2022,3813299,Parag Satish Shrivas,Bengaluru,2,0.101,0.051,5.0,32.0,0.285
2021/2022,3817892,Deepak Tangri,ATK Mohun Bagan,3,0.238,0.079,14.0,75.0,0.285
2021/2022,3813310,Wahengbam Angousana Luwang,East Bengal,3,0.238,0.079,7.0,75.0,0.285
2021/2022,3817884,Javier Siverio Toro,Hyderabad,1,0.066,0.066,3.0,21.0,0.285
2021/2022,3827338,Pritam Kotal,ATK Mohun Bagan,3,0.881,0.294,8.0,279.0,0.284
2021/2022,3813312,Amey Ganesh Ranawade,Mumbai City,3,1.48,0.296,14.0,470.0,0.283
2022,3869321,Marcos Javier Acuña,Argentina,2,0.484,0.242,3.0,154.0,0.283
2021/2022,3817854,Leon Augustine Asokan,Bengaluru,1,0.188,0.094,4.0,60.0,0.283
2022,3857295,Kaoru Mitoma,Japan,1,0.094,0.094,4.0,30.0,0.282
2021/2022,3802948,Marco Verratti,Paris Saint-Germain,9,2.679,0.244,33.0,858.0,0.281
2021/2022,3813273,Kamaljit Singh,Odisha,2,0.556,0.278,2.0,178.0,0.281
2022,3857271,Jack Grealish,England,1,0.078,0.078,4.0,25.0,0.28
2021/2022,3813289,Cleiton Augusto Oliveira Silva,Bengaluru,2,0.355,0.118,9.0,114.0,0.28
2021/2022,3817870,Seriton Fernandes,Goa,5,0.759,0.152,11.0,245.0,0.279
2022,3857291,Ferrán Torres García,Spain,6,1.041,0.174,14.0,336.0,0.279
2021/2022,3813302,Boris Singh Thangjam,Jamshedpur,6,1.997,0.285,16.0,644.0,0.279
2022,3857294,Andries Noppert,Netherlands,3,1.135,0.284,11.0,368.0,0.278
2021/2022,3802839,Thilo Kehrer,Paris Saint-Germain,6,1.798,0.225,36.0,584.0,0.277
2021/2022,3817872,Gaurav Bora,Odisha,4,0.431,0.108,9.0,140.0,0.277
2022,3857256,Sergej Milinković-Savić,Serbia,2,0.609,0.203,6.0,198.0,0.277
2022,3857273,Danny Ward,Wales,1,0.08,0.04,2.0,26.0,0.277
2021/2022,3802809,Serhou Guirassy,Rennes,1,0.062,0.062,2.0,20.0,0.277
2021/2022,3813318,Sehnaj Singh,NorthEast United,3,1.104,0.276,13.0,360.0,0.276
2021/2022,3802699,Tiago Emanuel Embaló Djaló,Lille,2,0.838,0.279,4.0,273.0,0.276
2022,3857288,Issam Jebali,Tunisia,1,0.22,0.22,1.0,72.0,0.275
2021/2022,3802839,Nicolas Pallois,Nantes,1,0.268,0.268,2.0,88.0,0.275
2021/2022,3813318,Pragyan Sundar Gogoi,NorthEast United,4,1.282,0.256,9.0,420.0,0.275
2021/2022,3802665,Ambroise Oyongo Bitolo,Montpellier,1,0.037,0.037,3.0,12.0,0.275
2021/2022,3813271,Harmanjot Singh Khabra,Kerala Blasters,1,0.567,0.283,4.0,186.0,0.274
2021/2022,3813271,Marko Lešković,Kerala Blasters,1,0.567,0.283,4.0,186.0,0.274
2021/2022,3813313,Amrinder Singh,ATK Mohun Bagan,4,1.109,0.277,10.0,364.0,0.274
2021/2022,3817856,Boris Singh Thangjam,Jamshedpur,2,0.128,0.064,5.0,42.0,0.274
2022,3857258,Gabriel Fernando de Jesus,Brazil,1,0.052,0.052,4.0,17.0,0.274
