team,player,total_mins,progressive_passes,progressive_carries,progressive_passes_received,progressive_passes_p90,progressive_carries_p90,progressive_passes_received_p90,total_progressive_actions_p90,progression_type
Marseille,Luan Peres Petroni,191.0,7.0,1.0,1.0,3.3,0.47,0.47,4.239999999999999,Progressive Passer
Costa Rica,Gerson Torres Barrantes,64.0,0.0,2.0,1.0,0.0,2.81,1.41,4.22,Ball Carrier
Belgium,Romelu Lukaku Menama,64.0,0.0,0.0,3.0,0.0,0.0,4.22,4.22,Progression Outlet
Portugal,William Silva de Carvalho,236.0,9.0,1.0,1.0,3.43,0.38,0.38,4.19,Progressive Passer
Tunisia,Aïssa Bilal Laïdouni,258.0,6.0,3.0,3.0,2.09,1.05,1.05,4.1899999999999995,Supporting Progressor
Goa,Aibanbha Kupar Dohling,1413.0,26.0,23.0,16.0,1.66,1.46,1.02,4.140000000000001,Supporting Progressor
NorthEast United,Gurjinder Kumar,1435.0,28.0,18.0,20.0,1.76,1.13,1.25,4.14,Supporting Progressor
Netherlands,Marten de Roon,196.0,5.0,0.0,4.0,2.3,0.0,1.84,4.14,Supporting Progressor
NorthEast United,Mohammed Irshad,806.0,16.0,8.0,13.0,1.79,0.89,1.45,4.13,Supporting Progressor
Belgium,Toby Alderweireld,284.0,10.0,2.0,1.0,3.17,0.63,0.32,4.12,Progressive Passer
Brazil,Éder Gabriel Militão,462.0,12.0,4.0,5.0,2.34,0.78,0.97,4.09,Supporting Progressor
Clermont Foot,Saîf-Eddine Khaoui,66.0,0.0,1.0,2.0,0.0,1.36,2.73,4.09,Supporting Progressor
Costa Rica,Anthony Daniel Contreras Enríquez,133.0,0.0,2.0,4.0,0.0,1.35,2.71,4.0600000000000005,Supporting Progressor
Lorient,Ibrahima Koné,67.0,0.0,1.0,2.0,0.0,1.34,2.69,4.03,Supporting Progressor
ATK Mohun Bagan,Carl Gerard McHugh,1361.0,48.0,4.0,9.0,3.17,0.26,0.6,4.029999999999999,Progressive Passer
Cameroon,Pierre Kunde Malong,134.0,2.0,2.0,2.0,1.34,1.34,1.34,4.0200000000000005,Supporting Progressor
Cameroon,Nouhou Tolo,292.0,7.0,1.0,5.0,2.16,0.31,1.54,4.01,Supporting Progressor
Ecuador,Carlos Armando Gruezo Arboleda,45.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,Supporting Progressor
Serbia,Nikola Milenković,293.0,8.0,3.0,2.0,2.46,0.92,0.61,3.9899999999999998,Supporting Progressor
France,Dayotchanculle Upamecano,519.0,19.0,4.0,0.0,3.29,0.69,0.0,3.98,Progressive Passer
ATK Mohun Bagan,Lenny Rodrigues,1042.0,34.0,5.0,7.0,2.94,0.43,0.6,3.97,Progressive Passer
Croatia,Joško Gvardiol,726.0,21.0,9.0,2.0,2.6,1.12,0.25,3.97,Supporting Progressor
Clermont Foot,Arial Benabent Mendy,92.0,1.0,1.0,2.0,0.98,0.98,1.96,3.92,Limited Progression
Lille,Benjamin André,92.0,2.0,2.0,0.0,1.96,1.96,0.0,3.92,Supporting Progressor
Qatar,Almoez Ali Zainalabiddin Abdulla,231.0,1.0,3.0,6.0,0.39,1.17,2.34,3.9,Limited Progression
East Bengal,Mohammed Rafique,1134.0,20.0,16.0,13.0,1.59,1.27,1.03,3.8900000000000006,Supporting Progressor
Kerala Blasters,Jessel Carneiro,952.0,20.0,8.0,13.0,1.89,0.76,1.23,3.88,Supporting Progressor
France,Axel Disasi,116.0,2.0,1.0,2.0,1.55,0.78,1.55,3.88,Limited Progression
Australia,Jackson Irvine,373.0,9.0,3.0,4.0,2.17,0.72,0.97,3.8599999999999994,Supporting Progressor
Qatar,Bassam Hisham Al Rawi,95.0,4.0,0.0,0.0,3.79,0.0,0.0,3.79,Progressive Passer
Marseille,William Saliba,191.0,8.0,0.0,0.0,3.77,0.0,0.0,3.77,Progressive Passer
Croatia,Josip Stanišić,96.0,1.0,1.0,2.0,0.94,0.94,1.88,3.76,Limited Progression
Uruguay,Mathías Olivera Miramontes,263.0,1.0,6.0,4.0,0.34,2.05,1.37,3.76,Supporting Progressor
Stade de Reims,Marshall Nyasha Munetsi,96.0,3.0,0.0,1.0,2.81,0.0,0.94,3.75,Supporting Progressor
France,Jules Koundé,599.0,11.0,8.0,6.0,1.65,1.2,0.9,3.7499999999999996,Limited Progression
Mexico,Jesús Daniel Gallardo Vasconcelos,291.0,4.0,3.0,5.0,1.24,0.93,1.55,3.7199999999999998,Limited Progression
Denmark,Victor Nelsson,97.0,4.0,0.0,0.0,3.71,0.0,0.0,3.71,Progressive Passer
Japan,Maya Yoshida,415.0,16.0,1.0,0.0,3.47,0.22,0.0,3.6900000000000004,Progressive Passer
Qatar,Karim Boudiaf,195.0,5.0,1.0,2.0,2.31,0.46,0.92,3.69,Supporting Progressor
Paris Saint-Germain,Marcos Aoás Corrêa,2242.0,80.0,10.0,2.0,3.21,0.4,0.08,3.69,Progressive Passer
East Bengal,Darren Sidoel,683.0,11.0,5.0,12.0,1.45,0.66,1.58,3.69,Limited Progression
Ghana,Jordan Ayew,147.0,0.0,3.0,3.0,0.0,1.84,1.84,3.68,Supporting Progressor
Netherlands,Nathan Aké,513.0,8.0,8.0,5.0,1.4,1.4,0.88,3.6799999999999997,Supporting Progressor
Senegal,Nampalys Mendy,294.0,9.0,3.0,0.0,2.76,0.92,0.0,3.6799999999999997,Supporting Progressor
Hyderabad,Souvik Chakrabarti,989.0,27.0,6.0,7.0,2.46,0.55,0.64,3.65,Supporting Progressor
Uruguay,José María Giménez de Vargas,298.0,9.0,3.0,0.0,2.72,0.91,0.0,3.6300000000000003,Supporting Progressor
Jamshedpur,PC Laldinpuia,323.0,9.0,2.0,2.0,2.51,0.56,0.56,3.63,Supporting Progressor
Kerala Blasters,Sanjeev Stalin,547.0,10.0,5.0,7.0,1.65,0.82,1.15,3.6199999999999997,Limited Progression
Iran,Ahmad Nourollahi,224.0,5.0,2.0,2.0,2.01,0.8,0.8,3.6099999999999994,Supporting Progressor
Paris Saint-Germain,Eric Junior Dina Ebimbe,75.0,2.0,0.0,1.0,2.4,0.0,1.2,3.5999999999999996,Supporting Progressor
Morocco,Walid Cheddira,75.0,0.0,2.0,1.0,0.0,2.4,1.2,3.5999999999999996,Supporting Progressor
Morocco,Sofyan Amrabat,701.0,22.0,6.0,0.0,2.82,0.77,0.0,3.59,Supporting Progressor
France,Raphaël Varane,629.0,15.0,10.0,0.0,2.15,1.43,0.0,3.58,Supporting Progressor
Troyes,Ike Ugbo,76.0,0.0,1.0,2.0,0.0,1.18,2.37,3.55,Limited Progression
Switzerland,Ricardo Iván Rodríguez Araya,380.0,6.0,2.0,7.0,1.42,0.47,1.66,3.55,Limited Progression
Iran,Morteza Pouraliganji,305.0,11.0,0.0,1.0,3.25,0.0,0.3,3.55,Progressive Passer
Goa,Glan Martins,863.0,26.0,6.0,2.0,2.71,0.63,0.21,3.55,Supporting Progressor
Argentina,Gonzalo Ariel Montiel,127.0,2.0,1.0,2.0,1.42,0.71,1.42,3.55,Limited Progression
Goa,Lalhmangaihsanga Ralte,127.0,5.0,0.0,0.0,3.54,0.0,0.0,3.54,Progressive Passer
Kerala Blasters,Jeakson Singh Thaunaojam,1703.0,52.0,7.0,8.0,2.75,0.37,0.42,3.54,Supporting Progressor
East Bengal,Balwant Singh,128.0,1.0,2.0,2.0,0.7,1.41,1.41,3.5199999999999996,Supporting Progressor
Nantes,Samuel Moutoussamy,77.0,3.0,0.0,0.0,3.51,0.0,0.0,3.51,Progressive Passer
Belgium,Youri Tielemans,103.0,2.0,0.0,2.0,1.75,0.0,1.75,3.5,Supporting Progressor
Belgium,Jan Vertonghen,284.0,11.0,0.0,0.0,3.49,0.0,0.0,3.49,Progressive Passer
Tunisia,Ali Maâloul,103.0,3.0,0.0,1.0,2.62,0.0,0.87,3.49,Supporting Progressor
Belgium,Axel Witsel,284.0,4.0,3.0,4.0,1.27,0.95,1.27,3.4899999999999998,Limited Progression
Costa Rica,Brandon Aguilera Zamora,104.0,1.0,0.0,3.0,0.87,0.0,2.6,3.47,Limited Progression
East Bengal,Jackichand Singh,156.0,0.0,0.0,6.0,0.0,0.0,3.46,3.46,Limited Progression
Saudi Arabia,Abdullah Mohammed Madu,52.0,2.0,0.0,0.0,3.46,0.0,0.0,3.46,Progressive Passer
Qatar,Abdelkarim Hassan Al Haj Fadlalla,287.0,7.0,3.0,1.0,2.2,0.94,0.31,3.45,Supporting Progressor
NorthEast United,Provat Lakra,1257.0,23.0,15.0,10.0,1.65,1.07,0.72,3.4399999999999995,Limited Progression
Argentina,Cristian Gabriel Romero,577.0,19.0,3.0,0.0,2.96,0.47,0.0,3.4299999999999997,Progressive Passer
Saudi Arabia,Abdulelah Al Amri,211.0,7.0,1.0,0.0,2.99,0.43,0.0,3.4200000000000004,Progressive Passer
Hyderabad,Mark Zothanpuia,79.0,3.0,0.0,0.0,3.42,0.0,0.0,3.42,Progressive Passer
Croatia,Ante Budimir,79.0,0.0,0.0,3.0,0.0,0.0,3.42,3.42,Limited Progression
Goa,Iván Garrido González,1564.0,43.0,14.0,2.0,2.47,0.81,0.12,3.4000000000000004,Supporting Progressor
Montpellier,Matheus Soares Thuler,53.0,1.0,1.0,0.0,1.7,1.7,0.0,3.4,Supporting Progressor
Goa,Anisa Anwar Ali,954.0,18.0,16.0,2.0,1.7,1.51,0.19,3.4,Supporting Progressor
Senegal,Abdou Diallo,348.0,8.0,4.0,1.0,2.07,1.03,0.26,3.3599999999999994,Supporting Progressor
OGC Nice,Dante Bonfim da Costa Santos,189.0,6.0,1.0,0.0,2.86,0.48,0.0,3.34,Progressive Passer
Wales,Connor Roberts,216.0,4.0,0.0,4.0,1.67,0.0,1.67,3.34,Limited Progression
Tunisia,Yassine Meriah,297.0,10.0,1.0,0.0,3.03,0.3,0.0,3.3299999999999996,Progressive Passer
France,Olivier Giroud,433.0,3.0,1.0,12.0,0.62,0.21,2.49,3.3200000000000003,Limited Progression
Odisha,Lalruatthara Lalruatthara,928.0,14.0,11.0,9.0,1.36,1.07,0.87,3.3000000000000003,Limited Progression
Ghana,Iñaki Williams Arthuer,273.0,1.0,4.0,5.0,0.33,1.32,1.65,3.3,Supporting Progressor
Kerala Blasters,Lalthathanga Khawlhring,1752.0,43.0,11.0,10.0,2.21,0.57,0.51,3.29,Supporting Progressor
Argentina,Nicolás Hernán Otamendi,742.0,23.0,4.0,0.0,2.79,0.49,0.0,3.2800000000000002,Supporting Progressor
Morocco,Abdessamad Ezzalzouli,55.0,0.0,1.0,1.0,0.0,1.64,1.64,3.28,Supporting Progressor
Croatia,Dejan Lovren,630.0,19.0,4.0,0.0,2.71,0.57,0.0,3.28,Supporting Progressor
Japan,Shogo Taniguchi,221.0,7.0,1.0,0.0,2.85,0.41,0.0,3.2600000000000002,Supporting Progressor
Australia,Aaron Mooy,386.0,12.0,1.0,1.0,2.8,0.23,0.23,3.26,Supporting Progressor
Mexico,Héctor Miguel Herrera López,166.0,3.0,1.0,2.0,1.63,0.54,1.08,3.25,Limited Progression
OGC Nice,Jordan Lotomba,111.0,3.0,1.0,0.0,2.43,0.81,0.0,3.24,Supporting Progressor
Wales,Aaron Ramsey,282.0,4.0,1.0,5.0,1.28,0.32,1.6,3.2,Limited Progression
Lille,Amadou Onana,113.0,1.0,2.0,1.0,0.8,1.59,0.8,3.1900000000000004,Supporting Progressor
Nantes,Kalifa Coulibaly,57.0,1.0,0.0,1.0,1.58,0.0,1.58,3.16,Limited Progression
Cameroon,Gaël Ondoua,57.0,2.0,0.0,0.0,3.16,0.0,0.0,3.16,Progressive Passer
Saint-Étienne,Harold Moukoudi,86.0,2.0,1.0,0.0,2.09,1.05,0.0,3.1399999999999997,Supporting Progressor
Iran,Mohammad Hossein Kanani Zadegan,58.0,2.0,0.0,0.0,3.1,0.0,0.0,3.1,Progressive Passer
Iran,Karim Ansarifard,58.0,1.0,0.0,1.0,1.55,0.0,1.55,3.1,Limited Progression
Mexico,Héctor Alfredo Moreno Herrera,291.0,7.0,2.0,1.0,2.16,0.62,0.31,3.0900000000000003,Supporting Progressor
Ghana,Salis Abdul Samed,265.0,6.0,2.0,1.0,2.04,0.68,0.34,3.06,Supporting Progressor
ATK Mohun Bagan,José Luis Espinosa Arroyo,1591.0,46.0,7.0,1.0,2.6,0.4,0.06,3.06,Supporting Progressor
Kerala Blasters,Ayush Adhikari,853.0,16.0,5.0,8.0,1.69,0.53,0.84,3.0599999999999996,Limited Progression
East Bengal,Rahul Kumar Paswan,59.0,0.0,0.0,2.0,0.0,0.0,3.05,3.05,Limited Progression
Tunisia,Montassar Omar Talbi,297.0,6.0,2.0,2.0,1.82,0.61,0.61,3.04,Supporting Progressor
Bengaluru,Parag Satish Shrivas,887.0,15.0,6.0,9.0,1.52,0.61,0.91,3.04,Limited Progression
Saint-Étienne,Mahdi Camara,178.0,5.0,1.0,0.0,2.53,0.51,0.0,3.04,Supporting Progressor
South Korea,Jun-Ho Son,89.0,2.0,0.0,1.0,2.02,0.0,1.01,3.0300000000000002,Supporting Progressor
Saint-Étienne,Lucas Gourna-Douath,89.0,3.0,0.0,0.0,3.03,0.0,0.0,3.03,Progressive Passer
Kerala Blasters,Harmanjot Singh Khabra,1759.0,26.0,13.0,20.0,1.33,0.67,1.02,3.02,Limited Progression
South Korea,Gue-Sung Cho,298.0,1.0,2.0,7.0,0.3,0.6,2.11,3.01,Limited Progression
Iran,Saeid Ezatolahi Afagh,240.0,5.0,2.0,1.0,1.88,0.75,0.38,3.01,Supporting Progressor
Mumbai City,Rahul Bheke,1712.0,40.0,7.0,10.0,2.1,0.37,0.53,3.0,Supporting Progressor
Chennaiyin,Ariel Borysiuk,1256.0,39.0,3.0,0.0,2.79,0.21,0.0,3.0,Supporting Progressor
Senegal,Pathé Ismaël Ciss,151.0,4.0,1.0,0.0,2.38,0.6,0.0,2.98,Supporting Progressor
Qatar,Pedro Miguel Correia,273.0,3.0,2.0,4.0,0.99,0.66,1.32,2.9699999999999998,Limited Progression
Jamshedpur,Jitendra Singh,1608.0,34.0,10.0,9.0,1.9,0.56,0.5,2.96,Supporting Progressor
NorthEast United,Pragyan Sundar Gogoi,731.0,14.0,4.0,6.0,1.72,0.49,0.74,2.95,Limited Progression
Saint-Étienne,Falaye Sacko,92.0,0.0,2.0,1.0,0.0,1.96,0.98,2.94,Supporting Progressor
Lens,Christopher Wooh,93.0,1.0,2.0,0.0,0.97,1.94,0.0,2.91,Supporting Progressor
Saudi Arabia,Riyadh Sharahili,62.0,1.0,1.0,0.0,1.45,1.45,0.0,2.9,Supporting Progressor
Lorient,Vincent Le Goff,186.0,3.0,1.0,2.0,1.45,0.48,0.97,2.9,Limited Progression
AS Monaco,Aurélien Djani Tchouaméni,93.0,3.0,0.0,0.0,2.9,0.0,0.0,2.9,Progressive Passer
ATK Mohun Bagan,Deepak Tangri,1402.0,26.0,7.0,12.0,1.67,0.45,0.77,2.89,Limited Progression
East Bengal,Wahengbam Angousana Luwang,932.0,17.0,8.0,5.0,1.64,0.77,0.48,2.89,Limited Progression
Odisha,Lalhrezuala Sailung,625.0,10.0,3.0,7.0,1.44,0.43,1.01,2.88,Limited Progression
Montpellier,Joris Chotard,94.0,3.0,0.0,0.0,2.87,0.0,0.0,2.87,Progressive Passer
Bordeaux,Josuha Guilavogui,94.0,3.0,0.0,0.0,2.87,0.0,0.0,2.87,Progressive Passer
Brazil,Alex Nicolao Telles,63.0,2.0,0.0,0.0,2.86,0.0,0.0,2.86,Progressive Passer
Lyon,Maxence Caqueret,95.0,3.0,0.0,0.0,2.84,0.0,0.0,2.84,Supporting Progressor
South Korea,Ui-Jo Hwang,127.0,0.0,0.0,4.0,0.0,0.0,2.83,2.83,Limited Progression
Qatar,Boualem Khoukhi,287.0,6.0,2.0,1.0,1.88,0.63,0.31,2.82,Supporting Progressor
Switzerland,Nico Elvedi,192.0,2.0,4.0,0.0,0.94,1.88,0.0,2.82,Supporting Progressor
Uruguay,Diego Roberto Godín Leal,160.0,4.0,0.0,1.0,2.25,0.0,0.56,2.81,Supporting Progressor
Senegal,Famara Diedhiou,97.0,1.0,0.0,2.0,0.93,0.0,1.86,2.79,Limited Progression
Japan,Ko Itakura,291.0,7.0,1.0,1.0,2.16,0.31,0.31,2.7800000000000002,Supporting Progressor
Poland,Matty Cash,389.0,3.0,4.0,5.0,0.69,0.93,1.16,2.7800000000000002,Limited Progression
Serbia,Filip Mladenović,65.0,1.0,0.0,1.0,1.38,0.0,1.38,2.76,Limited Progression
Odisha,Sahil Panwar,1181.0,25.0,5.0,6.0,1.91,0.38,0.46,2.75,Supporting Progressor
East Bengal,Daniel Gomes,66.0,1.0,1.0,0.0,1.36,1.36,0.0,2.72,Supporting Progressor
Ghana,Mohamed Salisu,301.0,5.0,4.0,0.0,1.5,1.2,0.0,2.7,Limited Progression
France,Ibrahima Konaté,333.0,9.0,1.0,0.0,2.43,0.27,0.0,2.7,Supporting Progressor
Ghana,Daniel Amartey,301.0,5.0,3.0,1.0,1.5,0.9,0.3,2.6999999999999997,Limited Progression
NorthEast United,Ngasepam Tondonba Singh,468.0,4.0,6.0,4.0,0.77,1.15,0.77,2.69,Limited Progression
Jamshedpur,Pronay Halder,1014.0,24.0,2.0,4.0,2.13,0.18,0.36,2.67,Supporting Progressor
Morocco,Zakaria Aboukhlal,101.0,0.0,2.0,1.0,0.0,1.78,0.89,2.67,Supporting Progressor
East Bengal,Hira Mondal,1459.0,18.0,11.0,14.0,1.11,0.68,0.86,2.65,Limited Progression
Japan,Takehiro Tomiyasu,205.0,5.0,1.0,0.0,2.2,0.44,0.0,2.64,Supporting Progressor
Morocco,Noussair Mazraoui,376.0,2.0,2.0,7.0,0.48,0.48,1.68,2.6399999999999997,Limited Progression
Netherlands,Matthijs de Ligt,103.0,2.0,1.0,0.0,1.75,0.87,0.0,2.62,Supporting Progressor
Netherlands,Virgil van Dijk,516.0,14.0,1.0,0.0,2.44,0.17,0.0,2.61,Supporting Progressor
Morocco,Youssef En-Nesyri,555.0,2.0,4.0,10.0,0.32,0.65,1.62,2.59,Limited Progression
Mumbai City,Rowllin Borges,70.0,2.0,0.0,0.0,2.57,0.0,0.0,2.57,Supporting Progressor
Saint-Étienne,Zaydou Youssouf,105.0,0.0,2.0,1.0,0.0,1.71,0.86,2.57,Supporting Progressor
Iran,Alireza Jahanbakhsh,71.0,0.0,1.0,1.0,0.0,1.27,1.27,2.54,Supporting Progressor
Morocco,Selim Amallah,424.0,2.0,2.0,8.0,0.42,0.42,1.7,2.54,Limited Progression
Costa Rica,Yeltsin Ignacio Tejeda Valverde,287.0,7.0,0.0,1.0,2.2,0.0,0.31,2.5100000000000002,Supporting Progressor
Odisha,Sebastian Thangmuansang,252.0,3.0,2.0,2.0,1.07,0.71,0.71,2.49,Limited Progression
Hyderabad,Khassa Camara,290.0,6.0,1.0,1.0,1.86,0.31,0.31,2.48,Supporting Progressor
Mexico,César Jasib Montes Castro,291.0,6.0,2.0,0.0,1.86,0.62,0.0,2.48,Supporting Progressor
Mexico,Henry Josué Martín Mex,146.0,0.0,1.0,3.0,0.0,0.62,1.85,2.47,Limited Progression
Odisha,Vinit Rai Chamling,581.0,15.0,1.0,0.0,2.32,0.15,0.0,2.4699999999999998,Supporting Progressor
ATK Mohun Bagan,Pritam Kotal,2046.0,31.0,10.0,15.0,1.36,0.44,0.66,2.46,Limited Progression
Switzerland,Denis Lemi Zakaria Lako Lado,73.0,0.0,1.0,1.0,0.0,1.23,1.23,2.46,Limited Progression
Switzerland,Fabian Rieder,74.0,0.0,1.0,1.0,0.0,1.22,1.22,2.44,Limited Progression
Nantes,Dennis Appiah,147.0,2.0,1.0,1.0,1.22,0.61,0.61,2.44,Limited Progression
England,Trent Alexander-Arnold,37.0,1.0,0.0,0.0,2.43,0.0,0.0,2.43,Supporting Progressor
Australia,Awer Mabil,37.0,0.0,0.0,1.0,0.0,0.0,2.43,2.43,Limited Progression
Wales,Chris Mepham,297.0,7.0,1.0,0.0,2.12,0.3,0.0,2.42,Supporting Progressor
Marseille,Duje Ćaleta-Car,186.0,4.0,1.0,0.0,1.94,0.48,0.0,2.42,Supporting Progressor
South Korea,Young-Gwon Kim,372.0,9.0,1.0,0.0,2.18,0.24,0.0,2.42,Supporting Progressor
Lorient,Houboulang Mendes,186.0,2.0,2.0,1.0,0.97,0.97,0.48,2.42,Limited Progression
Stade de Reims,Andreaw Gravillon,188.0,3.0,2.0,0.0,1.44,0.96,0.0,2.4,Limited Progression
Odisha,Hendry Antonay,861.0,11.0,5.0,7.0,1.15,0.52,0.73,2.4,Limited Progression
Stade de Reims,Wout Faes,188.0,4.0,1.0,0.0,1.91,0.48,0.0,2.3899999999999997,Supporting Progressor
NorthEast United,Sehnaj Singh,681.0,14.0,1.0,3.0,1.85,0.13,0.4,2.38,Supporting Progressor
Ecuador,Jhegson Sebastián Méndez Carabalí,191.0,5.0,0.0,0.0,2.36,0.0,0.0,2.36,Supporting Progressor
Kerala Blasters,Marko Lešković,2028.0,49.0,4.0,0.0,2.17,0.18,0.0,2.35,Supporting Progressor
Cameroon,Jean-Charles Castelletto,192.0,3.0,2.0,0.0,1.41,0.94,0.0,2.3499999999999996,Limited Progression
Marseille,Arkadiusz Milik,77.0,0.0,0.0,2.0,0.0,0.0,2.34,2.34,Limited Progression
Costa Rica,Francisco Javier Calvo Quesada,194.0,4.0,1.0,0.0,1.86,0.46,0.0,2.3200000000000003,Supporting Progressor
Metz,Amadou Salif Mbengue,39.0,0.0,1.0,0.0,0.0,2.31,0.0,2.31,Supporting Progressor
Australia,Mitchell Thomas Duke,273.0,3.0,3.0,1.0,0.99,0.99,0.33,2.31,Limited Progression
Poland,Krzysztof Piątek,39.0,0.0,1.0,0.0,0.0,2.31,0.0,2.31,Supporting Progressor
Qatar,Mohammed Muntari,78.0,1.0,0.0,1.0,1.15,0.0,1.15,2.3,Limited Progression
Portugal,Rúben Santos Gato Alves Dias,392.0,10.0,0.0,0.0,2.3,0.0,0.0,2.3,Supporting Progressor
Odisha,Moirangthem Thoiba Singh,1332.0,23.0,7.0,4.0,1.55,0.47,0.27,2.29,Limited Progression
Ghana,André Ayew Pelé,199.0,0.0,1.0,4.0,0.0,0.45,1.81,2.2600000000000002,Limited Progression
Morocco,Abdelhamid Sabiri,159.0,0.0,2.0,2.0,0.0,1.13,1.13,2.26,Limited Progression
France,William Saliba,40.0,1.0,0.0,0.0,2.25,0.0,0.0,2.25,Supporting Progressor
OGC Nice,Morgan Schneiderlin,120.0,2.0,0.0,1.0,1.5,0.0,0.75,2.25,Limited Progression
Senegal,Pape Abou Cissé,121.0,3.0,0.0,0.0,2.23,0.0,0.0,2.23,Supporting Progressor
Canada,Steven de Sousa Vitoria,285.0,7.0,0.0,0.0,2.21,0.0,0.0,2.21,Supporting Progressor
Switzerland,Edimilson Fernandes,164.0,1.0,0.0,3.0,0.55,0.0,1.65,2.2,Limited Progression
East Bengal,Franjo Prce,1326.0,24.0,5.0,3.0,1.63,0.34,0.2,2.17,Limited Progression
East Bengal,Sourav Das,1420.0,24.0,8.0,2.0,1.52,0.51,0.13,2.16,Limited Progression
Australia,Jason Cummings,42.0,0.0,0.0,1.0,0.0,0.0,2.14,2.14,Limited Progression
Montpellier,Valère Germain,42.0,1.0,0.0,0.0,2.14,0.0,0.0,2.14,Supporting Progressor
Senegal,Cheikh Ahmadou Bamba Mbacke Dieng,126.0,0.0,0.0,3.0,0.0,0.0,2.14,2.14,Limited Progression
Serbia,Dušan Vlahović,86.0,0.0,1.0,1.0,0.0,1.05,1.05,2.1,Limited Progression
Switzerland,Manuel Obafemi Akanji,386.0,8.0,1.0,0.0,1.87,0.23,0.0,2.1,Supporting Progressor
Switzerland,Haris Seferović,86.0,1.0,0.0,1.0,1.05,0.0,1.05,2.1,Limited Progression
Senegal,Kalidou Koulibaly,387.0,9.0,0.0,0.0,2.09,0.0,0.0,2.09,Supporting Progressor
Argentina,Germán Alejandro Pezzella,44.0,1.0,0.0,0.0,2.05,0.0,0.0,2.05,Supporting Progressor
Costa Rica,Ronald Alberto Matarrita Ulate,44.0,0.0,1.0,0.0,0.0,2.05,0.0,2.05,Supporting Progressor
Troyes,Rominigue Kouamé N''Guessan,88.0,1.0,1.0,0.0,1.02,1.02,0.0,2.04,Limited Progression
Hyderabad,Juan Antonio González Fernández,1907.0,39.0,3.0,1.0,1.84,0.14,0.05,2.03,Supporting Progressor
Costa Rica,Carlos Manuel Martínez Castro,45.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,Limited Progression
Poland,Sebastian Szymański,135.0,1.0,0.0,2.0,0.67,0.0,1.33,2.0,Limited Progression
Saudi Arabia,Ali Al Hassan,45.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,Limited Progression
Hyderabad,Nim Dorjee Tamang,762.0,10.0,3.0,4.0,1.18,0.35,0.47,1.9999999999999998,Limited Progression
Odisha,Víctor Mongil Adeva,1597.0,33.0,1.0,1.0,1.86,0.06,0.06,1.9800000000000002,Supporting Progressor
Netherlands,Vincent Janssen,91.0,0.0,0.0,2.0,0.0,0.0,1.98,1.98,Limited Progression
Bengaluru,Wungngayam Muirang,271.0,2.0,2.0,2.0,0.66,0.66,0.66,1.98,Limited Progression
Serbia,Milos Veljkovic,229.0,5.0,0.0,0.0,1.97,0.0,0.0,1.97,Supporting Progressor
NorthEast United,Gani Ahmed Nigam,92.0,1.0,0.0,1.0,0.98,0.0,0.98,1.96,Limited Progression
Mumbai City,Mohamad Rakip,276.0,0.0,3.0,3.0,0.0,0.98,0.98,1.96,Limited Progression
NorthEast United,Federico Gallego Revetria,93.0,1.0,0.0,1.0,0.97,0.0,0.97,1.94,Limited Progression
AS Monaco,Guillermo Alfonso Maripán Loaysa,93.0,1.0,1.0,0.0,0.97,0.97,0.0,1.94,Limited Progression
Saint-Étienne,Miguel Ángel Trauco Saavedra,94.0,1.0,1.0,0.0,0.96,0.96,0.0,1.92,Limited Progression
Nantes,Andrei Girotto,189.0,3.0,1.0,0.0,1.43,0.48,0.0,1.91,Limited Progression
Bengaluru,Alan Henrique Costa,1647.0,30.0,5.0,0.0,1.64,0.27,0.0,1.91,Limited Progression
East Bengal,Amarjit Singh Kiyam Singh,1041.0,6.0,3.0,13.0,0.52,0.26,1.12,1.9000000000000001,Limited Progression
Nantes,Jean-Charles Castelletto,189.0,2.0,2.0,0.0,0.95,0.95,0.0,1.9,Limited Progression
OGC Nice,Mario Lemina,142.0,3.0,0.0,0.0,1.9,0.0,0.0,1.9,Supporting Progressor
Lille,Miguel Ângelo da Silva Rocha,95.0,2.0,0.0,0.0,1.89,0.0,0.0,1.89,Supporting Progressor
Canada,Kamal Miller,285.0,6.0,0.0,0.0,1.89,0.0,0.0,1.89,Supporting Progressor
Lille,Tiago Emanuel Embaló Djaló,95.0,2.0,0.0,0.0,1.89,0.0,0.0,1.89,Supporting Progressor
Mumbai City,Serigne Mourtada Fall,1895.0,35.0,3.0,2.0,1.66,0.14,0.09,1.89,Limited Progression
Uruguay,Maximiliano Gómez González,48.0,0.0,1.0,0.0,0.0,1.88,0.0,1.88,Supporting Progressor
Ecuador,Piero Martín Hincapié Reyna,288.0,5.0,1.0,0.0,1.56,0.31,0.0,1.87,Limited Progression
Portugal,António João Pereira Albuquerque Tavares Silva,97.0,2.0,0.0,0.0,1.86,0.0,0.0,1.86,Supporting Progressor
Hyderabad,Konsham Chinglensana Singh,2033.0,33.0,9.0,0.0,1.46,0.4,0.0,1.8599999999999999,Limited Progression
Switzerland,Remo Freuler,346.0,4.0,1.0,2.0,1.04,0.26,0.52,1.82,Limited Progression
Poland,Grzegorz Krychowiak,347.0,5.0,1.0,1.0,1.3,0.26,0.26,1.82,Limited Progression
