season_name,match_id,team,player,passes_made,passes_received,total_pass_involvement,unique_receivers,unique_passers,degree_centrality,network_involvement_pct
2021/2022,3813278,Kerala Blasters,Harmanjot Singh Khabra,43.0,32.0,75.0,11,9,20,22.12
2022,3857285,Senegal,Kalidou Koulibaly,40.0,35.0,75.0,13,7,20,21.8
2021/2022,3817868,Chennaiyin,Slavko Damjanović,40.0,35.0,75.0,10,11,21,18.8
2022,3857285,Senegal,Nampalys Mendy,38.0,37.0,75.0,10,11,21,21.8
2021/2022,3802983,Marseille,Gerson Santos da Silva,39.0,36.0,75.0,7,9,16,12.3
2022,3869354,England,Jude Bellingham,36.0,39.0,75.0,11,12,23,16.13
2021/2022,3813304,Hyderabad,Hitesh Sharma,38.0,37.0,75.0,10,11,21,18.7
2022,3857278,United States,Antonee Robinson,36.0,39.0,75.0,13,10,23,17.61
2022,3857263,Germany,Niklas Süle,41.0,34.0,75.0,14,8,22,25.77
2021/2022,3817896,Odisha,Lalruatthara Lalruatthara,40.0,35.0,75.0,8,10,18,18.66
2021/2022,3817855,ATK Mohun Bagan,Pritam Kotal,37.0,38.0,75.0,10,11,21,19.13
2021/2022,3802907,Lille,Mehmet Zeki Çelik,37.0,38.0,75.0,8,7,15,18.7
2022,3857295,Japan,Yuto Nagatomo,41.0,34.0,75.0,6,5,11,14.23
2022,3869684,Croatia,Ivan Perišić,41.0,34.0,75.0,10,10,20,17.08
2022,3857269,Brazil,Carlos Henrique Casimiro,40.0,35.0,75.0,12,12,24,14.79
2022,3857297,Saudi Arabia,Mohammed Al Burayk,38.0,37.0,75.0,11,9,20,15.34
2021/2022,3813275,Jamshedpur,Greg Stewart,28.0,47.0,75.0,8,10,18,31.65
2022,3857288,Tunisia,Youssef Msakni,31.0,43.0,74.0,10,11,21,18.23
2022,3869486,Portugal,João Pedro Cavaco Cancelo,37.0,37.0,74.0,7,8,15,12.01
2022,3869152,Poland,Matty Cash,38.0,36.0,74.0,10,9,19,18.23
2022,3857285,Netherlands,Steven Berghuis,38.0,36.0,74.0,11,11,22,18.83
2021/2022,3817865,NorthEast United,Gurjinder Kumar,39.0,35.0,74.0,11,9,20,20.33
2021/2022,3817882,East Bengal,Wahengbam Angousana Luwang,39.0,35.0,74.0,11,11,22,21.26
2022,3857277,Morocco,Sofyan Amrabat,41.0,33.0,74.0,12,10,22,24.58
2021/2022,3813301,Odisha,Gaurav Bora,38.0,36.0,74.0,11,7,18,19.07
2021/2022,3817886,Kerala Blasters,Nishu Kumar Tashni,39.0,35.0,74.0,10,8,18,24.5
2021/2022,3817856,ATK Mohun Bagan,Liston Colaco,32.0,42.0,74.0,10,12,22,18.09
2022,3869354,France,Antoine Griezmann,39.0,35.0,74.0,9,7,16,22.56
2022,3857258,Serbia,Nikola Milenković,42.0,32.0,74.0,12,9,21,21.08
2021/2022,3813278,Chennaiyin,Narayan Das,35.0,39.0,74.0,9,8,17,23.34
2021/2022,3817863,Goa,Princeton Rebello,39.0,35.0,74.0,9,10,19,19.02
2021/2022,3813311,Jamshedpur,Laldinliana Renthlei,40.0,34.0,74.0,10,10,20,20.5
2021/2022,3802984,Nantes,Samuel Moutoussamy,41.0,33.0,74.0,11,10,21,20.5
2022,3857275,Tunisia,Ali Maâloul,39.0,35.0,74.0,7,9,16,26.91
2021/2022,3813281,Chennaiyin,Anirudh Thapa,37.0,37.0,74.0,8,8,16,21.26
2022,3857269,Switzerland,Ricardo Iván Rodríguez Araya,41.0,33.0,74.0,9,8,17,17.29
2022,3857259,Serbia,Nikola Milenković,43.0,31.0,74.0,12,9,21,17.29
2021/2022,3813265,Mumbai City,Serigne Mourtada Fall,38.0,36.0,74.0,9,7,16,17.33
2021/2022,3817868,Chennaiyin,Vladimir Koman Jr.,35.0,39.0,74.0,10,10,20,18.55
2021/2022,3813265,Mumbai City,Cássio Gabriel Vilela Ferreira,30.0,44.0,74.0,9,9,18,17.33
2021/2022,3802904,Paris Saint-Germain,Kylian Mbappé Lottin,29.0,45.0,74.0,10,9,19,12.44
2022,3869254,Portugal,Raphaël Adelino José Guerreiro,46.0,28.0,74.0,11,12,23,18.32
2022,3857268,Canada,Kamal Miller,39.0,35.0,74.0,11,10,21,18.45
2021/2022,3817866,Mumbai City,Mehtab Singh,40.0,34.0,74.0,10,9,19,23.64
2022,3857272,United States,Tyler Adams,41.0,33.0,74.0,12,11,23,19.63
2022,3869552,France,Aurélien Djani Tchouaméni,41.0,33.0,74.0,10,10,20,23.42
2021/2022,3817870,Goa,Makan Winkle Chote,32.0,42.0,74.0,11,10,21,17.13
2022,3857257,Denmark,Rasmus Nissen Kristensen,39.0,35.0,74.0,8,8,16,12.54
2021/2022,3813272,Goa,Iván Garrido González,40.0,34.0,74.0,10,9,19,19.84
2022,3857295,Costa Rica,Óscar Esau Duarte Gaitán,38.0,36.0,74.0,10,8,18,19.79
2022,3857265,Mexico,Jorge Eduardo Sánchez Ramos,43.0,31.0,74.0,11,10,21,16.93
2021/2022,3817869,Bengaluru,Naorem Roshan Singh,40.0,34.0,74.0,13,11,24,20.61
2021/2022,3817855,ATK Mohun Bagan,Lenny Rodrigues,38.0,36.0,74.0,7,10,17,18.88
2021/2022,3817884,Hyderabad,Juan Antonio González Fernández,38.0,36.0,74.0,10,8,18,26.15
2022,3857289,Mexico,Héctor Alfredo Moreno Herrera,38.0,36.0,74.0,10,9,19,24.34
2021/2022,3813298,Jamshedpur,Jitendra Singh,32.0,41.0,73.0,8,11,19,20.92
2021/2022,3802795,Rennes,Hamari Traoré,38.0,35.0,73.0,9,8,17,20.45
2021/2022,3817851,Kerala Blasters,Nishu Kumar Tashni,39.0,34.0,73.0,9,9,18,19.06
2021/2022,3817884,ATK Mohun Bagan,Pritam Kotal,39.0,34.0,73.0,10,11,21,21.66
2022,3857266,Denmark,Joakim Mæhle,37.0,36.0,73.0,9,8,17,15.24
2021/2022,3813281,ATK Mohun Bagan,Hugo Adnan Boumous,33.0,40.0,73.0,10,10,20,25.8
2021/2022,3827335,Jamshedpur,Ricky Lallawmawma,38.0,35.0,73.0,11,11,22,27.97
2021/2022,3817892,ATK Mohun Bagan,Joni Ensio Kauko,37.0,36.0,73.0,12,11,23,16.74
2022,3857299,Ghana,Salis Abdul Samed,37.0,36.0,73.0,7,7,14,27.44
2022,3857275,Tunisia,Aïssa Bilal Laïdouni,37.0,36.0,73.0,11,10,21,26.55
2021/2022,3817889,ATK Mohun Bagan,Subhasish Bose,37.0,36.0,73.0,8,10,18,13.27
2021/2022,3813296,Kerala Blasters,Jessel Carneiro,40.0,33.0,73.0,11,11,22,24.33
2022,3857293,Uruguay,Matías Vecino Falero,38.0,35.0,73.0,13,11,24,20.05
2022,3857264,Argentina,Nicolás Alejandro Tagliafico,38.0,35.0,73.0,10,9,19,8.84
2021/2022,3817871,Hyderabad,João Victor de Albuquerque Bruno,39.0,34.0,73.0,12,11,23,26.64
2021/2022,3817864,Mumbai City,Mehtab Singh,38.0,35.0,73.0,10,7,17,24.5
2021/2022,3817864,Mumbai City,Ahmed Jahouh,33.0,40.0,73.0,11,10,21,24.5
2022,3857286,Ecuador,Angelo Smit Preciado Quiñónez,42.0,31.0,73.0,10,9,19,16.9
2022,3857293,Ghana,Alidu Seidu,41.0,32.0,73.0,10,7,17,19.01
2021/2022,3813303,ATK Mohun Bagan,Pritam Kotal,38.0,35.0,73.0,10,8,18,20.92
2021/2022,3817896,Odisha,Paul Ramfangzauva,35.0,38.0,73.0,8,8,16,18.16
2021/2022,3817851,Odisha,Sahil Panwar,36.0,37.0,73.0,9,11,20,21.99
2022,3857283,Morocco,Nayef Aguerd,38.0,35.0,73.0,11,10,21,25.44
2021/2022,3817878,East Bengal,Amarjit Singh Kiyam Singh,41.0,32.0,73.0,12,11,23,22.96
2021/2022,3813276,NorthEast United,Imran Khan,38.0,35.0,73.0,9,10,19,21.53
2021/2022,3817879,Hyderabad,Juan Antonio González Fernández,40.0,33.0,73.0,10,6,16,21.22
2021/2022,3817887,Hyderabad,Joel Joseph Chianese,33.0,40.0,73.0,10,10,20,29.2
2022,3857265,Mexico,Jesús Daniel Gallardo Vasconcelos,40.0,33.0,73.0,11,10,21,16.7
2022,3857294,Qatar,Abdulaziz Hatem Mohammed Abdullah,35.0,38.0,73.0,10,8,18,18.43
2021/2022,3813271,Goa,Aibanbha Kupar Dohling,44.0,28.0,72.0,10,8,18,17.31
2022,3869220,Morocco,Azzedine Ounahi,34.0,38.0,72.0,9,8,17,28.8
2022,3869354,France,Dayotchanculle Upamecano,36.0,36.0,72.0,9,8,17,21.95
2021/2022,3802709,Paris Saint-Germain,Kylian Mbappé Lottin,31.0,41.0,72.0,9,9,18,12.12
2022,3869685,Argentina,Nahuel Molina Lucero,39.0,33.0,72.0,8,8,16,12.86
2022,3869220,Spain,Daniel Olmo Carvajal,32.0,40.0,72.0,9,8,17,7.5
2021/2022,3813280,Chennaiyin,Narayan Das,37.0,35.0,72.0,11,8,19,18.65
2021/2022,3813281,Chennaiyin,Narayan Das,38.0,34.0,72.0,8,9,17,20.69
2021/2022,3817862,Odisha,Sahil Panwar,42.0,30.0,72.0,9,8,17,23.92
2021/2022,3817876,Chennaiyin,Vladimir Koman Jr.,36.0,36.0,72.0,7,9,16,20.75
2021/2022,3817895,Chennaiyin,Narayan Das,35.0,37.0,72.0,9,10,19,23.92
2021/2022,3802709,Saint-Étienne,Timothée Kolodziejczak,36.0,36.0,72.0,12,11,23,21.88
2021/2022,3813303,Goa,Dylan Fox,38.0,34.0,72.0,8,10,18,16.98
2021/2022,3802839,Nantes,Quentin Merlin,37.0,35.0,72.0,8,9,17,31.3
2022,3857293,Uruguay,Mathías Olivera Miramontes,41.0,31.0,72.0,9,11,20,19.78
2022,3869254,Portugal,Rúben Santos Gato Alves Dias,38.0,34.0,72.0,9,10,19,17.82
2022,3857290,Cameroon,Bryan Mbeumo,31.0,41.0,72.0,9,9,18,16.36
2021/2022,3817872,Odisha,Sahil Panwar,43.0,29.0,72.0,12,9,21,24.91
2021/2022,3817866,Mumbai City,Serigne Mourtada Fall,41.0,31.0,72.0,11,8,19,23.0
2022,3857290,Cameroon,Nouhou Tolo,40.0,32.0,72.0,12,10,22,16.36
2021/2022,3813300,Odisha,Lalruatthara Lalruatthara,39.0,33.0,72.0,10,9,19,25.81
2021/2022,3817872,Odisha,Francisco Javier Hernández González,30.0,42.0,72.0,11,14,25,24.91
2021/2022,3813272,Goa,Mohamed Ali,34.0,38.0,72.0,8,7,15,19.3
2021/2022,3802795,Paris Saint-Germain,Xavi Simons,33.0,39.0,72.0,7,8,15,10.94
2021/2022,3817873,NorthEast United,Hernán Daniel Santana Trujillo,38.0,34.0,72.0,10,10,20,24.49
2022,3869152,France,Raphaël Varane,37.0,35.0,72.0,9,10,19,14.26
2021/2022,3817855,ATK Mohun Bagan,Joni Ensio Kauko,31.0,41.0,72.0,12,10,22,18.37
2021/2022,3813282,Mumbai City,Cássio Gabriel Vilela Ferreira,32.0,40.0,72.0,10,10,20,20.63
2021/2022,3817898,Goa,Aibanbha Kupar Dohling,39.0,33.0,72.0,9,11,20,17.1
2021/2022,3802699,Paris Saint-Germain,Thilo Kehrer,39.0,33.0,72.0,7,9,16,12.86
2021/2022,3817877,NorthEast United,Hernán Daniel Santana Trujillo,37.0,34.0,71.0,10,12,22,33.49
2021/2022,3813281,ATK Mohun Bagan,Ashutosh Mehta,37.0,34.0,71.0,7,9,16,25.09
2021/2022,3802793,OGC Nice,Morgan Schneiderlin,37.0,34.0,71.0,13,11,24,28.06
2021/2022,3817893,NorthEast United,Marco Sahanek,32.0,39.0,71.0,11,11,22,23.36
2021/2022,3813279,Chennaiyin,Anirudh Thapa,36.0,35.0,71.0,9,11,20,16.71
2022,3857270,Portugal,João Félix Sequeira,30.0,41.0,71.0,9,9,18,13.52
2021/2022,3802983,Paris Saint-Germain,Idrissa Gana Gueye,38.0,33.0,71.0,9,10,19,15.74
2022,3857294,Netherlands,Cody Mathès Gakpo,29.0,42.0,71.0,9,9,18,9.5
2021/2022,3817899,Jamshedpur,Alexandre Monteiro de Lima,39.0,32.0,71.0,12,11,23,22.54
2021/2022,3817893,East Bengal,Franjo Prce,41.0,30.0,71.0,14,9,23,20.88
2022,3869117,United States,Sergino Dest,33.0,38.0,71.0,10,10,20,14.23
2022,3857282,Wales,Connor Roberts,38.0,33.0,71.0,11,9,20,20.94
2021/2022,3817880,Odisha,Gaurav Bora,37.0,34.0,71.0,9,8,17,27.41
2021/2022,3817900,Jamshedpur,Laldinliana Renthlei,37.0,34.0,71.0,9,9,18,25.45
2022,3857266,France,Antoine Griezmann,37.0,34.0,71.0,10,11,21,15.3
2021/2022,3813281,Chennaiyin,Keisham Reagan Singh,38.0,33.0,71.0,9,9,18,20.4
2022,3869220,Spain,Carlos Soler Barragán,35.0,36.0,71.0,9,10,19,7.4
2021/2022,3817868,Chennaiyin,Keisham Reagan Singh,37.0,34.0,71.0,9,9,18,17.79
2022,3869321,Netherlands,Memphis Depay,27.0,44.0,71.0,12,11,23,12.41
2021/2022,3817853,Goa,Makan Winkle Chote,37.0,34.0,71.0,8,8,16,13.52
2021/2022,3817868,Bengaluru,Wungngayam Muirang,34.0,37.0,71.0,9,9,18,21.01
2021/2022,3817866,Mumbai City,Lalengmawia Ralte,36.0,35.0,71.0,10,10,20,22.68
2021/2022,3802683,Paris Saint-Germain,Kylian Mbappé Lottin,28.0,43.0,71.0,9,9,18,14.17
2021/2022,3817867,NorthEast United,Provat Lakra,36.0,35.0,71.0,12,12,24,22.83
2021/2022,3813313,ATK Mohun Bagan,Subhasish Bose,39.0,32.0,71.0,10,9,19,16.95
2021/2022,3813308,Goa,Princeton Rebello,34.0,37.0,71.0,8,9,17,16.36
2022,3857268,Belgium,Timothy Castagne,34.0,37.0,71.0,11,9,20,15.74
2021/2022,3827338,Hyderabad,Souvik Chakrabarti,38.0,33.0,71.0,8,8,16,21.13
2021/2022,3817884,Hyderabad,Konsham Chinglensana Singh,34.0,37.0,71.0,11,10,21,25.09
2022,3857294,Qatar,Pedro Miguel Correia,34.0,37.0,71.0,10,11,21,17.93
2021/2022,3817855,ATK Mohun Bagan,Subhasish Bose,40.0,31.0,71.0,11,11,22,18.11
2022,3857254,Tunisia,Montassar Omar Talbi,38.0,33.0,71.0,9,8,17,22.54
2021/2022,3813286,Mumbai City,Cássio Gabriel Vilela Ferreira,29.0,41.0,70.0,10,11,21,12.94
2022,3869354,France,Adrien Rabiot,35.0,35.0,70.0,9,9,18,21.34
2021/2022,3817856,ATK Mohun Bagan,Carl Gerard McHugh,37.0,33.0,70.0,9,10,19,17.11
2022,3857270,Portugal,Cristiano Ronaldo dos Santos Aveiro,30.0,40.0,70.0,9,10,19,13.33
2021/2022,3817856,ATK Mohun Bagan,Joni Ensio Kauko,24.0,46.0,70.0,10,13,23,17.11
2021/2022,3817862,Odisha,Víctor Mongil Adeva,38.0,32.0,70.0,10,8,18,23.26
2022,3869117,United States,Weston McKennie,30.0,40.0,70.0,9,10,19,14.03
2021/2022,3813317,Odisha,Hendry Antonay,37.0,33.0,70.0,9,7,16,19.07
2022,3857289,Argentina,Alexis Mac Allister,34.0,36.0,70.0,9,8,17,14.71
2021/2022,3817893,East Bengal,Naocha Huidrom Singh,40.0,30.0,70.0,13,9,22,20.59
2021/2022,3813303,Goa,Aibanbha Kupar Dohling,40.0,30.0,70.0,11,8,19,16.51
2022,3869117,Netherlands,Jurriën David Norman Timber,36.0,34.0,70.0,10,7,17,21.08
2021/2022,3817877,Bengaluru,Udanta Kumam Singh,33.0,37.0,70.0,10,11,21,15.77
2022,3869117,Netherlands,Denzel Dumfries,27.0,43.0,70.0,9,11,20,21.08
2021/2022,3813305,Hyderabad,João Victor de Albuquerque Bruno,37.0,33.0,70.0,13,14,27,23.33
2021/2022,3813265,Mumbai City,Vignesh Dakshinamurthy,37.0,33.0,70.0,8,9,17,16.39
2022,3869519,Argentina,Nicolás Hernán Otamendi,39.0,31.0,70.0,8,10,18,19.55
2022,3869519,Argentina,Alexis Mac Allister,30.0,40.0,70.0,11,12,23,19.55
2021/2022,3802902,Marseille,Pol Mikel Lirola Kosok,33.0,37.0,70.0,10,9,19,15.42
2021/2022,3817871,NorthEast United,Zakaria Diallo,39.0,31.0,70.0,14,9,23,23.18
2021/2022,3817868,Chennaiyin,Jerry Lalrinzuala,36.0,34.0,70.0,8,8,16,17.54
2022,3869354,England,Kyle Walker,41.0,29.0,70.0,9,8,17,15.05
2021/2022,3817878,Hyderabad,Asish Rai,36.0,34.0,70.0,8,7,15,23.18
2021/2022,3802983,Marseille,Pau López Sabata,40.0,30.0,70.0,7,6,13,11.48
2021/2022,3817864,ATK Mohun Bagan,Manvir Singh,29.0,41.0,70.0,8,12,20,19.89
2021/2022,3817868,Bengaluru,Parag Satish Shrivas,37.0,33.0,70.0,11,9,20,20.71
2021/2022,3817862,Mumbai City,Mandar Rao Desai,36.0,34.0,70.0,9,9,18,16.13
2021/2022,3817853,Goa,Glan Martins,33.0,37.0,70.0,9,11,20,13.33
2021/2022,3817849,Mumbai City,Mohamad Rakip,36.0,34.0,70.0,13,11,24,19.55
2021/2022,3817890,Goa,Glan Martins,34.0,36.0,70.0,9,11,20,16.71
2022,3857262,South Korea,In-Beom Hwang,33.0,37.0,70.0,11,9,20,22.65
2021/2022,3813279,Odisha,Víctor Mongil Adeva,35.0,35.0,70.0,11,11,22,26.32
2022,3857301,Qatar,Assim Omer Al Haj Madibo,38.0,32.0,70.0,11,10,21,19.34
2022,3857286,Qatar,Akram Hassan Afif,33.0,37.0,70.0,6,9,15,18.32
2021/2022,3813312,Mumbai City,Mandar Rao Desai,36.0,34.0,70.0,9,7,16,16.06
2022,3857281,Croatia,Josip Juranović,37.0,33.0,70.0,10,8,18,17.03
2022,3857294,Qatar,Abdelkarim Hassan Al Haj Fadlalla,34.0,36.0,70.0,11,10,21,17.68
2022,3857263,Spain,Sergio Busquets i Burgos,41.0,29.0,70.0,13,10,23,12.11
2021/2022,3813316,Goa,Sanson Pereira,37.0,33.0,70.0,9,9,18,15.28
2022,3869253,South Korea,Jun-Ho Son,39.0,31.0,70.0,11,9,20,14.71
2021/2022,3813270,Goa,Alberto Noguera Ripoll,34.0,35.0,69.0,11,11,22,18.02
2022,3857292,Germany,Lukas Klostermann,38.0,31.0,69.0,9,10,19,10.31
2021/2022,3813270,Goa,Sanson Pereira,35.0,34.0,69.0,8,10,18,18.02
2022,3857281,Canada,Alphonso Davies,30.0,39.0,69.0,11,13,24,15.79
2021/2022,3802795,Rennes,Lovro Majer,36.0,33.0,69.0,9,8,17,19.33
2022,3857299,Ghana,Mohamed Salisu,32.0,37.0,69.0,7,8,15,25.94
2021/2022,3802643,Strasbourg,Gerzino Nyamsi,35.0,34.0,69.0,13,11,24,16.87
2022,3869354,France,Ousmane Dembélé,30.0,39.0,69.0,9,9,18,21.04
2021/2022,3813295,Hyderabad,Nim Dorjee Tamang,45.0,24.0,69.0,13,10,23,19.01
2021/2022,3802699,Lille,Miguel Ângelo da Silva Rocha,37.0,32.0,69.0,9,9,18,19.83
2021/2022,3802983,Paris Saint-Germain,Nuno Mendes,40.0,29.0,69.0,10,7,17,15.3
2021/2022,3813281,ATK Mohun Bagan,José Luis Espinosa Arroyo,36.0,33.0,69.0,9,8,17,24.38
2021/2022,3817856,ATK Mohun Bagan,Amrinder Singh,44.0,25.0,69.0,11,6,17,16.87
2021/2022,3817900,Chennaiyin,Anirudh Thapa,33.0,36.0,69.0,13,14,27,19.06
2022,3857282,Wales,Ben Davies,41.0,28.0,69.0,9,9,18,20.35
2021/2022,3802809,Rennes,Flavien Tait,34.0,35.0,69.0,8,10,18,27.06
2021/2022,3813291,East Bengal,Tomislav Mrčela,36.0,33.0,69.0,9,8,17,16.87
2021/2022,3813291,East Bengal,Amir Derviševič,33.0,36.0,69.0,9,10,19,16.87
2021/2022,3817899,Jamshedpur,PC Laldinpuia,36.0,33.0,69.0,8,8,16,21.9
2021/2022,3817901,Mumbai City,Lallianzuala Chhangte,31.0,38.0,69.0,10,11,21,15.65
2021/2022,3802902,Marseille,Duje Ćaleta-Car,38.0,31.0,69.0,11,8,19,15.2
2021/2022,3817883,Bengaluru,Naorem Roshan Singh,41.0,28.0,69.0,9,7,16,21.1
2021/2022,3813289,Bengaluru,Muhammad Ashique Kuruniyan,34.0,35.0,69.0,7,8,15,15.86
2022,3869519,Argentina,Rodrigo Javier De Paul,34.0,35.0,69.0,7,9,16,19.27
2021/2022,3802809,Paris Saint-Germain,Kylian Mbappé Lottin,30.0,39.0,69.0,8,10,18,12.19
2022,3857285,Senegal,Krépin Diatta,32.0,37.0,69.0,8,7,15,20.06
2021/2022,3817889,ATK Mohun Bagan,Roy Krishna,27.0,42.0,69.0,13,11,24,12.55
2021/2022,3802643,Paris Saint-Germain,Juan Bernat Velasco,35.0,34.0,69.0,9,8,17,12.04
2021/2022,3813315,Goa,Iván Garrido González,36.0,33.0,69.0,9,7,16,14.78
2021/2022,3817879,Chennaiyin,Edwin Sydney Vanspaul,33.0,36.0,69.0,10,10,20,26.74
2021/2022,3817852,Mumbai City,Mehtab Singh,35.0,34.0,69.0,10,10,20,19.77
2021/2022,3813290,Hyderabad,Konsham Chinglensana Singh,36.0,33.0,69.0,9,8,17,22.48
2021/2022,3813290,Hyderabad,Asish Rai,35.0,34.0,69.0,8,10,18,22.48
2021/2022,3802752,Lyon,Malo Gusto,36.0,33.0,69.0,8,9,17,16.79
2022,3857272,England,Jude Bellingham,33.0,36.0,69.0,9,10,19,13.8
2022,3857269,Brazil,Lucas Tolentino Coelho de Lima,33.0,36.0,69.0,8,8,16,13.61
2021/2022,3817884,Hyderabad,Akash Mishra,41.0,28.0,69.0,10,7,17,24.38
2022,3857286,Qatar,Abdulaziz Hatem Mohammed Abdullah,30.0,39.0,69.0,8,10,18,18.06
2021/2022,3817860,Odisha,Isaac Vanmalsawma Chhakchhuak,36.0,33.0,69.0,9,9,18,22.92
2022,3857284,Germany,Thomas Müller,32.0,37.0,69.0,8,10,18,9.54
2021/2022,3827335,Kerala Blasters,Adrián Nicolás Luna Retamar,31.0,38.0,69.0,11,10,21,34.67
2021/2022,3813284,Mumbai City,Cássio Gabriel Vilela Ferreira,26.0,42.0,68.0,10,11,21,19.71
2021/2022,3817886,Kerala Blasters,Hormipam Ruivah,35.0,33.0,68.0,12,10,22,22.52
2022,3869118,Senegal,Kalidou Koulibaly,32.0,36.0,68.0,11,10,21,21.05
2021/2022,3817873,ATK Mohun Bagan,Ashutosh Mehta,34.0,34.0,68.0,9,9,18,15.96
2022,3869152,Poland,Kamil Glik,38.0,30.0,68.0,8,5,13,16.75
2021/2022,3817867,Mumbai City,Cássio Gabriel Vilela Ferreira,31.0,37.0,68.0,8,8,16,22.67
2022,3869220,Morocco,Achraf Hakimi Mouh,38.0,30.0,68.0,9,6,15,27.2
2021/2022,3813277,Mumbai City,Raynier Fernandes,30.0,38.0,68.0,7,9,16,18.99
2021/2022,3813266,Goa,Seriton Fernandes,35.0,33.0,68.0,9,8,17,14.91
2021/2022,3802930,Troyes,Issa Kabore,35.0,33.0,68.0,9,7,16,21.25
2021/2022,3813303,Goa,Seriton Fernandes,30.0,38.0,68.0,6,11,17,16.04
2021/2022,3813291,East Bengal,Mohammed Rafique,33.0,35.0,68.0,12,13,25,16.63
2022,3857276,Morocco,Nayef Aguerd,35.0,33.0,68.0,8,6,14,21.94
2021/2022,3813307,Bengaluru,Gurpreet Singh Sandhu,41.0,27.0,68.0,7,6,13,22.82
2021/2022,3817876,Chennaiyin,Mohammad Sajid Dhot,35.0,33.0,68.0,8,8,16,19.6
2021/2022,3817901,Mumbai City,Mohammad Nawaz,38.0,30.0,68.0,8,6,14,15.42
2021/2022,3813283,Bengaluru,Bruno Edgar Silva Almeida,37.0,31.0,68.0,12,12,24,21.32
2021/2022,3817871,NorthEast United,Patrick Flottmann,36.0,32.0,68.0,11,8,19,22.52
2021/2022,3817857,Hyderabad,Akash Mishra,38.0,30.0,68.0,10,10,20,22.3
2022,3869118,England,Jordan Pickford,38.0,30.0,68.0,11,8,19,12.69
2022,3857285,Senegal,Idrissa Gana Gueye,36.0,32.0,68.0,11,10,21,19.77
2021/2022,3802685,Lens,David Pereira da Costa,32.0,36.0,68.0,7,9,16,19.88
2021/2022,3802839,Paris Saint-Germain,Kylian Mbappé Lottin,25.0,43.0,68.0,7,12,19,10.21
2021/2022,3813289,Bengaluru,Sunil Chhetri,30.0,38.0,68.0,10,12,22,15.63
2021/2022,3817897,Kerala Blasters,Harmanjot Singh Khabra,39.0,29.0,68.0,12,9,21,20.99
2022,3857264,Argentina,Marcos Javier Acuña,35.0,33.0,68.0,8,9,17,8.23
2021/2022,3817852,Mumbai City,Rahul Bheke,35.0,33.0,68.0,10,9,19,19.48
2021/2022,3813300,Odisha,Víctor Mongil Adeva,36.0,32.0,68.0,11,9,20,24.37
2021/2022,3817864,Mumbai City,Cássio Gabriel Vilela Ferreira,33.0,35.0,68.0,8,12,20,22.82
2022,3869254,Switzerland,Eray Ervin Cömert,35.0,33.0,68.0,8,8,16,15.53
2022,3857287,Uruguay,Mathías Olivera Miramontes,40.0,28.0,68.0,7,9,16,14.32
2021/2022,3813267,Goa,Aibanbha Kupar Dohling,36.0,32.0,68.0,8,9,17,13.41
2022,3869254,Switzerland,Xherdan Shaqiri,28.0,40.0,68.0,11,10,21,15.53
2021/2022,3803000,Clermont Foot,Arial Benabent Mendy,34.0,34.0,68.0,10,10,20,18.73
2022,3869219,Japan,Junya Ito,34.0,34.0,68.0,10,10,20,15.6
2022,3857278,United States,Weston McKennie,31.0,37.0,68.0,10,9,19,15.96
2021/2022,3813290,Hyderabad,Juan Antonio González Fernández,36.0,32.0,68.0,11,9,20,22.15
2021/2022,3802907,Lille,Gabriel Gudmundsson,37.0,31.0,68.0,8,9,17,16.96
2021/2022,3813264,ATK Mohun Bagan,Manvir Singh,29.0,39.0,68.0,10,13,23,18.58
2022,3857254,Tunisia,Aïssa Bilal Laïdouni,36.0,32.0,68.0,10,10,20,21.59
2021/2022,3813276,NorthEast United,Suhair Vadakkepeedika,31.0,37.0,68.0,6,9,15,20.06
2021/2022,3817869,Bengaluru,Pratik Prabhakar Chaudhari,34.0,34.0,68.0,7,8,15,18.94
2022,3869684,Croatia,Josip Stanišić,36.0,32.0,68.0,9,9,18,15.49
2022,3857268,Belgium,Thibaut Courtois,42.0,26.0,68.0,7,6,13,15.08
2022,3857270,Uruguay,Sebastián Coates Nión,38.0,30.0,68.0,14,8,22,20.99
2021/2022,3827336,ATK Mohun Bagan,Carl Gerard McHugh,35.0,33.0,68.0,9,10,19,19.1
2021/2022,3813270,Goa,Glan Martins,32.0,35.0,67.0,12,10,22,17.49
2022,3857298,Ghana,Mohamed Salisu,32.0,35.0,67.0,8,8,16,19.94
2021/2022,3817884,ATK Mohun Bagan,Lenny Rodrigues,31.0,36.0,67.0,12,9,21,19.88
2021/2022,3817851,Kerala Blasters,Enes Sipović,35.0,32.0,67.0,9,8,17,17.49
2021/2022,3802795,Rennes,Nayef Aguerd,33.0,34.0,67.0,9,8,17,18.77
2021/2022,3802699,Lille,Jonathan Bamba,33.0,34.0,67.0,7,9,16,19.25
2021/2022,3817884,ATK Mohun Bagan,Manvir Singh,32.0,35.0,67.0,11,9,20,19.88
2022,3857300,Argentina,Enzo Fernandez,33.0,34.0,67.0,9,10,19,12.36
2022,3857299,Ghana,Daniel Amartey,36.0,31.0,67.0,8,7,15,25.19
2021/2022,3817874,Goa,Jorge Ortiz Mendoza,23.0,44.0,67.0,6,13,19,23.51
2022,3869354,France,Theo Bernard François Hernández,34.0,33.0,67.0,8,7,15,20.43
