season_name,player,team,total_passes,total_opponents_packed,avg_packing_per_pass,progressive_passes,avg_packing_progressive
2023,El Hacen Houeibib,Mauritania,13,0.0,0.0,6.0,0.0
2023,Noussair Mazraoui,Morocco,27,0.0,0.0,9.0,0.0
2023,Tiago Manuel Dias Correia,Cape Verde Islands,18,0.0,0.0,4.0,0.0
2022/2023,El Chadaille Bitshiabu,Paris Saint-Germain,37,0.0,0.0,14.0,0.0
2023,Petrus Shitembi,Namibia,17,0.0,0.0,2.0,0.0
2023,Achraf Hakimi Mouh,Morocco,43,0.0,0.0,12.0,0.0
2023,Nabil Bentaleb,Algeria,23,0.0,0.0,8.0,0.0
2023,Julian Jeanvier,Guinea,47,0.0,0.0,15.0,0.0
2023,Omenuke Mfulu,Congo DR,28,0.0,0.0,5.0,0.0
2022/2023,Alexandre Lacazette,Lyon,25,0.0,0.0,11.0,0.0
2022/2023,Gianluigi Donnarumma,Paris Saint-Germain,29,0.0,0.0,8.0,0.0
2022/2023,Lesley Chimuanya Ugochukwu,Rennes,25,0.0,0.0,6.0,0.0
2023,Mohamed Abdel Monem,Egypt,65,0.0,0.0,19.0,0.0
2022/2023,Youssouf Koné,AC Ajaccio,23,0.0,0.0,10.0,0.0
2023,Ismail Jakobs,Senegal,26,0.0,0.0,10.0,0.0
2023,Ibrahima Keita,Mauritania,38,0.0,0.0,7.0,0.0
2023,Ronwen Williams,South Africa,21,0.0,0.0,19.0,0.0
2023,Lassana Coulibaly,Mali,28,0.0,0.0,5.0,0.0
2023,Seko Fofana,Côte d'Ivoire,25,0.0,0.0,6.0,0.0
2022/2023,Vitor Machado Ferreira,Paris Saint-Germain,57,0.0,0.0,7.0,0.0
2022/2023,Nicolas Pallois,Nantes,16,0.0,0.0,6.0,0.0
2023,Infren Da Conceição David Matola,Mozambique,10,0.0,0.0,1.0,0.0
2022/2023,Emmanuel Agbadou,Stade de Reims,33,0.0,0.0,11.0,0.0
2023,Percy Tau,South Africa,25,0.0,0.0,3.0,0.0
2023,Max-Alain Gradel,Côte d'Ivoire,27,0.0,0.0,3.0,0.0
2023,Mohamed Bayo,Guinea,8,0.0,0.0,0.0,
2023,Nicolas Jackson,Senegal,8,0.0,0.0,1.0,0.0
2023,Gustavo Fabrice Sangaré,Burkina Faso,53,0.0,0.0,22.0,0.0
2022/2023,Amine Gouiri,Rennes,27,0.0,0.0,3.0,0.0
2023,Josef Alexander Martínez Mencia,Inter Miami,13,0.0,0.0,2.0,0.0
2023,Mohamed El Amine Amoura,Algeria,18,0.0,0.0,4.0,0.0
2023,Robert Taylor,Inter Miami,44,0.0,0.0,5.0,0.0
2023,Ibrahim Abdallah Hamad,Tanzania,62,0.0,0.0,14.0,0.0
2022/2023,Gaëtan Perrin,Auxerre,10,0.0,0.0,2.0,0.0
2023,Joseph Fabrice Ondoa Ebogo,Cameroon,17,0.0,0.0,15.0,0.0
2023,Núrio Domingos Matias Fortuna,Angola,28,0.0,0.0,7.0,0.0
2022/2023,Alexis Beka Beka,OGC Nice,6,0.0,0.0,2.0,0.0
2023,Saidy Janko,Gambia,22,0.0,0.0,8.0,0.0
2022/2023,Marcos Aoás Corrêa,Paris Saint-Germain,60,0.0,0.0,14.0,0.0
2022/2023,Alexis Alejandro Sánchez Sánchez,Marseille,23,0.0,0.0,7.0,0.0
2023,Eddie Marcos Melo Afonso,Angola,37,0.0,0.0,10.0,0.0
2022/2023,Aaron Ramsey,OGC Nice,49,0.0,0.0,11.0,0.0
2023,Musa Barrow,Gambia,29,0.0,0.0,12.0,0.0
2023,Ismael Saibari,Morocco,21,0.0,0.0,5.0,0.0
2023,Antoine Semenyo,Ghana,6,0.0,0.0,2.0,0.0
2022/2023,Mateusz Wieteska,Clermont Foot,32,0.0,0.0,8.0,0.0
2023,Lubambo Musonda,Zambia,13,0.0,0.0,2.0,0.0
2022/2023,Lovro Majer,Rennes,28,0.0,0.0,6.0,0.0
2022/2023,El Chadaille Bitshiabu,Paris Saint-Germain,9,0.0,0.0,2.0,0.0
2022/2023,Karl Brillant Toko Ekambi,Rennes,18,0.0,0.0,2.0,0.0
2023,Ibrahim Diakité,Guinea,12,0.0,0.0,3.0,0.0
2023,Charles Pickel,Congo DR,28,0.0,0.0,10.0,0.0
2023,Jordan Ayew,Ghana,22,0.0,0.0,4.0,0.0
2022/2023,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,33,0.0,0.0,16.0,0.0
2023,Diego Alexander Gómez Amarilla,Inter Miami,33,0.0,0.0,8.0,0.0
2023,Diego Alexander Gómez Amarilla,Inter Miami,34,0.0,0.0,11.0,0.0
2023,Issoufou Dayo,Burkina Faso,38,0.0,0.0,21.0,0.0
2023,Odilon Kossonou,Côte d'Ivoire,46,0.0,0.0,14.0,0.0
2022/2023,Kylian Mbappé Lottin,Paris Saint-Germain,23,0.0,0.0,8.0,0.0
2023,William Troost-Ekong,Nigeria,25,0.0,0.0,4.0,0.0
2022/2023,Neymar da Silva Santos Junior,Paris Saint-Germain,47,0.0,0.0,11.0,0.0
2022/2023,Warren Zaire Emery,Paris Saint-Germain,9,0.0,0.0,2.0,0.0
2023,Hamza Barry,Gambia,5,0.0,0.0,3.0,0.0
2022/2023,Gauthier Gallon,Troyes,27,0.0,0.0,15.0,0.0
2023,Cletous Chama,Zambia,11,0.0,0.0,3.0,0.0
2023,Meschak Elia,Congo DR,8,0.0,0.0,3.0,0.0
2022/2023,Khalil Fayad,Montpellier,7,0.0,0.0,1.0,0.0
2022/2023,Carlos Soler Barragán,Paris Saint-Germain,12,0.0,0.0,2.0,0.0
2023,Loide António Augusto,Angola,23,0.0,0.0,5.0,0.0
2023,Denis Odoi,Ghana,30,0.0,0.0,8.0,0.0
2023,Samuel Moutoussamy,Congo DR,15,0.0,0.0,3.0,0.0
2022/2023,Fabián Ruiz Peña,Paris Saint-Germain,42,0.0,0.0,4.0,0.0
2022/2023,Marcos Aoás Corrêa,Paris Saint-Germain,38,0.0,0.0,12.0,0.0
2023,Sekou Oumar Sylla,Guinea,6,0.0,0.0,1.0,0.0
2023,Nicolas Moumi Ngamaleu,Cameroon,9,0.0,0.0,5.0,0.0
2023,Denis Kibu,Tanzania,15,0.0,0.0,1.0,0.0
2023,Mohamed Bayo,Guinea,7,0.0,0.0,1.0,0.0
2023,Djigui Diarra,Mali,18,0.0,0.0,11.0,0.0
2022/2023,Mohamed Achi,Nantes,7,0.0,0.0,0.0,
2022/2023,Gabriel Gudmundsson,Lille,9,0.0,0.0,1.0,0.0
2023,Stopilla Sunzu,Zambia,58,0.0,0.0,15.0,0.0
2023,Frank Onyeka,Nigeria,15,0.0,0.0,4.0,0.0
2023,Edward Chilufya,Zambia,7,0.0,0.0,3.0,0.0
2022/2023,Renato Júnior Luz Sanches,Paris Saint-Germain,17,0.0,0.0,6.0,0.0
2023,Saúl Basilio Coco-Bassey Oubiña,Equatorial Guinea,7,0.0,0.0,4.0,0.0
2023,Bruno Alberto Langa,Mozambique,25,0.0,0.0,9.0,0.0
2022/2023,Jean Emile Junior Onana Onana,Lens,23,0.0,0.0,5.0,0.0
2022/2023,Junior Castello Lukeba,Lyon,23,0.0,0.0,3.0,0.0
2022/2023,Leandro Daniel Paredes,Paris Saint-Germain,11,0.0,0.0,1.0,0.0
2023,Kévin Daniel Van Den Kerkhof,Algeria,9,0.0,0.0,2.0,0.0
2022/2023,Ado Onaiwu,Toulouse,6,0.0,0.0,2.0,0.0
2023,Nicolas Pépé,Côte d'Ivoire,9,0.0,0.0,2.0,0.0
2023,Patson Daka,Zambia,6,0.0,0.0,0.0,
2023,Morgan Guilavogui,Guinea,13,0.0,0.0,3.0,0.0
2022/2023,Pablo Sarabia García,Paris Saint-Germain,9,0.0,0.0,2.0,0.0
2023,Fousseni Diabaté,Mali,13,0.0,0.0,2.0,0.0
2023,Joe Aribo,Nigeria,6,0.0,0.0,0.0,
2022/2023,João Victor da Silva Marcelino,Nantes,12,0.0,0.0,3.0,0.0
2022/2023,Yoann Cathline,Lorient,8,0.0,0.0,0.0,
2023,André Ayew Pelé,Ghana,8,0.0,0.0,0.0,
2023,Baghdad Bounedjah,Algeria,6,0.0,0.0,2.0,0.0
2023,Sergio Busquets i Burgos,Inter Miami,61,0.0,0.0,16.0,0.0
2022/2023,Jonas Omlin,Montpellier,28,0.0,0.0,15.0,0.0
2023,Jean Michaël Seri,Côte d'Ivoire,63,0.0,0.0,12.0,0.0
2023,Roberto Lopes,Cape Verde Islands,44,0.0,0.0,17.0,0.0
2023,Jeremie Boga,Côte d'Ivoire,46,0.0,0.0,15.0,0.0
2022/2023,Fabián Ruiz Peña,Paris Saint-Germain,94,0.0,0.0,20.0,0.0
2022/2023,Leonardo Cesar Jardim,Lille,31,0.0,0.0,19.0,0.0
2022/2023,Marco Verratti,Paris Saint-Germain,61,0.0,0.0,19.0,0.0
2022/2023,Ignatius Kpene Ganago,Nantes,11,0.0,0.0,1.0,0.0
2023,Ivan Kamberipa,Namibia,18,0.0,0.0,8.0,0.0
2022/2023,Matz Sels,Strasbourg,10,0.0,0.0,6.0,0.0
2023,Omar Marmoush,Egypt,19,0.0,0.0,5.0,0.0
2023,Jean-Charles Castelletto,Cameroon,42,0.0,0.0,16.0,0.0
2022/2023,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,62,0.0,0.0,15.0,0.0
2023,Drake Callender,Inter Miami,31,0.0,0.0,9.0,0.0
2022/2023,Thomas Mangani,AC Ajaccio,24,0.0,0.0,4.0,0.0
2022/2023,Florent Mollet,Nantes,29,0.0,0.0,3.0,0.0
2022/2023,Sergio Ramos García,Paris Saint-Germain,88,0.0,0.0,34.0,0.0
2023,Joe Aribo,Nigeria,38,0.0,0.0,8.0,0.0
2022/2023,Valentin Rongier,Marseille,54,0.0,0.0,11.0,0.0
2022/2023,Yusuf Yazıcı,Lille,28,0.0,0.0,9.0,0.0
2023,Mohamed Naser Elsayed Elneny,Egypt,47,0.0,0.0,11.0,0.0
2023,Nene Dorgeles,Mali,13,0.0,0.0,2.0,0.0
2022/2023,Juan Bernat Velasco,Paris Saint-Germain,42,0.0,0.0,5.0,0.0
2023,Willy Boly,Côte d'Ivoire,47,0.0,0.0,13.0,0.0
2022/2023,Eric Bertrand Bailly,Marseille,11,0.0,0.0,8.0,0.0
2022/2023,Cengiz Ünder,Marseille,28,0.0,0.0,9.0,0.0
2023,Eddie Marcos Melo Afonso,Angola,39,0.0,0.0,11.0,0.0
2022/2023,Mathieu Coutadeur,AC Ajaccio,49,0.0,0.0,14.0,0.0
2023,Aguibou Camara,Guinea,43,0.0,0.0,11.0,0.0
2023,Mohamed Amine Tougai,Algeria,85,0.0,0.0,26.0,0.0
2022/2023,Pau López Sabata,Marseille,24,0.0,0.0,17.0,0.0
2023,Simon Happygod Msuva,Tanzania,16,0.0,0.0,0.0,
2023,Kialonda Gaspar,Angola,40,0.0,0.0,13.0,0.0
2022/2023,Juan Bernat Velasco,Paris Saint-Germain,28,0.0,0.0,5.0,0.0
2023,Mbwana Ally Samatta,Tanzania,16,0.0,0.0,1.0,0.0
2022/2023,Renato Júnior Luz Sanches,Paris Saint-Germain,25,0.0,0.0,10.0,0.0
2022/2023,Vitor Machado Ferreira,Paris Saint-Germain,62,0.0,0.0,9.0,0.0
2022/2023,Marcos Aoás Corrêa,Paris Saint-Germain,90,0.0,0.0,20.0,0.0
2022/2023,Samuel Gigot,Marseille,20,0.0,0.0,10.0,0.0
2022/2023,Jonathan Bamba,Lille,52,0.0,0.0,9.0,0.0
2023,Ousmane Diomande,Côte d'Ivoire,52,0.0,0.0,16.0,0.0
2022/2023,Abdoul Bamo Meité,Lorient,39,0.0,0.0,16.0,0.0
2022/2023,Cédric Avinel,AC Ajaccio,13,0.0,0.0,1.0,0.0
2023,Azzedine Ounahi,Morocco,52,0.0,0.0,15.0,0.0
2023,Euciodálcio Gomes,Guinea-Bissau,31,0.0,0.0,4.0,0.0
2023,Sergio Busquets i Burgos,Inter Miami,22,0.0,0.0,6.0,0.0
2023,Obite Evan Ndicka,Côte d'Ivoire,52,0.0,0.0,25.0,0.0
2022/2023,Hugo Ekitike,Paris Saint-Germain,18,0.0,0.0,0.0,
2023,Ellyes Joris Skhiri,Tunisia,41,0.0,0.0,8.0,0.0
2023,Hamdi Fathi,Egypt,61,0.0,0.0,12.0,0.0
2022/2023,Kylian Mbappé Lottin,Paris Saint-Germain,35,0.0,0.0,7.0,0.0
2023,Famana Quizera,Guinea-Bissau,21,0.0,0.0,4.0,0.0
2022/2023,Mounaim El Idrissy,AC Ajaccio,10,0.0,0.0,1.0,0.0
2022/2023,Kylian Mbappé Lottin,Paris Saint-Germain,40,0.0,0.0,7.0,0.0
2022/2023,Gianluigi Donnarumma,Paris Saint-Germain,23,0.0,0.0,7.0,0.0
2022/2023,Gianluigi Donnarumma,Paris Saint-Germain,18,0.0,0.0,5.0,0.0
2023,Ahmed Elsayed Ali Elsayed Hegazy,Egypt,43,0.0,0.0,22.0,0.0
2023,Yankuba Minteh,Gambia,15,0.0,0.0,4.0,0.0
2023,Timothy Tillman,LAFC,28,0.0,0.0,10.0,0.0
2023,Prins Menelik Tjiueza,Namibia,12,0.0,0.0,4.0,0.0
2022/2023,Johann Lepenant,Lyon,26,0.0,0.0,5.0,0.0
2023,Mudathiri Yahya,Tanzania,21,0.0,0.0,3.0,0.0
2022/2023,Warren Zaire Emery,Paris Saint-Germain,87,0.0,0.0,9.0,0.0
2023,Reinildo Isnard Mandava,Mozambique,33,0.0,0.0,11.0,0.0
2022/2023,Renato Júnior Luz Sanches,Paris Saint-Germain,13,0.0,0.0,1.0,0.0
2022/2023,Alexandre Lacazette,Lyon,15,0.0,0.0,6.0,0.0
2022/2023,Hugo Ekitike,Paris Saint-Germain,9,0.0,0.0,3.0,0.0
2022/2023,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,32,0.0,0.0,7.0,0.0
2022/2023,Renato Júnior Luz Sanches,Paris Saint-Germain,22,0.0,0.0,2.0,0.0
2022/2023,Achraf Hakimi Mouh,Paris Saint-Germain,53,0.0,0.0,8.0,0.0
2023,Lorenzo Insigne,Toronto FC,47,0.0,0.0,6.0,0.0
2022/2023,Fabián Ruiz Peña,Paris Saint-Germain,15,0.0,0.0,1.0,0.0
2023,Kamal Miller,Inter Miami,74,0.0,0.0,27.0,0.0
2022/2023,Marco Verratti,Paris Saint-Germain,87,0.0,0.0,19.0,0.0
2022/2023,Corentin Tolisso,Lyon,27,0.0,0.0,9.0,0.0
2022/2023,Warren Zaire Emery,Paris Saint-Germain,65,0.0,0.0,7.0,0.0
2022/2023,Oliver Zandén,Toulouse,9,0.0,0.0,3.0,0.0
2022/2023,Fabián Ruiz Peña,Paris Saint-Germain,77,0.0,0.0,16.0,0.0
2023,Temitayo Olufisayo Olaoluwa Aina,Nigeria,18,0.0,0.0,8.0,0.0
2023,Geny Cipriano Catamo,Mozambique,22,0.0,0.0,7.0,0.0
2022/2023,Hugo Magnetti,Stade Brestois,18,0.0,0.0,6.0,0.0
2023,Ricardo Martins Guimarães,Mozambique,35,0.0,0.0,14.0,0.0
2023,Sphephelo S''Miso Sithole,South Africa,64,0.0,0.0,16.0,0.0
2023,Adamo Nagalo,Burkina Faso,20,0.0,0.0,8.0,0.0
2023,Petrus Shitembi,Namibia,17,0.0,0.0,3.0,0.0
2023,Willy Boly,Côte d'Ivoire,42,0.0,0.0,14.0,0.0
2023,Théo Bongonda Mbul''Ofeko Batombo,Congo DR,6,0.0,0.0,1.0,0.0
2023,Jordi Alba Ramos,Inter Miami,39,0.0,0.0,11.0,0.0
2023,Themba Zwane,South Africa,35,0.0,0.0,3.0,0.0
2023,Deandre Kerr,Toronto FC,7,0.0,0.0,1.0,0.0
2023,Dango Aboubacar Faissal Ouattara,Burkina Faso,19,0.0,0.0,5.0,0.0
2023,Ghislain Konan,Côte d'Ivoire,31,0.0,0.0,17.0,0.0
2023,Marwan Attia Fahim Ghallab,Egypt,62,0.0,0.0,18.0,0.0
2023,Kellyn Kai Perry-Acosta,LAFC,11,0.0,0.0,4.0,0.0
2023,Lionel Andrés Messi Cuccittini,Inter Miami,34,0.0,0.0,10.0,0.0
2022/2023,Corentin Tolisso,Lyon,33,0.0,0.0,11.0,0.0
2023,Omaré Gassama,Mauritania,7,0.0,0.0,3.0,0.0
2022/2023,Vitor Machado Ferreira,Paris Saint-Germain,64,0.0,0.0,14.0,0.0
2023,Djibril Cheick Ouattara,Burkina Faso,10,0.0,0.0,1.0,0.0
2022/2023,Jubal Rocha Mendes Junior,Auxerre,16,0.0,0.0,6.0,0.0
2023,Tomás Agustín Avilés Mancilla,Inter Miami,72,0.0,0.0,18.0,0.0
2023,Denis Odoi,Ghana,33,0.0,0.0,13.0,0.0
2022/2023,Warren Zaire Emery,Paris Saint-Germain,46,0.0,0.0,7.0,0.0
2023,Hakim Ziyech,Morocco,30,0.0,0.0,11.0,0.0
2023,Dylan Batubinsika,Congo DR,17,0.0,0.0,3.0,0.0
2022/2023,Thomas Foket,Stade de Reims,55,0.0,0.0,12.0,0.0
2022/2023,Andrei Girotto,Nantes,52,0.0,0.0,15.0,0.0
2023,Richard Ofori Antwi,Ghana,13,0.0,0.0,12.0,0.0
2022/2023,Facundo Axel Medina,Lens,60,0.0,0.0,16.0,0.0
2022/2023,Hugo Ekitike,Paris Saint-Germain,8,0.0,0.0,0.0,
2023,Calvin Bassey Ughelumba,Nigeria,7,0.0,0.0,2.0,0.0
2023,Teboho Mokoena,South Africa,43,0.0,0.0,9.0,0.0
2023,Joseph Fabrice Ondoa Ebogo,Cameroon,17,0.0,0.0,10.0,0.0
2023,Youcef Atal,Algeria,42,0.0,0.0,6.0,0.0
2023,Morice Michael Abraham,Tanzania,24,0.0,0.0,5.0,0.0
2023,Logan Costa,Cape Verde Islands,44,0.0,0.0,9.0,0.0
2023,Aníbal Cesis Godoy,Nashville SC,17,0.0,0.0,5.0,0.0
2023,Moreto Moro Cassamã,Guinea-Bissau,21,0.0,0.0,4.0,0.0
2023,Amine Harit,Morocco,8,0.0,0.0,3.0,0.0
2022/2023,Riad Nouri,AC Ajaccio,12,0.0,0.0,2.0,0.0
2023,Carlos Alberto Vela Garrido,LAFC,20,0.0,0.0,6.0,0.0
2023,Jamiro Gregory Monteiro Alvarenga,Cape Verde Islands,28,0.0,0.0,2.0,0.0
2022/2023,Cédric Hountondji,Angers,34,0.0,0.0,14.0,0.0
2022/2023,Nordi Mukiele Mulere,Paris Saint-Germain,15,0.0,0.0,7.0,0.0
2023,Aboubakary Koita,Mauritania,24,0.0,0.0,13.0,0.0
2023,Cédric Badolo,Burkina Faso,18,0.0,0.0,4.0,0.0
2023,Prins Menelik Tjiueza,Namibia,11,0.0,0.0,1.0,0.0
2022/2023,Moussa Dembélé,Lyon,5,0.0,0.0,0.0,
2022/2023,Grejohn Kyei,Clermont Foot,22,0.0,0.0,1.0,0.0
2023,Mihlali Samson Mayambela,South Africa,27,0.0,0.0,3.0,0.0
2023,Omaré Gassama,Mauritania,18,0.0,0.0,1.0,0.0
2023,Mahmoud Ibrahim Hassan,Egypt,16,0.0,0.0,6.0,0.0
2022/2023,Dimitri Payet,Marseille,11,0.0,0.0,4.0,0.0
2023,Joseph Paintsil,Ghana,6,0.0,0.0,0.0,
2023,Kamory Doumbia,Mali,27,0.0,0.0,6.0,0.0
2023,Sadio Mané,Senegal,37,0.0,0.0,8.0,0.0
2023,Yahia Fofana,Côte d'Ivoire,13,0.0,0.0,11.0,0.0
2023,Noah Allen,Inter Miami,38,0.0,0.0,2.0,0.0
2023,Khadim Diaw,Mauritania,16,0.0,0.0,6.0,0.0
2023,Jeremie Boga,Côte d'Ivoire,11,0.0,0.0,4.0,0.0
2023,Yassine Meriah,Tunisia,37,0.0,0.0,15.0,0.0
2023,Théo Bongonda Mbul''Ofeko Batombo,Congo DR,8,0.0,0.0,3.0,0.0
2023,Frank Magri,Cameroon,12,0.0,0.0,1.0,0.0
2023,Sidi Bouna Sidi Amar,Mauritania,6,0.0,0.0,2.0,0.0
2022/2023,Ionuț Andrei Radu,Auxerre,15,0.0,0.0,9.0,0.0
2023,Victor James Osimhen,Nigeria,9,0.0,0.0,2.0,0.0
2022/2023,Brecht Dejaegere,Toulouse,7,0.0,0.0,1.0,0.0
2023,Mohamed Elias Achouri,Tunisia,10,0.0,0.0,3.0,0.0
2023,Hakim Ziyech,Morocco,26,0.0,0.0,10.0,0.0
2023,Silas Katompa Mvumpa,Congo DR,15,0.0,0.0,2.0,0.0
2023,Manuel Luís da Silva Cafumana,Angola,31,0.0,0.0,8.0,0.0
2023,Cheikhou Kouyaté,Senegal,8,0.0,0.0,1.0,0.0
2023,David Ruiz,Inter Miami,11,0.0,0.0,1.0,0.0
2023,Yoane Wissa,Congo DR,7,0.0,0.0,2.0,0.0
2023,Ibrahim Kone,Guinea,10,0.0,0.0,7.0,0.0
2023,Thabang Amod Monare,South Africa,9,0.0,0.0,3.0,0.0
2023,Oumar Diakité,Côte d'Ivoire,6,0.0,0.0,1.0,0.0
2023,Karim Konaté,Côte d'Ivoire,7,0.0,0.0,0.0,
2023,Silas Katompa Mvumpa,Congo DR,8,0.0,0.0,0.0,
2022/2023,Rasmus Nicolaisen,Toulouse,38,0.0,0.0,13.0,0.0
2023,Azzedine Ounahi,Morocco,37,0.0,0.0,10.0,0.0
2022/2023,Christopher Wooh,Rennes,38,0.0,0.0,14.0,0.0
2023,Mohamed Naser Elsayed Elneny,Egypt,60,0.0,0.0,12.0,0.0
2023,Sphephelo S''Miso Sithole,South Africa,43,0.0,0.0,10.0,0.0
2022/2023,Lassine Sinayoko,Auxerre,25,0.0,0.0,6.0,0.0
2023,Teboho Mokoena,South Africa,35,0.0,0.0,13.0,0.0
2022/2023,Benjamin Lecomte,Montpellier,23,0.0,0.0,16.0,0.0
2023,Amadou Diawara,Guinea,45,0.0,0.0,12.0,0.0
2023,Manuel Luís da Silva Cafumana,Angola,30,0.0,0.0,4.0,0.0
2023,Erickson Patrick Correia Andrade,Cape Verde Islands,22,0.0,0.0,8.0,0.0
2022/2023,Danilo Luís Hélio Pereira,Paris Saint-Germain,113,0.0,0.0,33.0,0.0
2023,Roberto Lopes,Cape Verde Islands,52,0.0,0.0,26.0,0.0
2022/2023,Dennis Appiah,Nantes,27,0.0,0.0,3.0,0.0
2022/2023,Marcus Coco,Nantes,7,0.0,0.0,1.0,0.0
2023,Drake Callender,Inter Miami,26,0.0,0.0,17.0,0.0
2022/2023,Juan Bernat Velasco,Paris Saint-Germain,9,0.0,0.0,1.0,0.0
2023,Jonas Asvedo Mendes,Guinea-Bissau,24,0.0,0.0,15.0,0.0
2023,Morice Michael Abraham,Tanzania,15,0.0,0.0,4.0,0.0
2022/2023,Fabián Ruiz Peña,Paris Saint-Germain,63,0.0,0.0,7.0,0.0
2023,Iddrisu Baba Mohammed,Ghana,12,0.0,0.0,3.0,0.0
2022/2023,Juan Bernat Velasco,Paris Saint-Germain,59,0.0,0.0,6.0,0.0
2023,Muhammed Sanneh,Gambia,20,0.0,0.0,11.0,0.0
2022/2023,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,53,0.0,0.0,17.0,0.0
2022/2023,André Filipe Tavares Gomes,Lille,75,0.0,0.0,20.0,0.0
2022/2023,Nordi Mukiele Mulere,Paris Saint-Germain,72,0.0,0.0,15.0,0.0
2023,Bright Osayi-Samuel,Nigeria,39,0.0,0.0,12.0,0.0
2023,Percy Tau,South Africa,45,0.0,0.0,5.0,0.0
2023,Meschak Elia,Congo DR,9,0.0,0.0,3.0,0.0
2022/2023,Marcos Aoás Corrêa,Paris Saint-Germain,77,0.0,0.0,23.0,0.0
2022/2023,Marco Verratti,Paris Saint-Germain,107,0.0,0.0,29.0,0.0
2023,Hamza Rafia,Tunisia,7,0.0,0.0,1.0,0.0
2022/2023,Achraf Hakimi Mouh,Paris Saint-Germain,75,0.0,0.0,12.0,0.0
2023,Jordi Alba Ramos,Inter Miami,28,0.0,0.0,5.0,0.0
2023,Dru Yearwood,New York Red Bulls,13,0.0,0.0,2.0,0.0
2023,Miguel Changa Chaiwa,Zambia,32,0.0,0.0,9.0,0.0
2023,Edouard Mendy,Senegal,39,0.0,0.0,21.0,0.0
2023,Pachoio Lau Há King,Mozambique,6,0.0,0.0,0.0,
2022/2023,Paul Joly,Auxerre,33,0.0,0.0,4.0,0.0
2023,Jefferson Anilson Silva Encada,Guinea-Bissau,43,0.0,0.0,15.0,0.0
2023,Ronwen Williams,South Africa,29,0.0,0.0,22.0,0.0
2023,Dylan Batubinsika,Congo DR,47,0.0,0.0,16.0,0.0
2023,Tresford Lawrence Mulenga,Zambia,27,0.0,0.0,23.0,0.0
2022/2023,Moussa Sissoko,Nantes,28,0.0,0.0,5.0,0.0
2022/2023,Benoît Guy Robert Costil,Auxerre,20,0.0,0.0,16.0,0.0
2023,Ousmane Diomande,Côte d'Ivoire,61,0.0,0.0,10.0,0.0
2023,Seko Fofana,Côte d'Ivoire,33,0.0,0.0,3.0,0.0
2023,Dylan Batubinsika,Congo DR,75,0.0,0.0,19.0,0.0
2022/2023,Neymar da Silva Santos Junior,Paris Saint-Germain,40,0.0,0.0,10.0,0.0
2022/2023,Benjamin Bourigeaud,Rennes,62,0.0,0.0,22.0,0.0
2023,Ibrahim Diakité,Guinea,40,0.0,0.0,8.0,0.0
2023,Ryan Isaac Mendes da Graça,Cape Verde Islands,27,0.0,0.0,5.0,0.0
2023,Mohamed Abdel Monem,Egypt,87,0.0,0.0,17.0,0.0
2023,Sofiane Boufal,Morocco,7,0.0,0.0,1.0,0.0
2022/2023,Presnel Kimpembe,Paris Saint-Germain,54,0.0,0.0,22.0,0.0
2022/2023,Nuno Albertino Varela Tavares,Marseille,41,0.0,0.0,8.0,0.0
2022/2023,Nordi Mukiele Mulere,Paris Saint-Germain,58,0.0,0.0,7.0,0.0
2023,Haji Mnoga,Tanzania,22,0.0,0.0,6.0,0.0
2023,Fousseni Diabaté,Mali,28,0.0,0.0,5.0,0.0
2023,Harold Moukoudi,Cameroon,61,0.0,0.0,16.0,0.0
2023,Ebrima Darboe,Gambia,20,0.0,0.0,7.0,0.0
2023,Percy Tau,South Africa,30,0.0,0.0,9.0,0.0
2023,Aguibou Camara,Guinea,23,0.0,0.0,5.0,0.0
2023,Kamal Miller,Inter Miami,91,0.0,0.0,40.0,0.0
2023,Boubakar Kouyate,Mali,39,0.0,0.0,11.0,0.0
2023,Moses Daddy-Ajala Simon,Nigeria,13,0.0,0.0,1.0,0.0
2023,Kamory Doumbia,Mali,37,0.0,0.0,7.0,0.0
2023,Sekou Oumar Sylla,Guinea,20,0.0,0.0,3.0,0.0
2023,Alex Iwobi,Nigeria,19,0.0,0.0,8.0,0.0
2023,Carlos Mendes Gomes,Guinea-Bissau,10,0.0,0.0,6.0,0.0
2023,Issiaga Sylla,Guinea,27,0.0,0.0,3.0,0.0
2023,Mohamed Salah,Egypt,32,0.0,0.0,8.0,0.0
2023,Ouparine Djoco,Guinea-Bissau,17,0.0,0.0,10.0,0.0
2022/2023,Clément Vidal,AC Ajaccio,22,0.0,0.0,11.0,0.0
2022/2023,Jere Juhani Uronen,Stade Brestois,8,0.0,0.0,2.0,0.0
2023,Adamo Nagalo,Burkina Faso,15,0.0,0.0,5.0,0.0
2022/2023,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,50,0.0,0.0,9.0,0.0
2023,Omar Marmoush,Egypt,10,0.0,0.0,1.0,0.0
2022/2023,Warren Kamanzi,Toulouse,25,0.0,0.0,8.0,0.0
2023,Pablo Ganet Cómitre,Equatorial Guinea,40,0.0,0.0,4.0,0.0
2022/2023,Nicolas Louis Marcel Cozza,Montpellier,37,0.0,0.0,10.0,0.0
