season_name,match_id,player,team,possessions_with_buildup,xg_buildup,avg_xg_per_possession,total_touches_in_buildup,minutes_played,xg_buildup_per90
2023,3920414,Dango Aboubacar Faissal Ouattara,Burkina Faso,3,0.115,0.029,12.0,392.0,0.026
2023,3920386,José Ndong Machín Dicombo,Equatorial Guinea,2,0.047,0.023,4.0,160.0,0.026
2023,3877060,Daniel Edelman,New York Red Bulls,4,0.108,0.027,7.0,368.0,0.026
2023,3920404,Lassine Sinayoko,Mali,2,0.046,0.023,5.0,162.0,0.026
2023,3920416,Evidence Makgopa,South Africa,3,0.073,0.024,5.0,249.0,0.026
2023,3922837,Bright Osayi-Samuel,Nigeria,4,0.136,0.034,10.0,476.0,0.026
2023,3920399,Reinildo Isnard Mandava,Mozambique,2,0.054,0.027,8.0,188.0,0.026
2023,3920403,Adilson Cipriano da Cruz,Angola,2,0.083,0.028,6.0,288.0,0.026
2023,3920392,Stephane Aziz Ki,Burkina Faso,1,0.025,0.025,2.0,85.0,0.026
2023,3920418,Faisal Salum Abdalla,Tanzania,2,0.045,0.023,8.0,156.0,0.026
2023,3920414,Issa Kabore,Burkina Faso,5,0.16,0.027,15.0,576.0,0.025
2023,3922321,Oluwasemilogo Adesewo Ibidapo Ajayi,Nigeria,3,0.082,0.027,9.0,291.0,0.025
2022/2023,3837752,Mathieu Coutadeur,AC Ajaccio,5,0.124,0.025,25.0,445.0,0.025
2023,3920397,Moreto Moro Cassamã,Guinea-Bissau,2,0.035,0.017,8.0,126.0,0.025
2023,3922243,Ronwen Williams,South Africa,2,0.055,0.028,3.0,198.0,0.025
2023,3920390,Ramy Bensebaini,Algeria,1,0.026,0.026,1.0,96.0,0.025
2023,3922356,Cédric Bakambu,Congo DR,1,0.02,0.02,2.0,70.0,0.025
2023,3922658,Evidence Makgopa,South Africa,1,0.028,0.028,2.0,102.0,0.025
2023,3922838,Samuel Moutoussamy,Congo DR,1,0.026,0.026,2.0,93.0,0.025
2023,3923880,Khuliso Johnson Mudau,South Africa,1,0.026,0.026,2.0,94.0,0.025
2023,3920419,Lubambo Musonda,Zambia,5,0.125,0.025,10.0,470.0,0.024
2022/2023,3837727,Achraf Hakimi Mouh,Paris Saint-Germain,1,0.025,0.025,1.0,93.0,0.024
2023,3920409,Edgar Miguel Ié,Guinea-Bissau,2,0.05,0.025,15.0,188.0,0.024
2022/2023,3837896,Jaouen Hadjam,Nantes,1,0.036,0.018,2.0,134.0,0.024
2022/2023,3837727,Kasper Schmeichel,OGC Nice,1,0.024,0.024,1.0,88.0,0.024
2023,3920392,Adama Guira,Burkina Faso,2,0.047,0.024,3.0,178.0,0.024
2023,3920411,Edilson Alberto Monteiro Sanches Borges,Cape Verde Islands,2,0.051,0.026,3.0,194.0,0.024
2022/2023,3837680,Kylian Mbappé Lottin,Paris Saint-Germain,1,0.025,0.025,3.0,95.0,0.024
2023,3920418,Meschak Elia,Congo DR,1,0.01,0.01,1.0,38.0,0.023
2022/2023,3837727,Mattia Viti,OGC Nice,1,0.024,0.024,5.0,93.0,0.023
2022/2023,3837859,Moussa Diarra,Toulouse,2,0.036,0.018,3.0,140.0,0.023
2023,3922837,Evidence Makgopa,South Africa,2,0.061,0.031,3.0,244.0,0.023
2023,3920418,Haji Mnoga,Tanzania,2,0.045,0.023,6.0,176.0,0.023
2022/2023,3837727,Melvin Bard,OGC Nice,1,0.024,0.024,6.0,92.0,0.023
2023,3920392,Steeve Yago,Burkina Faso,1,0.025,0.025,2.0,96.0,0.023
2023,3920391,Falaye Sacko,Mali,4,0.118,0.024,12.0,460.0,0.023
2022/2023,3837706,Brendan Chardonnet,Stade Brestois,3,0.071,0.024,12.0,279.0,0.023
2023,3920401,Noah Sonko-Sundberg,Gambia,1,0.021,0.021,1.0,80.0,0.023
2023,3920415,Anthony Louis Mandréa,Algeria,5,0.125,0.025,12.0,480.0,0.023
2023,3920389,Georges-Kévin Nkoudou Mbida,Cameroon,2,0.049,0.025,2.0,190.0,0.023
2022/2023,3837896,Ludovic Blas,Nantes,2,0.073,0.024,8.0,279.0,0.023
2023,3920397,Manconi Soriano Mané,Guinea-Bissau,2,0.047,0.024,7.0,194.0,0.022
2023,3920409,Euciodálcio Gomes,Guinea-Bissau,1,0.021,0.021,1.0,87.0,0.022
2023,3922356,Théo Bongonda Mbul''Ofeko Batombo,Congo DR,1,0.02,0.02,2.0,80.0,0.022
2023,3920385,Witiness Chimoio João Quembo,Mozambique,1,0.02,0.02,5.0,80.0,0.022
2022/2023,3837902,Achraf Dari,Stade Brestois,1,0.022,0.022,2.0,90.0,0.022
2023,3920418,Lusajo Mwaikenda,Tanzania,2,0.045,0.023,8.0,182.0,0.022
2023,3922658,Ronwen Williams,South Africa,4,0.125,0.031,6.0,508.0,0.022
2023,3922658,Aubrey Maphosa Modiba,South Africa,3,0.121,0.03,15.0,500.0,0.022
2023,3922659,Diadie Samassekou,Mali,2,0.05,0.025,12.0,202.0,0.022
2023,3922240,Mohamed Abdel Monem,Egypt,5,0.184,0.031,9.0,738.0,0.022
2022/2023,3837818,Souleyman Doumbia,Angers,1,0.023,0.023,2.0,94.0,0.022
2022/2023,3837717,Moussa Dembélé,Lyon,1,0.023,0.023,2.0,93.0,0.022
2022/2023,3837859,Ado Onaiwu,Toulouse,1,0.014,0.014,1.0,61.0,0.021
2023,3922241,Bodda Mouhsine,Mauritania,3,0.068,0.023,6.0,297.0,0.021
2023,3920398,Wilfried Stephane Singo,Côte d'Ivoire,1,0.007,0.007,4.0,32.0,0.021
2023,3922356,Yoane Wissa,Congo DR,1,0.02,0.02,4.0,83.0,0.021
2023,3920400,Nicolas Moumi Ngamaleu,Cameroon,1,0.017,0.017,1.0,73.0,0.021
2023,3920399,Geny Cipriano Catamo,Mozambique,3,0.066,0.022,6.0,282.0,0.021
2023,3920398,Jonathan Bamba,Côte d'Ivoire,1,0.007,0.007,3.0,31.0,0.021
2023,3920386,Alhassan Yusuf,Nigeria,1,0.016,0.016,3.0,66.0,0.021
2023,3922239,Jannick Buyla Sam,Equatorial Guinea,1,0.019,0.019,1.0,83.0,0.021
2022/2023,3837706,Islam Slimani,Stade Brestois,2,0.044,0.022,5.0,188.0,0.021
2023,3922241,Lamine Ba,Mauritania,1,0.022,0.022,2.0,100.0,0.02
2023,3922837,Stanley Bobo Nwabali,Nigeria,4,0.113,0.028,6.0,500.0,0.02
2023,3922241,Khadim Diaw,Mauritania,1,0.022,0.022,2.0,99.0,0.02
2023,3922321,Ambrosini Antonio Cabaça Salvador,Angola,1,0.011,0.011,2.0,51.0,0.02
2023,3922237,Deon Hotto Kavendji,Namibia,3,0.061,0.02,9.0,273.0,0.02
2023,3920386,Emilio Nsue López,Equatorial Guinea,1,0.021,0.021,1.0,91.0,0.02
2023,3920401,Jacob Mendy,Gambia,1,0.021,0.021,2.0,95.0,0.02
2023,3920407,Teboho Mokoena,South Africa,1,0.021,0.021,1.0,92.0,0.02
2023,3920398,Franck Yannick Kessié,Côte d'Ivoire,4,0.084,0.021,12.0,384.0,0.02
2023,3920415,Lamine Ba,Mauritania,2,0.042,0.021,3.0,192.0,0.02
2022/2023,3837683,Anthony Rouault,Toulouse,2,0.041,0.021,6.0,182.0,0.02
2023,3920392,Ibrahim Blati Touré,Burkina Faso,2,0.04,0.02,3.0,194.0,0.019
2023,3922658,Gilson Benchimol Tavares,Cape Verde Islands,2,0.014,0.007,2.0,66.0,0.019
2023,3922659,Sikou Niakate,Mali,3,0.079,0.026,16.0,372.0,0.019
2023,3920403,Omaré Gassama,Mauritania,2,0.039,0.019,7.0,186.0,0.019
2023,3922659,Falaye Sacko,Mali,3,0.074,0.025,11.0,354.0,0.019
2023,3920409,Janio Bikel Figueiredo Silva,Guinea-Bissau,3,0.061,0.02,16.0,282.0,0.019
2023,3922658,Themba Zwane,South Africa,3,0.059,0.02,7.0,279.0,0.019
2023,3920414,Ismahila Ouédraogo,Burkina Faso,1,0.037,0.018,16.0,174.0,0.019
2023,3922239,Ibán Salvador Edu,Equatorial Guinea,1,0.019,0.019,6.0,91.0,0.019
2023,3922659,Boubakar Kouyate,Mali,5,0.123,0.025,17.0,575.0,0.019
2023,3920397,Alfa Semedo Esteves,Guinea-Bissau,2,0.035,0.017,5.0,170.0,0.018
2023,3922658,Sphephelo S''Miso Sithole,South Africa,5,0.142,0.024,12.0,702.0,0.018
2022/2023,3837896,Nicolas Pallois,Nantes,3,0.056,0.014,5.0,276.0,0.018
2023,3922239,José Ndong Machín Dicombo,Equatorial Guinea,1,0.019,0.019,4.0,95.0,0.018
2022/2023,3837896,Florent Mollet,Nantes,3,0.056,0.014,10.0,276.0,0.018
2023,3922659,Hamari Traoré,Mali,5,0.123,0.025,19.0,615.0,0.018
2023,3922658,Laros Duarte,Cape Verde Islands,3,0.021,0.007,6.0,108.0,0.018
2023,3920400,Georges-Kévin Nkoudou Mbida,Cameroon,1,0.019,0.019,1.0,96.0,0.017
2023,3920397,Marcelo Amado Djaló Taritolay,Guinea-Bissau,2,0.035,0.017,6.0,188.0,0.017
2023,3920418,Bakari Nondo Mwamnyeto,Tanzania,3,0.051,0.017,8.0,273.0,0.017
2022/2023,3837896,Moussa Sissoko,Nantes,2,0.044,0.015,11.0,240.0,0.017
2022/2023,3837859,Brecht Dejaegere,Toulouse,2,0.03,0.015,6.0,160.0,0.017
2023,3920387,Tiago Manuel Dias Correia,Cape Verde Islands,1,0.013,0.013,2.0,73.0,0.016
2023,3920404,Kamory Doumbia,Mali,1,0.014,0.014,2.0,80.0,0.016
2023,3922241,El Hacen Houeibib,Mauritania,1,0.018,0.018,1.0,96.0,0.016
2023,3920397,Janio Bikel Figueiredo Silva,Guinea-Bissau,2,0.035,0.017,8.0,194.0,0.016
2023,3920409,Houboulang Mendes,Guinea-Bissau,1,0.017,0.017,9.0,94.0,0.016
2023,3920417,Lloyd Junior Kazapua,Namibia,1,0.016,0.016,2.0,87.0,0.016
2023,3922659,Djigui Diarra,Mali,1,0.02,0.02,2.0,120.0,0.015
2022/2023,3837859,Rasmus Nicolaisen,Toulouse,2,0.03,0.015,3.0,186.0,0.015
2023,3920417,Riaan Hanamub,Namibia,1,0.016,0.016,1.0,93.0,0.015
2022/2023,3837785,M''Baye Babacar Niang,Auxerre,1,0.01,0.01,1.0,57.0,0.015
2023,3922240,Mohamed Abougabal,Egypt,1,0.021,0.021,2.0,132.0,0.015
2023,3922837,Aubrey Maphosa Modiba,South Africa,1,0.019,0.019,5.0,116.0,0.015
2023,3920399,Edson André Sitoe,Mozambique,3,0.043,0.014,7.0,273.0,0.014
2023,3920399,Alfons Amade,Mozambique,2,0.02,0.01,9.0,130.0,0.014
2023,3920409,Eulânio Ângelo Chipela Gomes,Guinea-Bissau,2,0.024,0.012,6.0,154.0,0.014
2022/2023,3837859,Zakaria Aboukhlal,Toulouse,2,0.023,0.011,8.0,160.0,0.013
2023,3920401,Alieu Fadera,Gambia,1,0.009,0.009,3.0,61.0,0.013
2023,3922242,Sadio Mané,Senegal,2,0.037,0.019,4.0,256.0,0.013
2023,3920384,Janio Bikel Figueiredo Silva,Guinea-Bissau,3,0.04,0.013,6.0,279.0,0.013
2023,3920393,Haythem Jouini,Tunisia,1,0.012,0.012,1.0,81.0,0.013
2023,3920409,Opa Sangante,Guinea-Bissau,2,0.028,0.014,8.0,190.0,0.013
2023,3920407,Absalom Iimbondi,Namibia,1,0.007,0.007,2.0,46.0,0.013
2022/2023,3837695,Samuel Moutoussamy,Nantes,2,0.022,0.011,6.0,156.0,0.013
2023,3922237,Cristóvão Paciência Mabululo,Angola,1,0.011,0.011,1.0,82.0,0.012
2023,3920386,Victor James Osimhen,Nigeria,2,0.025,0.013,3.0,192.0,0.012
2023,3922237,Jacinto Muondo Dala,Angola,1,0.011,0.011,2.0,83.0,0.012
2023,3922241,Deroy Duarte,Cape Verde Islands,1,0.009,0.009,2.0,65.0,0.012
2023,3920397,Mama Samba Baldé,Guinea-Bissau,1,0.009,0.009,2.0,62.0,0.012
2023,3920399,Domingos João Macandza,Mozambique,2,0.02,0.01,5.0,154.0,0.012
2023,3920418,Himid Mao Mkami,Tanzania,1,0.009,0.009,3.0,70.0,0.011
2023,3922239,Morgan Guilavogui,Guinea,1,0.007,0.007,1.0,59.0,0.011
2023,3920384,Moreto Moro Cassamã,Guinea-Bissau,2,0.016,0.008,3.0,132.0,0.011
2023,3920409,Fernando de Lacerda Gomes,Guinea-Bissau,3,0.035,0.012,16.0,279.0,0.011
2023,3920399,Witiness Chimoio João Quembo,Mozambique,1,0.006,0.006,3.0,48.0,0.01
2023,3920394,Morice Michael Abraham,Tanzania,1,0.005,0.005,2.0,49.0,0.01
2022/2023,3837963,Sergio Ramos García,Paris Saint-Germain,1,0.009,0.009,1.0,94.0,0.009
2023,3920394,Simon Happygod Msuva,Tanzania,1,0.005,0.005,4.0,57.0,0.009
2023,3920418,Mbwana Ally Samatta,Tanzania,1,0.009,0.009,2.0,85.0,0.009
2023,3920398,Christian Kouamé,Côte d'Ivoire,1,0.006,0.006,2.0,64.0,0.009
2023,3920394,Novatus Dismas Miroshi,Tanzania,1,0.007,0.007,2.0,68.0,0.009
2023,3920384,Carlos Manuel Cardoso Mané,Guinea-Bissau,1,0.007,0.007,2.0,64.0,0.009
2023,3920394,Mbwana Ally Samatta,Tanzania,1,0.007,0.007,2.0,66.0,0.009
2022/2023,3837752,Cédric Avinel,AC Ajaccio,2,0.018,0.009,8.0,182.0,0.009
2022/2023,3837896,Jean-Charles Castelletto,Nantes,1,0.008,0.008,1.0,89.0,0.008
2023,3920389,François Kamano,Guinea,1,0.004,0.004,2.0,42.0,0.008
2022/2023,3837896,Fabien Centonze,Nantes,1,0.008,0.008,2.0,93.0,0.008
2023,3922243,Themba Zwane,South Africa,1,0.006,0.006,18.0,68.0,0.008
2023,3920419,Edward Chilufya,Zambia,1,0.006,0.006,2.0,70.0,0.008
2023,3920418,Aishi Manula,Tanzania,2,0.015,0.007,2.0,166.0,0.008
2023,3922241,Souleymane Anne,Mauritania,1,0.007,0.007,2.0,78.0,0.008
2022/2023,3837896,Alban Lafont,Nantes,1,0.008,0.008,1.0,92.0,0.008
2023,3922243,Evidence Makgopa,South Africa,1,0.006,0.006,2.0,71.0,0.008
2023,3920418,Ibrahim Abdallah Hamad,Tanzania,2,0.015,0.007,12.0,186.0,0.007
2022/2023,3837683,Thijs Dallinga,Toulouse,1,0.006,0.006,2.0,75.0,0.007
2023,3920418,Novatus Dismas Miroshi,Tanzania,2,0.015,0.007,6.0,182.0,0.007
2023,3920418,Mohamed Hussein Mohamed,Tanzania,2,0.015,0.007,4.0,188.0,0.007
2023,3920394,Himid Mao Mkami,Tanzania,1,0.007,0.007,1.0,91.0,0.006
2023,3920391,Percy Tau,South Africa,1,0.006,0.006,2.0,91.0,0.006
2023,3922242,Ismaïla Sarr,Senegal,1,0.007,0.007,3.0,95.0,0.006
2023,3920407,Aprocious Petrus,Namibia,1,0.007,0.007,1.0,94.0,0.006
2023,3922243,Thapelo James Morena,South Africa,1,0.006,0.006,2.0,98.0,0.006
2023,3922241,Babacar Niasse,Mauritania,1,0.007,0.007,1.0,96.0,0.006
2023,3920394,Haji Mnoga,Tanzania,1,0.005,0.005,2.0,88.0,0.006
2023,3922243,Mothobi Mvala,South Africa,2,0.012,0.006,4.0,196.0,0.005
2023,3922242,Moussa Niakhate,Senegal,1,0.007,0.007,1.0,124.0,0.005
2023,3922242,Edouard Mendy,Senegal,1,0.007,0.007,1.0,127.0,0.005
