season_name,match_id,team,player,total_pressures,counterpresses,pressure_regains,high_pressures,pressure_success_pct,minutes_played,pressures_per_90
2023,3920399,Cape Verde Islands,Gilson Benchimol Tavares,5,0.0,0.0,3,0.0,19,23.68
2022/2023,3837859,Toulouse,Rasmus Nicolaisen,5,0.0,1.0,0,20.0,93,4.84
2023,3920399,Mozambique,Bruno Alberto Langa,5,1.0,2.0,0,40.0,77,5.84
2023,3877090,Inter Miami,Lionel Andrés Messi Cuccittini,5,0.0,1.0,2,20.0,94,4.79
2023,3920408,Equatorial Guinea,Saúl Basilio Coco-Bassey Oubiña,5,2.0,0.0,0,0.0,95,4.74
2022/2023,3838004,Paris Saint-Germain,Kylian Mbappé Lottin,5,2.0,1.0,4,20.0,86,5.23
2023,3920385,Egypt,Omar Kamal Abdel Wahed,5,0.0,2.0,1,40.0,33,13.64
2023,3920415,Mauritania,Aboubakar Kamara,5,1.0,2.0,3,40.0,20,22.5
2022/2023,3837818,Paris Saint-Germain,Danilo Luís Hélio Pereira,5,0.0,2.0,0,40.0,93,4.84
2023,3922244,Mali,Sekou Koita,5,0.0,0.0,1,0.0,23,19.57
2023,3922241,Mauritania,El-Hadji Ba,5,1.0,3.0,3,60.0,20,22.5
2023,3877072,Inter Miami,Facundo Farías,5,4.0,1.0,3,20.0,47,9.57
2022/2023,3837747,Marseille,Pape Gueye,5,1.0,2.0,1,40.0,15,30.0
2023,3922237,Angola,Ambrosini Antonio Cabaça Salvador,5,2.0,2.0,1,40.0,22,20.45
2023,3920394,Morocco,Amine Adli,5,2.0,1.0,3,20.0,24,18.75
2023,3922243,Morocco,Nayef Aguerd,5,0.0,2.0,1,40.0,100,4.5
2023,3920391,South Africa,Mihlali Samson Mayambela,5,2.0,2.0,1,40.0,20,22.5
2023,3922659,Côte d'Ivoire,Serge Aurier,5,1.0,0.0,0,0.0,50,9.0
2023,3920403,Mauritania,Khadim Diaw,5,0.0,2.0,0,40.0,50,9.0
2023,3922239,Guinea,Serhou Guirassy,5,2.0,4.0,3,80.0,36,12.5
2023,3923880,South Africa,Thapelo James Morena,5,1.0,1.0,2,20.0,71,6.34
2022/2023,3837752,Paris Saint-Germain,Marcos Aoás Corrêa,5,1.0,3.0,0,60.0,82,5.49
2022/2023,3837717,Lyon,Jeff Reine-Adélaïde,5,0.0,0.0,1,0.0,18,25.0
2023,3923880,Congo DR,Yoane Wissa,5,1.0,0.0,1,0.0,63,7.14
2022/2023,3837918,Paris Saint-Germain,Kylian Mbappé Lottin,5,0.0,0.0,3,0.0,95,4.74
2022/2023,3837717,Paris Saint-Germain,Danilo Luís Hélio Pereira,5,1.0,2.0,0,40.0,94,4.79
2023,3920395,Congo DR,Arthur Masuaku,5,1.0,2.0,1,40.0,94,4.79
2022/2023,3837963,Lorient,Vincent Le Goff,5,0.0,2.0,1,40.0,93,4.84
2023,3877194,Charlotte,Scott Arfield,5,0.0,0.0,3,0.0,16,28.13
2023,3920399,Cape Verde Islands,Carlos Miguel Pereira Fernandes,5,2.0,3.0,2,60.0,14,32.14
2023,3877072,Inter Miami,Josef Alexander Martínez Mencia,5,1.0,0.0,4,0.0,70,6.43
2023,3920395,Congo DR,Cédric Bakambu,5,0.0,1.0,1,20.0,79,5.7
2023,3920399,Mozambique,Witiness Chimoio João Quembo,5,1.0,2.0,2,40.0,48,9.38
2023,3920414,Angola,Zito André Sebastião Luvumbo,5,2.0,0.0,1,0.0,32,14.06
2023,3920400,Senegal,Kalidou Koulibaly,5,0.0,0.0,1,0.0,96,4.69
2022/2023,3837752,Paris Saint-Germain,Nordi Mukiele Mulere,5,1.0,2.0,0,40.0,89,5.06
2023,3920386,Equatorial Guinea,José Nabil Onva Adjugu,5,1.0,2.0,0,40.0,19,23.68
2023,3920396,Egypt,Mohamed Salah,5,0.0,1.0,0,20.0,44,10.23
2022/2023,3837695,Nantes,Evann Guessand,5,1.0,0.0,3,0.0,65,6.92
2022/2023,3837896,Paris Saint-Germain,Sergio Ramos García,5,1.0,0.0,0,0.0,93,4.84
2022/2023,3837987,AC Ajaccio,Mathieu Coutadeur,5,0.0,3.0,0,60.0,61,7.38
2022/2023,3837876,Paris Saint-Germain,Carlos Soler Barragán,5,1.0,0.0,1,0.0,18,25.0
2023,3920403,Mauritania,Aboubakar Kamara,5,2.0,1.0,5,20.0,36,12.5
2023,3877194,Inter Miami,Kamal Miller,5,0.0,2.0,0,40.0,92,4.89
2023,3920411,Cape Verde Islands,Steven Moreira,5,1.0,2.0,0,40.0,35,12.86
2022/2023,3837680,Paris Saint-Germain,Marcos Aoás Corrêa,5,0.0,1.0,0,20.0,86,5.23
2023,3920394,Tanzania,Bakari Nondo Mwamnyeto,5,1.0,2.0,0,40.0,88,5.11
2023,3920412,Guinea,Morgan Guilavogui,5,3.0,1.0,1,20.0,31,14.52
2023,3920392,Mauritania,Nouh Mohamed El Abd,5,2.0,1.0,0,20.0,91,4.95
2023,3920387,Cape Verde Islands,Willy Afonso Semedo Johnson,5,0.0,0.0,2,0.0,20,22.5
2023,3920394,Morocco,Bilal El Khannous,5,2.0,0.0,4,0.0,22,20.45
2022/2023,3837771,Troyes,Ante Palaversa,5,1.0,1.0,0,20.0,11,40.91
2023,3920392,Burkina Faso,Edmond Fayçal Tapsoba,5,1.0,0.0,0,0.0,97,4.64
2022/2023,3837680,AS Monaco,Breel-Donald Embolo,5,0.0,1.0,1,20.0,26,17.31
2022/2023,3837650,Clermont Foot,Vivaldo Borges dos Santos Neto,5,0.0,1.0,0,20.0,86,5.23
2022/2023,3837876,Lille,Leny Yoro,5,1.0,2.0,0,40.0,78,5.77
2023,3920410,Mozambique,Edson André Sitoe,5,1.0,1.0,0,20.0,95,4.74
2022/2023,3837876,Paris Saint-Germain,Nuno Mendes,5,0.0,1.0,0,20.0,30,15.0
2023,3920392,Mauritania,Lamine Ba,5,0.0,1.0,0,20.0,66,6.82
2022/2023,3837650,Paris Saint-Germain,Sergio Ramos García,5,2.0,0.0,1,0.0,66,6.82
2023,3920411,Egypt,Mohamed Hamdy Sharaf,5,1.0,0.0,1,0.0,45,10.0
2023,3922243,South Africa,Evidence Makgopa,5,1.0,2.0,2,40.0,71,6.34
2023,3920417,Namibia,Absalom Iimbondi,4,2.0,0.0,3,0.0,17,21.18
2023,3877072,Inter Miami,Jordi Alba Ramos,4,2.0,0.0,1,0.0,95,3.79
2023,3922658,South Africa,Jayden Adams,4,1.0,1.0,0,25.0,29,12.41
2022/2023,3837785,Auxerre,Gauthier Hein,4,2.0,1.0,0,25.0,33,10.91
2023,3877194,Charlotte,Justin Meram,4,2.0,0.0,2,0.0,22,16.36
2023,3920419,Morocco,Yahia Attiyat allah,4,2.0,1.0,2,25.0,89,4.04
2023,3922321,Angola,Zito André Sebastião Luvumbo,4,1.0,1.0,1,25.0,29,12.41
2023,3923880,Congo DR,Cédric Bakambu,4,0.0,1.0,3,25.0,46,7.83
2023,3923880,South Africa,Terrence Mashego,4,0.0,1.0,0,25.0,22,16.36
2023,3920401,Gambia,Baboucarr Gaye,4,0.0,1.0,0,25.0,94,3.83
2023,3920401,Guinea,Naby Deco Keïta,4,2.0,2.0,3,50.0,19,18.95
2023,3922356,Congo DR,Silas Katompa Mvumpa,4,1.0,1.0,1,25.0,34,10.59
2023,3877170,Inter Miami,Jean Mota Oliveira de Sousa,4,1.0,1.0,0,25.0,40,9.0
2022/2023,3837771,Paris Saint-Germain,Renato Júnior Luz Sanches,4,0.0,2.0,1,50.0,15,24.0
2023,3920417,Namibia,Lubeni Haukongo,4,0.0,2.0,0,50.0,68,5.29
2023,3920407,Namibia,Joslin Kamatuka,4,1.0,2.0,0,50.0,17,21.18
2023,3920399,Mozambique,Geny Cipriano Catamo,4,1.0,1.0,1,25.0,94,3.83
2023,3920408,Côte d'Ivoire,Seko Fofana,4,1.0,0.0,0,0.0,94,3.83
2023,3920407,Namibia,Wendell Rudath,4,0.0,0.0,1,0.0,17,21.18
2023,3920409,Guinea-Bissau,Carlos Mendes Gomes,4,0.0,0.0,0,0.0,49,7.35
2023,3920409,Nigeria,Oluwasemilogo Adesewo Ibidapo Ajayi,4,0.0,1.0,0,25.0,92,3.91
2022/2023,3837683,Toulouse,Oliver Zandén,4,0.0,1.0,0,25.0,60,6.0
2022/2023,3837998,Auxerre,Gaëtan Perrin,4,1.0,0.0,2,0.0,7,51.43
2023,3920404,Mali,Yves Bissouma,4,2.0,0.0,0,0.0,14,25.71
2023,3922240,Congo DR,Grady Diangana,4,1.0,1.0,3,25.0,19,18.95
2022/2023,3837717,Paris Saint-Germain,Achraf Hakimi Mouh,4,3.0,2.0,2,50.0,93,3.87
2023,3922240,Egypt,Mohanad Mostafa Lasheen,4,0.0,0.0,0,0.0,12,30.0
2023,3920418,Congo DR,Cédric Bakambu,4,1.0,0.0,2,0.0,18,20.0
2022/2023,3837918,Paris Saint-Germain,Hugo Ekitike,4,0.0,0.0,0,0.0,40,9.0
2022/2023,3837662,Lille,Alexsandro Victor de Souza Ribeiro,4,0.0,2.0,0,50.0,69,5.22
2022/2023,3837896,Nantes,João Victor da Silva Marcelino,4,0.0,1.0,1,25.0,22,16.36
2023,3877090,Inter Miami,Dixon Jair Arroyo Espinoza,4,1.0,0.0,0,0.0,21,17.14
2023,3920416,South Africa,Zakhele Lerato Lepasa,4,2.0,0.0,2,0.0,9,40.0
2023,3920410,Mozambique,Bruno Alberto Langa,4,0.0,0.0,1,0.0,93,3.87
2023,3920417,Mali,Boubakar Kouyate,4,0.0,0.0,0,0.0,93,3.87
2023,3922241,Cape Verde Islands,Garry Mendes Rodrigues,4,1.0,2.0,2,50.0,28,12.86
2023,3922356,Congo DR,Yoane Wissa,4,0.0,1.0,0,25.0,83,4.34
2022/2023,3837876,Lille,Alan Virginius,4,2.0,0.0,3,0.0,9,40.0
2022/2023,3837717,Paris Saint-Germain,Sergio Ramos García,4,0.0,1.0,0,25.0,94,3.83
2023,3920411,Egypt,Mahmoud Abdul Monem Abdelhamid Soliman,4,0.0,1.0,3,25.0,23,15.65
2023,3923881,Côte d'Ivoire,Ghislain Konan,4,2.0,3.0,0,75.0,95,3.79
2023,3920400,Senegal,Idrissa Gana Gueye,4,0.0,2.0,0,50.0,22,16.36
2023,3920399,Mozambique,Stanley Ratifo,4,1.0,1.0,4,25.0,50,7.2
2023,3920411,Cape Verde Islands,João Paulo Moreira Fernandes,4,1.0,3.0,0,75.0,29,12.41
2023,3877060,New York Red Bulls,Jorge Leguín Cabezas Hurtado,4,1.0,0.0,0,0.0,15,24.0
2023,3920384,Côte d'Ivoire,Karim Konaté,4,0.0,1.0,1,25.0,32,11.25
2023,3920395,Congo DR,Meschak Elia,4,1.0,1.0,3,25.0,25,14.4
2022/2023,3838017,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,4,0.0,0.0,2,0.0,92,3.91
2023,3920406,Zambia,Edward Chilufya,4,0.0,1.0,0,25.0,7,51.43
2023,3920418,Tanzania,Morice Michael Abraham,4,1.0,2.0,2,50.0,8,45.0
2022/2023,3837747,Paris Saint-Germain,Carlos Soler Barragán,4,0.0,1.0,3,25.0,6,60.0
2023,3920402,Burkina Faso,Issoufou Dayo,4,1.0,1.0,0,25.0,97,3.71
2023,3920415,Mauritania,Mohamed Dellahi Yali,4,0.0,1.0,0,25.0,67,5.37
2022/2023,3837662,Lille,José Miguel da Rocha Fonte,4,0.0,1.0,0,25.0,87,4.14
2022/2023,3838017,Paris Saint-Germain,Danilo Luís Hélio Pereira,4,1.0,2.0,0,50.0,88,4.09
2023,3922356,Congo DR,Chancel Mbemba Mangulu,4,0.0,1.0,0,25.0,91,3.96
2023,3920385,Mozambique,Elias Gaspar Pelembe,4,2.0,0.0,1,0.0,45,8.0
2022/2023,3837771,Paris Saint-Germain,Sergio Ramos García,4,0.0,2.0,1,50.0,90,4.0
2023,3920415,Algeria,Aïssa Mandi,4,3.0,2.0,0,50.0,102,3.53
2023,3877115,Inter Miami,Benjamin Cremaschi,4,1.0,1.0,2,25.0,27,13.33
2022/2023,3837659,Paris Saint-Germain,Leandro Daniel Paredes,4,0.0,0.0,2,0.0,19,18.95
2022/2023,3837727,Paris Saint-Germain,Nuno Mendes,4,0.0,0.0,0,0.0,34,10.59
2023,3920398,Côte d'Ivoire,Jeremie Boga,4,1.0,2.0,2,50.0,66,5.45
2022/2023,3837659,Paris Saint-Germain,Kylian Mbappé Lottin,4,2.0,1.0,3,25.0,83,4.34
2023,3922237,Namibia,Prins Menelik Tjiueza,4,0.0,1.0,0,25.0,22,16.36
2022/2023,3837963,Paris Saint-Germain,Hugo Ekitike,4,1.0,1.0,0,25.0,29,12.41
2022/2023,3837885,Marseille,Azzedine Ounahi,4,2.0,0.0,3,0.0,10,36.0
2022/2023,3837963,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,4,1.0,0.0,1,0.0,92,3.91
2023,3920416,South Africa,Khuliso Johnson Mudau,4,1.0,2.0,0,50.0,44,8.18
2023,3877090,Inter Miami,Leonardo Campana Romero,4,0.0,1.0,0,25.0,20,18.0
2023,3920407,Namibia,Deon Hotto Kavendji,4,1.0,1.0,2,25.0,93,3.87
2023,3920396,Egypt,Mohamed Hamdy Sharaf,4,0.0,2.0,1,50.0,95,3.79
2022/2023,3837683,Toulouse,Logan Costa,4,0.0,1.0,0,25.0,44,8.18
2023,3920388,Gambia,Abdulia Sanyang,4,0.0,1.0,1,25.0,10,36.0
2023,3922242,Côte d'Ivoire,Nicolas Pépé,4,1.0,2.0,1,50.0,56,6.43
2022/2023,3837695,Nantes,Lohann Doucet,4,0.0,0.0,0,0.0,11,32.73
2023,3920412,Guinea,Seydouba Cisse,4,2.0,1.0,1,25.0,21,17.14
2023,3920390,Algeria,Islam Slimani,4,0.0,2.0,1,50.0,28,12.86
2022/2023,3837747,Paris Saint-Germain,Pablo Sarabia García,4,0.0,0.0,1,0.0,14,25.71
2023,3920408,Equatorial Guinea,Luis Miguel Nlavo Asue,4,2.0,3.0,2,75.0,19,18.95
2023,3920411,Egypt,Mahmoud Ibrahim Hassan,4,0.0,0.0,1,0.0,57,6.32
2023,3920411,Cape Verde Islands,Ryan Isaac Mendes da Graça,4,0.0,2.0,0,50.0,61,5.9
2022/2023,3837827,Rennes,Lorenz Assignon,4,1.0,0.0,0,0.0,19,18.95
2023,3920392,Mauritania,El-Hadji Ba,4,2.0,1.0,1,25.0,40,9.0
2023,3922658,Cape Verde Islands,Logan Costa,4,0.0,1.0,0,25.0,119,3.03
2023,3920387,Cape Verde Islands,Gilson Benchimol Tavares,4,1.0,1.0,1,25.0,15,24.0
2022/2023,3837987,AC Ajaccio,Florian Chabrolle,4,2.0,0.0,0,0.0,4,90.0
2022/2023,3837785,Paris Saint-Germain,Renato Júnior Luz Sanches,4,0.0,0.0,0,0.0,21,17.14
2022/2023,3837785,Auxerre,Gaëtan Charbonnier,4,0.0,0.0,1,0.0,21,17.14
2023,3920415,Algeria,Riyad Mahrez,4,1.0,2.0,0,50.0,54,6.67
2022/2023,3837938,Paris Saint-Germain,Sergio Ramos García,4,1.0,1.0,0,25.0,91,3.96
2023,3920401,Gambia,Yankuba Minteh,4,0.0,0.0,2,0.0,34,10.59
2023,3877115,Inter Miami,Robert Taylor,4,1.0,1.0,2,25.0,51,7.06
2023,3920385,Egypt,Mohamed Hany Gamal Eldemerdash,4,0.0,1.0,0,25.0,65,5.54
2023,3920401,Gambia,Ali Sowe,4,1.0,1.0,1,25.0,14,25.71
2022/2023,3837876,Lille,Carlos Baleba,4,2.0,0.0,1,0.0,4,90.0
2023,3920405,Morocco,Ayoub El Kaabi,4,1.0,1.0,4,25.0,16,22.5
2023,3922244,Mali,Boubakar Kouyate,4,1.0,0.0,0,0.0,96,3.75
2023,3920408,Côte d'Ivoire,Willy Boly,4,1.0,0.0,0,0.0,82,4.39
2023,3922243,South Africa,Thapelo Maseko,4,0.0,0.0,2,0.0,31,11.61
2023,3920397,Guinea-Bissau,Mama Samba Baldé,4,0.0,2.0,3,50.0,62,5.81
2023,3877194,Inter Miami,Jordi Alba Ramos,4,0.0,2.0,1,50.0,26,13.85
2023,3920406,Tanzania,Ibrahim Abdallah Hamad,4,1.0,1.0,0,25.0,93,3.87
2023,3922241,Mauritania,Lamine Ba,4,0.0,2.0,0,50.0,100,3.6
2022/2023,3837695,Nantes,Ignatius Kpene Ganago,4,0.0,1.0,1,25.0,22,16.36
2023,3922239,Equatorial Guinea,Luis Miguel Nlavo Asue,4,0.0,4.0,1,100.0,13,27.69
2023,3920389,Cameroon,Junior Tchamadeu,4,0.0,1.0,1,25.0,19,18.95
2023,3922237,Namibia,Deon Hotto Kavendji,4,2.0,1.0,2,25.0,91,3.96
2023,3920398,Nigeria,William Troost-Ekong,4,0.0,3.0,0,75.0,93,3.87
2022/2023,3837938,Paris Saint-Germain,Danilo Luís Hélio Pereira,4,1.0,0.0,0,0.0,89,4.04
2023,3922244,Burkina Faso,Bertrand Isidore Traoré,4,0.0,0.0,0,0.0,76,4.74
2023,3920388,Gambia,James Gomez,4,0.0,1.0,0,25.0,90,4.0
2023,3922659,Mali,Yves Bissouma,4,2.0,1.0,2,25.0,29,12.41
2022/2023,3837902,Paris Saint-Germain,Danilo Luís Hélio Pereira,4,1.0,1.0,0,25.0,87,4.14
2023,3920412,Guinea,Mohamed Aly Camara,4,1.0,1.0,0,25.0,94,3.83
2023,3920395,Zambia,Emmanuel Justine Rabby Banda,4,1.0,0.0,0,0.0,95,3.79
2023,3920398,Côte d'Ivoire,Jonathan Bamba,4,1.0,2.0,2,50.0,31,11.61
2023,3920419,Zambia,Fashion Sakala,4,1.0,3.0,3,75.0,23,15.65
2022/2023,3837896,Nantes,Evann Guessand,4,0.0,1.0,0,25.0,13,27.69
2022/2023,3837839,Stade de Reims,Arbër Zeneli,4,1.0,1.0,4,25.0,18,20.0
2022/2023,3837727,OGC Nice,Jordan Lotomba,4,0.0,1.0,0,25.0,11,32.73
2023,3920406,Zambia,Kelvin Kapumbu,4,0.0,1.0,0,25.0,46,7.83
2023,3920416,Tunisia,Mohamed Ali Ben Romdhane,4,1.0,0.0,0,0.0,9,40.0
2023,3920419,Morocco,Yunis Abdelhamid,4,1.0,0.0,0,0.0,93,3.87
2023,3922238,Nigeria,William Troost-Ekong,4,0.0,1.0,0,25.0,96,3.75
2023,3922658,South Africa,Thapelo Maseko,4,1.0,0.0,1,0.0,48,7.5
2023,3920418,Congo DR,Aaron Tshibola,4,1.0,1.0,1,25.0,23,15.65
2022/2023,3837695,Nantes,Marcus Coco,4,0.0,1.0,0,25.0,12,30.0
2023,3920417,Mali,Youssoufou Niakaté,4,3.0,2.0,2,50.0,52,6.92
2022/2023,3837706,Stade Brestois,Achraf Dari,4,0.0,0.0,0,0.0,32,11.25
2022/2023,3837947,Lens,Salis Abdul Samed,4,2.0,0.0,2,0.0,17,21.18
2023,3920398,Côte d'Ivoire,Seko Fofana,4,1.0,0.0,3,0.0,96,3.75
2023,3920389,Guinea,Mouctar Diakhaby,4,2.0,2.0,1,50.0,95,3.79
2023,3920408,Côte d'Ivoire,Nicolas Pépé,4,1.0,0.0,2,0.0,63,5.71
2023,3920413,Gambia,James Gomez,4,2.0,1.0,0,25.0,95,3.79
2023,3920391,Mali,Sikou Niakate,4,1.0,1.0,0,25.0,89,4.04
2023,3922356,Congo DR,Aaron Tshibola,4,0.0,0.0,0,0.0,7,51.43
2023,3923881,Côte d'Ivoire,Oumar Diakité,4,0.0,0.0,1,0.0,25,14.4
2023,3877090,LAFC,Giorgio Chiellini,4,0.0,2.0,0,50.0,52,6.92
2023,3877115,Inter Miami,Dixon Jair Arroyo Espinoza,4,0.0,2.0,2,50.0,27,13.33
2023,3920387,Cape Verde Islands,Tiago Manuel Dias Correia,4,2.0,0.0,3,0.0,73,4.93
2023,3920399,Mozambique,Infren Da Conceição David Matola,4,0.0,0.0,1,0.0,16,22.5
2022/2023,3837844,Montpellier,Jordan Ferri,4,0.0,3.0,1,75.0,29,12.41
2022/2023,3837947,Lens,Kevin Danso,4,0.0,1.0,0,25.0,89,4.04
2022/2023,3837717,Paris Saint-Germain,Nordi Mukiele Mulere,4,1.0,2.0,0,50.0,31,11.61
2022/2023,3837839,Paris Saint-Germain,Vitor Machado Ferreira,4,2.0,2.0,2,50.0,45,8.0
2023,3920397,Guinea-Bissau,Euciodálcio Gomes,4,0.0,2.0,0,50.0,20,18.0
2023,3920400,Senegal,Abdou Diallo,4,0.0,2.0,0,50.0,90,4.0
2022/2023,3837876,Lille,Tiago Emanuel Embaló Djaló,4,1.0,0.0,0,0.0,90,4.0
2023,3920397,Equatorial Guinea,Jannick Buyla Sam,4,0.0,0.0,0,0.0,17,21.18
2023,3922321,Angola,Ambrosini Antonio Cabaça Salvador,4,1.0,2.0,1,50.0,51,7.06
2023,3877115,Toronto FC,Raoul Petretta,4,2.0,2.0,1,50.0,67,5.37
2022/2023,3837839,Paris Saint-Germain,Danilo Luís Hélio Pereira,3,1.0,0.0,0,0.0,31,8.71
2023,3920388,Senegal,Iliman Ndiaye,3,1.0,2.0,3,66.67,15,18.0
2023,3920409,Nigeria,Ademola Lookman,3,1.0,1.0,1,33.33,13,20.77
2022/2023,3837885,Paris Saint-Germain,Juan Bernat Velasco,3,0.0,1.0,0,33.33,14,19.29
2023,3920391,South Africa,Siyanda Xulu,3,1.0,0.0,0,0.0,92,2.93
2023,3877060,New York Red Bulls,Wikelman José Carmona Torres,3,0.0,0.0,0,0.0,8,33.75
2023,3922837,Nigeria,Kelechi Promise Iheanacho,3,0.0,1.0,0,33.33,26,10.38
2023,3920385,Mozambique,Bruno Alberto Langa,3,1.0,2.0,0,66.67,53,5.09
2023,3920400,Cameroon,Junior Tchamadeu,3,1.0,1.0,1,33.33,5,54.0
2022/2023,3837896,Nantes,Mostafa Mohamed Ahmed Abdallah,3,0.0,0.0,2,0.0,24,11.25
2022/2023,3837827,Paris Saint-Germain,Renato Júnior Luz Sanches,3,1.0,1.0,0,33.33,13,20.77
2022/2023,3837987,Paris Saint-Germain,Danilo Luís Hélio Pereira,3,1.0,1.0,1,33.33,69,3.91
2022/2023,3837928,Paris Saint-Germain,Ismaël Gharbi,3,0.0,0.0,0,0.0,11,24.55
2022/2023,3837680,Paris Saint-Germain,Danilo Luís Hélio Pereira,3,2.0,0.0,1,0.0,31,8.71
2023,3922243,Morocco,Amine Harit,3,2.0,0.0,2,0.0,41,6.59
2022/2023,3837752,AC Ajaccio,Thomas Mangani,3,0.0,0.0,2,0.0,10,27.0
2023,3920402,Algeria,Aïssa Mandi,3,0.0,0.0,0,0.0,91,2.97
2022/2023,3837827,Paris Saint-Germain,Danilo Luís Hélio Pereira,3,2.0,0.0,1,0.0,82,3.29
2023,3922240,Congo DR,Dylan Batubinsika,3,0.0,0.0,0,0.0,62,4.35
2022/2023,3837659,Montpellier,Leo Leroy,3,2.0,0.0,0,0.0,5,54.0
2023,3923881,Nigeria,Alhassan Yusuf,3,1.0,1.0,0,33.33,13,20.77
2022/2023,3837752,Paris Saint-Germain,Vitor Machado Ferreira,3,0.0,1.0,0,33.33,30,9.0
2022/2023,3837918,Rennes,Adrien Truffert,3,0.0,0.0,0,0.0,4,67.5
2023,3920385,Mozambique,Amade Momade,3,2.0,0.0,0,0.0,19,14.21
2022/2023,3837650,Clermont Foot,Mateusz Wieteska,3,0.0,0.0,0,0.0,84,3.21
2023,3920408,Equatorial Guinea,Santiago Eneme Bocari,3,0.0,0.0,0,0.0,12,22.5
2023,3920384,Côte d'Ivoire,Willy Boly,3,0.0,2.0,1,66.67,16,16.88
2023,3920386,Equatorial Guinea,Santiago Eneme Bocari,3,0.0,1.0,0,33.33,11,24.55
2023,3877072,Inter Miami,Leonardo Campana Romero,3,1.0,1.0,1,33.33,25,10.8
2023,3920408,Equatorial Guinea,Juan José Óscar Siafá Etoha,3,1.0,2.0,2,66.67,18,15.0
2023,3920418,Tanzania,Denis Kibu,3,0.0,0.0,1,0.0,12,22.5
2022/2023,3837839,Paris Saint-Germain,Marco Verratti,3,0.0,1.0,0,33.33,9,30.0
2023,3920396,Ghana,Osman Bukari,3,0.0,0.0,0,0.0,15,18.0
2023,3920414,Burkina Faso,Edmond Fayçal Tapsoba,3,1.0,3.0,1,100.0,98,2.76
2023,3920408,Côte d'Ivoire,Jeremie Boga,3,0.0,1.0,0,33.33,28,9.64
2023,3922237,Namibia,Ananias Gebhardt,3,1.0,1.0,0,33.33,26,10.38
2022/2023,3837771,Troyes,Tristan Dingomé,3,1.0,2.0,1,66.67,2,135.0
2023,3920413,Gambia,Assan Ceesay,3,1.0,0.0,1,0.0,23,11.74
2023,3920403,Mauritania,Nouh Mohamed El Abd,3,1.0,0.0,0,0.0,94,2.87
2023,3920412,Senegal,Iliman Ndiaye,3,2.0,0.0,0,0.0,22,12.27
2022/2023,3837827,Rennes,Joe Rodon,3,1.0,2.0,0,66.67,93,2.9
2023,3920419,Morocco,Nayef Aguerd,3,0.0,1.0,0,33.33,93,2.9
2022/2023,3837727,Paris Saint-Germain,Kylian Mbappé Lottin,3,0.0,2.0,2,66.67,36,7.5
2022/2023,3837706,Paris Saint-Germain,Pablo Sarabia García,3,1.0,2.0,0,66.67,15,18.0
2022/2023,3837695,Nantes,Fábio Pereira da Silva,3,0.0,2.0,0,66.67,22,12.27
2022/2023,3837902,Stade Brestois,Christophe Hérelle,3,0.0,2.0,0,66.67,12,22.5
2023,3923881,Côte d'Ivoire,Franck Yannick Kessié,3,0.0,1.0,1,33.33,89,3.03
2022/2023,3837727,OGC Nice,Nicolas Pépé,3,0.0,0.0,2,0.0,31,8.71
2022/2023,3837998,Auxerre,Siriki Dembele,3,1.0,0.0,1,0.0,8,33.75
2022/2023,3837683,Toulouse,Issiaga Sylla,3,1.0,2.0,1,66.67,25,10.8
2023,3923881,Côte d'Ivoire,Wilfried Stephane Singo,3,0.0,1.0,0,33.33,23,11.74
2023,3920418,Congo DR,Dylan Batubinsika,3,1.0,1.0,0,33.33,92,2.93
2023,3920387,Ghana,Iñaki Williams Arthuer,3,0.0,0.0,3,0.0,36,7.5
2023,3922321,Angola,Bruno Lourenço Pinto de Almeida Paz,3,2.0,3.0,1,100.0,30,9.0
2023,3922237,Namibia,Lubeni Haukongo,3,0.0,0.0,0,0.0,39,6.92
2022/2023,3837859,Paris Saint-Germain,Renato Júnior Luz Sanches,3,1.0,0.0,0,0.0,13,20.77
2023,3922658,South Africa,Zakhele Lerato Lepasa,3,2.0,1.0,2,33.33,20,13.5
2022/2023,3837717,Paris Saint-Germain,Marcos Aoás Corrêa,3,0.0,1.0,0,33.33,94,2.87
2023,3920401,Gambia,James Gomez,3,1.0,0.0,0,0.0,96,2.81
2023,3920407,South Africa,Zakhele Lerato Lepasa,3,0.0,1.0,2,33.33,14,19.29
2023,3920399,Cape Verde Islands,Garry Mendes Rodrigues,3,1.0,0.0,0,0.0,16,16.88
2022/2023,3837727,OGC Nice,Andy Delort,3,1.0,0.0,1,0.0,9,30.0
2023,3922659,Côte d'Ivoire,Odilon Kossonou,3,1.0,0.0,0,0.0,42,6.43
2023,3877115,Toronto FC,Víctor Vázquez Solsona,3,1.0,0.0,1,0.0,11,24.55
2022/2023,3837662,Lille,Alan Virginius,3,0.0,0.0,0,0.0,30,9.0
2023,3920394,Morocco,Ayoub El Kaabi,3,0.0,1.0,1,33.33,7,38.57
2023,3920395,Zambia,Larry Bwalya,3,0.0,1.0,1,33.33,1,270.0
2022/2023,3837876,Lille,Gabriel Gudmundsson,3,2.0,1.0,0,33.33,25,10.8
2023,3877170,Inter Miami,Nicolás Marcelo Stefanelli,3,1.0,0.0,1,0.0,18,15.0
2023,3920400,Senegal,Iliman Ndiaye,3,0.0,1.0,2,33.33,15,18.0
