season_name,match_id,player,team,possessions_with_buildup,xg_buildup,avg_xg_per_possession,total_touches_in_buildup,minutes_played,xg_buildup_per90
2024,3939974,Bruno Miranda Villagomez,Bolivia,1,0.026,0.026,4.0,66.0,0.036
2024,3939989,Yomar Rene Rocha Rodriguez,Bolivia,1,0.024,0.024,2.0,61.0,0.036
2024,3930171,Rasmus Winther Højlund,Denmark,2,0.053,0.026,3.0,132.0,0.036
2023/2024,3895113,Mattias Svanberg,Wolfsburg,4,0.137,0.027,8.0,345.0,0.036
2024,3942227,Ricardo Iván Rodríguez Araya,Switzerland,7,0.386,0.048,28.0,952.0,0.036
2024,3942229,José Salomón Rondón Giménez,Venezuela,2,0.094,0.047,8.0,238.0,0.036
2024,3942416,Edgar Yoel Bárcenas Herrera,Panama,4,0.219,0.036,18.0,540.0,0.036
2024,3939984,Jhon Adolfo Arias Andrade,Colombia,3,0.111,0.037,11.0,273.0,0.036
2024,3930179,Nedim Bajrami,Albania,1,0.028,0.028,2.0,69.0,0.036
2024,3943043,Lamine Yamal Nasraoui Ebana,Spain,3,0.106,0.035,6.0,264.0,0.036
2024,3930163,Jude Bellingham,England,3,0.102,0.034,14.0,255.0,0.036
2024,3942226,Marc Cucurella Saseta,Spain,9,0.442,0.049,35.0,1098.0,0.036
2024,3939988,Guillermo Martínez Ayala,Mexico,1,0.013,0.013,2.0,32.0,0.036
2023/2024,3895232,Sacha Boey,Bayern Munich,2,0.063,0.031,3.0,158.0,0.036
2024,3942416,Johan Andrés Mojica Palacio,Colombia,1,0.035,0.035,3.0,88.0,0.036
2024,3942349,N'Golo Kanté,France,6,0.383,0.048,28.0,952.0,0.036
2023/2024,3895320,Odilon Kossonou,Bayer Leverkusen,2,0.072,0.036,4.0,186.0,0.035
2024,3939980,Jeremy Leonel Sarmiento Morante,Ecuador,3,0.108,0.036,8.0,282.0,0.035
2024,3930179,Mario Mitaj,Albania,2,0.073,0.036,4.0,186.0,0.035
2023/2024,3895060,Jonas Omlin,Borussia Mönchengladbach,2,0.071,0.036,9.0,182.0,0.035
2023/2024,3895067,Christoph Zimmermann,Darmstadt 98,2,0.053,0.027,7.0,136.0,0.035
2024,3939971,Shamar Nicholson,Jamaica,3,0.108,0.036,4.0,276.0,0.035
2023/2024,3895232,Leroy Sané,Bayern Munich,3,0.109,0.036,10.0,279.0,0.035
2024,3942416,Erick Javier Davis Grajales,Panama,4,0.191,0.032,12.0,492.0,0.035
2024,3939975,Fabián Cornelio Balbuena González,Paraguay,3,0.148,0.037,4.0,380.0,0.035
2024,3943077,Jefferson Andrés Lerma Solís,Colombia,4,0.163,0.041,15.0,420.0,0.035
2024,3930164,Martin Dúbravka,Slovakia,2,0.075,0.038,6.0,194.0,0.035
2023/2024,3895158,Lukáš Hrádecký,Bayer Leverkusen,2,0.072,0.036,4.0,184.0,0.035
2024,3942416,Edgardo Isaac Fariña Wynter,Panama,2,0.133,0.033,7.0,348.0,0.035
2023/2024,3895194,Ermedin Demirović,Augsburg,1,0.03,0.03,2.0,78.0,0.035
2024,3939987,Jahmali Waite,Jamaica,2,0.101,0.034,5.0,264.0,0.035
2023/2024,3895286,Wout Weghorst,Hoffenheim,1,0.03,0.03,2.0,77.0,0.035
2024,3942349,Jules Koundé,France,9,0.474,0.047,32.0,1220.0,0.035
2024,3930177,Endre Botka,Hungary,3,0.114,0.038,9.0,291.0,0.035
2024,3930169,Andrew Robertson,Scotland,3,0.107,0.036,7.0,276.0,0.035
2023/2024,3895139,Christopher Trimmel,Union Berlin,1,0.017,0.017,2.0,44.0,0.035
2024,3930166,Cristiano Ronaldo dos Santos Aveiro,Portugal,3,0.108,0.036,7.0,282.0,0.034
2024,3938638,Nicușor Silviu Bancu,Romania,3,0.138,0.034,6.0,368.0,0.034
2024,3930171,Jonas Older Wind,Denmark,1,0.021,0.021,2.0,56.0,0.034
2024,3930179,Jasir Asani,Albania,3,0.091,0.03,4.0,237.0,0.034
2024,3938638,Andrei Florin Ratiu,Romania,2,0.104,0.035,10.0,273.0,0.034
2023/2024,3895232,Noussair Mazraoui,Bayern Munich,1,0.033,0.033,11.0,86.0,0.034
2024,3939988,Angelo Smit Preciado Quiñónez,Ecuador,2,0.068,0.034,3.0,178.0,0.034
2023/2024,3895258,Jonathan Tah,Bayer Leverkusen,6,0.246,0.035,40.0,644.0,0.034
2023/2024,3895095,Sepp van den Berg,FSV Mainz 05,4,0.132,0.033,21.0,344.0,0.034
2024,3930175,Valentin Mihai Mihăilă,Romania,3,0.075,0.025,6.0,201.0,0.034
2024,3939988,Julián Andrés Quiñones Quiñones,Mexico,5,0.222,0.032,18.0,588.0,0.034
2023/2024,3895095,Jae-Sung Lee,FSV Mainz 05,2,0.051,0.026,4.0,136.0,0.034
2024,3930165,Maximilian Wöber,Austria,1,0.022,0.022,7.0,58.0,0.034
2024,3930170,Erik Janža,Slovenia,2,0.103,0.034,13.0,276.0,0.034
2024,3943077,Davinson Sánchez Mina,Colombia,8,0.359,0.045,21.0,960.0,0.034
2024,3938639,Orkun Kökçü,Turkey,6,0.284,0.035,38.0,760.0,0.034
2024,3939991,Vinícius José Paixão de Oliveira Júnior,Brazil,1,0.035,0.035,2.0,91.0,0.034
2024,3930171,Joakim Mæhle,Denmark,7,0.246,0.035,41.0,644.0,0.034
2024,3930177,Roland Sallai,Hungary,2,0.076,0.038,6.0,202.0,0.034
2024,3930163,Strahinja Pavlović,Serbia,3,0.105,0.035,6.0,279.0,0.034
2024,3930175,Marius Mihai Marin,Romania,3,0.075,0.025,6.0,198.0,0.034
2024,3930171,Andreas Christensen,Denmark,5,0.157,0.031,21.0,420.0,0.034
2024,3942416,Orlando Mosquera,Panama,2,0.133,0.033,14.0,368.0,0.033
2023/2024,3895095,Edimilson Fernandes,FSV Mainz 05,4,0.132,0.033,31.0,364.0,0.033
2024,3930181,Kieran Trippier,England,3,0.093,0.031,10.0,249.0,0.033
2024,3940878,Gianluigi Donnarumma,Italy,3,0.095,0.032,5.0,261.0,0.033
2024,3930161,Gianluigi Donnarumma,Italy,3,0.104,0.035,5.0,285.0,0.033
2024,3941019,Mike Maignan,France,2,0.064,0.032,4.0,174.0,0.033
2024,3942852,Sebastián Enzo Cáceres Ramos,Uruguay,3,0.108,0.036,5.0,291.0,0.033
2024,3941020,Bernardo Mota Veiga de Carvalho e Silva,Portugal,6,0.365,0.046,17.0,992.0,0.033
2024,3941020,Jan Oblak,Slovenia,1,0.045,0.045,1.0,124.0,0.033
2024,3943077,Camilo Andrés Vargas Gil,Colombia,4,0.177,0.044,7.0,480.0,0.033
2024,3938637,Bartosz Salamon,Poland,2,0.062,0.031,9.0,170.0,0.033
2023/2024,3895250,Dominik Kohr,FSV Mainz 05,2,0.068,0.034,3.0,184.0,0.033
2024,3939991,Raphael Dias Belloli,Brazil,1,0.035,0.035,2.0,95.0,0.033
2024,3939985,Igor Lichnovsky Osorio,Chile,2,0.069,0.034,2.0,188.0,0.033
2023/2024,3895158,Emre Can,Borussia Dortmund,1,0.065,0.032,8.0,178.0,0.033
2023/2024,3895266,Maximilian Arnold,Wolfsburg,1,0.032,0.032,1.0,88.0,0.033
2024,3942416,José Ángel Córdoba Chambers,Panama,2,0.133,0.033,14.0,360.0,0.033
2023/2024,3895232,Piero Martín Hincapié Reyna,Bayer Leverkusen,2,0.068,0.034,8.0,186.0,0.033
2024,3938638,Illia Zabarnyi,Ukraine,7,0.237,0.034,21.0,644.0,0.033
2023/2024,3895095,Leandro Barreiro Martins,FSV Mainz 05,5,0.173,0.035,22.0,465.0,0.033
2024,3930172,Lorenzo Pellegrini,Italy,1,0.029,0.029,2.0,79.0,0.033
2024,3930181,Jan Oblak,Slovenia,2,0.068,0.034,5.0,184.0,0.033
2024,3939972,Cristian Sleiker Cásseres Yepes,Venezuela,1,0.018,0.018,2.0,49.0,0.033
2023/2024,3895266,Nathan Tella,Bayer Leverkusen,5,0.139,0.028,11.0,375.0,0.033
2024,3939971,Bobby Armani De Cordova-Reid,Jamaica,4,0.118,0.029,10.0,320.0,0.033
2024,3939990,Mathías Olivera Miramontes,Uruguay,2,0.069,0.035,3.0,190.0,0.033
2023/2024,3895095,Stefan Bell,FSV Mainz 05,4,0.132,0.033,20.0,360.0,0.033
2024,3930170,Jaka Bijol,Slovenia,2,0.103,0.034,14.0,282.0,0.033
2024,3930163,Nikola Milenković,Serbia,3,0.098,0.033,15.0,279.0,0.032
2024,3930180,Maximilian Wöber,Austria,1,0.068,0.034,2.0,188.0,0.032
2024,3942415,Bruno Guimarães Rodriguez Moura,Brazil,1,0.031,0.031,8.0,86.0,0.032
2024,3938642,Robin Hranáč,Czech Republic,6,0.229,0.033,21.0,644.0,0.032
2024,3930171,Joachim Andersen,Denmark,7,0.223,0.032,32.0,637.0,0.032
2023/2024,3895158,Gregor Kobel,Borussia Dortmund,1,0.065,0.032,4.0,184.0,0.032
2023/2024,3895113,Sebastiaan Bornauw,Wolfsburg,2,0.054,0.027,4.0,152.0,0.032
2024,3939981,Orlando Mosquera,Panama,3,0.099,0.033,5.0,279.0,0.032
2024,3939970,Luis Jan Piers Advíncula Castrillón,Peru,1,0.012,0.012,2.0,34.0,0.032
2024,3930170,Aleksandar Mitrović,Serbia,1,0.033,0.033,2.0,94.0,0.032
2024,3938642,Vladimír Coufal,Czech Republic,6,0.231,0.033,28.0,644.0,0.032
2024,3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,2,0.066,0.033,6.0,186.0,0.032
2024,3930169,Anthony Ralston,Scotland,1,0.033,0.033,2.0,92.0,0.032
2024,3930162,Petar Stojanović,Slovenia,2,0.043,0.021,5.0,124.0,0.031
2023/2024,3895158,Jonathan Tah,Bayer Leverkusen,5,0.156,0.031,11.0,450.0,0.031
2024,3938642,Tomáš Holeš,Czech Republic,6,0.227,0.032,22.0,658.0,0.031
2024,3938638,Denis Mihai Drăguş,Romania,4,0.13,0.026,13.0,375.0,0.031
2024,3939987,Michael Hector,Jamaica,2,0.094,0.031,18.0,273.0,0.031
2024,3930184,Antonín Barák,Czech Republic,1,0.007,0.007,2.0,19.0,0.031
2023/2024,3895158,Edmond Fayçal Tapsoba,Bayer Leverkusen,5,0.159,0.032,11.0,470.0,0.031
2023/2024,3895275,Lucas Höler,Freiburg,2,0.052,0.026,3.0,150.0,0.031
2023/2024,3895139,Jeremie Frimpong,Bayer Leverkusen,2,0.054,0.027,6.0,158.0,0.031
2024,3939973,Michael Amir Murillo Bermudez,Panama,2,0.064,0.032,2.0,188.0,0.031
2024,3939972,Angelo Smit Preciado Quiñónez,Ecuador,1,0.032,0.032,1.0,93.0,0.031
2024,3939971,Ethan Pinnock,Jamaica,6,0.192,0.032,12.0,552.0,0.031
2024,3939985,Alistair Johnston,Canada,1,0.033,0.033,1.0,96.0,0.031
2024,3930175,Romelu Lukaku Menama,Belgium,1,0.032,0.032,2.0,93.0,0.031
2024,3938637,Kacper Urbanski,Poland,1,0.019,0.019,9.0,54.0,0.031
2024,3940878,Yann Sommer,Switzerland,2,0.062,0.031,5.0,180.0,0.031
2024,3942226,Rodrigo Hernández Cascante,Spain,6,0.259,0.043,19.0,744.0,0.031
2024,3942227,Kyle Walker,England,8,0.362,0.04,57.0,1071.0,0.03
2024,3939970,Miguel Gianpierre Araujo Blanco,Peru,1,0.028,0.028,1.0,84.0,0.03
2024,3939973,José Ángel Córdoba Chambers,Panama,3,0.092,0.031,10.0,276.0,0.03
2024,3930171,Harry Kane,England,2,0.045,0.023,5.0,134.0,0.03
2023/2024,3895139,Lukáš Hrádecký,Bayer Leverkusen,4,0.114,0.028,6.0,340.0,0.03
2024,3941020,Vanja Drkušić,Slovenia,1,0.039,0.039,1.0,118.0,0.03
2024,3930161,Nedim Bajrami,Albania,1,0.029,0.029,1.0,86.0,0.03
2024,3930160,Josip Stanišić,Croatia,3,0.125,0.031,14.0,372.0,0.03
2024,3938638,Oleksandr Zinchenko,Ukraine,7,0.21,0.03,25.0,637.0,0.03
2024,3938643,Łukasz Skorupski,Poland,3,0.093,0.031,4.0,276.0,0.03
2023/2024,3895067,Christoph Klarer,Darmstadt 98,1,0.031,0.031,4.0,92.0,0.03
2024,3930181,Declan Rice,England,2,0.061,0.03,12.0,184.0,0.03
2024,3930176,Fabian Lukas Schär,Switzerland,1,0.028,0.028,2.0,86.0,0.03
2024,3939975,James David Rodríguez Rubio,Colombia,4,0.119,0.03,13.0,360.0,0.03
2024,3942752,Theo Bernard François Hernández,France,1,0.032,0.032,2.0,94.0,0.03
2023/2024,3895095,Anthony Caci,FSV Mainz 05,3,0.09,0.03,14.0,273.0,0.03
2024,3939986,Sergio Fernando Peña Flores,Peru,1,0.031,0.031,3.0,92.0,0.03
2024,3942227,John Stones,England,9,0.406,0.041,51.0,1200.0,0.03
2024,3938645,Artem Dovbyk,Ukraine,1,0.031,0.031,3.0,93.0,0.03
2024,3938637,Wojciech Szczęsny,Poland,2,0.062,0.031,3.0,186.0,0.03
2023/2024,3895067,Marvin Mehlem,Darmstadt 98,1,0.022,0.022,2.0,68.0,0.03
2024,3942349,Rafael Alexandre Conceição Leão,Portugal,2,0.069,0.035,3.0,206.0,0.03
2024,3930178,Mateo Kovačić,Croatia,2,0.044,0.022,18.0,138.0,0.029
2024,3942415,Danilo Luiz da Silva,Brazil,2,0.056,0.028,4.0,178.0,0.029
2024,3942415,Lucas Tolentino Coelho de Lima,Brazil,1,0.025,0.025,1.0,79.0,0.029
2023/2024,3895286,Jeremie Frimpong,Bayer Leverkusen,9,0.269,0.027,25.0,840.0,0.029
2024,3930162,Benjamin Verbič,Slovenia,1,0.008,0.008,2.0,24.0,0.029
2024,3930177,Callum Styles,Hungary,1,0.019,0.019,6.0,59.0,0.029
2024,3930163,Milos Veljkovic,Serbia,2,0.061,0.03,4.0,186.0,0.029
2024,3930178,Giovanni Di Lorenzo,Italy,4,0.122,0.03,15.0,376.0,0.029
2024,3930178,Luka Sučić,Croatia,2,0.044,0.022,15.0,138.0,0.029
2024,3939981,César Rodolfo Blackman Camarena,Panama,3,0.055,0.018,5.0,174.0,0.029
2024,3942416,Jhon Andrés Córdoba Copete,Colombia,2,0.051,0.025,3.0,156.0,0.029
2024,3938638,Dennis Man,Romania,1,0.02,0.02,2.0,61.0,0.029
2024,3942227,Jude Bellingham,England,8,0.31,0.039,51.0,968.0,0.029
2024,3939984,Orlando Moisés Galo Calderón,Costa Rica,1,0.028,0.028,1.0,89.0,0.029
2023/2024,3895309,Lukáš Hrádecký,Bayer Leverkusen,1,0.026,0.026,1.0,83.0,0.029
2023/2024,3895250,Sepp van den Berg,FSV Mainz 05,1,0.029,0.029,2.0,89.0,0.029
2023/2024,3895309,Nathan Tella,Bayer Leverkusen,2,0.044,0.022,4.0,136.0,0.029
2024,3939980,Ray Kendry Páez Andrade,Ecuador,5,0.14,0.028,10.0,435.0,0.029
2024,3930179,Berat Djimsiti,Albania,2,0.06,0.03,4.0,184.0,0.029
2024,3941021,Marius Mihai Marin,Romania,2,0.046,0.023,4.0,142.0,0.029
2023/2024,3895333,Ellyes Joris Skhiri,Eintracht Frankfurt,1,0.022,0.022,1.0,69.0,0.029
2024,3939973,Adalberto Eliécer Carrasquilla Alcázar,Panama,1,0.027,0.027,2.0,86.0,0.029
2024,3930162,Vanja Drkušić,Slovenia,2,0.053,0.026,3.0,170.0,0.028
2024,3943077,Santiago Arias Naranjo,Colombia,8,0.304,0.038,19.0,960.0,0.028
2024,3941017,Peter Pekarík,Slovakia,2,0.068,0.034,6.0,214.0,0.028
2024,3943077,Richard Rios Montoya,Colombia,4,0.104,0.026,14.0,336.0,0.028
2023/2024,3895250,Anthony Caci,FSV Mainz 05,1,0.029,0.029,2.0,92.0,0.028
2024,3939988,Moisés Isaac Caicedo Corozo,Ecuador,2,0.062,0.031,9.0,198.0,0.028
2024,3939984,Haxzel Quirós Cruz,Costa Rica,1,0.028,0.028,1.0,91.0,0.028
2024,3930162,Jan Mlakar,Slovenia,1,0.023,0.023,1.0,74.0,0.028
2024,3941020,Cristiano Ronaldo dos Santos Aveiro,Portugal,2,0.074,0.037,8.0,236.0,0.028
2023/2024,3895158,Victor Okoh Boniface,Bayer Leverkusen,2,0.058,0.029,5.0,186.0,0.028
2024,3942752,Unai Simón Mendibil,Spain,1,0.027,0.027,1.0,87.0,0.028
2024,3939987,Karoy Anderson,Jamaica,1,0.008,0.008,1.0,24.0,0.028
2024,3939983,Mathías Adalberto Villasanti Rolón,Paraguay,6,0.18,0.026,19.0,588.0,0.028
2024,3939981,José Fajardo Nelson,Panama,1,0.014,0.014,2.0,46.0,0.028
2024,3942852,José María Giménez de Vargas,Uruguay,2,0.059,0.029,9.0,188.0,0.028
2024,3939971,Joël Latibeaudiere,Jamaica,4,0.116,0.029,7.0,372.0,0.028
2024,3942852,Carlos Eccehomo Cuesta Figueroa,Colombia,1,0.03,0.03,1.0,96.0,0.028
2024,3939987,Shamar Nicholson,Jamaica,1,0.008,0.008,2.0,25.0,0.027
2023/2024,3895232,Jonathan Tah,Bayer Leverkusen,1,0.029,0.029,12.0,94.0,0.027
2023/2024,3895250,Leandro Barreiro Martins,FSV Mainz 05,1,0.056,0.028,4.0,186.0,0.027
2024,3939974,Fernando Javier Saucedo Pereyra,Bolivia,2,0.053,0.027,6.0,180.0,0.027
2023/2024,3895250,Jae-Sung Lee,FSV Mainz 05,1,0.056,0.028,10.0,188.0,0.027
2024,3942415,Sergio Rochet Álvarez,Uruguay,3,0.11,0.037,5.0,369.0,0.027
2023/2024,3895250,Philipp Mwene,FSV Mainz 05,1,0.056,0.028,2.0,188.0,0.027
2024,3930160,Robin Aime Robert Le Normand,Spain,1,0.027,0.027,2.0,93.0,0.027
2023/2024,3895139,Victor Okoh Boniface,Bayer Leverkusen,3,0.075,0.025,6.0,249.0,0.027
2023/2024,3895139,Alejandro Grimaldo García,Bayer Leverkusen,2,0.054,0.027,6.0,178.0,0.027
2024,3943077,Carlos Eccehomo Cuesta Figueroa,Colombia,4,0.146,0.037,8.0,484.0,0.027
2024,3939974,Guillermo Viscarra Bruckner,Bolivia,2,0.054,0.027,4.0,178.0,0.027
2023/2024,3895095,Jonas Hofmann,Bayer Leverkusen,1,0.052,0.026,8.0,170.0,0.027
2024,3938643,Piotr Zieliński,Poland,1,0.028,0.028,1.0,93.0,0.027
2024,3938638,Răzvan Gabriel Marin,Romania,2,0.055,0.027,4.0,180.0,0.027
2024,3942349,Mike Maignan,France,4,0.139,0.035,8.0,460.0,0.027
2024,3938639,Georges Mikautadze,Georgia,1,0.028,0.028,1.0,92.0,0.027
2024,3941020,Adam Gnezda Čerin,Slovenia,2,0.07,0.035,2.0,232.0,0.027
2023/2024,3895113,Jonas Older Wind,Wolfsburg,2,0.056,0.028,3.0,186.0,0.027
2024,3930179,Ylber Ramadani,Albania,1,0.028,0.028,2.0,93.0,0.027
2024,3930178,Luka Modrić,Croatia,1,0.024,0.024,11.0,80.0,0.027
2023/2024,3895095,Lukáš Hrádecký,Bayer Leverkusen,1,0.052,0.026,4.0,176.0,0.026
2024,3938637,Jan Bednarek,Poland,3,0.081,0.027,8.0,276.0,0.026
2024,3930179,Thomas Strakosha,Albania,2,0.054,0.027,3.0,184.0,0.026
2023/2024,3895095,Edmond Fayçal Tapsoba,Bayer Leverkusen,1,0.052,0.026,2.0,176.0,0.026
2024,3939974,Gabriel Alejandro Villamíl Cortéz,Bolivia,2,0.054,0.027,9.0,186.0,0.026
2023/2024,3895060,Marvin Friedrich,Borussia Mönchengladbach,2,0.053,0.027,6.0,182.0,0.026
2024,3939971,Kasey Palmer,Jamaica,4,0.105,0.026,16.0,360.0,0.026
2024,3939971,Gregory Leigh,Jamaica,5,0.133,0.027,12.0,465.0,0.026
2024,3939974,José Manuel Sagredo Chávez,Bolivia,1,0.026,0.026,2.0,90.0,0.026
2024,3930172,Giovanni Di Lorenzo,Italy,1,0.028,0.028,1.0,96.0,0.026
2024,3930160,Daniel Carvajal Ramos,Spain,3,0.083,0.028,7.0,282.0,0.026
2024,3930161,Kristjan Asllani,Albania,2,0.054,0.027,5.0,188.0,0.026
2023/2024,3895095,Odilon Kossonou,Bayer Leverkusen,1,0.052,0.026,8.0,182.0,0.026
2024,3939974,Luis Fernando Haquín Lopez,Bolivia,1,0.027,0.027,6.0,94.0,0.026
2024,3942415,Darwin Gabriel Núñez Ribeiro,Uruguay,2,0.045,0.023,2.0,154.0,0.026
2023/2024,3895134,Jonas Hofmann,Bayer Leverkusen,1,0.023,0.023,1.0,79.0,0.026
2024,3942227,Jordan Pickford,England,5,0.217,0.036,23.0,756.0,0.026
2023/2024,3895139,Sheraldo Becker,Union Berlin,1,0.017,0.017,4.0,63.0,0.025
2024,3939988,Julio José González Vela-Alvizu,Mexico,4,0.11,0.027,7.0,396.0,0.025
2023/2024,3895244,Lennard Maloney,FC Heidenheim,1,0.025,0.025,2.0,92.0,0.025
2024,3930162,Timi Elšnik,Slovenia,1,0.02,0.02,2.0,73.0,0.025
2024,3939983,Damián Josué Bobadilla Benítez,Paraguay,2,0.069,0.023,10.0,249.0,0.025
2024,3942416,Andrés Mateus Uribe Villa,Colombia,2,0.051,0.025,3.0,180.0,0.025
2024,3939983,Matías David Espinoza Acosta,Paraguay,4,0.079,0.02,14.0,284.0,0.025
2024,3942382,Memphis Depay,Netherlands,1,0.024,0.024,1.0,86.0,0.025
2024,3942227,Bukayo Saka,England,4,0.163,0.033,26.0,605.0,0.024
2024,3930179,Arlind Afrim Ajeti,Albania,3,0.067,0.022,8.0,255.0,0.024
2024,3938638,Roman Yaremchuk,Ukraine,1,0.008,0.008,2.0,30.0,0.024
2024,3939989,Marcelo Sebastián Suárez Justiniano,Bolivia,1,0.024,0.024,4.0,93.0,0.024
2024,3941020,Jaka Bijol,Slovenia,1,0.032,0.032,3.0,119.0,0.024
2024,3939984,Francisco Javier Calvo Quesada,Costa Rica,2,0.048,0.024,2.0,182.0,0.024
2024,3939988,Alan Steve Minda García,Ecuador,1,0.009,0.009,2.0,32.0,0.024
2024,3943077,Johan Andrés Mojica Palacio,Colombia,7,0.22,0.031,13.0,833.0,0.024
2024,3942349,Dayotchanculle Upamecano,France,7,0.22,0.031,17.0,833.0,0.024
2024,3930163,Harry Kane,England,2,0.049,0.024,2.0,186.0,0.024
2023/2024,3895139,David Datro Fofana,Union Berlin,2,0.039,0.019,2.0,154.0,0.023
2024,3942415,Éder Gabriel Militão,Brazil,1,0.031,0.031,12.0,120.0,0.023
2023/2024,3895139,Robin Knoche,Union Berlin,1,0.017,0.017,2.0,67.0,0.023
2024,3939975,Julio César Enciso Espínola,Paraguay,2,0.047,0.023,2.0,182.0,0.023
2024,3930177,Billy Gilmour,Scotland,1,0.021,0.021,7.0,82.0,0.023
2024,3939972,Miguel Ángel Navarro Zárate,Venezuela,2,0.047,0.023,8.0,186.0,0.023
2024,3939975,Adrián Andrés Cubas,Paraguay,1,0.024,0.024,2.0,94.0,0.023
2023/2024,3895309,Jonas Hofmann,Bayer Leverkusen,2,0.041,0.021,5.0,166.0,0.022
2024,3940878,Federico Chiesa,Italy,1,0.022,0.022,2.0,89.0,0.022
2024,3930177,András Schäfer,Hungary,2,0.048,0.024,7.0,198.0,0.022
2024,3939979,Nahuel Adolfo Ferraresi Hernández,Venezuela,1,0.022,0.022,1.0,92.0,0.022
2024,3930163,Philip Foden,England,1,0.023,0.023,1.0,93.0,0.022
2024,3942229,Ismael Koné,Canada,1,0.011,0.011,8.0,46.0,0.022
2024,3939986,Oliver Sonne,Peru,3,0.069,0.023,6.0,279.0,0.022
2023/2024,3895139,Aïssa Bilal Laïdouni,Union Berlin,1,0.022,0.022,2.0,87.0,0.022
2024,3941017,Ivan Schranz,Slovakia,1,0.022,0.022,2.0,90.0,0.022
2024,3939984,Warren Steven Madrigal Molina,Costa Rica,1,0.02,0.02,2.0,82.0,0.022
2024,3938642,Mojmír Chytil,Czech Republic,1,0.006,0.006,2.0,25.0,0.021
2024,3942382,Samet Akaydin,Turkey,1,0.019,0.019,2.0,80.0,0.021
2024,3939979,Rafael Enrique Romo Pérez,Venezuela,2,0.046,0.023,2.0,194.0,0.021
2024,3939976,Francisco Javier Calvo Quesada,Costa Rica,1,0.02,0.02,2.0,88.0,0.021
2024,3939981,Cameron Carter-Vickers,United States,1,0.009,0.009,1.0,39.0,0.021
2024,3943077,Luis Fernando Díaz Marulanda,Colombia,4,0.093,0.023,8.0,408.0,0.021
2024,3942852,Davinson Sánchez Mina,Colombia,1,0.021,0.021,2.0,90.0,0.021
2024,3938643,Kacper Urbanski,Poland,1,0.022,0.022,2.0,94.0,0.021
2024,3938643,Robert Lewandowski,Poland,1,0.022,0.022,2.0,95.0,0.021
2024,3938643,Jan Bednarek,Poland,1,0.022,0.022,6.0,94.0,0.021
2024,3938644,Luka Lochoshvili,Georgia,1,0.014,0.014,4.0,60.0,0.021
2024,3930174,Merih Demiral,Turkey,1,0.004,0.004,2.0,18.0,0.021
2024,3939976,Haxzel Quirós Cruz,Costa Rica,1,0.02,0.02,2.0,85.0,0.021
2024,3939970,Carlos Augusto Zambrano Ochandarte,Peru,2,0.04,0.02,2.0,182.0,0.02
2024,3939985,Mauricio Aníbal Isla Isla,Chile,2,0.041,0.021,6.0,188.0,0.02
2024,3939976,Juan Pablo Vargas Campos,Costa Rica,1,0.02,0.02,2.0,92.0,0.02
2024,3930178,Joško Gvardiol,Croatia,3,0.066,0.022,19.0,291.0,0.02
2024,3939988,Willian Joel Pacho Tenorio,Ecuador,3,0.064,0.021,9.0,285.0,0.02
2024,3939983,Fabián Cornelio Balbuena González,Paraguay,2,0.041,0.021,4.0,182.0,0.02
2023/2024,3895167,Alexander Nübel,VfB Stuttgart,4,0.083,0.021,7.0,372.0,0.02
2024,3930184,Barış Alper Yılmaz,Turkey,2,0.062,0.021,8.0,282.0,0.02
2024,3939976,Orlando Moisés Galo Calderón,Costa Rica,1,0.02,0.02,1.0,90.0,0.02
2024,3942416,Daniel Muñoz Mejía,Colombia,1,0.016,0.016,2.0,72.0,0.02
2024,3939976,Jeyland Yahir Mitchell Baltodano,Costa Rica,1,0.02,0.02,2.0,91.0,0.02
2024,3938642,Heorhii Tsitaishvili,Georgia,1,0.013,0.013,6.0,61.0,0.019
2024,3930178,Dominik Livaković,Croatia,1,0.02,0.02,2.0,96.0,0.019
2024,3938642,Zuriko Davitashvili,Georgia,1,0.013,0.013,3.0,61.0,0.019
2024,3930178,Marcelo Brozović,Croatia,1,0.02,0.02,6.0,96.0,0.019
2024,3930177,Callum McGregor,Scotland,1,0.021,0.021,1.0,97.0,0.019
2023/2024,3895320,Serhou Guirassy,VfB Stuttgart,1,0.02,0.02,2.0,97.0,0.019
2023/2024,3895060,Tomáš Čvančara,Borussia Mönchengladbach,2,0.032,0.016,6.0,156.0,0.019
2024,3939972,José Salomón Rondón Giménez,Venezuela,1,0.018,0.018,2.0,83.0,0.019
2024,3930177,Scott McTominay,Scotland,1,0.021,0.021,1.0,95.0,0.019
2024,3930177,Barnabás Varga,Hungary,1,0.016,0.016,1.0,73.0,0.019
2024,3930177,Grant Campbell Hanley,Scotland,1,0.021,0.021,8.0,99.0,0.019
2023/2024,3895139,Diogo Filipe Monteiro Pinto Leite,Union Berlin,2,0.039,0.019,9.0,180.0,0.019
2024,3943077,Jhon Andrés Córdoba Copete,Colombia,2,0.035,0.017,3.0,172.0,0.018
2024,3942415,Sebastián Enzo Cáceres Ramos,Uruguay,1,0.009,0.009,2.0,43.0,0.018
2024,3930177,Jack Hendry,Scotland,1,0.021,0.021,4.0,101.0,0.018
2024,3942382,Barış Alper Yılmaz,Turkey,1,0.019,0.019,2.0,94.0,0.018
2023/2024,3895067,Bartol Franjić,Darmstadt 98,2,0.036,0.018,4.0,184.0,0.018
