season_name,match_id,player,team,possessions_with_shot,xg_chain,shots_in_chain,goals_in_chain,avg_xg_per_possession,total_touches_in_chains,minutes_played,xg_chain_per90,team_involvement_pct
2024,3939977,Claudio Andrés Bravo Muñoz,Chile,1,0.083,1.0,0.0,0.083,2.0,91.0,0.082,63.36
2024,3939992,Víctor Gustavo Velázquez Ramos,Paraguay,4,0.261,4.0,1.0,0.065,8.0,288.0,0.082,19.26
2024,3930184,Hakan Çalhanoğlu,Turkey,8,0.63,13.0,1.0,0.079,23.0,688.0,0.082,66.12
2024,3942382,Denzel Dumfries,Netherlands,5,0.413,6.0,0.0,0.083,17.0,460.0,0.081,64.52
2024,3930158,Toni Kroos,Germany,11,0.789,15.0,3.0,0.072,53.0,880.0,0.081,45.0
2024,3941022,İsmail Yüksek,Turkey,1,0.051,1.0,0.0,0.051,2.0,57.0,0.081,5.78
2024,3930161,Federico Dimarco,Italy,11,0.811,13.0,2.0,0.074,37.0,902.0,0.081,59.22
2023/2024,3895121,Jeremie Frimpong,Bayer Leverkusen,10,0.755,10.0,1.0,0.076,27.0,840.0,0.081,52.97
2024,3939976,Lucas Tolentino Coelho de Lima,Brazil,13,1.049,15.0,0.0,0.081,42.0,1170.0,0.081,73.32
2024,3930179,Lamine Yamal Nasraoui Ebana,Spain,2,0.038,2.0,0.0,0.019,6.0,42.0,0.081,3.99
2023/2024,3895194,Finn Dahmen,Augsburg,2,0.162,2.0,0.0,0.081,7.0,180.0,0.081,51.29
2024,3930177,Roland Sallai,Hungary,7,0.64,7.0,1.0,0.091,14.0,707.0,0.081,63.94
2023/2024,3895266,Yannick Gerhardt,Wolfsburg,3,0.227,3.0,0.0,0.076,9.0,252.0,0.081,100.09
2024,3939970,Eduardo Jesús Vargas Rojas,Chile,3,0.173,4.0,0.0,0.058,5.0,192.0,0.081,17.99
2024,3938642,Matěj Jurásek,Czech Republic,7,0.247,7.0,0.0,0.035,14.0,273.0,0.081,10.01
2024,3942752,Rodrigo Hernández Cascante,Spain,4,0.333,4.0,1.0,0.083,16.0,372.0,0.081,77.23
2024,3930172,Aymeric Laporte,Spain,12,1.011,12.0,0.0,0.084,38.0,1128.0,0.081,65.91
2023/2024,3895340,Patrik Schick,Bayer Leverkusen,9,0.553,9.0,1.0,0.061,18.0,612.0,0.081,13.13
2024,3942785,Ismael Koné,Canada,5,0.413,5.0,0.0,0.083,8.0,460.0,0.081,60.99
2024,3942226,José Ignacio Fernández Iglesias,Spain,4,0.269,4.0,0.0,0.067,16.0,300.0,0.081,17.54
2024,3938643,Adrien Rabiot,France,7,0.373,8.0,0.0,0.053,26.0,413.0,0.081,20.29
2024,3939979,Jefferson David Savarino Quintero,Venezuela,2,0.081,2.0,0.0,0.041,4.0,90.0,0.081,7.25
2024,3930172,Robin Aime Robert Le Normand,Spain,11,0.905,11.0,0.0,0.082,25.0,1001.0,0.081,59.0
2024,3943043,Marc Guehi,England,2,0.166,4.0,0.0,0.083,5.0,186.0,0.08,29.48
2023/2024,3895113,Ridle Bote Baku,Wolfsburg,7,0.586,8.0,0.0,0.084,27.0,658.0,0.08,55.44
2024,3930171,Andreas Christensen,Denmark,6,0.449,6.0,0.0,0.075,22.0,504.0,0.08,61.23
2024,3930176,Joshua Kimmich,Germany,8,0.639,9.0,1.0,0.08,27.0,720.0,0.08,44.48
2024,3930166,Bernardo Mota Veiga de Carvalho e Silva,Portugal,11,0.885,12.0,0.0,0.08,32.0,990.0,0.08,49.31
2023/2024,3895158,Jonas Hofmann,Bayer Leverkusen,14,0.786,16.0,0.0,0.056,31.0,882.0,0.08,37.82
2023/2024,3895258,Alejandro Grimaldo García,Bayer Leverkusen,14,1.151,16.0,2.0,0.082,45.0,1288.0,0.08,96.05
2023/2024,3895258,Nathan Tella,Bayer Leverkusen,5,0.2,6.0,0.0,0.04,24.0,225.0,0.08,16.69
2024,3939976,Marcos Aoás Corrêa,Brazil,12,1.002,13.0,0.0,0.084,37.0,1128.0,0.08,70.03
2024,3942382,Hakan Çalhanoğlu,Turkey,7,0.574,7.0,1.0,0.082,12.0,644.0,0.08,52.07
2023/2024,3895250,Dominik Kohr,FSV Mainz 05,4,0.327,4.0,1.0,0.082,5.0,368.0,0.08,29.65
2024,3938637,Denzel Dumfries,Netherlands,10,0.834,11.0,1.0,0.083,23.0,940.0,0.08,69.2
2023/2024,3895266,Cédric Zesiger,Wolfsburg,3,0.227,3.0,0.0,0.076,6.0,255.0,0.08,100.09
2024,3930167,Mateo Kovačić,Croatia,15,1.286,17.0,1.0,0.086,50.0,1455.0,0.08,72.39
2024,3930182,Milos Veljkovic,Serbia,2,0.165,2.0,0.0,0.083,5.0,186.0,0.08,50.86
2024,3930184,Barış Alper Yılmaz,Turkey,6,0.501,10.0,1.0,0.084,15.0,564.0,0.08,52.58
2023/2024,3895107,Julian Chabot,FC Köln,3,0.245,3.0,0.0,0.082,6.0,276.0,0.08,24.44
2024,3939977,Darío Esteban Osorio Osorio,Chile,1,0.083,1.0,0.0,0.083,2.0,93.0,0.08,63.36
2023/2024,3895340,Granit Xhaka,Bayer Leverkusen,13,0.903,14.0,1.0,0.069,68.0,1014.0,0.08,21.45
2024,3942819,Donyell Malen,Netherlands,1,0.04,1.0,0.0,0.04,1.0,45.0,0.08,11.29
2024,3939979,Carlos Uriel Antuna Romero,Mexico,6,0.378,7.0,0.0,0.063,17.0,432.0,0.079,17.97
2024,3942382,Cody Mathès Gakpo,Netherlands,5,0.421,6.0,0.0,0.084,16.0,480.0,0.079,65.77
2024,3930163,Filip Kostić,Serbia,1,0.037,1.0,0.0,0.037,1.0,42.0,0.079,14.84
2024,3941017,Jordan Pickford,England,2,0.211,3.0,0.0,0.105,9.0,240.0,0.079,13.77
2024,3939980,Gregory Leigh,Jamaica,2,0.163,2.0,0.0,0.082,3.0,186.0,0.079,20.15
2024,3930176,Florian Wirtz,Germany,9,0.596,10.0,0.0,0.066,25.0,675.0,0.079,41.48
2024,3938644,João Maria Lobo Alves Palhinha Gonçalves,Portugal,6,0.243,7.0,0.0,0.041,20.0,276.0,0.079,10.52
2024,3930175,Timothy Castagne,Belgium,6,0.484,6.0,0.0,0.081,22.0,552.0,0.079,29.64
2024,3930164,Juraj Kucka,Slovakia,6,0.463,7.0,1.0,0.077,10.0,528.0,0.079,74.62
2024,3939969,Rodrigo Javier De Paul,Argentina,7,0.566,8.0,1.0,0.081,18.0,644.0,0.079,16.83
2024,3930165,Kevin Danso,Austria,3,0.257,3.0,0.0,0.086,7.0,294.0,0.079,34.34
2023/2024,3895121,Edmond Fayçal Tapsoba,Bayer Leverkusen,10,0.785,10.0,1.0,0.078,66.0,890.0,0.079,55.07
2024,3942228,Rodrigo Javier De Paul,Argentina,4,0.307,4.0,0.0,0.077,16.0,348.0,0.079,6.51
2024,3930161,Nicolò Barella,Italy,10,0.789,11.0,1.0,0.079,56.0,900.0,0.079,57.61
2024,3930166,Bruno Miguel Borges Fernandes,Portugal,13,1.065,15.0,0.0,0.082,48.0,1209.0,0.079,59.34
2023/2024,3895194,Kevin Mbabu,Augsburg,2,0.162,2.0,0.0,0.081,6.0,184.0,0.079,51.29
2023/2024,3895292,Christopher Trimmel,Union Berlin,4,0.218,4.0,0.0,0.054,8.0,248.0,0.079,39.99
2024,3930159,András Schäfer,Hungary,1,0.084,1.0,0.0,0.084,5.0,96.0,0.079,7.62
2023/2024,3895194,Jeffrey Gouweleeuw,Augsburg,2,0.162,2.0,0.0,0.081,8.0,184.0,0.079,51.29
2023/2024,3895220,Robert Andrich,Bayer Leverkusen,10,0.813,10.0,1.0,0.081,34.0,930.0,0.079,42.8
2023/2024,3895194,Felix Uduokhai,Augsburg,2,0.162,2.0,0.0,0.081,3.0,184.0,0.079,51.29
2024,3930169,Che Adams,Scotland,3,0.234,5.0,0.0,0.078,9.0,267.0,0.079,35.65
2023/2024,3895210,Nadiem Amiri,Bayer Leverkusen,8,0.466,10.0,0.0,0.058,47.0,528.0,0.079,19.15
2024,3942752,José Ignacio Fernández Iglesias,Spain,5,0.407,5.0,2.0,0.081,19.0,465.0,0.079,94.39
2023/2024,3895348,Tomáš Koubek,Augsburg,3,0.233,3.0,0.0,0.078,9.0,267.0,0.079,29.86
2023/2024,3895292,Odilon Kossonou,Bayer Leverkusen,10,0.832,10.0,0.0,0.083,44.0,950.0,0.079,34.22
2024,3942752,Aymeric Laporte,Spain,5,0.407,5.0,2.0,0.081,19.0,465.0,0.079,94.39
2024,3942785,Alistair Johnston,Canada,3,0.242,3.0,0.0,0.081,4.0,276.0,0.079,35.74
2024,3930183,Stanislav Lobotka,Slovakia,4,0.318,4.0,1.0,0.08,12.0,364.0,0.079,40.57
2024,3930175,Nicușor Silviu Bancu,Romania,9,0.735,9.0,0.0,0.082,25.0,837.0,0.079,58.99
2024,3942226,Nicholas Williams Arthuer,Spain,7,0.485,7.0,0.0,0.069,26.0,553.0,0.079,31.62
2024,3943077,Damián Emiliano Martínez,Argentina,3,0.323,3.0,0.0,0.108,5.0,372.0,0.078,29.83
2024,3941022,Abdülkerim Bardakcı,Turkey,2,0.159,2.0,0.0,0.079,5.0,184.0,0.078,18.02
2024,3941022,Ferdi Erenay Kadıoğlu,Turkey,2,0.159,2.0,0.0,0.079,6.0,184.0,0.078,18.02
2024,3942229,Yordan Hernando Osorio Paredes,Venezuela,5,0.392,6.0,0.0,0.078,11.0,455.0,0.078,6.98
2023/2024,3895286,Edmond Fayçal Tapsoba,Bayer Leverkusen,9,0.659,10.0,0.0,0.073,37.0,756.0,0.078,25.06
2024,3939991,João Victor Gomes da Silva,Brazil,2,0.121,2.0,0.0,0.061,8.0,140.0,0.078,39.57
2024,3938643,Sebastian Szymański,Poland,4,0.228,4.0,0.0,0.057,13.0,264.0,0.078,19.34
2023/2024,3895333,Fares Chaïbi,Eintracht Frankfurt,6,0.398,8.0,1.0,0.066,9.0,462.0,0.078,30.65
2024,3930182,Alexander Hartmann Bah,Denmark,6,0.394,6.0,0.0,0.066,23.0,456.0,0.078,71.44
2023/2024,3895220,Piero Martín Hincapié Reyna,Bayer Leverkusen,10,0.813,10.0,1.0,0.081,54.0,940.0,0.078,42.8
2023/2024,3895348,Ermedin Demirović,Augsburg,6,0.468,6.0,0.0,0.078,15.0,540.0,0.078,59.97
2023/2024,3895302,Jonas Hofmann,Bayer Leverkusen,12,0.914,13.0,1.0,0.076,27.0,1056.0,0.078,31.58
2024,3930174,Kenan Yildiz,Turkey,1,0.026,1.0,0.0,0.026,4.0,30.0,0.078,3.37
2024,3930170,Petar Stojanović,Slovenia,4,0.26,5.0,0.0,0.065,17.0,300.0,0.078,23.44
2024,3939991,Davinson Sánchez Mina,Colombia,2,0.16,2.0,0.0,0.08,8.0,184.0,0.078,10.65
2024,3942229,Derek Cornelius,Canada,5,0.38,6.0,0.0,0.076,8.0,440.0,0.078,6.29
2024,3939970,Darío Esteban Osorio Osorio,Chile,3,0.122,3.0,0.0,0.041,8.0,141.0,0.078,12.69
2024,3940878,Remo Freuler,Switzerland,7,0.516,10.0,1.0,0.074,25.0,595.0,0.078,73.7
2024,3941018,Rodrigo Hernández Cascante,Spain,22,1.76,26.0,2.0,0.08,111.0,2024.0,0.078,68.82
2024,3940878,Nicolò Barella,Italy,2,0.107,2.0,0.0,0.053,5.0,124.0,0.078,17.42
2023/2024,3895340,Nathan Tella,Bayer Leverkusen,7,0.471,8.0,0.0,0.067,17.0,546.0,0.078,11.19
2024,3938640,Ondrej Duda,Slovakia,5,0.257,6.0,0.0,0.051,12.0,295.0,0.078,39.31
2024,3941019,Jules Koundé,France,13,1.022,13.0,0.0,0.079,48.0,1196.0,0.077,80.98
2024,3930158,Joshua Kimmich,Germany,11,0.833,15.0,4.0,0.076,53.0,968.0,0.077,47.51
2023/2024,3895113,Maximilian Arnold,Wolfsburg,8,0.636,11.0,1.0,0.079,27.0,744.0,0.077,60.17
2024,3938637,Nicola Zalewski,Poland,5,0.402,7.0,0.0,0.08,20.0,470.0,0.077,47.2
2024,3942226,Kai Havertz,Germany,8,0.623,8.0,1.0,0.078,15.0,728.0,0.077,38.24
2024,3930176,Kwadwo Duah,Switzerland,1,0.024,1.0,0.0,0.024,1.0,28.0,0.077,8.57
2024,3939980,Willian Joel Pacho Tenorio,Ecuador,4,0.306,5.0,0.0,0.076,8.0,356.0,0.077,13.41
2024,3939981,Roderick Alonso Miller Molina,Panama,6,0.472,7.0,1.0,0.079,18.0,552.0,0.077,72.73
2024,3939972,Piero Martín Hincapié Reyna,Ecuador,4,0.313,4.0,0.0,0.078,6.0,368.0,0.077,42.55
2023/2024,3895250,Lukáš Hrádecký,Bayer Leverkusen,5,0.391,5.0,0.0,0.078,8.0,455.0,0.077,35.14
2024,3930161,Giovanni Di Lorenzo,Italy,9,0.705,10.0,1.0,0.078,43.0,819.0,0.077,51.48
2023/2024,3895244,Benedikt Gimber,FC Heidenheim,1,0.068,1.0,0.0,0.068,2.0,79.0,0.077,14.87
2024,3938641,Nicolas Seiwald,Austria,10,0.782,10.0,1.0,0.078,27.0,920.0,0.077,42.93
2024,3930161,Davide Frattesi,Italy,8,0.623,9.0,1.0,0.078,18.0,728.0,0.077,45.49
2023/2024,3895292,Diogo Filipe Monteiro Pinto Leite,Union Berlin,2,0.161,2.0,0.0,0.08,5.0,188.0,0.077,29.54
2023/2024,3895167,Dan-Axel Zagadou,VfB Stuttgart,9,0.726,12.0,0.0,0.081,41.0,846.0,0.077,35.6
2024,3930182,Jannik Vestergaard,Denmark,5,0.397,5.0,0.0,0.079,24.0,465.0,0.077,71.98
2024,3939985,Cyle Larin,Canada,4,0.256,4.0,0.0,0.064,6.0,300.0,0.077,36.6
2023/2024,3895220,Alejandro Grimaldo García,Bayer Leverkusen,13,1.029,14.0,2.0,0.079,37.0,1196.0,0.077,54.17
2024,3938639,Kenan Yildiz,Turkey,10,0.722,12.0,1.0,0.072,38.0,840.0,0.077,30.47
2024,3942415,Mathías Olivera Miramontes,Uruguay,2,0.156,2.0,0.0,0.078,3.0,182.0,0.077,3.45
2023/2024,3895266,Ridle Bote Baku,Wolfsburg,3,0.227,3.0,0.0,0.076,10.0,264.0,0.077,100.09
2023/2024,3895250,Philipp Mwene,FSV Mainz 05,2,0.161,3.0,0.0,0.081,2.0,188.0,0.077,14.6
2024,3941021,Nicolae Claudiu Stanciu,Romania,2,0.148,2.0,0.0,0.074,6.0,172.0,0.077,55.29
2024,3939979,Miguel Ángel Navarro Zárate,Venezuela,1,0.081,2.0,0.0,0.081,2.0,95.0,0.077,7.25
2024,3939982,Manuel Ugarte Ribeiro,Uruguay,8,0.614,9.0,1.0,0.077,30.0,720.0,0.077,26.52
2023/2024,3895194,Robert Andrich,Bayer Leverkusen,12,0.969,12.0,1.0,0.081,46.0,1128.0,0.077,66.1
2024,3930184,Samet Akaydin,Turkey,8,0.631,10.0,1.0,0.079,24.0,736.0,0.077,66.23
2024,3938645,Arthur Theate,Belgium,4,0.311,4.0,0.0,0.078,14.0,364.0,0.077,53.21
2024,3942226,İlkay Gündoğan,Germany,3,0.136,3.0,0.0,0.045,6.0,162.0,0.076,8.35
2023/2024,3895113,Maxence Lacroix,Wolfsburg,8,0.632,11.0,1.0,0.079,22.0,744.0,0.076,59.79
2024,3930175,Koen Casteels,Belgium,4,0.314,4.0,1.0,0.079,6.0,372.0,0.076,19.23
2024,3942416,Jorge Andrés Carrascal Guardo,Colombia,1,0.016,1.0,1.0,0.016,3.0,19.0,0.076,0.73
2024,3930161,Jorge Luiz Frello Filho,Italy,11,0.875,12.0,1.0,0.08,56.0,1034.0,0.076,63.89
2024,3939976,Danilo Luiz da Silva,Brazil,14,1.122,16.0,0.0,0.08,48.0,1330.0,0.076,78.42
2023/2024,3895220,Jonathan Tah,Bayer Leverkusen,9,0.68,9.0,1.0,0.076,35.0,810.0,0.076,35.8
2024,3941020,Timi Elšnik,Slovenia,4,0.353,4.0,0.0,0.088,5.0,416.0,0.076,11.66
2024,3939973,Federico Santiago Valverde Dipetta,Uruguay,9,0.638,13.0,1.0,0.071,20.0,756.0,0.076,58.86
2023/2024,3895292,András Schäfer,Union Berlin,3,0.157,3.0,0.0,0.052,4.0,186.0,0.076,28.8
2024,3939976,Bruno Guimarães Rodriguez Moura,Brazil,14,1.086,16.0,0.0,0.078,49.0,1288.0,0.076,75.91
2024,3930167,Mario Mitaj,Albania,5,0.407,5.0,2.0,0.081,16.0,485.0,0.076,31.01
2023/2024,3895086,Jonas Föhrenbach,FC Heidenheim,1,0.08,1.0,1.0,0.08,2.0,95.0,0.076,24.48
2024,3942349,Diogo Meireles Costa,Portugal,4,0.421,5.0,0.0,0.105,6.0,496.0,0.076,9.68
2024,3938637,Tijjani Reijnders,Netherlands,11,0.832,14.0,2.0,0.076,36.0,979.0,0.076,69.03
2024,3942229,Maxime Crépeau,Canada,3,0.314,3.0,0.0,0.105,5.0,372.0,0.076,5.2
2023/2024,3895086,Tim Siersleben,FC Heidenheim,1,0.08,1.0,1.0,0.08,1.0,95.0,0.076,24.48
2023/2024,3895153,Exequiel Alejandro Palacios,Bayer Leverkusen,10,0.768,11.0,1.0,0.077,33.0,910.0,0.076,72.49
2023/2024,3895220,Emir Karic,Darmstadt 98,4,0.303,4.0,0.0,0.076,17.0,360.0,0.076,42.62
2024,3939992,Mathías Adalberto Villasanti Rolón,Paraguay,5,0.31,5.0,1.0,0.062,9.0,365.0,0.076,22.87
2024,3938640,Ivan Schranz,Slovakia,7,0.482,9.0,1.0,0.069,18.0,574.0,0.076,73.73
2023/2024,3895220,Fabian Holland,Darmstadt 98,2,0.111,2.0,0.0,0.055,3.0,132.0,0.076,15.61
2024,3942852,Facundo Pellistri Rebollo,Uruguay,2,0.074,2.0,0.0,0.037,4.0,88.0,0.076,9.81
2024,3930172,Rodrigo Hernández Cascante,Spain,14,1.117,14.0,0.0,0.08,59.0,1330.0,0.076,72.82
2024,3930182,Srđan Mijailović,Serbia,1,0.062,1.0,0.0,0.062,2.0,73.0,0.076,19.11
2024,3930168,Toni Kroos,Germany,14,1.069,15.0,2.0,0.076,72.0,1288.0,0.075,73.61
2023/2024,3895113,Yannick Gerhardt,Wolfsburg,5,0.321,6.0,0.0,0.064,12.0,385.0,0.075,30.37
2024,3939980,Karoy Anderson,Jamaica,1,0.01,1.0,0.0,0.01,2.0,12.0,0.075,1.24
2024,3938645,Roman Yaremchuk,Ukraine,3,0.173,3.0,0.0,0.058,5.0,207.0,0.075,24.39
2024,3930176,İlkay Gündoğan,Germany,7,0.534,8.0,1.0,0.076,18.0,637.0,0.075,37.17
2024,3942752,Theo Bernard François Hernández,France,3,0.235,3.0,0.0,0.078,9.0,282.0,0.075,27.62
2023/2024,3895244,Lukáš Hrádecký,Bayer Leverkusen,3,0.235,4.0,0.0,0.078,9.0,282.0,0.075,13.2
2024,3939989,Edgardo Isaac Fariña Wynter,Panama,4,0.307,4.0,1.0,0.077,13.0,368.0,0.075,22.9
2023/2024,3895292,Frederik Rønnow,Union Berlin,4,0.316,4.0,0.0,0.079,7.0,380.0,0.075,57.97
2024,3939981,Chris Richards,United States,3,0.226,3.0,1.0,0.075,4.0,273.0,0.075,24.72
2024,3942415,Darwin Gabriel Núñez Ribeiro,Uruguay,5,0.319,6.0,0.0,0.064,6.0,385.0,0.075,7.05
2024,3939974,Weston McKennie,United States,3,0.191,3.0,0.0,0.064,11.0,228.0,0.075,10.26
2023/2024,3895275,Lucas Höler,Freiburg,5,0.311,6.0,1.0,0.062,9.0,375.0,0.075,38.96
2023/2024,3895194,Josip Stanišić,Bayer Leverkusen,11,0.847,11.0,1.0,0.077,40.0,1023.0,0.075,57.78
2024,3941018,Lamine Yamal Nasraoui Ebana,Spain,22,1.658,25.0,1.0,0.075,80.0,2002.0,0.075,64.83
2023/2024,3895348,Robert Andrich,Bayer Leverkusen,15,1.118,17.0,1.0,0.075,50.0,1335.0,0.075,54.3
2024,3940878,Manuel Obafemi Akanji,Switzerland,8,0.546,11.0,1.0,0.068,26.0,656.0,0.075,77.99
2024,3939989,Gabriel Alejandro Villamíl Cortéz,Bolivia,3,0.145,3.0,0.0,0.048,6.0,177.0,0.074,18.4
2023/2024,3895153,Rafael Santos Borré Amaury,Werder Bremen,1,0.058,1.0,0.0,0.058,1.0,71.0,0.074,31.19
2024,3943043,Harry Kane,England,1,0.048,1.0,0.0,0.048,2.0,58.0,0.074,8.52
2024,3930158,Antonio Rüdiger,Germany,9,0.677,13.0,4.0,0.075,42.0,819.0,0.074,38.61
2024,3941017,Philip Foden,England,8,0.608,9.0,0.0,0.076,14.0,736.0,0.074,39.67
2023/2024,3895121,Merlin Röhl,Freiburg,1,0.064,1.0,0.0,0.064,1.0,78.0,0.074,8.7
2024,3930165,Stefan Posch,Austria,3,0.24,3.0,0.0,0.08,7.0,291.0,0.074,32.07
2024,3938641,Bartosz Slisz,Poland,5,0.304,5.0,0.0,0.061,18.0,370.0,0.074,24.65
2024,3930178,Alessandro Bastoni,Italy,9,0.7,9.0,1.0,0.078,22.0,855.0,0.074,71.04
2024,3942229,Miguel Ángel Navarro Zárate,Venezuela,5,0.376,6.0,0.0,0.075,8.0,455.0,0.074,6.7
2023/2024,3895210,Josip Stanišić,Bayer Leverkusen,17,1.311,21.0,0.0,0.077,72.0,1598.0,0.074,53.88
2023/2024,3895220,Josip Stanišić,Bayer Leverkusen,9,0.686,10.0,2.0,0.076,22.0,837.0,0.074,36.11
2023/2024,3895220,Nathan Tella,Bayer Leverkusen,8,0.613,8.0,2.0,0.077,19.0,744.0,0.074,32.27
2023/2024,3895348,Iago Amaral Borduchi,Augsburg,3,0.226,3.0,0.0,0.075,10.0,276.0,0.074,28.96
2024,3939984,Johan Andrés Mojica Palacio,Colombia,4,0.299,5.0,0.0,0.075,17.0,364.0,0.074,11.31
2024,3940878,Nicolò Fagioli,Italy,9,0.605,10.0,0.0,0.067,41.0,738.0,0.074,98.51
2023/2024,3895052,Benjamin Henrichs,RB Leipzig,7,0.548,9.0,0.0,0.078,27.0,665.0,0.074,33.55
2024,3940878,Andrea Cambiaso,Italy,1,0.009,1.0,0.0,0.009,8.0,11.0,0.074,1.47
2024,3940878,Dan Ndoye,Switzerland,9,0.565,12.0,1.0,0.063,30.0,684.0,0.074,80.7
2023/2024,3895258,Marvin Schwäbe,FC Köln,2,0.148,2.0,0.0,0.074,2.0,180.0,0.074,21.56
2024,3941021,Ianis Hagi,Romania,4,0.228,4.0,0.0,0.057,8.0,276.0,0.074,85.17
2024,3942226,David Raum,Germany,3,0.136,3.0,0.0,0.045,7.0,168.0,0.073,8.35
2024,3942382,Jerdy Schouten,Netherlands,7,0.522,8.0,1.0,0.075,23.0,644.0,0.073,81.55
2024,3939990,Matías Nicolás Viña Susperreguy,Uruguay,4,0.23,4.0,0.0,0.057,13.0,284.0,0.073,19.64
2024,3941017,Kieran Trippier,England,8,0.417,8.0,0.0,0.052,23.0,512.0,0.073,27.21
2024,3930164,Róbert Boženík,Slovakia,2,0.112,2.0,0.0,0.056,4.0,138.0,0.073,18.05
2024,3939971,Julio José González Vela-Alvizu,Mexico,4,0.292,4.0,0.0,0.073,8.0,360.0,0.073,25.7
2024,3930167,Elseid Hysaj,Albania,6,0.46,6.0,1.0,0.077,13.0,564.0,0.073,35.05
2024,3930169,Fabian Lukas Schär,Switzerland,5,0.371,5.0,0.0,0.074,9.0,460.0,0.073,37.47
2024,3938637,Jerdy Schouten,Netherlands,12,0.919,15.0,2.0,0.077,36.0,1128.0,0.073,76.25
2024,3938637,Memphis Depay,Netherlands,10,0.646,13.0,0.0,0.065,24.0,800.0,0.073,53.6
2024,3938639,Hakan Çalhanoğlu,Turkey,12,0.871,14.0,1.0,0.073,43.0,1080.0,0.073,36.76
2024,3930169,Granit Xhaka,Switzerland,5,0.375,5.0,0.0,0.075,23.0,460.0,0.073,37.87
2024,3942852,James David Rodríguez Rubio,Colombia,6,0.297,6.0,1.0,0.049,7.0,366.0,0.073,25.34
2023/2024,3895292,Lukáš Hrádecký,Bayer Leverkusen,3,0.22,3.0,0.0,0.073,5.0,273.0,0.073,9.05
2024,3942227,Eberechi Eze,England,5,0.17,7.0,1.0,0.034,11.0,210.0,0.073,3.89
2024,3942852,Darwin Gabriel Núñez Ribeiro,Uruguay,6,0.445,6.0,0.0,0.074,14.0,546.0,0.073,58.97
2024,3938638,Andrei Burcă Andonie,Romania,1,0.071,2.0,0.0,0.071,2.0,88.0,0.073,6.41
2023/2024,3895182,Christopher Antwi-Adjej,Bochum,4,0.202,5.0,0.0,0.05,5.0,248.0,0.073,77.91
2024,3939988,Jeremy Leonel Sarmiento Morante,Ecuador,1,0.059,1.0,0.0,0.059,1.0,73.0,0.073,20.49
2024,3930172,Unai Simón Mendibil,Spain,10,0.702,10.0,0.0,0.07,20.0,870.0,0.073,45.77
2023/2024,3895275,Merlin Röhl,Freiburg,3,0.173,3.0,0.0,0.058,8.0,213.0,0.073,21.67
2023/2024,3895182,Gonçalo Mendes Paciencia,Bochum,1,0.05,2.0,0.0,0.05,2.0,62.0,0.073,19.28
2024,3943077,Cristian Gabriel Romero,Argentina,6,0.582,6.0,0.0,0.097,10.0,732.0,0.072,53.75
2024,3942382,Xavi Simons,Netherlands,6,0.414,7.0,0.0,0.069,18.0,516.0,0.072,64.68
2024,3941017,Marc Guehi,England,6,0.571,7.0,1.0,0.095,12.0,714.0,0.072,37.26
2024,3940983,Pierre-Emile Højbjerg,Denmark,7,0.523,7.0,0.0,0.075,31.0,658.0,0.072,48.72
2024,3940983,Jannik Vestergaard,Denmark,5,0.372,5.0,0.0,0.074,18.0,465.0,0.072,34.65
2024,3938641,Stefan Posch,Austria,9,0.665,9.0,1.0,0.074,19.0,837.0,0.072,36.5
2024,3942228,Nicolás Alejandro Tagliafico,Argentina,3,0.228,3.0,0.0,0.076,7.0,285.0,0.072,4.84
2024,3942228,Cristian Gabriel Romero,Argentina,3,0.228,3.0,0.0,0.076,19.0,285.0,0.072,4.84
2024,3930175,Youri Tielemans,Belgium,6,0.341,6.0,1.0,0.057,19.0,426.0,0.072,20.88
2024,3939983,Adrián Andrés Cubas,Paraguay,6,0.382,8.0,1.0,0.064,17.0,480.0,0.072,60.34
2024,3930177,Scott McKenna,Scotland,1,0.081,1.0,0.0,0.081,1.0,101.0,0.072,44.13
2023/2024,3895210,Jonas Hofmann,Bayer Leverkusen,16,1.064,19.0,0.0,0.067,64.0,1328.0,0.072,43.73
2024,3930169,Scott McTominay,Scotland,5,0.362,7.0,1.0,0.072,11.0,450.0,0.072,55.16
2024,3930169,Ricardo Iván Rodríguez Araya,Switzerland,7,0.521,7.0,0.0,0.074,22.0,651.0,0.072,52.62
2023/2024,3895060,Maximilian Wöber,Borussia Mönchengladbach,7,0.513,7.0,0.0,0.073,32.0,637.0,0.072,64.18
2024,3930162,Adam Gnezda Čerin,Slovenia,6,0.441,7.0,1.0,0.074,13.0,552.0,0.072,51.43
2024,3940878,Gianluca Mancini,Italy,7,0.503,8.0,0.0,0.072,23.0,630.0,0.072,81.9
2024,3942415,Endrick Felipe Moreira de Sousa,Brazil,2,0.149,2.0,0.0,0.074,4.0,186.0,0.072,3.91
2023/2024,3895153,Piero Martín Hincapié Reyna,Bayer Leverkusen,6,0.436,6.0,2.0,0.073,16.0,546.0,0.072,41.15
2023/2024,3895107,Timo Hübers,FC Köln,3,0.216,3.0,0.0,0.072,9.0,270.0,0.072,21.55
2023/2024,3895067,Luca Pfeiffer,Darmstadt 98,1,0.074,1.0,0.0,0.074,2.0,92.0,0.072,12.78
2023/2024,3895052,Timo Werner,RB Leipzig,4,0.195,5.0,0.0,0.049,8.0,244.0,0.072,11.94
