team,player,total_mins,progressive_passes,progressive_carries,progressive_passes_received,progressive_passes_p90,progressive_carries_p90,progressive_passes_received_p90,total_progressive_actions_p90,progression_type
France,Mike Maignan,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Switzerland,Leonidas Stergiou,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Peru,José Paolo Guerrero Gonzáles,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Albania,Thomas Strakosha,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Hoffenheim,Pavel Kadeřábek,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Borussia Dortmund,Felix Kalu Nmecha,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Denmark,Kasper Schmeichel,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
United States,Cameron Carter-Vickers,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Augsburg,Finn Dahmen,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Chile,Gabriel Arias Arroyo,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Eintracht Frankfurt,Kevin Trapp,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Darmstadt 98,Bartol Franjić,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
United States,Ethan Horvath,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Union Berlin,Kevin Vogt,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
FC Köln,Marvin Schwäbe,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Austria,Leopold Querfeld,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Peru,Oliver Sonne,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bayern Munich,Manuel Neuer,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Peru,Aldo Sebastián Corzo Chávez,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Peru,Miguel Gianpierre Araujo Blanco,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Germany,Manuel Neuer,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
England,Jarrod Bowen,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Augsburg,Arne Engels,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bochum,Ivan Ordets,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Darmstadt 98,Thomas Poppler Isherwood,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Venezuela,Matías Rafael Lacava González,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
England,Ivan Toney,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bolivia,Marcelo Sebastián Suárez Justiniano,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Jamaica,Jonathan Bell,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Ecuador,Alexander Domínguez Carabalí,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Ukraine,Andriy Lunin,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Uruguay,Sergio Rochet Álvarez,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Augsburg,Tomáš Koubek,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Romania,Denis Alibec,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Spain,Unai Simón Mendibil,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Hungary,Péter Gulácsi,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Scotland,Angus Gunn,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Costa Rica,Juan Pablo Vargas Campos,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Colombia,Camilo Andrés Vargas Gil,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Hoffenheim,Oliver Baumann,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Freiburg,Noah Atubolu,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Canada,Luc Rollet De Fougerolles,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Slovakia,Martin Dúbravka,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Italy,Gianluigi Donnarumma,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Uruguay,Guillermo Varela Olivera,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bayer Leverkusen,Lukáš Hrádecký,3122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Peru,Jesús Abdallah Castillo Molina,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Argentina,Damián Emiliano Martínez,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mexico,Erick Daniel Sánchez Ocegueda,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Venezuela,Rafael Enrique Romo Pérez,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bolivia,Diego Daniel Medina Roman,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Borussia Dortmund,Gregor Kobel,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Peru,José Daniel Rivera Martínez,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Venezuela,Tomás Eduardo Rincón Hernández,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Borussia Mönchengladbach,Jonas Omlin,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Ukraine,Mykola Matvienko,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Wolfsburg,Pavao Pervan,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Brazil,Francisco Evanilson de Lima Barbosa,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Borussia Mönchengladbach,Moritz Nicolas,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Ukraine,Anatolii Trubin,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bochum,Erhan Mašović,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Peru,Pedro David Gallese Quiróz,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Belgium,Koen Casteels,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Belgium,Ikoma Loïs Openda,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Romania,Florin Constantin Niţă,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Portugal,Diogo Meireles Costa,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
FC Heidenheim,Kevin Müller,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Costa Rica,Gerald Taylor,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Serbia,Predrag Rajković,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Borussia Dortmund,Antonios Papadopoulos,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
RB Leipzig,Janis Blaswich,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Wolfsburg,Koen Casteels,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Borussia Dortmund,Ian Maatsen,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Borussia Mönchengladbach,Theoson Jordan Siebatcheu,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Poland,Wojciech Szczęsny,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Switzerland,Yann Sommer,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Brazil,Alisson Ramsés Becker,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bolivia,Guillermo Viscarra Bruckner,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Poland,Krzysztof Piątek,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
United States,Matthew Charles Turner,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Romania,George Alexandru Puşcaş,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Austria,Patrick Pentz,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
VfB Stuttgart,Alexander Nübel,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Augsburg,Tim Breithaupt,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Poland,Bartosz Salamon,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Czech Republic,Jindřich Staněk,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Turkey,Fehmi Mert Günok,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Poland,Jan Bednarek,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Spain,David Raya Martin,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Werder Bremen,Michael Zetterer,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Turkey,Altay Bayındır,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
FC Köln,Jan Thielmann,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bayern Munich,Sven Ulreich,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
FC Heidenheim,Norman Theuerkauf,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Slovenia,Jan Oblak,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Croatia,Dominik Livaković,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Poland,Taras Wiktorowicz Romanczuk,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Peru,Anderson Santamaría Bardales,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Slovakia,Dávid Ďuriš,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Netherlands,Bart Verbruggen,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
RB Leipzig,Lukas Klostermann,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
