season_name,match_id,team,player,passes_made,passes_received,total_pass_involvement,unique_receivers,unique_passers,degree_centrality,network_involvement_pct
2024,3939988,Ecuador,Moisés Isaac Caicedo Corozo,43.0,33.0,76.0,13,11,24,34.55
2024,3938643,France,Adrien Rabiot,37.0,39.0,76.0,8,9,17,14.87
2024,3938638,Ukraine,Mykola Matvienko,0.0,76.0,76.0,0,10,10,14.13
2024,3939991,Brazil,Wendell Nascimento Borges,41.0,35.0,76.0,9,9,18,21.17
2023/2024,3895232,Bayer Leverkusen,Piero Martín Hincapié Reyna,36.0,40.0,76.0,9,10,19,20.43
2023/2024,3895074,Bayern Munich,Leroy Sané,35.0,41.0,76.0,11,10,21,13.94
2024,3938638,Ukraine,Mykola Matviyenko,76.0,0.0,76.0,11,0,11,14.13
2024,3930173,Netherlands,Virgil van Dijk,43.0,33.0,76.0,11,10,21,20.71
2024,3939985,Chile,Igor Lichnovsky Osorio,38.0,38.0,76.0,10,8,18,29.57
2023/2024,3895348,Bayer Leverkusen,Alejandro Grimaldo García,38.0,38.0,76.0,7,7,14,10.84
2024,3930172,Spain,Pedro González López,32.0,44.0,76.0,8,9,17,13.48
2024,3941022,Austria,Philipp Lienhart,39.0,37.0,76.0,10,8,18,14.96
2024,3939977,Chile,Igor Lichnovsky Osorio,43.0,33.0,76.0,11,9,20,24.76
2024,3939977,Chile,Paulo César Díaz Huincales,41.0,35.0,76.0,9,7,16,24.76
2023/2024,3895095,FSV Mainz 05,Dominik Kohr,38.0,38.0,76.0,9,10,19,17.88
2024,3930163,Serbia,Strahinja Pavlović,38.0,38.0,76.0,10,10,20,16.45
2024,3942416,Colombia,Carlos Eccehomo Cuesta Figueroa,40.0,36.0,76.0,10,8,18,22.69
2024,3939969,Canada,Stephen Antunes Eustáquio,37.0,39.0,76.0,8,11,19,26.21
2023/2024,3895060,Borussia Mönchengladbach,Franck Honorat,39.0,36.0,75.0,9,9,18,18.16
2023/2024,3895095,Bayer Leverkusen,Jonas Hofmann,34.0,41.0,75.0,10,10,20,13.61
2025,3998841,Sweden Women's,Gun Nathalie Björn,40.0,35.0,75.0,9,11,20,22.19
2024,3943076,Canada,Ismael Koné,37.0,38.0,75.0,13,11,24,27.57
2024,3943076,Canada,Mathieu Choiniere,39.0,36.0,75.0,11,11,22,27.57
2025,3998839,Spain Women's,Patricia Guijarro Gutiérrez,42.0,33.0,75.0,12,10,22,13.25
2024,3939974,United States,Christian Pulisic,37.0,38.0,75.0,11,11,22,15.66
2024,3942785,Argentina,Damián Emiliano Martínez,41.0,34.0,75.0,8,7,15,17.36
2024,3930174,Portugal,Diogo Meireles Costa,40.0,35.0,75.0,10,6,16,13.89
2025,3998837,Switzerland Women's,Nadine Riesen,31.0,44.0,75.0,8,9,17,19.53
2024,3942852,Uruguay,Diego Nicolás De La Cruz Arcosa,33.0,42.0,75.0,10,12,22,19.84
2024,3930170,Serbia,Dušan Tadić,36.0,39.0,75.0,10,8,18,14.82
2024,3939971,Mexico,Orbelín Pineda Alvarado,36.0,39.0,75.0,10,9,19,16.45
2024,3930183,Slovakia,Ondrej Duda,35.0,40.0,75.0,9,10,19,19.53
2024,3930177,Hungary,András Schäfer,39.0,36.0,75.0,11,8,19,25.95
2024,3939987,Venezuela,Telasco José Segovia Pérez,36.0,39.0,75.0,9,10,19,21.07
2023/2024,3895158,Bayer Leverkusen,Jeremie Frimpong,34.0,41.0,75.0,10,9,19,12.34
2024,3939990,Uruguay,Mathías Olivera Miramontes,41.0,34.0,75.0,13,8,21,29.64
2024,3939990,United States,Tim Ream,40.0,35.0,75.0,12,9,21,27.68
2025,3998837,Norway Women's,Tuva Hansen,40.0,35.0,75.0,8,8,16,26.32
2024,3940983,Denmark,Joachim Andersen,38.0,37.0,75.0,9,11,20,19.38
2023/2024,3895275,Freiburg,Manuel Gulde,39.0,36.0,75.0,11,8,19,25.6
2024,3939977,Argentina,Nahuel Molina Lucero,41.0,34.0,75.0,11,7,18,14.4
2024,3930163,Serbia,Ivan Ilić,38.0,37.0,75.0,8,9,17,16.23
2025,3998851,England Women's,Lauren James,33.0,42.0,75.0,8,9,17,21.55
2024,3942228,Ecuador,Moisés Isaac Caicedo Corozo,36.0,39.0,75.0,12,10,22,23.89
2024,3938642,Czech Republic,David Jurásek,36.0,38.0,74.0,10,7,17,15.95
2023/2024,3895086,FC Heidenheim,Tim Siersleben,37.0,37.0,74.0,10,10,20,26.81
2024,3930162,Slovenia,Žan Karničnik,36.0,38.0,74.0,11,9,20,28.91
2024,3930169,Switzerland,Ricardo Iván Rodríguez Araya,38.0,36.0,74.0,9,9,18,20.27
2025,4020077,Germany Women's,Ann-Katrin Berger,39.0,35.0,74.0,10,5,15,25.87
2024,3938642,Georgia,Giorgi Kochorashvili,42.0,32.0,74.0,11,11,22,27.61
2024,3942819,Netherlands,Xavi Simons,33.0,41.0,74.0,10,11,21,18.78
2023/2024,3895107,FC Köln,Rasmus Carstensen,34.0,40.0,74.0,7,11,18,20.85
2024,3930159,Hungary,Ádám Nagy,37.0,37.0,74.0,10,10,20,19.22
2024,3938641,Austria,Gernot Trauner,41.0,33.0,74.0,10,7,17,17.96
2023/2024,3895158,Bayer Leverkusen,Jonathan Tah,42.0,32.0,74.0,11,9,20,12.17
2023/2024,3895292,Union Berlin,Kevin Vogt,40.0,34.0,74.0,11,11,22,26.33
2024,3941022,Austria,Konrad Laimer,38.0,36.0,74.0,11,11,22,14.57
2024,3939982,Bolivia,José Manuel Sagredo Chávez,37.0,37.0,74.0,11,9,20,26.15
2024,3930179,Albania,Berat Djimsiti,40.0,34.0,74.0,6,7,13,21.08
2024,3943043,Spain,Marc Cucurella Saseta,42.0,32.0,74.0,9,7,16,14.29
2024,3930173,France,Ousmane Dembélé,33.0,41.0,74.0,7,8,15,11.75
2024,3942226,Germany,Florian Wirtz,35.0,39.0,74.0,11,12,23,13.63
2024,3939977,Argentina,Lionel Andrés Messi Cuccittini,35.0,39.0,74.0,9,10,19,14.2
2025,4020077,Spain Women's,Claudia Pina Medina,33.0,41.0,74.0,9,8,17,10.82
2024,3930175,Belgium,Kevin De Bruyne,31.0,43.0,74.0,10,11,21,18.55
2024,3930181,England,Philip Foden,74.0,0.0,74.0,11,0,11,10.42
2023/2024,3895244,FC Heidenheim,Patrick Mainka,40.0,33.0,73.0,12,9,21,24.66
2023/2024,3895302,Bayer Leverkusen,Jonas Hofmann,37.0,36.0,73.0,11,11,22,12.5
2024,3930169,Switzerland,Michel Aebischer,41.0,32.0,73.0,9,7,16,20.0
2024,3930167,Croatia,Ivan Perišić,35.0,38.0,73.0,11,9,20,12.11
2024,3930162,Slovenia,Adam Gnezda Čerin,39.0,34.0,73.0,11,11,22,28.52
2025,3998843,France Women's,Elisa De Almeida,44.0,29.0,73.0,10,8,18,24.09
2023/2024,3895052,Bayer Leverkusen,Odilon Kossonou,43.0,30.0,73.0,11,7,18,18.43
2023/2024,3895182,Bayer Leverkusen,Jonas Hofmann,33.0,40.0,73.0,9,10,19,10.64
2024,3941018,Spain,Pedro González López,34.0,39.0,73.0,9,8,17,9.34
2024,3942349,France,Kylian Mbappé Lottin,32.0,41.0,73.0,9,11,20,12.99
2024,3930161,Albania,Mario Mitaj,44.0,29.0,73.0,10,7,17,21.47
2024,3939989,Panama,Edgardo Isaac Fariña Wynter,39.0,34.0,73.0,11,9,20,19.78
2024,3942819,Netherlands,Tijjani Reijnders,38.0,35.0,73.0,10,12,22,18.53
2024,3930175,Romania,Nicușor Silviu Bancu,40.0,33.0,73.0,11,11,22,23.62
2024,3930175,Romania,Răzvan Gabriel Marin,35.0,38.0,73.0,12,13,25,23.62
2024,3938641,Austria,Konrad Laimer,37.0,36.0,73.0,12,12,24,17.72
2025,3998846,Portugal Women's,Ana Borges,35.0,38.0,73.0,10,9,19,22.26
2024,3938645,Ukraine,Georgiy Sudakov,32.0,41.0,73.0,11,12,23,21.53
2024,3930173,Netherlands,Bart Verbruggen,41.0,32.0,73.0,7,8,15,19.89
2024,3939985,Chile,Guillermo Alfonso Maripán Loaysa,38.0,35.0,73.0,9,9,18,28.4
2023/2024,3895067,Bayer Leverkusen,Victor Okoh Boniface,27.0,46.0,73.0,12,12,24,9.88
2025,4020846,England Women's,Lucy Bronze,40.0,33.0,73.0,10,9,19,21.41
2024,3938640,Slovakia,Peter Pekarík,38.0,35.0,73.0,9,10,19,13.93
2025,3998856,Germany Women's,Sarai Linder,39.0,34.0,73.0,12,9,21,22.26
2025,3998854,Portugal Women's,Carole da Silva Costa,37.0,36.0,73.0,14,13,27,20.11
2025,3998851,England Women's,Keira Walsh,37.0,36.0,73.0,12,9,21,20.98
2024,3939989,Bolivia,Luis Fernando Haquín Lopez,39.0,34.0,73.0,13,9,22,18.53
2024,3942416,Colombia,Johan Andrés Mojica Palacio,37.0,36.0,73.0,11,10,21,21.79
2024,3939969,Canada,Alistair Johnston,38.0,35.0,73.0,9,7,16,25.17
2024,3939974,Bolivia,José Manuel Sagredo Chávez,39.0,33.0,72.0,11,10,21,23.84
2023/2024,3895244,FC Heidenheim,Omar Haktab Traorè,39.0,33.0,72.0,11,10,21,24.32
2024,3939991,Colombia,James David Rodríguez Rubio,35.0,37.0,72.0,10,10,20,19.51
2023/2024,3895060,Borussia Mönchengladbach,Ko Itakura,37.0,35.0,72.0,8,8,16,17.43
2024,3942752,Spain,Daniel Olmo Carvajal,34.0,38.0,72.0,9,11,20,15.22
2025,3998841,Sweden Women's,Johanna Rytting-Kaneryd,30.0,42.0,72.0,7,10,17,21.3
2024,3939975,Colombia,Yerry Fernando Mina González,39.0,33.0,72.0,8,9,17,15.62
2024,3938639,Turkey,Kenan Yildiz,33.0,39.0,72.0,7,7,14,13.33
2024,3939974,United States,Timothy Weah,32.0,40.0,72.0,11,14,25,15.03
2025,3998836,Iceland Women's,Cecilía Rán Rúnarsdóttir,44.0,28.0,72.0,11,7,18,30.25
2024,3930174,Portugal,Bruno Miguel Borges Fernandes,33.0,39.0,72.0,11,13,24,13.33
2024,3939978,Canada,Alphonso Davies,35.0,37.0,72.0,9,10,19,23.23
2025,3998846,Italy Women's,Lisa Boattin,35.0,37.0,72.0,9,9,18,28.13
2025,3998837,Switzerland Women's,Géraldine Reuteler,31.0,41.0,72.0,9,11,20,18.75
2023/2024,3895107,FC Köln,Marvin Schwäbe,38.0,34.0,72.0,10,7,17,20.28
2024,3938643,France,Ousmane Dembélé,31.0,41.0,72.0,9,6,15,14.09
2023/2024,3895180,Eintracht Frankfurt,Niels Nkounkou,37.0,35.0,72.0,10,11,21,17.87
2024,3939991,Brazil,Danilo Luiz da Silva,40.0,32.0,72.0,11,8,19,20.06
2024,3941019,Belgium,Timothy Castagne,36.0,36.0,72.0,7,5,12,15.79
2025,3998846,Portugal Women's,Joana Filipa Gaspar Silva Marchão,37.0,35.0,72.0,8,9,17,21.95
2024,3942382,Turkey,Kaan Ayhan,36.0,36.0,72.0,9,9,18,22.78
2024,3938640,Ukraine,Mykola Matviyenko,72.0,0.0,72.0,9,0,9,18.75
2024,3930171,England,Kieran Trippier,42.0,30.0,72.0,10,9,19,14.72
2025,3998844,Switzerland Women's,Smilla Vallotto,40.0,32.0,72.0,12,9,21,23.45
2024,3930172,Spain,Nicholas Williams Arthuer,30.0,42.0,72.0,8,9,17,12.77
2024,3930171,England,Trent Alexander-Arnold,36.0,36.0,72.0,9,10,19,14.72
2025,3998851,England Women's,Leah Williamson,38.0,34.0,72.0,10,8,18,20.69
2024,3930175,Belgium,Timothy Castagne,41.0,31.0,72.0,9,8,17,18.05
2024,3943077,Colombia,Santiago Arias Naranjo,40.0,32.0,72.0,10,8,18,13.0
2025,3998852,Switzerland Women's,Smilla Vallotto,34.0,38.0,72.0,11,9,20,19.83
2024,3942416,Panama,Christian Jesús Martinez,34.0,38.0,72.0,8,10,18,24.08
2024,3939969,Argentina,Damián Emiliano Martínez,39.0,32.0,71.0,8,7,15,12.07
2024,3938641,Poland,Paweł Dawidowicz,39.0,32.0,71.0,9,6,15,20.94
2024,3930161,Italy,Davide Frattesi,29.0,42.0,71.0,9,10,19,9.06
2024,3939969,Argentina,Ángel Fabián Di María Hernández,29.0,42.0,71.0,7,8,15,12.07
2025,4018354,Norway Women's,Signe Gaupset,30.0,41.0,71.0,9,10,19,22.26
2023/2024,3895333,Bayer Leverkusen,Arthur Augusto de Matos Soares,33.0,38.0,71.0,7,8,15,19.03
2024,3930167,Croatia,Andrej Kramarić,30.0,41.0,71.0,9,11,20,11.77
2024,3930178,Croatia,Luka Sučić,34.0,37.0,71.0,10,7,17,15.14
2024,3942227,England,Phil Foden,0.0,71.0,71.0,0,12,12,10.99
2024,3930160,Croatia,Joško Gvardiol,36.0,35.0,71.0,10,10,20,14.7
2024,3941020,Portugal,Rafael Alexandre Conceição Leão,31.0,40.0,71.0,7,7,14,9.89
2024,3942415,Brazil,Éder Gabriel Militão,36.0,35.0,71.0,9,7,16,20.82
2023/2024,3895309,Borussia Dortmund,Julian Ryerson,41.0,30.0,71.0,12,8,20,16.03
2024,3930174,Turkey,Samet Akaydin,35.0,36.0,71.0,10,8,18,18.25
2024,3930167,Albania,Berat Djimsiti,39.0,32.0,71.0,10,10,20,26.89
2024,3930183,Romania,Nicușor Silviu Bancu,39.0,32.0,71.0,9,9,18,27.52
2023/2024,3895202,RB Leipzig,Lukas Klostermann,39.0,32.0,71.0,14,9,23,19.4
2023/2024,3895052,RB Leipzig,Janis Blaswich,43.0,28.0,71.0,8,5,13,13.87
2025,3998859,France Women's,Sakina Karchaoui,29.0,42.0,71.0,10,12,22,25.09
2024,3939970,Peru,Sergio Fernando Peña Flores,40.0,31.0,71.0,11,9,20,32.87
2024,3930161,Albania,Ylber Ramadani,39.0,32.0,71.0,11,10,21,20.88
2024,3939971,Mexico,Luis Gerardo Chávez Magallón,33.0,38.0,71.0,9,11,20,15.57
2024,3930183,Slovakia,Dávid Hancko,34.0,37.0,71.0,11,8,19,18.49
2024,3938645,Belgium,Leandro Trossard,34.0,37.0,71.0,9,9,18,13.76
2024,3930173,Netherlands,Tijjani Reijnders,34.0,37.0,71.0,11,13,24,19.35
2024,3939982,Bolivia,Luis Fernando Haquín Lopez,38.0,33.0,71.0,8,8,16,25.09
2024,3938640,Slovakia,Juraj Kucka,32.0,39.0,71.0,10,9,19,13.55
2023/2024,3895320,VfB Stuttgart,Serhou Guirassy,28.0,43.0,71.0,9,13,22,15.67
2024,3930184,Turkey,Hakan Çalhanoğlu,34.0,37.0,71.0,11,9,20,15.2
2024,3939969,Canada,Ismael Koné,34.0,37.0,71.0,11,8,19,24.48
2024,3942752,France,Theo Bernard François Hernández,35.0,36.0,71.0,10,11,21,22.19
2024,3930165,Austria,Stefan Posch,34.0,37.0,71.0,10,9,19,16.44
2025,4018354,Norway Women's,Maren Nævdal Mjelde,38.0,32.0,70.0,9,9,18,21.94
2024,3939969,Argentina,Alexis Mac Allister,34.0,36.0,70.0,9,9,18,11.9
2024,3938641,Poland,Nicola Zalewski,33.0,37.0,70.0,9,9,18,20.65
2024,3930166,Portugal,José Diogo Dalot Teixeira,37.0,33.0,70.0,8,8,16,10.89
2024,3939978,Peru,Andy Jorman Polo Andrade,41.0,29.0,70.0,14,9,23,24.39
2024,3939978,Peru,Alexander Martín Marquinho Callens Asín,37.0,33.0,70.0,9,11,20,24.39
2023/2024,3895180,Bayer Leverkusen,Alejandro Grimaldo García,40.0,30.0,70.0,12,10,22,10.25
2024,3942227,England,Kobbie Mainoo,34.0,36.0,70.0,8,9,17,10.84
2024,3939991,Colombia,Davinson Sánchez Mina,39.0,31.0,70.0,11,11,22,18.97
2024,3939974,United States,Giovanni Reyna,35.0,35.0,70.0,10,10,20,14.61
2024,3942415,Brazil,Alisson Ramsés Becker,41.0,29.0,70.0,10,4,14,20.53
2024,3942415,Brazil,Lucas Tolentino Coelho de Lima,30.0,40.0,70.0,8,9,17,20.53
2023/2024,3895139,Union Berlin,Diogo Filipe Monteiro Pinto Leite,42.0,28.0,70.0,13,7,20,22.08
2025,3998859,France Women's,Sandy Baltimore,30.0,40.0,70.0,10,12,22,24.73
2023/2024,3895139,Union Berlin,Aïssa Bilal Laïdouni,35.0,35.0,70.0,12,12,24,22.08
2025,3998850,France Women's,Kadidiatou Diani,30.0,40.0,70.0,7,9,16,12.37
2025,3998853,Norway Women's,Celin Bizet Ildhusøy,30.0,40.0,70.0,10,11,21,15.09
2024,3938640,Ukraine,Volodymyr Brazhko,35.0,35.0,70.0,7,8,15,18.23
2023/2024,3895167,VfB Stuttgart,Josha Mamadou Karaboue Vagnoman,38.0,32.0,70.0,10,11,21,13.26
2024,3938640,Ukraine,Mykola Shaparenko,31.0,39.0,70.0,10,9,19,18.23
2024,3941022,Austria,Florian Grillitsch,38.0,32.0,70.0,8,6,14,13.78
2025,3998857,Denmark Women's,Josefine Hasbo,37.0,33.0,70.0,10,9,19,17.5
2024,3939982,Bolivia,Boris Cespedes,39.0,31.0,70.0,13,12,25,24.73
2023/2024,3895095,FSV Mainz 05,Anthony Caci,38.0,32.0,70.0,12,11,23,16.47
2025,3998842,Netherlands Women's,Victoria Pelova,30.0,40.0,70.0,10,10,20,14.26
2024,3930184,Turkey,Arda Güler,33.0,37.0,70.0,11,10,21,14.99
2025,3998842,Netherlands Women's,Wieke Hendrikje Maria Kaptein,33.0,37.0,70.0,10,10,20,14.26
2024,3930158,Germany,Jamal Musiala,32.0,38.0,70.0,10,9,19,10.53
2024,3942228,Argentina,Alexis Mac Allister,38.0,32.0,70.0,9,11,20,21.74
2024,3930164,Slovakia,Dávid Hancko,37.0,33.0,70.0,10,10,20,22.65
2025,3998859,Netherlands Women's,Sherida Spitse,37.0,33.0,70.0,11,8,19,24.05
2025,3998852,Switzerland Women's,Viola Calligaris,39.0,31.0,70.0,9,9,18,19.28
2024,3930163,England,Kieran Trippier,39.0,31.0,70.0,7,8,15,12.89
2025,3998845,Norway Women's,Mathilde Hauge Harviken,34.0,35.0,69.0,8,9,17,23.39
2023/2024,3895348,Augsburg,Arne Maier,32.0,37.0,69.0,7,10,17,19.94
2023/2024,3895052,RB Leipzig,Xaver Schlager,34.0,35.0,69.0,11,8,19,13.48
2024,3930174,Turkey,Mehmet Zeki Çelik,38.0,31.0,69.0,11,11,22,17.74
2024,3938639,Turkey,Mert Müldür,36.0,33.0,69.0,8,8,16,12.78
2023/2024,3895194,Bayer Leverkusen,Florian Wirtz,31.0,38.0,69.0,7,9,16,9.11
2025,4020077,Germany Women's,Rebecca Knaak,37.0,32.0,69.0,9,6,15,24.13
2023/2024,3895320,Bayer Leverkusen,Jonas Hofmann,31.0,38.0,69.0,7,10,17,16.24
2024,3930169,Scotland,Billy Gilmour,32.0,37.0,69.0,9,11,20,21.56
2023/2024,3895134,Hoffenheim,Robert Skov,37.0,32.0,69.0,9,9,18,15.44
2023/2024,3895348,Bayer Leverkusen,Jeremie Frimpong,32.0,37.0,69.0,8,8,16,9.84
2024,3938637,Poland,Piotr Zieliński,35.0,34.0,69.0,12,11,23,27.71
2024,3930176,Switzerland,Granit Xhaka,37.0,32.0,69.0,11,9,20,24.64
2024,3939980,Ecuador,Moisés Isaac Caicedo Corozo,35.0,34.0,69.0,9,9,18,28.75
2024,3942416,Colombia,Davinson Sánchez Mina,35.0,34.0,69.0,10,6,16,20.6
2024,3939991,Colombia,Daniel Muñoz Mejía,36.0,32.0,68.0,11,8,19,18.43
2023/2024,3895348,Augsburg,Felix Uduokhai,34.0,34.0,68.0,7,8,15,19.65
2024,3941017,Slovakia,Norbert Gyömbér,35.0,33.0,68.0,10,8,18,17.0
2024,3938642,Czech Republic,Lukáš Provod,35.0,33.0,68.0,11,11,22,14.66
2024,3930160,Croatia,Luka Modrić,36.0,32.0,68.0,7,8,15,14.08
2024,3942349,Portugal,Rafael Alexandre Conceição Leão,29.0,39.0,68.0,8,7,15,8.1
2025,3998840,Germany Women's,Elisa Senß,34.0,34.0,68.0,9,10,19,12.81
2024,3930159,Switzerland,Fabian Lukas Schär,32.0,36.0,68.0,10,7,17,16.71
2025,3998843,England Women's,Lucy Bronze,43.0,25.0,68.0,10,7,17,16.67
2023/2024,3895286,Hoffenheim,Tim Drexler,37.0,31.0,68.0,8,8,16,23.94
2023/2024,3895309,Borussia Dortmund,Emre Can,34.0,34.0,68.0,10,10,20,15.35
2025,3998858,England Women's,Lauren James,31.0,37.0,68.0,9,9,18,9.81
2025,3998837,Switzerland Women's,Smilla Vallotto,36.0,32.0,68.0,9,8,17,17.71
2025,3998859,France Women's,Selma Bacha,41.0,27.0,68.0,10,6,16,24.03
2024,3942819,Netherlands,Nathan Aké,35.0,33.0,68.0,9,9,18,17.26
2024,3942785,Canada,Stephen Antunes Eustáquio,35.0,33.0,68.0,8,10,18,16.55
2025,3998845,WNT Finland,Emma Wilhelmina Koivisto,33.0,35.0,68.0,9,7,16,14.17
2023/2024,3895232,Bayer Leverkusen,Alejandro Grimaldo García,39.0,29.0,68.0,9,8,17,18.28
2024,3942227,Switzerland,Yann Sommer,38.0,30.0,68.0,7,5,12,11.3
2024,3930169,Scotland,Andrew Robertson,39.0,29.0,68.0,12,12,24,21.25
2024,3939980,Jamaica,Bobby Armani De Cordova-Reid,34.0,34.0,68.0,12,12,24,24.11
2025,3998853,Iceland Women's,Cecilía Rán Rúnarsdóttir,37.0,31.0,68.0,4,6,10,24.46
2025,3998846,Portugal Women's,Carole da Silva Costa,36.0,32.0,68.0,10,10,20,20.73
2025,3998846,Portugal Women's,Francisca Ramos Ribeiro Nazareth Sousa,30.0,38.0,68.0,9,11,20,20.73
2024,3939985,Chile,Mauricio Aníbal Isla Isla,39.0,29.0,68.0,12,10,22,26.46
2023/2024,3895348,Bayer Leverkusen,Amine Adli,31.0,37.0,68.0,8,8,16,9.7
2023/2024,3895275,Freiburg,Christian Günter,33.0,35.0,68.0,9,9,18,23.21
2024,3942226,Germany,Jamal Musiala,29.0,39.0,68.0,10,11,21,12.52
2024,3943077,Argentina,Cristian Gabriel Romero,38.0,30.0,68.0,13,8,21,15.7
2025,3998855,Italy Women's,Elena Linari,36.0,32.0,68.0,9,10,19,30.49
2024,3930163,Serbia,Andrija Živković,32.0,36.0,68.0,8,8,16,14.72
2024,3930158,Germany,İlkay Gündoğan,32.0,36.0,68.0,13,12,25,10.23
2023/2024,3895286,Bayer Leverkusen,Jeremie Frimpong,33.0,35.0,68.0,9,7,16,9.97
2024,3942752,France,Aurélien Djani Tchouaméni,34.0,34.0,68.0,10,10,20,21.25
2024,3930180,Austria,Maximilian Wöber,36.0,31.0,67.0,10,7,17,20.06
2024,3938641,Poland,Jan Bednarek,38.0,29.0,67.0,10,12,22,19.76
2025,3998856,Sweden Women's,Jonna Ann-Charlotte Andersson,38.0,29.0,67.0,10,8,18,20.81
2025,3998838,Italy Women's,Elena Linari,34.0,33.0,67.0,12,7,19,22.48
2025,3998847,Spain Women's,Aitana Bonmati Conca,30.0,37.0,67.0,9,11,20,9.53
2023/2024,3895052,Bayer Leverkusen,Jonas Hofmann,31.0,36.0,67.0,9,10,19,16.92
2024,3930183,Romania,Radu Drăgușin,34.0,33.0,67.0,8,5,13,25.97
2025,4018355,England Women's,Keira Walsh,34.0,33.0,67.0,12,11,23,14.86
2023/2024,3895220,Darmstadt 98,Christoph Zimmermann,36.0,31.0,67.0,11,10,21,22.04
2024,3930182,Serbia,Predrag Rajković,35.0,32.0,67.0,9,8,17,15.58
2024,3930175,Romania,Andrei Burcă Andonie,35.0,32.0,67.0,10,9,19,21.68
2024,3942819,England,Kieran Trippier,36.0,31.0,67.0,7,10,17,11.96
2024,3942819,Netherlands,Joey Veerman,34.0,33.0,67.0,9,10,19,17.01
2023/2024,3895107,FC Köln,Denis Huseinbašić,36.0,31.0,67.0,10,9,19,18.87
2024,3938641,Austria,Philipp Lienhart,37.0,30.0,67.0,12,8,20,16.26
2024,3938638,Ukraine,Yukhym Konoplya,32.0,35.0,67.0,7,6,13,12.45
2023/2024,3895167,VfB Stuttgart,Serhou Guirassy,27.0,40.0,67.0,9,11,20,12.69
2023/2024,3895167,VfB Stuttgart,Alexander Nübel,35.0,32.0,67.0,10,7,17,12.69
2024,3939990,United States,Chris Richards,36.0,31.0,67.0,9,10,19,24.72
2024,3938640,Ukraine,Mykola Matvienko,0.0,67.0,67.0,0,6,6,17.45
2024,3942382,Turkey,Abdülkerim Bardakcı,33.0,34.0,67.0,13,7,20,21.2
2023/2024,3895292,Union Berlin,Diogo Filipe Monteiro Pinto Leite,33.0,34.0,67.0,8,10,18,23.84
2024,3938640,Slovakia,Dávid Hancko,35.0,32.0,67.0,7,6,13,12.79
2025,3998857,Poland Women's,Wiktoria Zieniewicz,39.0,28.0,67.0,10,12,22,19.59
2025,3998856,Germany Women's,Klara Bühl,32.0,35.0,67.0,9,11,20,20.43
2023/2024,3895121,Freiburg,Kiliann Sildillia,36.0,31.0,67.0,7,9,16,27.35
2023/2024,3895320,VfB Stuttgart,Maximilian Mittelstädt,36.0,31.0,67.0,9,10,19,14.79
2024,3930176,Switzerland,Manuel Obafemi Akanji,39.0,28.0,67.0,9,9,18,23.93
2024,3943043,England,Kyle Walker,36.0,31.0,67.0,10,8,18,26.38
2024,3939989,Bolivia,Ramiro Vaca Ponce,29.0,38.0,67.0,11,8,19,17.01
2024,3939983,Paraguay,Julio César Enciso Espínola,28.0,39.0,67.0,8,9,17,19.2
2024,3942416,Colombia,Richard Rios Montoya,30.0,37.0,67.0,11,12,23,20.0
2024,3930168,Hungary,Márton Dárdai,31.0,36.0,67.0,9,10,19,25.19
2024,3942416,Panama,Jovani Francisco Welch Lopez,37.0,30.0,67.0,11,9,20,22.41
2024,3938641,Poland,Przemysław Frankowski,32.0,34.0,66.0,8,8,16,19.47
2024,3942229,Canada,Jonathan David,29.0,37.0,66.0,11,10,21,23.57
2024,3942415,Uruguay,Federico Santiago Valverde Dipetta,37.0,29.0,66.0,11,9,20,33.0
2024,3942227,England,Jordan Pickford,33.0,33.0,66.0,10,9,19,10.22
2024,3930170,Slovenia,Timi Elšnik,33.0,33.0,66.0,9,8,17,22.0
2024,3930180,Netherlands,Memphis Depay,26.0,40.0,66.0,11,13,24,16.71
2024,3930167,Albania,Mario Mitaj,33.0,33.0,66.0,7,7,14,25.0
2023/2024,3895286,Hoffenheim,Oliver Baumann,35.0,31.0,66.0,11,7,18,23.24
2023/2024,3895232,Bayern Munich,Jamal Musiala,26.0,40.0,66.0,11,10,21,10.73
2024,3939979,Venezuela,Yangel Clemente Herrera Ravelo,30.0,36.0,66.0,8,11,19,25.38
2024,3930182,Serbia,Ivan Ilić,37.0,29.0,66.0,11,11,22,15.35
2024,3943076,Uruguay,Sebastián Enzo Cáceres Ramos,35.0,31.0,66.0,8,9,17,24.09
2024,3942349,France,Antoine Griezmann,33.0,33.0,66.0,8,8,16,11.74
2023/2024,3895060,Bayer Leverkusen,Victor Okoh Boniface,23.0,43.0,66.0,8,9,17,10.09
2025,3998846,Portugal Women's,Diana Catarina Ribeiro Gomes,33.0,33.0,66.0,10,9,19,20.12
2023/2024,3895210,Bayer Leverkusen,Patrik Schick,28.0,38.0,66.0,10,11,21,7.26
2024,3930169,Scotland,Callum McGregor,35.0,31.0,66.0,11,12,23,20.63
2023/2024,3895134,Hoffenheim,Marius Bülter,29.0,37.0,66.0,10,10,20,14.77
2025,3998852,WNT Finland,Emma Wilhelmina Koivisto,40.0,26.0,66.0,10,8,18,16.46
2025,3998844,Switzerland Women's,Lia Wälti,36.0,30.0,66.0,11,11,22,21.5
2024,3939979,Mexico,Julio José González Vela-Alvizu,37.0,29.0,66.0,9,8,17,15.6
2024,3930158,Germany,Florian Wirtz,31.0,35.0,66.0,10,9,19,9.92
