season_name,player,team,total_passes,total_opponents_packed,avg_packing_per_pass,progressive_passes,avg_packing_progressive
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,11,4.0,0.36,8.0,0.5
2024,Anatolii Trubin,Ukraine,11,4.0,0.36,10.0,0.4
2024,Ferdi Erenay Kadıoğlu,Turkey,11,4.0,0.36,2.0,0.5
2024,Jan Oblak,Slovenia,17,6.0,0.35,14.0,0.36
2024,Mike Maignan,France,17,6.0,0.35,12.0,0.5
2024,Stefan de Vrij,Netherlands,17,6.0,0.35,8.0,0.63
2023/2024,Maxence Lacroix,Wolfsburg,17,6.0,0.35,11.0,0.55
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,17,6.0,0.35,5.0,0.6
2023/2024,Julián Malatini,Werder Bremen,17,6.0,0.35,4.0,0.25
2024,Stefan de Vrij,Netherlands,20,7.0,0.35,8.0,0.75
2024,Nuno Mendes,Portugal,37,13.0,0.35,14.0,0.5
2023/2024,Nathan Tella,Bayer Leverkusen,18,6.0,0.33,4.0,1.25
2024,Marcus Thuram,France,6,2.0,0.33,1.0,1.0
2023/2024,Felix Uduokhai,Augsburg,9,3.0,0.33,4.0,0.5
2024,Manuel Neuer,Germany,6,2.0,0.33,4.0,0.5
2024,Abdülkerim Bardakcı,Turkey,21,7.0,0.33,10.0,0.4
2024,Denzel Dumfries,Netherlands,12,4.0,0.33,4.0,0.25
2023/2024,Lennard Maloney,FC Heidenheim,9,3.0,0.33,3.0,0.67
2023/2024,Erhan Mašović,Bochum,6,2.0,0.33,4.0,0.5
2024,Grant Campbell Hanley,Scotland,6,2.0,0.33,1.0,1.0
2023/2024,Felix Passlack,Bochum,6,2.0,0.33,2.0,0.5
2024,Bart Verbruggen,Netherlands,12,4.0,0.33,7.0,0.43
2024,William Saliba,France,18,6.0,0.33,8.0,0.5
2023/2024,Christoph Klarer,Darmstadt 98,6,2.0,0.33,2.0,1.0
2023/2024,Jeremie Frimpong,Bayer Leverkusen,19,6.0,0.32,5.0,0.6
2023/2024,Alphonso Davies,Bayern Munich,22,7.0,0.32,5.0,1.2
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,13,4.0,0.31,3.0,0.33
2024,Marc Guehi,England,16,5.0,0.31,6.0,0.5
2024,Mert Müldür,Turkey,13,4.0,0.31,5.0,0.4
2023/2024,Marvin Friedrich,Borussia Mönchengladbach,13,4.0,0.31,7.0,0.43
2023/2024,Jonathan Tah,Bayer Leverkusen,13,4.0,0.31,6.0,0.67
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,13,4.0,0.31,8.0,0.38
2023/2024,Nathan Tella,Bayer Leverkusen,10,3.0,0.3,2.0,0.0
2024,Federico Dimarco,Italy,10,3.0,0.3,4.0,0.75
2024,Unai Simón Mendibil,Spain,10,3.0,0.3,6.0,0.5
2024,Denzel Dumfries,Netherlands,14,4.0,0.29,5.0,0.8
2024,Predrag Rajković,Serbia,17,5.0,0.29,11.0,0.45
2023/2024,Nathan Tella,Bayer Leverkusen,7,2.0,0.29,1.0,0.0
2024,Yann Sommer,Switzerland,17,5.0,0.29,11.0,0.36
2024,Theo Bernard François Hernández,France,21,6.0,0.29,5.0,0.4
2024,Ferdi Erenay Kadıoğlu,Turkey,14,4.0,0.29,4.0,0.25
2024,Yusuf Yazıcı,Turkey,7,2.0,0.29,3.0,0.33
2024,Robin Hranáč,Czech Republic,7,2.0,0.29,3.0,0.67
2024,Barış Alper Yılmaz,Turkey,7,2.0,0.29,3.0,0.67
2024,Kasper Schmeichel,Denmark,14,4.0,0.29,12.0,0.33
2024,Peter Pekarík,Slovakia,7,2.0,0.29,1.0,0.0
2024,Lukáš Haraslín,Slovakia,7,2.0,0.29,1.0,0.0
2023/2024,Marcel Sabitzer,Borussia Dortmund,7,2.0,0.29,5.0,0.4
2023/2024,Jeremie Frimpong,Bayer Leverkusen,14,4.0,0.29,1.0,0.0
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,32,9.0,0.28,14.0,0.21
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,15,4.0,0.27,13.0,0.23
2024,Bukayo Saka,England,11,3.0,0.27,1.0,1.0
2023/2024,Iago Amaral Borduchi,Augsburg,11,3.0,0.27,3.0,0.0
2023/2024,Lucas Silva Melo,Eintracht Frankfurt,22,6.0,0.27,5.0,0.4
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,15,4.0,0.27,9.0,0.44
2024,Jules Koundé,France,19,5.0,0.26,3.0,0.67
2024,Diogo Meireles Costa,Portugal,19,5.0,0.26,13.0,0.31
2024,William Saliba,France,24,6.0,0.25,6.0,0.5
2024,Florin Constantin Niţă,Romania,12,3.0,0.25,11.0,0.27
2024,Diogo Meireles Costa,Portugal,16,4.0,0.25,12.0,0.25
2024,Rúben Santos Gato Alves Dias,Portugal,24,6.0,0.25,10.0,0.5
2024,Micky van de Ven,Netherlands,8,2.0,0.25,2.0,0.5
2024,Łukasz Skorupski,Poland,16,4.0,0.25,8.0,0.5
2024,Josip Šutalo,Croatia,17,4.0,0.24,2.0,0.0
2023/2024,Frederik Rønnow,Union Berlin,13,3.0,0.23,10.0,0.2
2024,Filip Mladenović,Serbia,13,3.0,0.23,0.0,
2024,Josip Stanišić,Croatia,22,5.0,0.23,5.0,0.6
2023/2024,Josha Mamadou Karaboue Vagnoman,VfB Stuttgart,22,5.0,0.23,2.0,1.0
2024,Elseid Hysaj,Albania,9,2.0,0.22,1.0,0.0
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,9,2.0,0.22,5.0,0.4
2023/2024,Josip Stanišić,Bayer Leverkusen,9,2.0,0.22,3.0,0.67
2024,Marc Cucurella Saseta,Spain,18,4.0,0.22,9.0,0.33
2024,Mike Maignan,France,9,2.0,0.22,6.0,0.33
2023/2024,Nathan Tella,Bayer Leverkusen,9,2.0,0.22,1.0,1.0
2024,Fehmi Mert Günok,Turkey,14,3.0,0.21,12.0,0.25
2023/2024,Manuel Neuer,Bayern Munich,14,3.0,0.21,8.0,0.38
2024,Predrag Rajković,Serbia,10,2.0,0.2,8.0,0.25
2023/2024,Julian Chabot,FC Köln,10,2.0,0.2,3.0,0.67
2024,Giorgi Mamardashvili,Georgia,10,2.0,0.2,5.0,0.4
2023/2024,Hrvoje Smolčić,Eintracht Frankfurt,5,1.0,0.2,3.0,0.33
2023/2024,Maximilian Eggestein,Freiburg,5,1.0,0.2,3.0,0.33
2023/2024,Nathan Tella,Bayer Leverkusen,5,1.0,0.2,1.0,1.0
2024,Koen Casteels,Belgium,20,4.0,0.2,8.0,0.5
2024,Unai Simón Mendibil,Spain,10,2.0,0.2,4.0,0.5
2024,Andrei Florin Ratiu,Romania,5,1.0,0.2,1.0,1.0
2024,Jeremie Frimpong,Netherlands,5,1.0,0.2,0.0,
2024,Victor Bernth Kristansen,Denmark,5,1.0,0.2,2.0,0.5
2024,Giovanni Di Lorenzo,Italy,16,3.0,0.19,3.0,0.0
2024,Péter Gulácsi,Hungary,11,2.0,0.18,8.0,0.25
2024,Mert Müldür,Turkey,11,2.0,0.18,3.0,0.33
2024,Koen Casteels,Belgium,11,2.0,0.18,6.0,0.17
2023/2024,Sacha Boey,Bayern Munich,17,3.0,0.18,4.0,0.25
2024,Philipp Lienhart,Austria,6,1.0,0.17,4.0,0.25
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,12,2.0,0.17,9.0,0.11
2024,Diogo Meireles Costa,Portugal,12,2.0,0.17,8.0,0.25
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,12,2.0,0.17,6.0,0.33
2024,Andriy Lunin,Ukraine,12,2.0,0.17,8.0,0.25
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,13,2.0,0.15,8.0,0.25
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,7,1.0,0.14,6.0,0.17
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,14,2.0,0.14,3.0,0.33
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,7,1.0,0.14,1.0,0.0
2024,Bartosz Salamon,Poland,7,1.0,0.14,1.0,1.0
2024,Angus Gunn,Scotland,8,1.0,0.13,7.0,0.14
2024,Gianluigi Donnarumma,Italy,15,2.0,0.13,5.0,0.2
2024,Nathan Aké,Netherlands,8,1.0,0.13,5.0,0.2
2023/2024,Marvin Friedrich,Borussia Mönchengladbach,10,1.0,0.1,1.0,0.0
2024,Heorhii Tsitaishvili,Georgia,13,1.0,0.08,1.0,0.0
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,13,1.0,0.08,7.0,0.14
2023/2024,Kevin Müller,FC Heidenheim,14,1.0,0.07,8.0,0.13
2024,Maxime Crépeau,Canada,31,0.0,0.0,18.0,0.0
2024,Felix Eduardo Torres Caicedo,Ecuador,26,0.0,0.0,10.0,0.0
2024,Yunus Dimoara Musah,United States,10,0.0,0.0,2.0,0.0
2024,Ángel Fabián Di María Hernández,Argentina,34,0.0,0.0,9.0,0.0
2024,Lionel Andrés Messi Cuccittini,Argentina,20,0.0,0.0,4.0,0.0
2024,Johan Felipe Vásquez Ibarra,Mexico,52,0.0,0.0,16.0,0.0
2024,Jhon Andrés Córdoba Copete,Colombia,7,0.0,0.0,1.0,0.0
2024,Mathías Adalberto Villasanti Rolón,Paraguay,38,0.0,0.0,18.0,0.0
2024,Federico Santiago Valverde Dipetta,Uruguay,66,0.0,0.0,26.0,0.0
2024,Stephen Antunes Eustáquio,Canada,41,0.0,0.0,9.0,0.0
2024,Richard Rios Montoya,Colombia,39,0.0,0.0,6.0,0.0
2024,Ángel Fabián Di María Hernández,Argentina,42,0.0,0.0,12.0,0.0
2024,Gianluca Lapadula Vargas,Peru,7,0.0,0.0,2.0,0.0
2024,Richard Rios Montoya,Colombia,12,0.0,0.0,5.0,0.0
2024,Jeremy Leonel Sarmiento Morante,Ecuador,13,0.0,0.0,3.0,0.0
2024,Éderson José dos Santos Lourenço da Silva,Brazil,14,0.0,0.0,0.0,
2024,Daniel Muñoz Mejía,Colombia,36,0.0,0.0,13.0,0.0
2024,Rafael Enrique Romo Pérez,Venezuela,27,0.0,0.0,17.0,0.0
2024,Manuel Ugarte Ribeiro,Uruguay,10,0.0,0.0,3.0,0.0
2024,Lionel Andrés Messi Cuccittini,Argentina,27,0.0,0.0,8.0,0.0
2024,Cristian Gabriel Romero,Argentina,95,0.0,0.0,29.0,0.0
2024,Bruno Guimarães Rodriguez Moura,Brazil,87,0.0,0.0,21.0,0.0
2024,Lisandro Martínez,Argentina,63,0.0,0.0,11.0,0.0
2024,Nahuel Adolfo Ferraresi Hernández,Venezuela,63,0.0,0.0,28.0,0.0
2024,Marcos Aoás Corrêa,Brazil,88,0.0,0.0,47.0,0.0
2024,Alistair Johnston,Canada,47,0.0,0.0,19.0,0.0
2024,Sávio Moreira de Oliveira,Brazil,7,0.0,0.0,1.0,0.0
2024,Jhon Andrés Córdoba Copete,Colombia,10,0.0,0.0,4.0,0.0
2024,Joël Latibeaudiere,Jamaica,28,0.0,0.0,8.0,0.0
2024,Jahmali Waite,Jamaica,22,0.0,0.0,11.0,0.0
2024,Moisés Isaac Caicedo Corozo,Ecuador,36,0.0,0.0,14.0,0.0
2024,Alexander Domínguez Carabalí,Ecuador,14,0.0,0.0,3.0,0.0
2024,Sávio Moreira de Oliveira,Brazil,15,0.0,0.0,3.0,0.0
2024,Édison Michael Flores Peralta,Peru,10,0.0,0.0,4.0,0.0
2024,Yunus Dimoara Musah,United States,26,0.0,0.0,3.0,0.0
2024,Manuel Ugarte Ribeiro,Uruguay,27,0.0,0.0,6.0,0.0
2024,José Ángel Córdoba Chambers,Panama,36,0.0,0.0,10.0,0.0
2024,Andy Jorman Polo Andrade,Peru,41,0.0,0.0,12.0,0.0
2024,Marcelo Sebastián Suárez Justiniano,Bolivia,40,0.0,0.0,16.0,0.0
2024,Enzo Fernandez,Argentina,61,0.0,0.0,14.0,0.0
2024,Carlos Uriel Antuna Romero,Mexico,16,0.0,0.0,4.0,0.0
2024,Matías Nicolás Viña Susperreguy,Uruguay,35,0.0,0.0,6.0,0.0
2024,Matthew Charles Turner,United States,19,0.0,0.0,13.0,0.0
2024,Shamar Nicholson,Jamaica,5,0.0,0.0,1.0,0.0
2024,Johan Andrés Mojica Palacio,Colombia,37,0.0,0.0,12.0,0.0
2024,José Fajardo Nelson,Panama,10,0.0,0.0,1.0,0.0
2024,Maximiliano Javier Araújo Vilches,Uruguay,16,0.0,0.0,3.0,0.0
2024,Aldo Sebastián Corzo Chávez,Peru,10,0.0,0.0,3.0,0.0
2024,Bruno Miranda Villagomez,Bolivia,11,0.0,0.0,0.0,
2024,Luis Fernando Haquín Lopez,Bolivia,38,0.0,0.0,9.0,0.0
2024,Adrián Andrés Cubas,Paraguay,27,0.0,0.0,8.0,0.0
2024,James David Rodríguez Rubio,Colombia,18,0.0,0.0,6.0,0.0
2024,Erick Javier Davis Grajales,Panama,51,0.0,0.0,16.0,0.0
2024,Piero Aldair Quispe Córdova,Peru,21,0.0,0.0,8.0,0.0
2024,Wendell Nascimento Borges,Brazil,41,0.0,0.0,9.0,0.0
2024,Alexander Martín Marquinho Callens Asín,Peru,16,0.0,0.0,7.0,0.0
2024,Moisés Isaac Caicedo Corozo,Ecuador,29,0.0,0.0,11.0,0.0
2024,Joseph Scally,United States,48,0.0,0.0,12.0,0.0
2024,Sávio Moreira de Oliveira,Brazil,19,0.0,0.0,1.0,0.0
2024,Giovanni Reyna,United States,22,0.0,0.0,11.0,0.0
2024,Ali Ahmed,Canada,19,0.0,0.0,8.0,0.0
2024,Jovani Francisco Welch Lopez,Panama,9,0.0,0.0,1.0,0.0
2024,Ángel Israel Mena Delgado,Ecuador,6,0.0,0.0,3.0,0.0
2024,Facundo Pellistri Rebollo,Uruguay,6,0.0,0.0,0.0,
2024,Alphonso Davies,Canada,29,0.0,0.0,9.0,0.0
2024,Gonzalo Ariel Montiel,Argentina,35,0.0,0.0,9.0,0.0
2024,Rodrigo Luis Ramallo Cornejo,Bolivia,9,0.0,0.0,4.0,0.0
2024,Michael Amir Murillo Bermudez,Panama,16,0.0,0.0,9.0,0.0
2024,Jesús Abdallah Castillo Molina,Peru,14,0.0,0.0,6.0,0.0
2024,Enner Remberto Valencia Lastra,Ecuador,7,0.0,0.0,3.0,0.0
2024,Edgar Yoel Bárcenas Herrera,Panama,39,0.0,0.0,8.0,0.0
2024,Bobby Armani De Cordova-Reid,Jamaica,34,0.0,0.0,8.0,0.0
2024,Edson Omar Álvarez Velázquez,Mexico,19,0.0,0.0,6.0,0.0
2024,Christian Alberto Cueva Bravo,Peru,8,0.0,0.0,3.0,0.0
2024,Adam Fernando Bareiro Gamarra,Paraguay,6,0.0,0.0,0.0,
2024,Bruno Miranda Villagomez,Bolivia,7,0.0,0.0,3.0,0.0
2024,Rodrygo Silva de Goes,Brazil,18,0.0,0.0,5.0,0.0
2024,Jeremy Leonel Sarmiento Morante,Ecuador,6,0.0,0.0,2.0,0.0
2024,John Yeboah Zamora,Ecuador,8,0.0,0.0,1.0,0.0
2024,Jhon Andrés Córdoba Copete,Colombia,7,0.0,0.0,2.0,0.0
2024,Diego Nicolás De La Cruz Arcosa,Uruguay,10,0.0,0.0,5.0,0.0
2024,Rafael Santos Borré Amaury,Colombia,5,0.0,0.0,0.0,
2024,Luis Alberto Suárez Díaz,Uruguay,5,0.0,0.0,0.0,
2024,José Salomón Rondón Giménez,Venezuela,12,0.0,0.0,4.0,0.0
2024,Andreas Hoelgebaum Pereira,Brazil,5,0.0,0.0,0.0,
2024,Darwin Gabriel Núñez Ribeiro,Uruguay,8,0.0,0.0,2.0,0.0
2024,Raphael Dias Belloli,Brazil,12,0.0,0.0,1.0,0.0
2024,Jhonder Leonel Cádiz Fernández,Venezuela,6,0.0,0.0,3.0,0.0
2024,Roderick Alonso Miller Molina,Panama,7,0.0,0.0,3.0,0.0
2024,Gabriel Alonso Suazo Urbina,Chile,16,0.0,0.0,5.0,0.0
2024,Alphonso Davies,Canada,38,0.0,0.0,10.0,0.0
2024,Alexander Martín Marquinho Callens Asín,Peru,17,0.0,0.0,6.0,0.0
2024,Álvaro Zamora,Costa Rica,12,0.0,0.0,0.0,
2024,Rodrygo Silva de Goes,Brazil,14,0.0,0.0,2.0,0.0
2024,Moisés Isaac Caicedo Corozo,Ecuador,43,0.0,0.0,9.0,0.0
2024,Federico Santiago Valverde Dipetta,Uruguay,37,0.0,0.0,12.0,0.0
2024,Rodrygo Silva de Goes,Brazil,15,0.0,0.0,2.0,0.0
2024,Gabriel Alonso Suazo Urbina,Chile,51,0.0,0.0,23.0,0.0
2024,Fernando Javier Saucedo Pereyra,Bolivia,25,0.0,0.0,3.0,0.0
2024,Ronald Federico Araújo da Silva,Uruguay,14,0.0,0.0,3.0,0.0
2024,Alisson Ramsés Becker,Brazil,26,0.0,0.0,10.0,0.0
2024,Derek Cornelius,Canada,44,0.0,0.0,20.0,0.0
2024,Rafael Enrique Romo Pérez,Venezuela,16,0.0,0.0,10.0,0.0
2024,Boris Cespedes,Bolivia,39,0.0,0.0,10.0,0.0
2024,Eduard Alexander Bello Gil,Venezuela,17,0.0,0.0,3.0,0.0
2024,Julián Álvarez,Argentina,17,0.0,0.0,3.0,0.0
2024,Darwin Gabriel Núñez Ribeiro,Uruguay,7,0.0,0.0,3.0,0.0
2024,Leandro Daniel Paredes,Argentina,8,0.0,0.0,7.0,0.0
2024,Carlos Uriel Antuna Romero,Mexico,31,0.0,0.0,7.0,0.0
2024,Matías David Espinoza Acosta,Paraguay,24,0.0,0.0,6.0,0.0
2024,Ray Kendry Páez Andrade,Ecuador,20,0.0,0.0,5.0,0.0
2024,Davinson Sánchez Mina,Colombia,59,0.0,0.0,18.0,0.0
2024,Christian Jesús Martinez,Panama,34,0.0,0.0,18.0,0.0
2024,Sergio Fernando Peña Flores,Peru,40,0.0,0.0,11.0,0.0
2024,Miguel Ángel Terceros,Bolivia,31,0.0,0.0,7.0,0.0
2024,Nicolás Alejandro Tagliafico,Argentina,21,0.0,0.0,4.0,0.0
2024,Demarai Gray,Jamaica,10,0.0,0.0,4.0,0.0
2024,Adalid Terrazas Abasto,Bolivia,28,0.0,0.0,7.0,0.0
2024,Haxzel Quirós Cruz,Costa Rica,13,0.0,0.0,2.0,0.0
2024,José Manuel Sagredo Chávez,Bolivia,37,0.0,0.0,15.0,0.0
2024,Adalberto Eliécer Carrasquilla Alcázar,Panama,32,0.0,0.0,13.0,0.0
2024,João Victor Gomes da Silva,Brazil,64,0.0,0.0,11.0,0.0
2024,Igor Lichnovsky Osorio,Chile,63,0.0,0.0,21.0,0.0
2024,Alistair Johnston,Canada,38,0.0,0.0,16.0,0.0
2024,Yeferson Julio Soteldo Martínez,Venezuela,30,0.0,0.0,6.0,0.0
2024,Tyler Adams,United States,32,0.0,0.0,11.0,0.0
2024,Álvaro Zamora,Costa Rica,5,0.0,0.0,0.0,
2024,Fabián Cornelio Balbuena González,Paraguay,46,0.0,0.0,18.0,0.0
2024,Marcos Javier Acuña,Argentina,50,0.0,0.0,6.0,0.0
2024,Mauricio Aníbal Isla Isla,Chile,27,0.0,0.0,13.0,0.0
2024,Ismael Koné,Canada,37,0.0,0.0,16.0,0.0
2024,Jonathan Osorio,Canada,51,0.0,0.0,10.0,0.0
2024,Josimar Alcócer,Costa Rica,7,0.0,0.0,0.0,
2024,Alexis Mac Allister,Argentina,34,0.0,0.0,7.0,0.0
2024,Jefferson Andrés Lerma Solís,Colombia,46,0.0,0.0,10.0,0.0
2024,Damion Lowe,Jamaica,10,0.0,0.0,8.0,0.0
2024,Guilherme Antonio Arana Lopes,Brazil,83,0.0,0.0,10.0,0.0
2024,Moise Bombito,Canada,26,0.0,0.0,6.0,0.0
2024,Danilo Luiz da Silva,Brazil,47,0.0,0.0,12.0,0.0
2024,Marcos Aoás Corrêa,Brazil,65,0.0,0.0,20.0,0.0
2024,José María Giménez de Vargas,Uruguay,18,0.0,0.0,8.0,0.0
2024,Gabriel Arias Arroyo,Chile,30,0.0,0.0,16.0,0.0
2024,Roderick Alonso Miller Molina,Panama,24,0.0,0.0,6.0,0.0
2024,Richard Rios Montoya,Colombia,34,0.0,0.0,7.0,0.0
2024,Federico Santiago Valverde Dipetta,Uruguay,52,0.0,0.0,21.0,0.0
2024,Orbelín Pineda Alvarado,Mexico,7,0.0,0.0,3.0,0.0
2024,Omar Javier Valencia Arauz,Panama,6,0.0,0.0,2.0,0.0
2024,Yeferson Julio Soteldo Martínez,Venezuela,20,0.0,0.0,2.0,0.0
2024,Ali Ahmed,Canada,17,0.0,0.0,5.0,0.0
2024,Erick Antonio Pulgar Farfán,Chile,13,0.0,0.0,4.0,0.0
2024,Cyle Larin,Canada,11,0.0,0.0,2.0,0.0
2024,Jon Mikel Aramburu Mejías,Venezuela,22,0.0,0.0,7.0,0.0
2024,Raphael Dias Belloli,Brazil,31,0.0,0.0,8.0,0.0
2024,Willian Joel Pacho Tenorio,Ecuador,29,0.0,0.0,15.0,0.0
2024,Omar Federico Alderete Fernández,Paraguay,43,0.0,0.0,23.0,0.0
2024,Luis Fernando Haquín Lopez,Bolivia,41,0.0,0.0,11.0,0.0
2024,Daniel Muñoz Mejía,Colombia,24,0.0,0.0,5.0,0.0
2024,Jorge Andrés Carrascal Guardo,Colombia,13,0.0,0.0,7.0,0.0
2024,Francisco Javier Calvo Quesada,Costa Rica,29,0.0,0.0,15.0,0.0
2024,Johan Andrés Mojica Palacio,Colombia,23,0.0,0.0,10.0,0.0
2024,Gerald Taylor,Costa Rica,8,0.0,0.0,1.0,0.0
2024,Alan Steven Franco Palma,Ecuador,21,0.0,0.0,1.0,0.0
2024,Guillermo Alfonso Maripán Loaysa,Chile,38,0.0,0.0,8.0,0.0
2024,Carlos Eccehomo Cuesta Figueroa,Colombia,26,0.0,0.0,9.0,0.0
2024,Alan Steven Franco Palma,Ecuador,29,0.0,0.0,5.0,0.0
2024,Felix Eduardo Torres Caicedo,Ecuador,46,0.0,0.0,16.0,0.0
2024,Daniel Muñoz Mejía,Colombia,21,0.0,0.0,7.0,0.0
2024,Jefferson Brenes Rojas,Costa Rica,19,0.0,0.0,4.0,0.0
2024,Luis Fernando Díaz Marulanda,Colombia,15,0.0,0.0,4.0,0.0
2024,Ramón Sosa Acosta,Paraguay,40,0.0,0.0,5.0,0.0
2024,Jefferson Brenes Rojas,Costa Rica,24,0.0,0.0,3.0,0.0
2024,Yeferson Julio Soteldo Martínez,Venezuela,19,0.0,0.0,8.0,0.0
2024,Jacob Shaffelburg,Canada,7,0.0,0.0,1.0,0.0
2024,Alexander Martín Marquinho Callens Asín,Peru,37,0.0,0.0,10.0,0.0
2024,Giovanni Reyna,United States,8,0.0,0.0,4.0,0.0
2024,César Rodolfo Blackman Camarena,Panama,13,0.0,0.0,3.0,0.0
2024,Orbelín Pineda Alvarado,Mexico,14,0.0,0.0,4.0,0.0
2024,Luis Francisco Romo Barrón,Mexico,51,0.0,0.0,20.0,0.0
2024,Igor Lichnovsky Osorio,Chile,43,0.0,0.0,13.0,0.0
2024,Darwin Gabriel Núñez Ribeiro,Uruguay,16,0.0,0.0,6.0,0.0
2024,Gerardo Daniel Arteaga Zamora,Mexico,33,0.0,0.0,13.0,0.0
2024,Lucas Tolentino Coelho de Lima,Brazil,14,0.0,0.0,3.0,0.0
2024,Jacob Shaffelburg,Canada,6,0.0,0.0,1.0,0.0
2024,Jonathan David,Canada,8,0.0,0.0,1.0,0.0
2024,Luka Lochoshvili,Georgia,5,0.0,0.0,0.0,
2024,Ben Brereton Díaz,Chile,5,0.0,0.0,2.0,0.0
2024,Luis Fernando Díaz Marulanda,Colombia,24,0.0,0.0,2.0,0.0
2024,Alistair Johnston,Canada,32,0.0,0.0,14.0,0.0
2024,Carlos Eccehomo Cuesta Figueroa,Colombia,52,0.0,0.0,14.0,0.0
2024,Alex Adrián Arce Barrios,Paraguay,14,0.0,0.0,1.0,0.0
2024,Giovanni Reyna,United States,35,0.0,0.0,12.0,0.0
2024,Joel Nathaniel Campbell Samuels,Costa Rica,22,0.0,0.0,1.0,0.0
2024,João Lucas de Souza Cardoso,United States,17,0.0,0.0,5.0,0.0
2024,Claudio Andrés Bravo Muñoz,Chile,31,0.0,0.0,19.0,0.0
2024,Ramiro Vaca Ponce,Bolivia,29,0.0,0.0,5.0,0.0
2024,Carlos Miguel Harvey Cesneros,Panama,43,0.0,0.0,12.0,0.0
2024,Enzo Fernandez,Argentina,41,0.0,0.0,7.0,0.0
2024,José Manuel Sagredo Chávez,Bolivia,39,0.0,0.0,10.0,0.0
2024,Exequiel Alejandro Palacios,Argentina,62,0.0,0.0,13.0,0.0
2024,Nicolás Iván González,Argentina,37,0.0,0.0,7.0,0.0
2024,Michael Amir Murillo Bermudez,Panama,31,0.0,0.0,9.0,0.0
2024,José Andrés Martínez Torres,Venezuela,24,0.0,0.0,10.0,0.0
2024,Camilo Andrés Vargas Gil,Colombia,20,0.0,0.0,10.0,0.0
2024,Tomás Eduardo Rincón Hernández,Venezuela,22,0.0,0.0,4.0,0.0
2024,Jonathan Osorio,Canada,20,0.0,0.0,3.0,0.0
2024,Marcos Johan López Lanfranco,Peru,23,0.0,0.0,11.0,0.0
2024,Nahuel Molina Lucero,Argentina,41,0.0,0.0,3.0,0.0
2024,Folarin Balogun,United States,9,0.0,0.0,0.0,
2024,Miguel Ángel Terceros,Bolivia,16,0.0,0.0,3.0,0.0
2024,Diego Nicolás De La Cruz Arcosa,Uruguay,39,0.0,0.0,11.0,0.0
2024,Raphael Dias Belloli,Brazil,23,0.0,0.0,6.0,0.0
2024,Angelo Smit Preciado Quiñónez,Ecuador,23,0.0,0.0,8.0,0.0
2024,Ronald Federico Araújo da Silva,Uruguay,30,0.0,0.0,8.0,0.0
2024,Mauricio Aníbal Isla Isla,Chile,64,0.0,0.0,24.0,0.0
2024,Ángel Fabián Di María Hernández,Argentina,19,0.0,0.0,6.0,0.0
2024,Nicolás Esteban Fernández Muñoz,Chile,5,0.0,0.0,0.0,
2024,Damián Emiliano Martínez,Argentina,39,0.0,0.0,17.0,0.0
2024,Martin Dúbravka,Slovakia,11,0.0,0.0,8.0,0.0
2024,Jonathan David,Canada,22,0.0,0.0,9.0,0.0
2024,Julián Álvarez,Argentina,9,0.0,0.0,0.0,
2024,Orbelín Pineda Alvarado,Mexico,36,0.0,0.0,10.0,0.0
2024,Jonathan David,Canada,29,0.0,0.0,9.0,0.0
2024,Matías Nicolás Viña Susperreguy,Uruguay,49,0.0,0.0,16.0,0.0
2024,Rodrigo Bentancur Colmán,Uruguay,13,0.0,0.0,4.0,0.0
2024,Erick Javier Davis Grajales,Panama,24,0.0,0.0,11.0,0.0
2024,Kasey Palmer,Jamaica,27,0.0,0.0,6.0,0.0
2024,Bruno Guimarães Rodriguez Moura,Brazil,43,0.0,0.0,7.0,0.0
2024,Ángel Rodrigo Romero Villamayor,Paraguay,11,0.0,0.0,4.0,0.0
2024,Nahuel Molina Lucero,Argentina,31,0.0,0.0,5.0,0.0
2024,Danilo Luiz da Silva,Brazil,40,0.0,0.0,18.0,0.0
2024,Carlos Augusto Zambrano Ochandarte,Peru,15,0.0,0.0,5.0,0.0
2024,Miguel Ángel Almirón Rejala,Paraguay,9,0.0,0.0,2.0,0.0
2024,Jorge Andrés Carrascal Guardo,Colombia,11,0.0,0.0,5.0,0.0
2024,Nicolás Iván González,Argentina,14,0.0,0.0,1.0,0.0
2024,Vinícius José Paixão de Oliveira Júnior,Brazil,21,0.0,0.0,3.0,0.0
2024,Edgardo Isaac Fariña Wynter,Panama,39,0.0,0.0,17.0,0.0
2024,Nahitan Michel Nández Acosta,Uruguay,39,0.0,0.0,12.0,0.0
