match_id,team,zone,defensive_actions
69329,Sevilla,Defensive Third,62
69329,Sevilla,Middle Third,8
69330,Athletic Club,Attacking Third,2
69330,Athletic Club,Defensive Third,42
69330,Athletic Club,Middle Third,20
69330,Barcelona,Attacking Third,4
69330,Barcelona,Defensive Third,24
69330,Barcelona,Middle Third,7
69331,Barcelona,Attacking Third,3
69331,Barcelona,Defensive Third,15
69331,Barcelona,Middle Third,4
69331,Real Zaragoza,Attacking Third,4
69331,Real Zaragoza,Defensive Third,50
69331,Real Zaragoza,Middle Third,4
69332,Barcelona,Attacking Third,5
69332,Barcelona,Defensive Third,22
69332,Barcelona,Middle Third,16
69332,Rayo Vallecano,Attacking Third,2
69332,Rayo Vallecano,Defensive Third,34
69332,Rayo Vallecano,Middle Third,29
69333,Barcelona,Attacking Third,5
69333,Barcelona,Defensive Third,21
69333,Barcelona,Middle Third,8
69333,Levante UD,Attacking Third,3
69333,Levante UD,Defensive Third,33
69333,Levante UD,Middle Third,7
69334,Barcelona,Attacking Third,2
69334,Barcelona,Defensive Third,38
69334,Barcelona,Middle Third,11
69334,Real Madrid,Attacking Third,6
69334,Real Madrid,Defensive Third,30
69334,Real Madrid,Middle Third,21
69335,Barcelona,Attacking Third,9
69335,Barcelona,Defensive Third,33
69335,Barcelona,Middle Third,20
69335,Málaga,Attacking Third,3
69335,Málaga,Defensive Third,37
69335,Málaga,Middle Third,10
69336,Barcelona,Attacking Third,9
69336,Barcelona,Defensive Third,26
69336,Barcelona,Middle Third,15
69336,Osasuna,Attacking Third,5
69336,Osasuna,Defensive Third,82
69336,Osasuna,Middle Third,17
69337,Atlético Madrid,Attacking Third,3
69337,Atlético Madrid,Defensive Third,27
69337,Atlético Madrid,Middle Third,12
69337,Barcelona,Attacking Third,4
69337,Barcelona,Defensive Third,33
69337,Barcelona,Middle Third,9
69338,Barcelona,Attacking Third,10
69338,Barcelona,Defensive Third,25
69338,Barcelona,Middle Third,12
69338,Villarreal,Attacking Third,12
69338,Villarreal,Defensive Third,42
69338,Villarreal,Middle Third,21
69340,Barcelona,Attacking Third,5
69340,Barcelona,Defensive Third,23
69340,Barcelona,Middle Third,16
69340,Málaga,Attacking Third,2
69340,Málaga,Defensive Third,31
69340,Málaga,Middle Third,10
69343,Barcelona,Attacking Third,4
69343,Barcelona,Defensive Third,18
69343,Barcelona,Middle Third,10
69343,Getafe,Defensive Third,60
69343,Getafe,Middle Third,4
70219,Barcelona,Attacking Third,1
70219,Barcelona,Defensive Third,36
70219,Barcelona,Middle Third,17
70219,Real Zaragoza,Attacking Third,3
70219,Real Zaragoza,Defensive Third,47
70219,Real Zaragoza,Middle Third,12
70220,Barcelona,Attacking Third,2
70220,Barcelona,Defensive Third,24
70220,Barcelona,Middle Third,9
70220,Osasuna,Attacking Third,6
70220,Osasuna,Defensive Third,33
70220,Osasuna,Middle Third,9
70221,Barcelona,Attacking Third,3
70221,Barcelona,Defensive Third,24
70221,Barcelona,Middle Third,8
70221,Levante UD,Defensive Third,51
70221,Levante UD,Middle Third,5
70223,Barcelona,Attacking Third,4
70223,Barcelona,Defensive Third,33
70223,Barcelona,Middle Third,14
70223,Valencia,Attacking Third,9
70223,Valencia,Defensive Third,25
70223,Valencia,Middle Third,26
70224,Barcelona,Attacking Third,3
70224,Barcelona,Defensive Third,25
70224,Barcelona,Middle Third,18
70224,Rayo Vallecano,Attacking Third,4
70224,Rayo Vallecano,Defensive Third,45
70224,Rayo Vallecano,Middle Third,23
70225,Barcelona,Attacking Third,7
70225,Barcelona,Defensive Third,13
70225,Barcelona,Middle Third,13
70225,Granada,Defensive Third,35
70225,Granada,Middle Third,15
70256,Barcelona,Attacking Third,2
70256,Barcelona,Defensive Third,24
70256,Barcelona,Middle Third,9
70256,Celta Vigo,Attacking Third,2
70256,Celta Vigo,Defensive Third,51
70256,Celta Vigo,Middle Third,9
70259,Barcelona,Attacking Third,3
70259,Barcelona,Defensive Third,22
70259,Barcelona,Middle Third,24
70259,Real Sociedad,Attacking Third,1
70259,Real Sociedad,Defensive Third,32
70259,Real Sociedad,Middle Third,4
70260,Barcelona,Attacking Third,7
70260,Barcelona,Defensive Third,17
70260,Barcelona,Middle Third,13
70260,Osasuna,Attacking Third,6
70260,Osasuna,Defensive Third,39
70260,Osasuna,Middle Third,15
70262,Barcelona,Attacking Third,3
70262,Barcelona,Defensive Third,42
70262,Barcelona,Middle Third,7
70262,Osasuna,Attacking Third,8
70262,Osasuna,Defensive Third,35
70262,Osasuna,Middle Third,19
70263,Athletic Club,Defensive Third,25
70263,Athletic Club,Middle Third,10
70263,Barcelona,Attacking Third,3
70263,Barcelona,Defensive Third,17
70263,Barcelona,Middle Third,12
70264,Barcelona,Attacking Third,8
70264,Barcelona,Defensive Third,23
70264,Barcelona,Middle Third,8
70264,Getafe,Attacking Third,3
70264,Getafe,Defensive Third,64
70264,Getafe,Middle Third,11
70270,Barcelona,Attacking Third,7
70270,Barcelona,Defensive Third,19
70270,Barcelona,Middle Third,8
70270,Granada,Defensive Third,61
70270,Granada,Middle Third,4
70271,Barcelona,Attacking Third,4
70271,Barcelona,Defensive Third,18
70271,Barcelona,Middle Third,13
70271,Sevilla,Attacking Third,2
70271,Sevilla,Defensive Third,54
70271,Sevilla,Middle Third,9
70272,Barcelona,Attacking Third,2
70272,Barcelona,Defensive Third,29
70272,Barcelona,Middle Third,5
70272,Real Madrid,Attacking Third,5
70272,Real Madrid,Defensive Third,21
70272,Real Madrid,Middle Third,22
70273,Athletic Club,Attacking Third,3
70273,Athletic Club,Defensive Third,47
70273,Athletic Club,Middle Third,13
70273,Barcelona,Attacking Third,6
70273,Barcelona,Defensive Third,15
70273,Barcelona,Middle Third,3
70275,Barcelona,Attacking Third,2
70275,Barcelona,Defensive Third,17
70275,Barcelona,Middle Third,5
70275,Sevilla,Attacking Third,3
70275,Sevilla,Defensive Third,59
70275,Sevilla,Middle Third,13
70276,Barcelona,Attacking Third,2
70276,Barcelona,Defensive Third,31
70276,Barcelona,Middle Third,15
70276,Rayo Vallecano,Attacking Third,10
70276,Rayo Vallecano,Defensive Third,27
70276,Rayo Vallecano,Middle Third,27
70277,Barcelona,Attacking Third,3
70277,Barcelona,Defensive Third,19
70277,Barcelona,Middle Third,9
70277,Levante UD,Attacking Third,2
70277,Levante UD,Defensive Third,36
70277,Levante UD,Middle Third,5
70280,Barcelona,Attacking Third,3
70280,Barcelona,Defensive Third,18
70280,Barcelona,Middle Third,10
70280,Levante UD,Attacking Third,3
70280,Levante UD,Defensive Third,36
70280,Levante UD,Middle Third,11
70281,Barcelona,Attacking Third,3
70281,Barcelona,Defensive Third,12
70281,Barcelona,Middle Third,8
70281,Real Betis,Attacking Third,2
70281,Real Betis,Defensive Third,37
70281,Real Betis,Middle Third,13
70282,Barcelona,Attacking Third,3
70282,Barcelona,Defensive Third,33
70282,Barcelona,Middle Third,10
70282,Valencia,Attacking Third,4
70282,Valencia,Defensive Third,35
70282,Valencia,Middle Third,9
70283,Barcelona,Attacking Third,3
70283,Barcelona,Defensive Third,23
70283,Barcelona,Middle Third,5
70283,Espanyol,Attacking Third,3
70283,Espanyol,Defensive Third,48
70283,Espanyol,Middle Third,10
70284,Atlético Madrid,Attacking Third,3
70284,Atlético Madrid,Defensive Third,20
70284,Atlético Madrid,Middle Third,14
70284,Barcelona,Attacking Third,4
70284,Barcelona,Defensive Third,33
70284,Barcelona,Middle Third,12
70286,Barcelona,Attacking Third,3
70286,Barcelona,Defensive Third,28
70286,Barcelona,Middle Third,11
70286,Valencia,Defensive Third,36
70286,Valencia,Middle Third,8
70287,Barcelona,Attacking Third,1
70287,Barcelona,Defensive Third,35
70287,Barcelona,Middle Third,10
70287,Real Sociedad,Attacking Third,6
70287,Real Sociedad,Defensive Third,32
70287,Real Sociedad,Middle Third,17
70288,Barcelona,Attacking Third,6
70288,Barcelona,Defensive Third,34
70288,Barcelona,Middle Third,12
70288,Levante UD,Attacking Third,5
70288,Levante UD,Defensive Third,69
70288,Levante UD,Middle Third,6
70289,Barcelona,Attacking Third,6
70289,Barcelona,Defensive Third,12
70289,Barcelona,Middle Third,11
70289,Villarreal,Attacking Third,6
70289,Villarreal,Defensive Third,65
70289,Villarreal,Middle Third,6
70291,Barcelona,Attacking Third,4
70291,Barcelona,Defensive Third,17
70291,Barcelona,Middle Third,18
70291,Málaga,Attacking Third,3
70291,Málaga,Defensive Third,55
70291,Málaga,Middle Third,15
70292,Barcelona,Attacking Third,3
70292,Barcelona,Defensive Third,27
70292,Barcelona,Middle Third,6
70292,Getafe,Attacking Third,2
70292,Getafe,Defensive Third,31
70292,Getafe,Middle Third,12
70293,Barcelona,Attacking Third,3
70293,Barcelona,Defensive Third,35
70293,Barcelona,Middle Third,16
70293,Real Madrid,Attacking Third,1
70293,Real Madrid,Defensive Third,40
70293,Real Madrid,Middle Third,24
70294,Barcelona,Attacking Third,4
70294,Barcelona,Defensive Third,32
70294,Barcelona,Middle Third,20
70294,Granada,Attacking Third,7
70294,Granada,Defensive Third,26
70294,Granada,Middle Third,10
70295,Barcelona,Attacking Third,4
70295,Barcelona,Defensive Third,30
70295,Barcelona,Middle Third,15
70295,Real Betis,Attacking Third,3
70295,Real Betis,Defensive Third,27
70295,Real Betis,Middle Third,10
70296,Atlético Madrid,Attacking Third,1
70296,Atlético Madrid,Defensive Third,50
70296,Atlético Madrid,Middle Third,12
70296,Barcelona,Attacking Third,5
70296,Barcelona,Defensive Third,20
70296,Barcelona,Middle Third,13
70297,Barcelona,Attacking Third,6
70297,Barcelona,Defensive Third,14
70297,Barcelona,Middle Third,11
70297,Getafe,Attacking Third,4
70297,Getafe,Defensive Third,49
70297,Getafe,Middle Third,16
70298,Barcelona,Defensive Third,29
70298,Barcelona,Middle Third,21
70298,Valencia,Attacking Third,3
70298,Valencia,Defensive Third,34
70298,Valencia,Middle Third,5
70300,Barcelona,Attacking Third,5
70300,Barcelona,Defensive Third,22
70300,Barcelona,Middle Third,5
70300,Real Madrid,Attacking Third,7
70300,Real Madrid,Defensive Third,32
70300,Real Madrid,Middle Third,5
70301,Barcelona,Attacking Third,6
70301,Barcelona,Defensive Third,23
70301,Barcelona,Middle Third,12
70301,Sevilla,Attacking Third,3
70301,Sevilla,Defensive Third,32
70301,Sevilla,Middle Third,10
70302,Barcelona,Attacking Third,2
70302,Barcelona,Defensive Third,30
70302,Barcelona,Middle Third,12
70302,Rayo Vallecano,Attacking Third,5
70302,Rayo Vallecano,Defensive Third,32
70302,Rayo Vallecano,Middle Third,15
70303,Atlético Madrid,Attacking Third,2
70303,Atlético Madrid,Defensive Third,39
70303,Atlético Madrid,Middle Third,13
70303,Barcelona,Attacking Third,6
70303,Barcelona,Defensive Third,26
70303,Barcelona,Middle Third,7
70304,Barcelona,Attacking Third,1
70304,Barcelona,Defensive Third,30
70304,Barcelona,Middle Third,10
70304,RC Deportivo La Coruña,Attacking Third,3
70304,RC Deportivo La Coruña,Defensive Third,15
70304,RC Deportivo La Coruña,Middle Third,7
70305,Barcelona,Attacking Third,4
70305,Barcelona,Defensive Third,22
70305,Barcelona,Middle Third,22
70305,RC Deportivo La Coruña,Attacking Third,3
70305,RC Deportivo La Coruña,Defensive Third,34
70305,RC Deportivo La Coruña,Middle Third,10
70306,Barcelona,Attacking Third,2
70306,Barcelona,Defensive Third,36
70306,Barcelona,Middle Third,8
70306,Espanyol,Attacking Third,4
70306,Espanyol,Defensive Third,37
70306,Espanyol,Middle Third,19
70307,Barcelona,Attacking Third,4
70307,Barcelona,Defensive Third,32
70307,Barcelona,Middle Third,20
70307,Rayo Vallecano,Attacking Third,8
70307,Rayo Vallecano,Defensive Third,43
70307,Rayo Vallecano,Middle Third,15
70308,Barcelona,Attacking Third,7
70308,Barcelona,Defensive Third,18
70308,Barcelona,Middle Third,7
70308,Celta Vigo,Attacking Third,2
70308,Celta Vigo,Defensive Third,33
70308,Celta Vigo,Middle Third,7
70309,Barcelona,Defensive Third,27
70309,Barcelona,Middle Third,9
70309,Real Zaragoza,Attacking Third,3
70309,Real Zaragoza,Defensive Third,29
70309,Real Zaragoza,Middle Third,9
265830,Atlético Madrid,Attacking Third,8
265830,Atlético Madrid,Defensive Third,34
265830,Atlético Madrid,Middle Third,8
265830,Barcelona,Attacking Third,3
265830,Barcelona,Defensive Third,23
265830,Barcelona,Middle Third,7
265835,Barcelona,Attacking Third,3
265835,Barcelona,Defensive Third,23
265835,Barcelona,Middle Third,9
265835,Sevilla,Attacking Third,2
265835,Sevilla,Defensive Third,47
265835,Sevilla,Middle Third,7
265837,Barcelona,Attacking Third,6
265837,Barcelona,Defensive Third,32
265837,Barcelona,Middle Third,22
265837,Real Sociedad,Attacking Third,5
265837,Real Sociedad,Defensive Third,47
265837,Real Sociedad,Middle Third,14
265839,Barcelona,Attacking Third,6
265839,Barcelona,Defensive Third,23
265839,Barcelona,Middle Third,8
265839,Sevilla,Attacking Third,2
265839,Sevilla,Defensive Third,33
265839,Sevilla,Middle Third,8
265857,Barcelona,Attacking Third,2
265857,Barcelona,Defensive Third,28
265857,Barcelona,Middle Third,9
265857,Real Madrid,Attacking Third,6
265857,Real Madrid,Defensive Third,33
265857,Real Madrid,Middle Third,17
265866,Barcelona,Attacking Third,4
265866,Barcelona,Defensive Third,26
265866,Barcelona,Middle Third,14
265866,Córdoba CF,Attacking Third,2
265866,Córdoba CF,Defensive Third,60
265866,Córdoba CF,Middle Third,6
265894,Barcelona,Attacking Third,7
265894,Barcelona,Defensive Third,45
265894,Barcelona,Middle Third,22
265894,Málaga,Attacking Third,6
265894,Málaga,Defensive Third,37
265894,Málaga,Middle Third,20
265896,Barcelona,Attacking Third,4
265896,Barcelona,Defensive Third,15
265896,Barcelona,Middle Third,18
265896,Eibar,Attacking Third,4
265896,Eibar,Defensive Third,58
265896,Eibar,Middle Third,13
265918,Barcelona,Attacking Third,6
265918,Barcelona,Defensive Third,24
265918,Barcelona,Middle Third,19
265918,Rayo Vallecano,Attacking Third,3
265918,Rayo Vallecano,Defensive Third,45
265918,Rayo Vallecano,Middle Third,12
265944,Barcelona,Attacking Third,5
265944,Barcelona,Defensive Third,22
265944,Barcelona,Middle Third,8
265944,Sporting Gijón,Attacking Third,1
265944,Sporting Gijón,Defensive Third,37
265944,Sporting Gijón,Middle Third,11
265952,Barcelona,Attacking Third,4
265952,Barcelona,Defensive Third,13
265952,Barcelona,Middle Third,7
265952,Sporting Gijón,Attacking Third,1
265952,Sporting Gijón,Defensive Third,49
265952,Sporting Gijón,Middle Third,9
265958,Barcelona,Attacking Third,6
265958,Barcelona,Defensive Third,9
265958,Barcelona,Middle Third,17
265958,Espanyol,Attacking Third,1
265958,Espanyol,Defensive Third,43
265958,Espanyol,Middle Third,10
265963,Barcelona,Attacking Third,6
265963,Barcelona,Defensive Third,20
265963,Barcelona,Middle Third,6
265963,Getafe,Attacking Third,1
265963,Getafe,Defensive Third,37
265963,Getafe,Middle Third,7
266015,Barcelona,Attacking Third,6
266015,Barcelona,Defensive Third,24
266015,Barcelona,Middle Third,25
266015,Real Valladolid,Attacking Third,3
266015,Real Valladolid,Defensive Third,37
266015,Real Valladolid,Middle Third,28
266033,Barcelona,Attacking Third,1
266033,Barcelona,Defensive Third,23
266033,Barcelona,Middle Third,15
266033,Valencia,Attacking Third,4
266033,Valencia,Defensive Third,42
266033,Valencia,Middle Third,13
266045,Barcelona,Attacking Third,3
266045,Barcelona,Defensive Third,22
266045,Barcelona,Middle Third,11
266045,Real Sociedad,Attacking Third,3
266045,Real Sociedad,Defensive Third,49
266045,Real Sociedad,Middle Third,6
266056,Barcelona,Attacking Third,5
266056,Barcelona,Defensive Third,37
266056,Barcelona,Middle Third,20
266056,Eibar,Attacking Third,8
266056,Eibar,Defensive Third,27
266056,Eibar,Middle Third,14
266066,Almería,Attacking Third,4
266066,Almería,Defensive Third,49
266066,Almería,Middle Third,4
266066,Barcelona,Attacking Third,5
266066,Barcelona,Defensive Third,11
266066,Barcelona,Middle Third,12
266074,Barcelona,Attacking Third,7
266074,Barcelona,Defensive Third,9
266074,Barcelona,Middle Third,7
266074,Osasuna,Attacking Third,6
266074,Osasuna,Defensive Third,39
266074,Osasuna,Middle Third,8
266106,Barcelona,Attacking Third,2
266106,Barcelona,Defensive Third,21
266106,Barcelona,Middle Third,8
266106,Villarreal,Attacking Third,3
266106,Villarreal,Defensive Third,36
266106,Villarreal,Middle Third,13
266117,Barcelona,Attacking Third,8
266117,Barcelona,Defensive Third,16
266117,Barcelona,Middle Third,9
266117,Granada,Attacking Third,3
266117,Granada,Defensive Third,57
266117,Granada,Middle Third,3
266142,Barcelona,Attacking Third,2
266142,Barcelona,Defensive Third,29
266142,Barcelona,Middle Third,17
266142,Sevilla,Attacking Third,2
266142,Sevilla,Defensive Third,25
266142,Sevilla,Middle Third,18
266148,Barcelona,Attacking Third,6
266148,Barcelona,Defensive Third,15
266148,Barcelona,Middle Third,17
266148,Málaga,Attacking Third,4
266148,Málaga,Defensive Third,69
266148,Málaga,Middle Third,5
266149,Athletic Club,Attacking Third,3
266149,Athletic Club,Defensive Third,50
266149,Athletic Club,Middle Third,14
266149,Barcelona,Attacking Third,6
266149,Barcelona,Defensive Third,24
266149,Barcelona,Middle Third,12
266160,Barcelona,Attacking Third,1
266160,Barcelona,Defensive Third,46
266160,Barcelona,Middle Third,16
266160,Levante UD,Attacking Third,4
266160,Levante UD,Defensive Third,44
266160,Levante UD,Middle Third,10
266166,Atlético Madrid,Attacking Third,2
266166,Atlético Madrid,Defensive Third,42
266166,Atlético Madrid,Middle Third,12
266166,Barcelona,Attacking Third,3
266166,Barcelona,Defensive Third,18
266166,Barcelona,Middle Third,6
266191,Barcelona,Attacking Third,3
266191,Barcelona,Defensive Third,44
266191,Barcelona,Middle Third,12
266191,Real Sociedad,Attacking Third,6
266191,Real Sociedad,Defensive Third,37
266191,Real Sociedad,Middle Third,23
266201,Barcelona,Attacking Third,6
266201,Barcelona,Defensive Third,22
266201,Barcelona,Middle Third,9
266201,Elche,Attacking Third,3
266201,Elche,Defensive Third,63
266201,Elche,Middle Third,9
266230,Barcelona,Attacking Third,3
266230,Barcelona,Defensive Third,19
266230,Barcelona,Middle Third,15
266230,RC Deportivo La Coruña,Attacking Third,1
266230,RC Deportivo La Coruña,Defensive Third,48
266230,RC Deportivo La Coruña,Middle Third,9
266236,Athletic Club,Attacking Third,7
266236,Athletic Club,Defensive Third,41
266236,Athletic Club,Middle Third,21
266236,Barcelona,Attacking Third,1
266236,Barcelona,Defensive Third,38
266236,Barcelona,Middle Third,19
266240,Barcelona,Attacking Third,5
266240,Barcelona,Defensive Third,32
