match_id,team,total_actions,final_third_actions,field_tilt_pct
68366,Barcelona,1054,245,23.24
69137,France Women's,883,260,29.45
69137,Brazil Women's,866,126,14.55
69138,Barcelona,1306,339,25.96
69138,Sporting Gijón,546,76,13.92
69139,Barcelona,1004,312,31.08
69139,Espanyol,588,84,14.29
69141,Barcelona,1266,279,22.04
69141,Valencia,937,181,19.32
69142,Barcelona,1357,378,27.86
69142,Málaga,676,104,15.38
69143,Barcelona,1415,345,24.38
69143,Real Zaragoza,649,112,17.26
69144,Atlético Madrid,795,176,22.14
69144,Barcelona,1184,219,18.5
69145,Valencia,725,160,22.07
69145,Barcelona,1350,224,16.59
69146,Sevilla,716,168,23.46
69146,Barcelona,1041,229,22.0
69147,Barcelona,1308,607,46.41
69147,CD Numancia de Soria,478,110,23.01
69148,Barcelona,1037,229,22.08
69148,Sevilla,649,98,15.1
69149,Barcelona,1107,257,23.22
69149,Valencia,847,155,18.3
69151,Levante UD,652,176,26.99
69151,Barcelona,1137,164,14.42
69153,Albacete,702,200,28.49
69153,Barcelona,857,173,20.19
69154,Racing Santander,536,128,23.88
69154,Barcelona,1233,288,23.36
69155,Villarreal,765,176,23.01
69155,Barcelona,1179,248,21.03
69156,Levante UD,502,116,23.11
69156,Barcelona,1175,197,16.77
69157,Getafe,777,195,25.1
69157,Barcelona,737,172,23.34
69158,Almería,701,137,19.54
69158,Barcelona,1146,204,17.8
69159,Barcelona,1355,454,33.51
69159,Mallorca,593,88,14.84
69160,Barcelona,1039,240,23.1
69160,Real Sociedad,696,145,20.83
69161,United States Women's,862,238,27.61
69161,Spain Women's,682,151,22.14
69162,Barcelona,1108,279,25.18
69162,Real Betis,605,92,15.21
69163,Canada Women's,1053,259,24.6
69163,Sweden Women's,693,164,23.67
69164,Barcelona,1158,350,30.22
69164,Málaga,458,90,19.65
69165,Barcelona,1214,385,31.71
69165,Espanyol,462,81,17.53
69166,Barcelona,1315,378,28.75
69166,Real Betis,634,109,17.19
69169,Barcelona,1417,318,22.44
69169,Athletic Club,620,133,21.45
69170,Barcelona,1387,350,25.23
69170,RC Deportivo La Coruña,659,165,25.04
69171,Barcelona,1194,320,26.8
69171,Sevilla,651,130,19.97
69172,Real Betis,631,191,30.27
69172,Barcelona,905,206,22.76
69173,Racing Santander,658,166,25.23
69173,Barcelona,1248,236,18.91
69174,RC Deportivo La Coruña,698,181,25.93
69174,Barcelona,1013,194,19.15
69175,RC Deportivo La Coruña,609,166,27.26
69175,Barcelona,1174,263,22.4
69176,Atlético Madrid,704,166,23.58
69176,Barcelona,1107,241,21.77
69177,Barcelona,1492,444,29.76
69177,Almería,569,112,19.68
69178,Getafe,662,187,28.25
69178,Barcelona,1075,200,18.6
69179,Real Zaragoza,860,216,25.12
69179,Barcelona,1074,219,20.39
69180,Racing Santander,487,136,27.93
69180,Barcelona,1346,304,22.59
69181,Athletic Club,815,200,24.54
69181,Barcelona,1137,183,16.09
69182,Real Zaragoza,753,161,21.38
69182,Barcelona,1085,211,19.45
69183,Barcelona,1076,348,32.34
69183,RC Deportivo La Coruña,614,135,21.99
69184,Barcelona,1427,361,25.3
69184,Recreativo Huelva,507,92,18.15
69185,Atlético Madrid,795,190,23.9
69185,Barcelona,989,165,16.68
69186,Real Murcia CF,745,208,27.92
69186,Barcelona,1263,262,20.74
69187,Barcelona,1103,306,27.74
69187,Osasuna,524,131,25.0
69188,Netherlands Women's,1167,277,23.74
69188,Japan Women's,1012,142,14.03
69189,Barcelona,1266,400,31.6
69189,CD Numancia de Soria,432,75,17.36
69191,China PR Women's,1084,380,35.06
69191,Italy Women's,655,142,21.68
69195,Barcelona,1232,490,39.77
69195,Real Betis,416,107,25.72
69199,England Women's,956,244,25.52
69199,Norway Women's,898,171,19.04
69202,France Women's,959,267,27.84
69202,United States Women's,599,92,15.36
69205,Netherlands Women's,973,366,37.62
69205,Italy Women's,567,96,16.93
69207,Barcelona,1165,370,31.76
69207,Real Betis,671,139,20.72
69208,Germany Women's,1080,253,23.43
69208,Sweden Women's,609,97,15.93
69209,Barcelona,1347,240,17.82
69209,Racing Santander,546,74,13.55
69210,Real Valladolid,652,150,23.01
69210,Barcelona,1344,193,14.36
69211,Barcelona,991,469,47.33
69211,Espanyol,444,55,12.39
69212,Barcelona,1180,299,25.34
69212,Atlético Madrid,729,138,18.93
69213,Espanyol,582,144,24.74
69213,Barcelona,1147,267,23.28
69214,Xerez,520,120,23.08
69214,Barcelona,1295,279,21.54
69215,Barcelona,1455,470,32.3
69215,Racing Santander,429,80,18.65
69216,Barcelona,1203,248,20.62
69216,Athletic Club,563,73,12.97
69217,Barcelona,1125,354,31.47
69217,Villarreal,795,157,19.75
69218,Barcelona,1404,493,35.11
69218,RC Deportivo La Coruña,537,90,16.76
69219,Tenerife,598,178,29.77
69219,Barcelona,1154,177,15.34
69220,Sporting Gijón,539,130,24.12
69220,Barcelona,1511,359,23.76
69221,Barcelona,1606,442,27.52
69221,RC Deportivo La Coruña,519,100,19.27
69222,Barcelona,1187,416,35.05
69222,Recreativo Huelva,598,109,18.23
69223,Barcelona,1363,336,24.65
69223,Getafe,628,86,13.69
69224,Barcelona,1193,352,29.51
69224,Valencia,776,157,20.23
69225,Barcelona,1102,349,31.67
69225,Real Madrid,535,90,16.82
69226,Barcelona,1467,569,38.79
69226,Almería,589,107,18.17
69227,Real Zaragoza,680,140,20.59
69227,Barcelona,1064,212,19.92
69228,Barcelona,1101,306,27.79
69228,Villarreal,826,185,22.4
69229,Getafe,791,155,19.6
69229,Barcelona,1051,204,19.41
69230,Barcelona,1295,434,33.51
69230,Osasuna,611,104,17.02
69231,Barcelona,1449,418,28.85
69231,Sporting Gijón,490,65,13.27
69232,Barcelona,1289,407,31.57
69232,Almería,627,169,26.95
69233,Barcelona,1323,285,21.54
69233,Racing Santander,643,87,13.53
69234,Barcelona,1590,335,21.07
69234,Espanyol,677,106,15.66
69235,Málaga,519,148,28.52
69235,Barcelona,663,189,28.51
69236,Barcelona,1313,589,44.86
69236,Mallorca,452,107,23.67
69237,Atlético Madrid,690,236,34.2
69237,Barcelona,1215,269,22.14
69238,Barcelona,1465,534,36.45
69238,Málaga,483,122,25.26
69239,Barcelona,1217,334,27.44
69239,Sevilla,624,106,16.99
69240,Barcelona,972,231,23.77
69240,Getafe,972,198,20.37
69241,Barcelona,1630,390,23.93
69241,Tenerife,414,88,21.26
69242,Barcelona,1339,319,23.82
69242,Real Valladolid,548,77,14.05
69243,Barcelona,1431,402,28.09
69243,Sevilla,512,130,25.39
69244,Barcelona,1343,310,23.08
69244,Villarreal,770,158,20.52
69245,Real Madrid,481,145,30.15
69245,Barcelona,1598,201,12.58
69246,Real Sociedad,362,118,32.6
69246,Barcelona,1612,224,13.9
69247,Barcelona,1350,297,22.0
69247,Athletic Club,734,158,21.53
69248,Barcelona,1632,572,35.05
69248,Sporting Gijón,426,111,26.06
69249,Barcelona,1179,264,22.39
69249,Real Madrid,799,140,17.52
69250,Mallorca,503,135,26.84
69250,Barcelona,1139,246,21.6
69251,Barcelona,1004,358,35.66
69251,Valencia,553,131,23.69
69252,Valencia,719,203,28.23
69252,Barcelona,1161,290,24.98
69253,Barcelona,1774,267,15.05
69253,Real Zaragoza,504,57,11.31
69254,Barcelona,1595,346,21.69
69254,Racing Santander,503,86,17.1
69255,Málaga,543,131,24.13
69255,Barcelona,1278,259,20.27
69256,Barcelona,1423,409,28.74
69256,Almería,563,95,16.87
69257,Barcelona,1315,378,28.75
69257,Osasuna,583,144,24.7
69258,United States Women's,688,223,32.41
69258,England Women's,948,141,14.87
69259,Real Madrid,856,251,29.32
69259,Barcelona,1082,185,17.1
69260,Barcelona,1051,270,25.69
69260,Valencia,835,154,18.44
69262,Real Madrid,726,177,24.38
69262,Barcelona,1241,256,20.63
69263,Real Zaragoza,494,132,26.72
69263,Barcelona,1470,336,22.86
69264,Real Sociedad,562,136,24.2
69264,Barcelona,1713,346,20.2
69265,Barcelona,1794,438,24.41
69265,Sporting Gijón,534,117,21.91
69267,Xerez,524,121,23.09
69267,Barcelona,1237,230,18.59
69268,Barcelona,1742,427,24.51
69268,Villarreal,543,59,10.87
69269,Atlético Madrid,573,196,34.21
69269,Barcelona,1242,268,21.58
69270,Barcelona,1365,354,25.93
69270,Getafe,681,144,21.15
69271,Osasuna,545,143,26.24
69271,Barcelona,1345,324,24.09
69272,Levante UD,426,106,24.88
69272,Barcelona,2145,353,16.46
69273,Barcelona,1177,355,30.16
69273,Real Valladolid,568,167,29.4
69274,Barcelona,1166,292,25.04
69274,Valencia,887,222,25.03
69275,Barcelona,1130,298,26.37
69275,Espanyol,773,134,17.34
69276,Barcelona,1509,397,26.31
69276,Atlético Madrid,706,169,23.94
69277,Osasuna,550,144,26.18
69277,Barcelona,1252,251,20.05
69278,Barcelona,1616,450,27.85
69278,Málaga,672,129,19.2
69279,Barcelona,1025,238,23.22
69279,Real Valladolid,688,142,20.64
69280,RC Deportivo La Coruña,645,169,26.2
69280,Barcelona,1664,384,23.08
69282,Barcelona,1797,650,36.17
69282,Athletic Club,488,77,15.78
69283,Mallorca,557,138,24.78
69283,Barcelona,1771,250,14.12
69284,Sweden Women's,926,229,24.73
69284,Netherlands Women's,1198,294,24.54
69285,Barcelona,1149,299,26.02
69285,Recreativo Huelva,550,101,18.36
69286,Racing Santander,790,163,20.63
69286,Barcelona,1297,245,18.89
69287,Barcelona,1564,536,34.27
69287,Hércules,468,68,14.53
69288,Athletic Club,571,157,27.5
69288,Barcelona,1168,321,27.48
69289,Barcelona,1355,409,30.18
69289,Sevilla,509,67,13.16
69291,Barcelona,1651,533,32.28
69291,Sevilla,559,96,17.17
69292,Atlético Madrid,820,195,23.78
69292,Barcelona,1168,192,16.44
69293,Racing Santander,406,102,25.12
69293,Barcelona,2019,484,23.97
69295,Barcelona,1800,460,25.56
69295,Racing Santander,631,70,11.09
69296,Barcelona,1669,668,40.02
69296,Hércules,656,112,17.07
69297,Barcelona,1711,355,20.75
69297,Atlético Madrid,796,105,13.19
69298,Mallorca,594,148,24.92
69298,Barcelona,1247,300,24.06
69299,Real Madrid,657,106,16.13
69299,Barcelona,1419,225,15.86
69300,Barcelona,1901,839,44.13
69300,Real Zaragoza,411,62,15.09
69301,Sweden Women's,646,162,25.08
69301,England Women's,1084,267,24.63
69302,Barcelona,1947,571,29.33
69302,Real Sociedad,544,76,13.97
69303,Barcelona,1533,362,23.61
69303,Getafe,648,126,19.44
69304,Barcelona,1625,480,29.54
69304,Villarreal,696,131,18.82
69305,Barcelona,1521,470,30.9
69305,Almería,520,97,18.65
69306,Barcelona,1641,362,22.06
69306,Almería,544,110,20.22
69307,Osasuna,504,144,28.57
69307,Barcelona,1508,259,17.18
69308,Barcelona,1399,333,23.8
69308,Villarreal,685,81,11.82
69312,Barcelona,1345,410,30.48
69312,Espanyol,793,180,22.7
69314,Barcelona,1520,483,31.78
69314,Mallorca,636,48,7.55
69315,Barcelona,1492,537,35.99
69315,Getafe,551,59,10.71
69316,Barcelona,1622,485,29.9
69316,Real Sociedad,647,154,23.8
69318,Barcelona,1690,728,43.08
69318,Granada,573,68,11.87
69319,Barcelona,1303,290,22.26
69319,Real Betis,877,189,21.55
69320,Barcelona,1217,276,22.68
69320,Espanyol,745,150,20.13
69321,United States Women's,842,256,30.4
69321,Netherlands Women's,719,151,21.0
69322,Barcelona,1612,461,28.6
69322,Racing Santander,553,94,17.0
69323,Barcelona,1241,344,27.72
69323,Athletic Club,942,113,12.0
69324,Barcelona,1354,366,27.03
69324,Real Madrid,511,117,22.9
69325,Mallorca,740,209,28.24
69325,Barcelona,1196,297,24.83
69326,Barcelona,1282,257,20.05
69326,Sevilla,849,102,12.01
69327,Barcelona,1490,338,22.68
69327,Real Betis,707,140,19.8
69328,Barcelona,1333,455,34.13
69328,Valencia,724,93,12.85
69329,Barcelona,1663,670,40.29
69329,Sevilla,559,100,17.89
69330,Barcelona,1213,343,28.28
69330,Athletic Club,669,158,23.62
69331,Barcelona,1294,456,35.24
69331,Real Zaragoza,590,118,20.0
69332,Barcelona,1110,294,26.49
69332,Rayo Vallecano,695,140,20.14
69333,Barcelona,1545,473,30.61
69333,Levante UD,535,155,28.97
69334,Real Madrid,819,217,26.5
69334,Barcelona,1288,301,23.37
69335,Málaga,595,145,24.37
69335,Barcelona,1767,407,23.03
69336,Barcelona,1288,435,33.77
69336,Osasuna,517,102,19.73
69337,Atlético Madrid,590,180,30.51
69337,Barcelona,1528,414,27.09
69338,Barcelona,1288,376,29.19
69338,Villarreal,651,127,19.51
69340,Barcelona,1487,386,25.96
69340,Málaga,755,167,22.12
69343,Barcelona,1596,615,38.53
69343,Getafe,468,59,12.61
70219,Real Zaragoza,425,126,29.65
70219,Barcelona,1318,376,28.53
70220,Osasuna,357,93,26.05
70220,Barcelona,1713,405,23.64
70221,Barcelona,1512,586,38.76
70221,Levante UD,578,155,26.82
70223,Barcelona,1321,288,21.8
70223,Valencia,734,157,21.39
70224,Barcelona,1399,353,25.23
70224,Rayo Vallecano,439,76,17.31
70225,Barcelona,1545,318,20.58
70225,Granada,485,48,9.9
70256,Celta Vigo,540,157,29.07
70256,Barcelona,1323,316,23.89
70259,Barcelona,1633,549,33.62
70259,Real Sociedad,549,96,17.49
70260,Barcelona,1597,382,23.92
70260,Osasuna,492,67,13.62
70262,Barcelona,1243,371,29.85
70262,Osasuna,528,150,28.41
70263,Barcelona,1392,303,21.77
70263,Athletic Club,1008,124,12.3
70264,Barcelona,1553,460,29.62
70264,Getafe,504,109,21.63
70270,Barcelona,1623,728,44.86
70270,Granada,555,87,15.68
70271,Barcelona,1588,495,31.17
70271,Sevilla,776,123,15.85
70272,Real Madrid,550,155,28.18
70272,Barcelona,1489,172,11.55
70273,Barcelona,1443,346,23.98
70273,Athletic Club,791,111,14.03
70275,Barcelona,1399,482,34.45
70275,Sevilla,588,113,19.22
70276,Rayo Vallecano,751,153,20.37
70276,Barcelona,1102,196,17.79
70277,Barcelona,1564,550,35.17
70277,Levante UD,405,66,16.3
70280,Levante UD,464,99,21.34
70280,Barcelona,2063,432,20.94
70281,Real Betis,638,137,21.47
70281,Barcelona,1567,311,19.85
70282,Barcelona,1430,362,25.31
70282,Valencia,783,193,24.65
70283,Barcelona,1518,482,31.75
70283,Espanyol,525,113,21.52
70284,Atlético Madrid,949,292,30.77
70284,Barcelona,1296,327,25.23
70286,Barcelona,1571,570,36.28
70286,Valencia,720,144,20.0
70287,Real Sociedad,622,206,33.12
70287,Barcelona,1442,235,16.3
70288,Barcelona,1427,423,29.64
70288,Levante UD,473,103,21.78
70289,Barcelona,1491,674,45.2
70289,Villarreal,562,123,21.89
70291,Barcelona,1372,479,34.91
70291,Málaga,576,97,16.84
70292,Barcelona,1358,394,29.01
70292,Getafe,637,122,19.15
70293,Barcelona,1086,290,26.7
70293,Real Madrid,897,202,22.52
70294,Barcelona,1532,499,32.57
70294,Granada,582,164,28.18
70295,Real Betis,698,137,19.63
70295,Barcelona,1351,240,17.76
70296,Barcelona,1714,489,28.53
70296,Atlético Madrid,548,111,20.26
70297,Barcelona,1730,433,25.03
70297,Getafe,555,126,22.7
70298,Barcelona,1363,440,32.28
70298,Valencia,766,233,30.42
70300,Real Madrid,630,167,26.51
70300,Barcelona,1349,276,20.46
70301,Barcelona,1427,576,40.36
70301,Sevilla,727,145,19.94
70302,Barcelona,783,183,23.37
70302,Rayo Vallecano,931,194,20.84
70303,Atlético Madrid,505,178,35.25
70303,Barcelona,1269,369,29.08
70304,RC Deportivo La Coruña,739,192,25.98
70304,Barcelona,1592,252,15.83
70305,Barcelona,1857,430,23.16
70305,RC Deportivo La Coruña,683,93,13.62
70306,Barcelona,1507,409,27.14
70306,Espanyol,535,144,26.92
70307,Barcelona,1094,305,27.88
70307,Rayo Vallecano,975,201,20.62
70308,Barcelona,1756,623,35.48
70308,Celta Vigo,785,150,19.11
70309,Real Zaragoza,831,166,19.98
70309,Barcelona,1517,273,18.0
265830,Atlético Madrid,669,209,31.24
265830,Barcelona,1398,420,30.04
265835,Barcelona,1501,474,31.58
265835,Sevilla,668,101,15.12
265837,Barcelona,1208,344,28.48
265837,Real Sociedad,602,143,23.75
265839,Barcelona,1417,450,31.76
265839,Sevilla,641,184,28.71
265857,Barcelona,1420,373,26.27
265857,Real Madrid,642,147,22.9
265866,Barcelona,1577,556,35.26
265866,Córdoba CF,525,136,25.9
265894,Málaga,578,172,29.76
265894,Barcelona,1139,250,21.95
265896,Barcelona,1565,664,42.43
265896,Eibar,492,59,11.99
265918,Barcelona,1250,464,37.12
265918,Rayo Vallecano,861,144,16.72
265944,Barcelona,1405,449,31.96
265944,Sporting Gijón,525,93,17.71
265952,Barcelona,1422,440,30.94
265952,Sporting Gijón,444,111,25.0
265958,Barcelona,1181,423,35.82
265958,Espanyol,585,51,8.72
265963,Barcelona,1516,506,33.38
265963,Getafe,588,125,21.26
266015,Barcelona,1597,375,23.48
266015,Real Valladolid,767,171,22.29
266033,Barcelona,1331,292,21.94
266033,Valencia,569,116,20.39
266045,Real Sociedad,624,176,28.21
266045,Barcelona,1206,288,23.88
266056,Eibar,623,157,25.2
266056,Barcelona,1442,225,15.6
266066,Barcelona,1543,603,39.08
266066,Almería,501,97,19.36
266074,Barcelona,1449,419,28.92
266074,Osasuna,620,93,15.0
266106,Villarreal,606,166,27.39
266106,Barcelona,1320,306,23.18
266117,Barcelona,1438,605,42.07
266117,Granada,641,99,15.44
266142,Sevilla,652,188,28.83
266142,Barcelona,1425,280,19.65
266148,Barcelona,1399,596,42.6
266148,Málaga,527,122,23.15
266149,Barcelona,1513,560,37.01
266149,Athletic Club,428,85,19.86
266160,Barcelona,1254,490,39.07
266160,Levante UD,600,232,38.67
266166,Barcelona,1481,427,28.83
266166,Atlético Madrid,678,189,27.88
266191,Real Sociedad,964,279,28.94
266191,Barcelona,848,202,23.82
266201,Barcelona,1193,511,42.83
266201,Elche,537,102,18.99
266230,Barcelona,1403,415,29.58
266230,RC Deportivo La Coruña,662,168,25.38
266236,Athletic Club,612,133,21.73
266236,Barcelona,1310,170,12.98
266240,Barcelona,1400,527,37.64
266240,Real Sociedad,500,154,30.8
266254,Barcelona,1118,315,28.18
266254,Celta Vigo,637,123,19.31
266256,Atlético Madrid,587,240,40.89
266256,Barcelona,1166,407,34.91
266273,Barcelona,1384,396,28.61
266273,Deportivo Alavés,606,109,17.99
266274,Barcelona,1437,398,27.7
266274,Celta Vigo,732,168,22.95
266280,Barcelona,1199,350,29.19
266280,Sevilla,880,157,17.84
266299,Barcelona,1241,335,26.99
266299,Celta Vigo,699,144,20.6
266310,RC Deportivo La Coruña,763,258,33.81
266310,Barcelona,1374,395,28.75
266320,Barcelona,1854,664,35.81
266320,Espanyol,489,130,26.58
266357,Barcelona,1732,452,26.1
266357,Osasuna,407,59,14.5
266406,Barcelona,1518,625,41.17
266406,Villarreal,508,100,19.69
266420,Almería,644,156,24.22
266420,Barcelona,1551,314,20.25
266424,Real Madrid,839,226,26.94
266424,Barcelona,1251,242,19.34
266433,Barcelona,1712,490,28.62
266433,Espanyol,522,103,19.73
266440,Barcelona,1341,550,41.01
266440,Valencia,478,108,22.59
266462,Barcelona,1674,407,24.31
266462,Osasuna,508,97,19.09
266467,Celta Vigo,808,249,30.82
266467,Barcelona,975,237,24.31
266477,Barcelona,1354,503,37.15
266477,Villarreal,632,103,16.3
266490,Barcelona,1398,537,38.41
266490,Levante UD,612,115,18.79
266491,Barcelona,1589,509,32.03
266491,Getafe,488,87,17.83
266498,Barcelona,1383,418,30.22
266498,Getafe,603,131,21.72
266516,Real Betis,601,228,37.94
266516,Barcelona,1182,320,27.07
266525,Barcelona,1380,357,25.87
266525,Valencia,612,152,24.84
266528,Barcelona,1239,306,24.7
266528,Espanyol,624,114,18.27
266531,Barcelona,1477,333,22.55
266531,Espanyol,589,119,20.2
266557,Barcelona,1377,545,39.58
266557,Valencia,556,118,21.22
266560,Barcelona,1480,475,32.09
266560,Valencia,613,162,26.43
266603,Barcelona,1374,371,27.0
266603,Real Valladolid,496,113,22.78
266613,Barcelona,1432,541,37.78
266613,Valencia,723,118,16.32
266620,Barcelona,1353,388,28.68
266620,Granada,683,141,20.64
266631,Atlético Madrid,439,159,36.22
266631,Barcelona,1485,401,27.0
266653,Barcelona,1020,250,24.51
266653,Rayo Vallecano,604,103,17.05
266664,Barcelona,1394,539,38.67
266664,Real Sociedad,489,138,28.22
266669,Barcelona,1417,648,45.73
266669,Deportivo Alavés,487,92,18.89
266670,Espanyol,454,128,28.19
266670,Barcelona,1271,335,26.36
266724,Barcelona,1805,633,35.07
266724,Mallorca,535,116,21.68
266731,Eibar,733,238,32.47
266731,Barcelona,1117,190,17.01
266741,Barcelona,1453,434,29.87
266741,Levante UD,487,65,13.35
266770,Barcelona,1569,520,33.14
266770,Levante UD,558,108,19.35
266794,Barcelona,1402,404,28.82
266794,Elche,563,138,24.51
266815,Barcelona,1568,488,31.12
266815,Sporting Gijón,446,87,19.51
266827,Barcelona,1623,412,25.39
266827,Málaga,886,217,24.49
266838,Barcelona,1262,409,32.41
266838,Málaga,508,159,31.3
266846,Barcelona,1645,665,40.43
266846,Córdoba CF,555,72,12.97
266871,Athletic Club,544,177,32.54
266871,Barcelona,1531,317,20.71
266874,Athletic Club,866,213,24.6
266874,Barcelona,991,223,22.5
266883,Real Betis,806,218,27.05
266883,Barcelona,1091,196,17.97
266885,Real Sociedad,854,217,25.41
266885,Barcelona,1119,224,20.02
266892,Athletic Club,686,207,30.17
266892,Barcelona,1267,213,16.81
266916,Barcelona,1029,318,30.9
266916,Rayo Vallecano,793,148,18.66
266921,Barcelona,1663,343,20.63
266921,Elche,671,69,10.28
266929,Celta Vigo,728,202,27.75
266929,Barcelona,1109,290,26.15
266952,Barcelona,1476,479,32.45
266952,Villarreal,704,126,17.9
266961,Barcelona,1400,628,44.86
266961,RC Deportivo La Coruña,647,195,30.14
266967,Eibar,651,189,29.03
266967,Barcelona,1470,390,26.53
266986,Barcelona,1507,560,37.16
266986,Real Betis,541,61,11.28
266989,Barcelona,1020,260,25.49
266989,Sevilla,954,233,24.42
267039,Barcelona,1258,249,19.79
267039,Las Palmas,818,148,18.09
267058,Barcelona,1362,386,28.34
267058,Granada,515,60,11.65
267076,Real Madrid,926,240,25.92
267076,Barcelona,1068,238,22.28
267077,Barcelona,1300,388,29.85
267077,Espanyol,633,134,21.17
267085,Barcelona,1159,422,36.41
267085,Real Madrid,867,213,24.57
267101,Barcelona,1667,670,40.19
267101,Osasuna,491,69,14.05
267138,Barcelona,1472,652,44.29
267138,Granada,373,73,19.57
267183,Real Madrid,970,259,26.7
267183,Barcelona,1038,207,19.94
267192,Celta Vigo,834,257,30.82
267192,Barcelona,1265,307,24.27
267197,Barcelona,1860,768,41.29
267197,RC Deportivo La Coruña,528,157,29.73
267212,Leganés,685,193,28.18
267212,Barcelona,1078,144,13.36
267220,Barcelona,1387,474,34.17
267220,Atlético Madrid,633,121,19.12
267273,Las Palmas,1043,272,26.08
267273,Barcelona,1143,263,23.01
267274,Barcelona,1499,402,26.82
