match_id,team,passes,total_passes,possession_pct
267368,Barcelona,654,1028.0,63.62
267368,Real Betis,374,1028.0,36.38
267373,Barcelona,545,1034.0,52.71
267373,Real Sociedad,489,1034.0,47.29
267395,Barcelona,595,992.0,59.98
267395,Las Palmas,397,992.0,40.02
267400,Barcelona,691,982.0,70.37
267400,Almería,291,982.0,29.63
267422,Barcelona,697,956.0,72.91
267422,Málaga,259,956.0,27.09
267432,Barcelona,642,893.0,71.89
267432,Eibar,251,893.0,28.11
267464,Barcelona,528,846.0,62.41
267464,Atlético Madrid,318,846.0,37.59
267492,Barcelona,698,997.0,70.01
267492,RC Deportivo La Coruña,299,997.0,29.99
267499,Barcelona,620,888.0,69.82
267499,Almería,268,888.0,30.18
267502,Barcelona,634,1107.0,57.27
267502,Athletic Club,473,1107.0,42.73
267506,Barcelona,595,911.0,65.31
267506,Granada,316,911.0,34.69
267520,Barcelona,840,1184.0,70.95
267520,Real Sociedad,344,1184.0,29.05
267533,Barcelona,712,1062.0,67.04
267533,Real Madrid,350,1062.0,32.96
267561,Barcelona,533,899.0,59.29
267561,Rayo Vallecano,366,899.0,40.71
267567,Barcelona,572,1005.0,56.92
267567,Athletic Club,433,1005.0,43.08
267569,Barcelona,581,1025.0,56.68
267569,Real Madrid,444,1025.0,43.32
267576,Barcelona,719,1027.0,70.01
267576,Atlético Madrid,308,1027.0,29.99
267590,Barcelona,669,989.0,67.64
267590,Málaga,320,989.0,32.36
267596,Barcelona,780,1108.0,70.4
267596,Leganés,328,1108.0,29.6
267597,Barcelona,743,1083.0,68.61
267597,Villarreal,340,1083.0,31.39
267611,Barcelona,658,1001.0,65.73
267611,Las Palmas,343,1001.0,34.27
267660,Barcelona,747,1061.0,70.41
267660,RC Deportivo La Coruña,314,1061.0,29.59
267670,Barcelona,723,1001.0,72.23
267670,Real Betis,278,1001.0,27.77
267675,Barcelona,681,1093.0,62.31
267675,Sevilla,412,1093.0,37.69
303377,Barcelona,718,961.0,74.71
303377,Getafe,243,961.0,25.29
303400,Barcelona,877,1202.0,72.96
303400,Valencia,325,1202.0,27.04
303421,Barcelona,792,1168.0,67.81
303421,Deportivo Alavés,376,1168.0,32.19
303430,Barcelona,679,1194.0,56.87
303430,Villarreal,515,1194.0,43.13
303451,Barcelona,746,1143.0,65.27
303451,Mallorca,397,1143.0,34.73
303470,Barcelona,684,1220.0,56.07
303470,Real Madrid,536,1220.0,43.93
303473,Barcelona,591,1053.0,56.13
303473,Sevilla,462,1053.0,43.87
303479,Barcelona,564,1042.0,54.13
303479,Real Sociedad,478,1042.0,45.87
303487,Barcelona,705,1158.0,60.88
303487,Celta Vigo,453,1158.0,39.12
303493,Barcelona,828,1131.0,73.21
303493,Athletic Club,303,1131.0,26.79
303504,Barcelona,693,1081.0,64.11
303504,Levante UD,388,1081.0,35.89
303516,Barcelona,685,1020.0,67.16
303516,Celta Vigo,335,1020.0,32.84
303517,Barcelona,805,1163.0,69.22
303517,Deportivo Alavés,358,1163.0,30.78
303524,Barcelona,724,1105.0,65.52
303524,Atlético Madrid,381,1105.0,34.48
303532,Barcelona,899,1205.0,74.61
303532,Leganés,306,1205.0,25.39
303548,Barcelona,738,1157.0,63.79
303548,Mallorca,419,1157.0,36.21
303596,Barcelona,609,1185.0,51.39
303596,Real Madrid,576,1185.0,48.61
303600,Barcelona,671,1098.0,61.11
303600,Real Valladolid,427,1098.0,38.89
303610,Barcelona,1028,1265.0,81.26
303610,Granada,237,1265.0,18.74
303615,Barcelona,859,1154.0,74.44
303615,Espanyol,295,1154.0,25.56
303634,Barcelona,869,1105.0,78.64
303634,Osasuna,236,1105.0,21.36
303652,Barcelona,750,1084.0,69.19
303652,Espanyol,334,1084.0,30.81
303664,Real Sociedad,605,1146.0,52.79
303664,Barcelona,541,1146.0,47.21
303666,Barcelona,691,941.0,73.43
303666,Granada,250,941.0,26.57
303674,Barcelona,770,1207.0,63.79
303674,Sevilla,437,1207.0,36.21
303680,Barcelona,753,1173.0,64.19
303680,Real Valladolid,420,1173.0,35.81
303682,Barcelona,783,1167.0,67.1
303682,Levante UD,384,1167.0,32.9
303696,Barcelona,798,1103.0,72.35
303696,Atlético Madrid,305,1103.0,27.65
303700,Barcelona,623,1104.0,56.43
303700,Eibar,481,1104.0,43.57
303707,Barcelona,746,1054.0,70.78
303707,Real Betis,308,1054.0,29.22
303715,Barcelona,798,1035.0,77.1
303715,Leganés,237,1035.0,22.9
303725,Barcelona,855,1259.0,67.91
303725,Villarreal,404,1259.0,32.09
303731,Barcelona,746,1074.0,69.46
303731,Eibar,328,1074.0,30.54
2275026,Manchester City WFC,752,1031.0,72.94
2275026,Bristol City WFC,279,1031.0,27.06
2275027,Everton LFC,485,838.0,57.88
2275027,Brighton & Hove Albion WFC,353,838.0,42.12
2275028,Manchester City WFC,625,1073.0,58.25
2275028,Birmingham City WFC,448,1073.0,41.75
2275029,Bristol City WFC,353,702.0,50.28
2275029,Liverpool WFC,349,702.0,49.72
2275030,Tottenham Hotspur Women,416,751.0,55.39
2275030,Brighton & Hove Albion WFC,335,751.0,44.61
2275033,Tottenham Hotspur Women,505,828.0,60.99
2275033,Bristol City WFC,323,828.0,39.01
2275034,Tottenham Hotspur Women,523,908.0,57.6
2275034,Liverpool WFC,385,908.0,42.4
2275036,Reading WFC,424,756.0,56.08
2275036,Everton LFC,332,756.0,43.92
2275037,Arsenal WFC,633,1058.0,59.83
2275037,Manchester City WFC,425,1058.0,40.17
2275038,Reading WFC,459,756.0,60.71
2275038,West Ham United LFC,297,756.0,39.29
2275040,West Ham United LFC,459,814.0,56.39
2275040,Brighton & Hove Albion WFC,355,814.0,43.61
2275041,Everton LFC,563,954.0,59.01
2275041,Bristol City WFC,391,954.0,40.99
2275042,West Ham United LFC,491,932.0,52.68
2275042,Manchester City WFC,441,932.0,47.32
2275044,Arsenal WFC,646,1099.0,58.78
2275044,Manchester City WFC,453,1099.0,41.22
2275045,Chelsea FCW,544,838.0,64.92
2275045,Liverpool WFC,294,838.0,35.08
2275048,West Ham United LFC,399,712.0,56.04
2275048,Tottenham Hotspur Women,313,712.0,43.96
2275049,West Ham United LFC,388,714.0,54.34
2275049,Reading WFC,326,714.0,45.66
2275050,Reading WFC,516,900.0,57.33
2275050,Birmingham City WFC,384,900.0,42.67
2275051,Everton LFC,426,774.0,55.04
2275051,Brighton & Hove Albion WFC,348,774.0,44.96
2275052,Chelsea FCW,574,849.0,67.61
2275052,Brighton & Hove Albion WFC,275,849.0,32.39
2275054,Liverpool WFC,480,776.0,61.86
2275054,Brighton & Hove Albion WFC,296,776.0,38.14
2275056,Liverpool WFC,509,918.0,55.45
2275056,Everton LFC,409,918.0,44.55
2275057,West Ham United LFC,416,827.0,50.3
2275057,Chelsea FCW,411,827.0,49.7
2275061,Brighton & Hove Albion WFC,438,808.0,54.21
2275061,Bristol City WFC,370,808.0,45.79
2275062,Arsenal WFC,603,936.0,64.42
2275062,Liverpool WFC,333,936.0,35.58
2275063,Arsenal WFC,608,1027.0,59.2
2275063,Chelsea FCW,419,1027.0,40.8
2275065,Birmingham City WFC,509,889.0,57.26
2275065,Brighton & Hove Albion WFC,380,889.0,42.74
2275070,Liverpool WFC,547,818.0,66.87
2275070,Bristol City WFC,271,818.0,33.13
2275072,Chelsea FCW,583,864.0,67.48
2275072,Reading WFC,281,864.0,32.52
2275073,Everton LFC,533,996.0,53.51
2275073,Tottenham Hotspur Women,463,996.0,46.49
2275074,Chelsea FCW,642,1065.0,60.28
2275074,Birmingham City WFC,423,1065.0,39.72
2275075,Reading WFC,433,785.0,55.16
2275075,Tottenham Hotspur Women,352,785.0,44.84
2275077,West Ham United LFC,422,757.0,55.75
2275077,Tottenham Hotspur Women,335,757.0,44.25
2275078,Manchester City WFC,618,1124.0,54.98
2275078,Everton LFC,506,1124.0,45.02
2275079,Arsenal WFC,750,1065.0,70.42
2275079,Liverpool WFC,315,1065.0,29.58
2275080,Chelsea FCW,727,990.0,73.43
2275080,Bristol City WFC,263,990.0,26.57
2275082,Arsenal WFC,670,989.0,67.75
2275082,Tottenham Hotspur Women,319,989.0,32.25
2275083,Birmingham City WFC,515,870.0,59.2
2275083,Bristol City WFC,355,870.0,40.8
2275084,Chelsea FCW,485,908.0,53.41
2275084,West Ham United LFC,423,908.0,46.59
2275085,Manchester City WFC,633,997.0,63.49
2275085,Tottenham Hotspur Women,364,997.0,36.51
2275086,Arsenal WFC,563,895.0,62.91
2275086,Reading WFC,332,895.0,37.09
2275088,Birmingham City WFC,440,792.0,55.56
2275088,Bristol City WFC,352,792.0,44.44
2275089,Arsenal WFC,725,1101.0,65.85
2275089,Birmingham City WFC,376,1101.0,34.15
2275090,Arsenal WFC,526,946.0,55.6
2275090,Chelsea FCW,420,946.0,44.4
2275091,Tottenham Hotspur Women,475,916.0,51.86
2275091,Brighton & Hove Albion WFC,441,916.0,48.14
2275092,Manchester City WFC,615,1056.0,58.24
2275092,Birmingham City WFC,441,1056.0,41.76
2275093,Chelsea FCW,552,974.0,56.67
2275093,Birmingham City WFC,422,974.0,43.33
2275094,Birmingham City WFC,414,812.0,50.99
2275094,West Ham United LFC,398,812.0,49.01
2275096,Arsenal WFC,634,995.0,63.72
2275096,West Ham United LFC,361,995.0,36.28
2275097,Manchester City WFC,556,957.0,58.1
2275097,Brighton & Hove Albion WFC,401,957.0,41.9
2275098,Arsenal WFC,740,1123.0,65.89
2275098,Brighton & Hove Albion WFC,383,1123.0,34.11
2275099,Reading WFC,426,830.0,51.33
2275099,Liverpool WFC,404,830.0,48.67
2275102,Reading WFC,457,781.0,58.51
2275102,Brighton & Hove Albion WFC,324,781.0,41.49
2275103,West Ham United LFC,431,800.0,53.88
2275103,Liverpool WFC,369,800.0,46.13
2275104,Arsenal WFC,788,1058.0,74.48
2275104,Bristol City WFC,270,1058.0,25.52
2275105,Chelsea FCW,557,1013.0,54.99
2275105,Manchester City WFC,456,1013.0,45.01
2275106,Manchester City WFC,638,1075.0,59.35
2275106,Bristol City WFC,437,1075.0,40.65
2275107,Manchester City WFC,569,1018.0,55.89
2275107,Reading WFC,449,1018.0,44.11
2275108,Chelsea FCW,600,935.0,64.17
2275108,Bristol City WFC,335,935.0,35.83
2275109,Tottenham Hotspur Women,475,809.0,58.71
2275109,Birmingham City WFC,334,809.0,41.29
2275110,Birmingham City WFC,548,885.0,61.92
2275110,Liverpool WFC,337,885.0,38.08
2275113,West Ham United LFC,442,825.0,53.58
2275113,Brighton & Hove Albion WFC,383,825.0,46.42
2275116,Manchester City WFC,667,1078.0,61.87
2275116,Liverpool WFC,411,1078.0,38.13
2275117,Arsenal WFC,708,1117.0,63.38
2275117,Everton LFC,409,1117.0,36.62
2275120,Birmingham City WFC,527,829.0,63.57
2275120,Everton LFC,302,829.0,36.43
2275121,Arsenal WFC,918,1250.0,73.44
2275121,Brighton & Hove Albion WFC,332,1250.0,26.56
2275122,Reading WFC,629,913.0,68.89
2275122,Bristol City WFC,284,913.0,31.11
2275126,Everton LFC,425,838.0,50.72
2275126,Tottenham Hotspur Women,413,838.0,49.28
2275127,Reading WFC,377,693.0,54.4
2275127,Everton LFC,316,693.0,45.6
2275130,Chelsea FCW,530,969.0,54.7
2275130,Manchester City WFC,439,969.0,45.3
2275131,Manchester City WFC,613,1046.0,58.6
2275131,Everton LFC,433,1046.0,41.4
2275132,Chelsea FCW,569,915.0,62.19
2275132,Tottenham Hotspur Women,346,915.0,37.81
2275133,West Ham United LFC,482,877.0,54.96
2275133,Liverpool WFC,395,877.0,45.04
2275136,Manchester City WFC,598,981.0,60.96
2275136,Manchester United,383,981.0,39.04
2275137,Manchester United,549,836.0,65.67
2275137,Tottenham Hotspur Women,287,836.0,34.33
2275138,Manchester United,478,826.0,57.87
2275138,Liverpool WFC,348,826.0,42.13
2275139,Tottenham Hotspur Women,354,667.0,53.07
2275139,Manchester United,313,667.0,46.93
2275140,Manchester United,570,952.0,59.87
2275140,Brighton & Hove Albion WFC,382,952.0,40.13
2275142,Manchester United,644,881.0,73.1
2275142,Bristol City WFC,237,881.0,26.9
2275144,Everton LFC,432,807.0,53.53
2275144,Manchester United,375,807.0,46.47
2275146,Manchester United,507,941.0,53.88
2275146,Everton LFC,434,941.0,46.12
2275150,Manchester United,360,656.0,54.88
2275150,West Ham United LFC,296,656.0,45.12
2275151,Manchester United,517,972.0,53.19
2275151,Brighton & Hove Albion WFC,455,972.0,46.81
2275153,Reading WFC,430,756.0,56.88
2275153,Manchester United,326,756.0,43.12
2275154,Chelsea FCW,451,852.0,52.93
2275154,Manchester United,401,852.0,47.07
2275156,Arsenal WFC,664,1012.0,65.61
2275156,Manchester United,348,1012.0,34.39
2275157,Reading WFC,396,679.0,58.32
2275157,Manchester United,283,679.0,41.68
2302764,AC Milan,684,1295.0,52.82
2302764,Liverpool,611,1295.0,47.18
3749052,Arsenal,590,954.0,61.84
3749052,Wolverhampton Wanderers,364,954.0,38.16
3749068,Arsenal,451,879.0,51.31
3749068,Tottenham Hotspur,428,879.0,48.69
3749079,Arsenal,510,989.0,51.57
3749079,Chelsea,479,989.0,48.43
3749108,Arsenal,529,904.0,58.52
3749108,Aston Villa,375,904.0,41.48
3749117,Arsenal,459,887.0,51.75
3749117,Everton,428,887.0,48.25
3749133,Arsenal,510,949.0,53.74
3749133,Aston Villa,439,949.0,46.26
3749153,Arsenal,577,945.0,61.06
3749153,Middlesbrough,368,945.0,38.94
3749192,Arsenal,632,1033.0,61.18
3749192,Fulham,401,1033.0,38.82
3749196,Arsenal,470,763.0,61.6
3749196,Tottenham Hotspur,293,763.0,38.4
3749233,Arsenal,582,969.0,60.06
3749233,Manchester City,387,969.0,39.94
3749246,Manchester United,465,829.0,56.09
3749246,Arsenal,364,829.0,43.91
3749253,Liverpool,490,951.0,51.52
3749253,Arsenal,461,951.0,48.48
3749257,Arsenal,648,989.0,65.52
3749257,Leicester City,341,989.0,34.48
3749274,Arsenal,692,987.0,70.11
3749274,Portsmouth,295,987.0,29.89
3749276,Chelsea,484,906.0,53.42
3749276,Arsenal,422,906.0,46.58
3749278,Arsenal,444,841.0,52.79
3749278,Bolton Wanderers,397,841.0,47.21
3749296,Arsenal,511,856.0,59.7
3749296,Portsmouth,345,856.0,40.3
3749310,Arsenal,554,954.0,58.07
3749310,Southampton,400,954.0,41.93
3749346,Leeds United,515,959.0,53.7
3749346,Arsenal,444,959.0,46.3
3749358,Arsenal,642,1140.0,56.32
3749358,Middlesbrough,498,1140.0,43.68
3749360,Blackburn Rovers,537,1068.0,50.28
3749360,Arsenal,531,1068.0,49.72
3749403,Arsenal,574,926.0,61.99
3749403,Bolton Wanderers,352,926.0,38.01
3749431,Arsenal,509,907.0,56.12
3749431,Newcastle United,398,907.0,43.88
3749434,Birmingham City,506,972.0,52.06
3749434,Arsenal,466,972.0,47.94
3749448,Arsenal,516,897.0,57.53
3749448,Liverpool,381,897.0,42.47
3749453,Arsenal,531,984.0,53.96
3749453,Leeds United,453,984.0,46.04
3749454,Arsenal,554,1004.0,55.18
3749454,Manchester City,450,1004.0,44.82
3749462,Arsenal,669,1085.0,61.66
3749462,Birmingham City,416,1085.0,38.34
3749465,Arsenal,609,1086.0,56.08
3749465,Blackburn Rovers,477,1086.0,43.92
3749493,Arsenal,422,803.0,52.55
3749493,Everton,381,803.0,47.45
3749522,Arsenal,642,1008.0,63.69
3749522,Wolverhampton Wanderers,366,1008.0,36.31
3749526,Arsenal,541,962.0,56.24
3749526,Charlton Athletic,421,962.0,43.76
3749528,Arsenal,481,927.0,51.89
3749528,Newcastle United,446,927.0,48.11
3749552,Manchester United,519,1009.0,51.44
3749552,Arsenal,490,1009.0,48.56
3749590,Arsenal,551,906.0,60.82
3749590,Leicester City,355,906.0,39.18
3749603,Arsenal,498,989.0,50.35
3749603,Fulham,491,989.0,49.65
3749631,Arsenal,556,910.0,61.1
3749631,Southampton,354,910.0,38.9
3749642,Arsenal,620,1039.0,59.67
3749642,Charlton Athletic,419,1039.0,40.33
3750180,Germany,497,808.0,61.51
3750180,German DR,311,808.0,38.49
3750191,Argentina,368,721.0,51.04
3750191,England,353,721.0,48.96
3750200,AC Milan,452,857.0,52.74
3750200,Liverpool,405,857.0,47.26
3750201,Barcelona,518,1003.0,51.65
3750201,Manchester United,485,1003.0,48.35
3750234,NY Cosmos,490,851.0,57.58
3750234,Seattle Sounders,361,851.0,42.42
3750235,Ajax,471,815.0,57.79
3750235,Inter Milan,344,815.0,42.21
3750240,Manchester United,682,1035.0,65.89
3750240,Fiorentina,353,1035.0,34.11
3750244,Bayern Munich,499,804.0,62.06
3750244,Napoli,305,804.0,37.94
3750245,Juventus,634,1136.0,55.81
3750245,Napoli,502,1136.0,44.19
3750248,Barcelona,438,668.0,65.57
3750248,Athletic Club,230,668.0,34.43
3752619,AS Monaco,511,938.0,54.48
3752619,FC Porto,427,938.0,45.52
3753972,AFC Bournemouth,577,1032.0,55.91
3753972,Swansea City,455,1032.0,44.09
3753973,Chelsea,586,963.0,60.85
3753973,West Ham United,377,963.0,39.15
3753974,Everton,581,976.0,59.53
3753974,Newcastle United,395,976.0,40.47
3753975,AFC Bournemouth,580,1009.0,57.48
3753975,Sunderland,429,1009.0,42.52
3753976,Arsenal,667,1073.0,62.16
3753976,Swansea City,406,1073.0,37.84
3753977,Watford,518,991.0,52.27
3753977,Stoke City,473,991.0,47.73
3753978,Swansea City,591,1045.0,56.56
3753978,Southampton,454,1045.0,43.44
3753979,Crystal Palace,535,836.0,64.0
3753979,Sunderland,301,836.0,36.0
3753980,Everton,565,1055.0,53.55
3753980,Arsenal,490,1055.0,46.45
3753981,Aston Villa,512,975.0,52.51
3753981,Crystal Palace,463,975.0,47.49
3753982,Southampton,504,904.0,55.75
3753982,Leicester City,400,904.0,44.25
3753983,Swansea City,590,1092.0,54.03
3753983,Arsenal,502,1092.0,45.97
3753984,Liverpool,616,970.0,63.51
3753984,West Ham United,354,970.0,36.49
3753985,Liverpool,524,998.0,52.51
3753985,Stoke City,474,998.0,47.49
3753986,Liverpool,529,987.0,53.6
3753986,Stoke City,458,987.0,46.4
3753987,Tottenham Hotspur,569,883.0,64.44
3753987,Leicester City,314,883.0,35.56
3753988,Swansea City,531,945.0,56.19
3753988,AFC Bournemouth,414,945.0,43.81
3753989,Everton,623,1011.0,61.62
3753989,Sunderland,388,1011.0,38.38
3753990,Arsenal,700,1013.0,69.1
3753990,Sunderland,313,1013.0,30.9
3753991,Manchester City,506,1010.0,50.1
3753991,Liverpool,504,1010.0,49.9
3753992,Tottenham Hotspur,649,962.0,67.46
3753992,Southampton,313,962.0,32.54
3753993,Norwich City,574,1009.0,56.89
3753993,Sunderland,435,1009.0,43.11
3753994,Southampton,456,904.0,50.44
3753994,Crystal Palace,448,904.0,49.56
3753995,Chelsea,592,995.0,59.5
3753995,Southampton,403,995.0,40.5
3753996,Chelsea,658,1032.0,63.76
3753996,Norwich City,374,1032.0,36.24
3753997,West Ham United,687,1028.0,66.83
3753997,Aston Villa,341,1028.0,33.17
3753998,Southampton,453,886.0,51.13
3753998,West Ham United,433,886.0,48.87
3753999,Arsenal,680,1022.0,66.54
3753999,Watford,342,1022.0,33.46
3754000,Southampton,605,974.0,62.11
3754000,Sunderland,369,974.0,37.89
3754001,Chelsea,585,906.0,64.57
3754001,Newcastle United,321,906.0,35.43
3754002,Leicester City,504,997.0,50.55
3754002,Newcastle United,493,997.0,49.45
3754003,Manchester United,612,1077.0,56.82
3754003,Liverpool,465,1077.0,43.18
3754004,Norwich City,478,890.0,53.71
3754004,AFC Bournemouth,412,890.0,46.29
3754005,Stoke City,497,916.0,54.26
3754005,Newcastle United,419,916.0,45.74
3754006,Leicester City,429,823.0,52.13
3754006,West Bromwich Albion,394,823.0,47.87
3754007,West Bromwich Albion,522,1004.0,51.99
3754007,Stoke City,482,1004.0,48.01
3754008,Manchester United,658,980.0,67.14
3754008,Sunderland,322,980.0,32.86
3754009,Arsenal,778,1094.0,71.12
3754009,Crystal Palace,316,1094.0,28.88
3754010,Newcastle United,576,987.0,58.36
3754010,Watford,411,987.0,41.64
3754011,Manchester United,618,1049.0,58.91
3754011,Southampton,431,1049.0,41.09
3754012,Chelsea,692,1072.0,64.55
3754012,Southampton,380,1072.0,35.45
3754013,Chelsea,617,939.0,65.71
3754013,Leicester City,322,939.0,34.29
3754014,Manchester United,504,857.0,58.81
3754014,Stoke City,353,857.0,41.19
3754015,Manchester United,604,1028.0,58.75
3754015,Manchester City,424,1028.0,41.25
3754016,Southampton,486,958.0,50.73
3754016,Newcastle United,472,958.0,49.27
3754017,Swansea City,462,905.0,51.05
3754017,Aston Villa,443,905.0,48.95
3754018,Liverpool,574,1090.0,52.66
3754018,Swansea City,516,1090.0,47.34
3754019,Manchester United,661,1008.0,65.58
3754019,Chelsea,347,1008.0,34.42
3754020,Liverpool,518,943.0,54.93
3754020,AFC Bournemouth,425,943.0,45.07
3754021,AFC Bournemouth,466,927.0,50.27
3754021,West Ham United,461,927.0,49.73
3754022,Crystal Palace,368,708.0,51.98
3754022,Norwich City,340,708.0,48.02
3754023,AFC Bournemouth,511,911.0,56.09
3754023,Leicester City,400,911.0,43.91
3754024,Swansea City,611,958.0,63.78
3754024,Newcastle United,347,958.0,36.22
3754025,Chelsea,629,969.0,64.91
3754025,Sunderland,340,969.0,35.09
3754026,Crystal Palace,447,774.0,57.75
3754026,Stoke City,327,774.0,42.25
3754027,Tottenham Hotspur,663,1013.0,65.45
3754027,Sunderland,350,1013.0,34.55
3754028,Southampton,513,949.0,54.06
3754028,Manchester City,436,949.0,45.94
3754029,Tottenham Hotspur,573,941.0,60.89
3754029,Aston Villa,368,941.0,39.11
3754030,Everton,518,888.0,58.33
3754030,Watford,370,888.0,41.67
3754031,Manchester United,563,857.0,65.69
3754031,Sunderland,294,857.0,34.31
3754032,Stoke City,667,1072.0,62.22
3754032,Norwich City,405,1072.0,37.78
3754033,Everton,551,935.0,58.93
3754033,Leicester City,384,935.0,41.07
3754034,Southampton,530,974.0,54.41
3754034,Everton,444,974.0,45.59
3754035,Manchester City,583,937.0,62.22
3754035,West Bromwich Albion,354,937.0,37.78
3754036,Aston Villa,518,959.0,54.01
3754036,Sunderland,441,959.0,45.99
3754037,Everton,621,1126.0,55.15
3754037,AFC Bournemouth,505,1126.0,44.85
3754038,Arsenal,680,1107.0,61.43
3754038,Norwich City,427,1107.0,38.57
3754039,Crystal Palace,464,840.0,55.24
3754039,Watford,376,840.0,44.76
3754040,Liverpool,615,1066.0,57.69
3754040,Norwich City,451,1066.0,42.31
3754041,Arsenal,625,1070.0,58.41
3754041,Aston Villa,445,1070.0,41.59
3754042,Liverpool,629,957.0,65.73
3754042,West Bromwich Albion,328,957.0,34.27
3754043,Tottenham Hotspur,641,1059.0,60.53
3754043,AFC Bournemouth,418,1059.0,39.47
3754044,Manchester United,696,1016.0,68.5
3754044,Norwich City,320,1016.0,31.5
3754045,Manchester City,548,905.0,60.55
3754045,Leicester City,357,905.0,39.45
3754046,Everton,614,983.0,62.46
3754046,Crystal Palace,369,983.0,37.54
3754047,Liverpool,591,1082.0,54.62
3754047,Swansea City,491,1082.0,45.38
3754048,Crystal Palace,584,1025.0,56.98
3754048,Everton,441,1025.0,43.02
3754049,Leicester City,504,917.0,54.96
3754049,Norwich City,413,917.0,45.04
3754050,Sunderland,484,813.0,59.53
3754050,Crystal Palace,329,813.0,40.47
3754051,Liverpool,570,892.0,63.9
3754051,Watford,322,892.0,36.1
3754052,Norwich City,422,821.0,51.4
3754052,West Bromwich Albion,399,821.0,48.6
3754053,Tottenham Hotspur,628,1008.0,62.3
3754053,Aston Villa,380,1008.0,37.7
3754054,Manchester City,654,993.0,65.86
3754054,Sunderland,339,993.0,34.14
3754055,Liverpool,595,1071.0,55.56
3754055,Chelsea,476,1071.0,44.44
3754056,Everton,556,1068.0,52.06
3754056,Stoke City,512,1068.0,47.94
3754057,Tottenham Hotspur,564,981.0,57.49
3754057,Norwich City,417,981.0,42.51
3754058,Leicester City,537,1002.0,53.59
3754058,AFC Bournemouth,465,1002.0,46.41
3754059,Chelsea,523,934.0,56.0
3754059,West Bromwich Albion,411,934.0,44.0
3754060,Everton,456,873.0,52.23
3754060,Liverpool,417,873.0,47.77
3754061,Stoke City,518,1010.0,51.29
3754061,Chelsea,492,1010.0,48.71
3754062,Chelsea,550,919.0,59.85
3754062,West Bromwich Albion,369,919.0,40.15
3754063,Watford,659,1020.0,64.61
3754063,Aston Villa,361,1020.0,35.39
3754064,Liverpool,516,1016.0,50.79
3754064,Southampton,500,1016.0,49.21
3754065,Tottenham Hotspur,548,865.0,63.35
3754065,Leicester City,317,865.0,36.65
3754066,Chelsea,468,933.0,50.16
3754066,Manchester City,465,933.0,49.84
3754067,West Ham United,550,925.0,59.46
3754067,Crystal Palace,375,925.0,40.54
3754068,Aston Villa,496,845.0,58.7
3754068,West Bromwich Albion,349,845.0,41.3
3754069,Arsenal,522,1014.0,51.48
3754069,Newcastle United,492,1014.0,48.52
3754070,Newcastle United,535,1003.0,53.34
3754070,Aston Villa,468,1003.0,46.66
3754071,Swansea City,484,955.0,50.68
3754071,Sunderland,471,955.0,49.32
3754072,Watford,508,988.0,51.42
3754072,Sunderland,480,988.0,48.58
3754073,Chelsea,595,964.0,61.72
3754073,AFC Bournemouth,369,964.0,38.28
3754074,Tottenham Hotspur,525,968.0,54.24
3754074,Swansea City,443,968.0,45.76
3754075,Chelsea,650,1117.0,58.19
3754075,Aston Villa,467,1117.0,41.81
3754076,West Ham United,505,908.0,55.62
3754076,Sunderland,403,908.0,44.38
3754077,Manchester City,760,1064.0,71.43
3754077,West Ham United,304,1064.0,28.57
3754078,Chelsea,480,932.0,51.5
3754078,Swansea City,452,932.0,48.5
3754079,Manchester City,636,986.0,64.5
3754079,Newcastle United,350,986.0,35.5
3754080,Tottenham Hotspur,625,983.0,63.58
3754080,Watford,358,983.0,36.42
3754081,Manchester United,540,1004.0,53.78
3754081,West Bromwich Albion,464,1004.0,46.22
3754082,Everton,734,1103.0,66.55
3754082,Sunderland,369,1103.0,33.45
3754083,Chelsea,610,988.0,61.74
3754083,Crystal Palace,378,988.0,38.26
3754084,Aston Villa,488,828.0,58.94
3754084,West Bromwich Albion,340,828.0,41.06
3754085,Swansea City,603,1042.0,57.87
3754085,Leicester City,439,1042.0,42.13
3754086,Watford,475,897.0,52.95
3754086,West Ham United,422,897.0,47.05
3754087,Tottenham Hotspur,559,981.0,56.98
3754087,Liverpool,422,981.0,43.02
3754088,Newcastle United,546,1017.0,53.69
3754088,Manchester United,471,1017.0,46.31
3754089,Crystal Palace,453,881.0,51.42
3754089,AFC Bournemouth,428,881.0,48.58
3754090,Newcastle United,462,888.0,52.03
3754090,Stoke City,426,888.0,47.97
3754091,Stoke City,581,877.0,66.25
3754091,Watford,296,877.0,33.75
3754092,Tottenham Hotspur,438,848.0,51.65
3754092,Chelsea,410,848.0,48.35
3754093,Tottenham Hotspur,574,992.0,57.86
3754093,Chelsea,418,992.0,42.14
3754094,Stoke City,544,1037.0,52.46
3754094,Manchester United,493,1037.0,47.54
3754095,Sunderland,487,950.0,51.26
3754095,Manchester City,463,950.0,48.74
3754096,Stoke City,441,859.0,51.34
3754096,West Ham United,418,859.0,48.66
3754097,Manchester United,544,1084.0,50.18
3754097,Tottenham Hotspur,540,1084.0,49.82
3754098,Liverpool,616,1065.0,57.84
3754098,Chelsea,449,1065.0,42.16
3754099,Crystal Palace,533,868.0,61.41
3754099,West Bromwich Albion,335,868.0,38.59
3754100,Newcastle United,483,820.0,58.9
3754100,Sunderland,337,820.0,41.1
3754101,Southampton,537,940.0,57.13
3754101,Norwich City,403,940.0,42.87
3754102,Norwich City,508,919.0,55.28
