team,player,total_mins,progressive_passes,progressive_carries,progressive_passes_received,progressive_passes_p90,progressive_carries_p90,progressive_passes_received_p90,total_progressive_actions_p90,progression_type
Ghana,Gideon Mensah,370.0,8.0,2.0,5.0,1.95,0.49,1.22,3.66,Supporting Progressor
Espanyol,Francisco Javier Chica Torres,516.0,6.0,10.0,5.0,1.05,1.74,0.87,3.66,Supporting Progressor
Frosinone,Roberto Crivello,1448.0,24.0,20.0,15.0,1.49,1.24,0.93,3.66,Limited Progression
Netherlands Women's,Merel van Dongen,442.0,13.0,1.0,4.0,2.65,0.2,0.81,3.66,Supporting Progressor
Sevilla,Grzegorz Krychowiak,2484.0,72.0,20.0,9.0,2.61,0.72,0.33,3.66,Supporting Progressor
Union Berlin,Jérôme Roussillon,74.0,0.0,1.0,2.0,0.0,1.22,2.43,3.6500000000000004,Limited Progression
Algeria,Islam Slimani,74.0,2.0,0.0,1.0,2.43,0.0,1.22,3.6500000000000004,Supporting Progressor
Barcelona,Damià Abella Pérez,148.0,1.0,3.0,2.0,0.61,1.82,1.22,3.6500000000000004,Supporting Progressor
Croatia,Dejan Lovren,1453.0,45.0,12.0,2.0,2.79,0.74,0.12,3.6500000000000004,Supporting Progressor
Celta Vigo,Renato Fabrizio Tapia Cortijo,74.0,0.0,2.0,1.0,0.0,2.43,1.22,3.6500000000000004,Supporting Progressor
Kerala Blasters,Jeakson Singh Thaunaojam,1655.0,52.0,7.0,8.0,2.83,0.38,0.44,3.65,Supporting Progressor
Switzerland,Manuel Obafemi Akanji,1752.0,57.0,13.0,1.0,2.93,0.67,0.05,3.65,Supporting Progressor
Getafe,Carlos Martín Vigaray,1183.0,17.0,16.0,15.0,1.29,1.22,1.14,3.6499999999999995,Limited Progression
Liverpool,Jamie Carragher,296.0,7.0,1.0,4.0,2.13,0.3,1.22,3.6499999999999995,Supporting Progressor
Goa,Glan Martins,840.0,26.0,6.0,2.0,2.79,0.64,0.21,3.64,Supporting Progressor
Valencia,Geoffrey Kondogbia,371.0,10.0,5.0,0.0,2.43,1.21,0.0,3.64,Supporting Progressor
Italy,Gianluca Scamacca,248.0,2.0,2.0,6.0,0.73,0.73,2.18,3.64,Limited Progression
Lille,Amadou Onana,99.0,1.0,2.0,1.0,0.91,1.82,0.91,3.64,Supporting Progressor
Brazil,Wendell Nascimento Borges,173.0,1.0,3.0,3.0,0.52,1.56,1.56,3.64,Supporting Progressor
Darmstadt 98,Oscar Vilhelmsson,124.0,1.0,3.0,1.0,0.73,2.18,0.73,3.64,Supporting Progressor
Denmark Women's,Rikke Læntver Sevecke,619.0,19.0,3.0,3.0,2.76,0.44,0.44,3.6399999999999997,Supporting Progressor
Carpi,Isaac Cofie,2181.0,66.0,7.0,15.0,2.72,0.29,0.62,3.6300000000000003,Supporting Progressor
Getafe,Miguel Ángel Muñoz Alonso,198.0,4.0,3.0,1.0,1.82,1.36,0.45,3.6300000000000003,Limited Progression
Senegal,Nampalys Mendy,397.0,11.0,4.0,1.0,2.49,0.91,0.23,3.6300000000000003,Supporting Progressor
Finland,Daniel O''Shaughnessy,273.0,6.0,2.0,3.0,1.98,0.66,0.99,3.63,Supporting Progressor
Getafe,Henok Goitom,124.0,0.0,0.0,5.0,0.0,0.0,3.63,3.63,Limited Progression
Bastia,Alexander Djiku,1514.0,36.0,8.0,17.0,2.14,0.48,1.01,3.63,Supporting Progressor
WNT Finland,Emmi Alanen,272.0,5.0,4.0,2.0,1.65,1.32,0.66,3.63,Limited Progression
Celta Vigo,Mario Bermejo Castanedo,124.0,1.0,2.0,2.0,0.73,1.45,1.45,3.63,Supporting Progressor
Tottenham Hotspur Women,Alanna Stephanie Kennedy,1611.0,38.0,13.0,14.0,2.12,0.73,0.78,3.63,Supporting Progressor
Elche,Domingo Cisma González,149.0,3.0,2.0,1.0,1.81,1.21,0.6,3.62,Limited Progression
Orlando Pride,Shelina Laura Zadorsky,622.0,23.0,2.0,0.0,3.33,0.29,0.0,3.62,Progressive Passer
Osasuna,Krisztián Vadócz,274.0,7.0,2.0,2.0,2.3,0.66,0.66,3.62,Supporting Progressor
Frosinone,Matteo Ciofani,1296.0,26.0,18.0,8.0,1.81,1.25,0.56,3.62,Limited Progression
Leganés,Miguel Ángel Guerrero Martín,174.0,0.0,3.0,4.0,0.0,1.55,2.07,3.62,Supporting Progressor
Mozambique,Bruno Alberto Langa,223.0,1.0,4.0,4.0,0.4,1.61,1.61,3.62,Supporting Progressor
Brazil Women's,Letícia Santos de Oliveira,348.0,1.0,6.0,7.0,0.26,1.55,1.81,3.62,Supporting Progressor
Celta Vigo,Iriney Santos Da Silva,174.0,4.0,2.0,1.0,2.07,1.03,0.52,3.6199999999999997,Supporting Progressor
Everton,John Stones,2822.0,83.0,26.0,4.0,2.65,0.83,0.13,3.61,Supporting Progressor
Morocco,Sofyan Amrabat,1070.0,35.0,6.0,2.0,2.94,0.5,0.17,3.61,Supporting Progressor
Sevilla,Gaël Kakuta,50.0,2.0,0.0,0.0,3.6,0.0,0.0,3.6,Progressive Passer
RC Deportivo La Coruña,Roberto Suárez Pier,50.0,1.0,1.0,0.0,1.8,1.8,0.0,3.6,Supporting Progressor
Germany,Georg Schwarzenbeck,150.0,1.0,4.0,1.0,0.6,2.4,0.6,3.6,Supporting Progressor
Saudi Arabia,Abdullah Mohammed Madu,50.0,2.0,0.0,0.0,3.6,0.0,0.0,3.6,Progressive Passer
Italy Women's,Michela Cambiaghi,125.0,0.0,3.0,2.0,0.0,2.16,1.44,3.6,Supporting Progressor
Leganés,Allan Romeo Nyom,100.0,2.0,2.0,0.0,1.8,1.8,0.0,3.6,Supporting Progressor
Rayo Vallecano,Diego Javier Llorente Ríos,2883.0,80.0,21.0,14.0,2.5,0.66,0.44,3.6,Supporting Progressor
Real Betis,Xavier Torres Buigues,724.0,26.0,2.0,1.0,3.23,0.25,0.12,3.6,Progressive Passer
