match_id,team,progressive_passes,progressive_carries,progressive_passes_received,progressive_actions,progressive_carry_pct,progressive_pass_pct
3890422,Ingolstadt,12.0,14.0,12.0,38.0,36.84,31.58
3890423,Hamburger SV,27.0,22.0,27.0,76.0,28.95,35.53
3890423,VfB Stuttgart,35.0,35.0,35.0,105.0,33.33,33.33
3890424,Darmstadt 98,9.0,9.0,9.0,27.0,33.33,33.33
3890424,Schalke 04,27.0,20.0,27.0,74.0,27.03,36.49
3890425,Hertha Berlin,28.0,29.0,28.0,85.0,34.12,32.94
3890425,Werder Bremen,24.0,16.0,24.0,64.0,25.0,37.5
3890426,Augsburg,10.0,11.0,10.0,31.0,35.48,32.26
3890426,Eintracht Frankfurt,21.0,23.0,21.0,65.0,35.38,32.31
3890427,Bayer Leverkusen,27.0,31.0,27.0,85.0,36.47,31.76
3890427,Hannover 96,14.0,19.0,14.0,47.0,40.43,29.79
3890428,Bayern Munich,65.0,57.0,65.0,187.0,30.48,34.76
3890428,Hoffenheim,5.0,10.0,5.0,20.0,50.0,25.0
3890429,FC Köln,25.0,23.0,25.0,73.0,31.51,34.25
3890429,Wolfsburg,40.0,28.0,40.0,108.0,25.93,37.04
3890430,Borussia Mönchengladbach,27.0,22.0,27.0,76.0,28.95,35.53
3890430,Werder Bremen,24.0,26.0,24.0,74.0,35.14,32.43
3890431,Bayer Leverkusen,22.0,11.0,22.0,55.0,20.0,40.0
3890431,Bayern Munich,23.0,21.0,23.0,67.0,31.34,34.33
3890432,Schalke 04,25.0,25.0,25.0,75.0,33.33,33.33
3890432,Wolfsburg,22.0,28.0,22.0,72.0,38.89,30.56
3890433,Eintracht Frankfurt,27.0,28.0,27.0,82.0,34.15,32.93
3890433,VfB Stuttgart,32.0,30.0,32.0,94.0,31.91,34.04
3890434,FSV Mainz 05,38.0,30.0,38.0,106.0,28.3,35.85
3890434,Hannover 96,25.0,12.0,25.0,62.0,19.35,40.32
3890435,Borussia Dortmund,38.0,34.0,38.0,110.0,30.91,34.55
3890435,Hertha Berlin,16.0,20.0,16.0,52.0,38.46,30.77
3890436,Augsburg,8.0,6.0,8.0,22.0,27.27,36.36
3890436,Ingolstadt,25.0,19.0,25.0,69.0,27.54,36.23
3890437,Darmstadt 98,8.0,10.0,8.0,26.0,38.46,30.77
3890437,Hoffenheim,21.0,20.0,21.0,62.0,32.26,33.87
3890438,FC Köln,26.0,27.0,26.0,79.0,34.18,32.91
3890438,Hamburger SV,35.0,23.0,35.0,93.0,24.73,37.63
3890439,FSV Mainz 05,21.0,20.0,21.0,62.0,32.26,33.87
3890439,Schalke 04,27.0,21.0,27.0,75.0,28.0,36.0
3890440,Eintracht Frankfurt,24.0,18.0,24.0,66.0,27.27,36.36
3890440,FC Köln,27.0,19.0,27.0,73.0,26.03,36.99
3890441,Hertha Berlin,12.0,13.0,12.0,37.0,35.14,32.43
3890441,VfB Stuttgart,29.0,34.0,29.0,92.0,36.96,31.52
3890442,Borussia Dortmund,55.0,29.0,55.0,139.0,20.86,39.57
3890442,Hannover 96,8.0,13.0,8.0,29.0,44.83,27.59
3890443,Hoffenheim,23.0,23.0,23.0,69.0,33.33,33.33
3890443,Werder Bremen,34.0,24.0,34.0,92.0,26.09,36.96
3890444,Bayer Leverkusen,18.0,22.0,18.0,58.0,37.93,31.03
3890444,Darmstadt 98,14.0,9.0,14.0,37.0,24.32,37.84
3890445,Ingolstadt,13.0,6.0,13.0,32.0,18.75,40.62
3890445,Wolfsburg,19.0,17.0,19.0,55.0,30.91,34.55
3890446,Augsburg,21.0,20.0,21.0,62.0,32.26,33.87
3890446,Bayern Munich,51.0,49.0,51.0,151.0,32.45,33.77
3890447,Borussia Mönchengladbach,36.0,23.0,36.0,95.0,24.21,37.89
3890447,Hamburger SV,21.0,18.0,21.0,60.0,30.0,35.0
3890448,Eintracht Frankfurt,21.0,13.0,21.0,55.0,23.64,38.18
3890448,Hamburger SV,34.0,22.0,34.0,90.0,24.44,37.78
3890449,Ingolstadt,17.0,7.0,17.0,41.0,17.07,41.46
3890449,Werder Bremen,13.0,7.0,13.0,33.0,21.21,39.39
3890450,Borussia Mönchengladbach,38.0,30.0,38.0,106.0,28.3,35.85
3890450,FC Köln,16.0,11.0,16.0,43.0,25.58,37.21
3890451,Hertha Berlin,19.0,16.0,19.0,54.0,29.63,35.19
3890451,Wolfsburg,34.0,14.0,34.0,82.0,17.07,41.46
3890452,FSV Mainz 05,23.0,29.0,23.0,75.0,38.67,30.67
3890452,Hoffenheim,17.0,28.0,17.0,62.0,45.16,27.42
3890453,Bayern Munich,64.0,49.0,64.0,177.0,27.68,36.16
3890453,Darmstadt 98,4.0,6.0,4.0,14.0,42.86,28.57
3890454,Augsburg,31.0,36.0,31.0,98.0,36.73,31.63
3890454,Hannover 96,31.0,21.0,31.0,83.0,25.3,37.35
3890455,Schalke 04,25.0,15.0,25.0,65.0,23.08,38.46
3890455,VfB Stuttgart,21.0,19.0,21.0,61.0,31.15,34.43
3890456,Bayer Leverkusen,21.0,12.0,21.0,54.0,22.22,38.89
3890456,Borussia Dortmund,12.0,11.0,12.0,35.0,31.43,34.29
3890457,FC Köln,26.0,17.0,26.0,69.0,24.64,37.68
3890457,Hertha Berlin,22.0,20.0,22.0,64.0,31.25,34.38
3890458,Bayern Munich,45.0,29.0,45.0,119.0,24.37,37.82
3890458,Wolfsburg,15.0,17.0,15.0,47.0,36.17,31.91
3890459,Darmstadt 98,4.0,10.0,4.0,18.0,55.56,22.22
3890459,Werder Bremen,23.0,17.0,23.0,63.0,26.98,36.51
3890460,Hannover 96,12.0,13.0,12.0,37.0,35.14,32.43
3890460,VfB Stuttgart,38.0,29.0,38.0,105.0,27.62,36.19
3890461,Hamburger SV,13.0,13.0,13.0,39.0,33.33,33.33
3890461,Ingolstadt,26.0,23.0,26.0,75.0,30.67,34.67
3890462,Augsburg,33.0,32.0,33.0,98.0,32.65,33.67
3890462,Borussia Mönchengladbach,19.0,14.0,19.0,52.0,26.92,36.54
3890463,Bayer Leverkusen,16.0,18.0,16.0,50.0,36.0,32.0
3890463,FSV Mainz 05,16.0,19.0,16.0,51.0,37.25,31.37
3890464,Borussia Dortmund,59.0,28.0,59.0,146.0,19.18,40.41
3890464,Hoffenheim,9.0,10.0,9.0,28.0,35.71,32.14
3890465,Eintracht Frankfurt,25.0,21.0,25.0,71.0,29.58,35.21
3890465,Schalke 04,32.0,29.0,32.0,93.0,31.18,34.41
3890466,Hannover 96,17.0,9.0,17.0,43.0,20.93,39.53
3890466,Wolfsburg,82.0,41.0,82.0,205.0,20.0,40.0
3890467,FC Köln,15.0,7.0,15.0,37.0,18.92,40.54
3890467,Ingolstadt,38.0,26.0,38.0,102.0,25.49,37.25
3890468,Borussia Dortmund,43.0,28.0,43.0,114.0,24.56,37.72
3890468,Darmstadt 98,18.0,11.0,18.0,47.0,23.4,38.3
3890469,Augsburg,25.0,13.0,25.0,63.0,20.63,39.68
3890469,Hoffenheim,16.0,16.0,16.0,48.0,33.33,33.33
3890470,Eintracht Frankfurt,20.0,22.0,20.0,62.0,35.48,32.26
3890470,Hertha Berlin,15.0,12.0,15.0,42.0,28.57,35.71
3890471,Borussia Mönchengladbach,37.0,30.0,37.0,104.0,28.85,35.58
3890471,VfB Stuttgart,28.0,24.0,28.0,80.0,30.0,35.0
3890472,Bayer Leverkusen,51.0,42.0,51.0,144.0,29.17,35.42
3890472,Werder Bremen,20.0,14.0,20.0,54.0,25.93,37.04
3890473,Hamburger SV,6.0,11.0,6.0,23.0,47.83,26.09
3890473,Schalke 04,60.0,47.0,60.0,167.0,28.14,35.93
3890474,Bayern Munich,88.0,75.0,88.0,251.0,29.88,35.06
3890474,FSV Mainz 05,7.0,7.0,7.0,21.0,33.33,33.33
3890475,Borussia Mönchengladbach,48.0,37.0,48.0,133.0,27.82,36.09
3890475,Wolfsburg,28.0,34.0,28.0,90.0,37.78,31.11
3890476,Hoffenheim,27.0,20.0,27.0,74.0,27.03,36.49
3890476,VfB Stuttgart,22.0,36.0,22.0,80.0,45.0,27.5
3890477,Augsburg,14.0,13.0,14.0,41.0,31.71,34.15
3890477,Bayer Leverkusen,45.0,39.0,45.0,129.0,30.23,34.88
3890478,Hannover 96,27.0,13.0,27.0,67.0,19.4,40.3
3890478,Werder Bremen,34.0,32.0,34.0,100.0,32.0,34.0
3890479,Eintracht Frankfurt,30.0,17.0,30.0,77.0,22.08,38.96
3890479,Ingolstadt,14.0,7.0,14.0,35.0,20.0,40.0
3890480,FC Köln,27.0,22.0,27.0,76.0,28.95,35.53
3890480,Schalke 04,35.0,31.0,35.0,101.0,30.69,34.65
3890481,Bayern Munich,60.0,28.0,60.0,148.0,18.92,40.54
3890481,Borussia Dortmund,27.0,14.0,27.0,68.0,20.59,39.71
3890482,Darmstadt 98,18.0,11.0,18.0,47.0,23.4,38.3
3890482,FSV Mainz 05,12.0,12.0,12.0,36.0,33.33,33.33
3890483,Hamburger SV,38.0,23.0,38.0,99.0,23.23,38.38
3890483,Hertha Berlin,11.0,13.0,11.0,35.0,37.14,31.43
3890484,Hertha Berlin,27.0,27.0,27.0,81.0,33.33,33.33
3890484,Schalke 04,39.0,31.0,39.0,109.0,28.44,35.78
3890485,Ingolstadt,19.0,16.0,19.0,54.0,29.63,35.19
3890485,VfB Stuttgart,20.0,16.0,20.0,56.0,28.57,35.71
3890486,Hoffenheim,14.0,15.0,14.0,43.0,34.88,32.56
3890486,Wolfsburg,46.0,28.0,46.0,120.0,23.33,38.33
3890487,Augsburg,11.0,6.0,11.0,28.0,21.43,39.29
3890487,Darmstadt 98,11.0,11.0,11.0,33.0,33.33,33.33
3890488,Borussia Mönchengladbach,38.0,20.0,38.0,96.0,20.83,39.58
3890488,Eintracht Frankfurt,31.0,18.0,31.0,80.0,22.5,38.75
3890489,Bayern Munich,60.0,39.0,60.0,159.0,24.53,37.74
3890489,Werder Bremen,3.0,8.0,3.0,14.0,57.14,21.43
3890490,FC Köln,22.0,16.0,22.0,60.0,26.67,36.67
3890490,Hannover 96,50.0,30.0,50.0,130.0,23.08,38.46
3890491,Borussia Dortmund,31.0,27.0,31.0,89.0,30.34,34.83
3890491,FSV Mainz 05,21.0,15.0,21.0,57.0,26.32,36.84
3890492,Bayer Leverkusen,24.0,26.0,24.0,74.0,35.14,32.43
3890492,Hamburger SV,21.0,18.0,21.0,60.0,30.0,35.0
3890493,Borussia Mönchengladbach,60.0,43.0,60.0,163.0,26.38,36.81
3890493,Schalke 04,18.0,26.0,18.0,62.0,41.94,29.03
3890494,FSV Mainz 05,28.0,30.0,28.0,86.0,34.88,32.56
3890494,Werder Bremen,34.0,27.0,34.0,95.0,28.42,35.79
3890495,Bayern Munich,49.0,25.0,49.0,123.0,20.33,39.84
3890495,FC Köln,13.0,15.0,13.0,41.0,36.59,31.71
3890496,Hertha Berlin,11.0,9.0,11.0,31.0,29.03,35.48
3890496,Ingolstadt,25.0,12.0,25.0,62.0,19.35,40.32
3890497,Eintracht Frankfurt,22.0,22.0,22.0,66.0,33.33,33.33
3890497,Hannover 96,16.0,9.0,16.0,41.0,21.95,39.02
3890498,Darmstadt 98,10.0,9.0,10.0,29.0,31.03,34.48
3890498,Wolfsburg,37.0,27.0,37.0,101.0,26.73,36.63
3890499,Hamburger SV,30.0,19.0,30.0,79.0,24.05,37.97
3890499,Hoffenheim,21.0,16.0,21.0,58.0,27.59,36.21
3890500,Bayer Leverkusen,24.0,32.0,24.0,80.0,40.0,30.0
3890500,VfB Stuttgart,29.0,18.0,29.0,76.0,23.68,38.16
3890501,Augsburg,14.0,15.0,14.0,43.0,34.88,32.56
3890501,Borussia Dortmund,42.0,39.0,42.0,123.0,31.71,34.15
3890502,Bayer Leverkusen,25.0,24.0,25.0,74.0,32.43,33.78
3890502,Wolfsburg,21.0,14.0,21.0,56.0,25.0,37.5
3890503,Augsburg,16.0,17.0,16.0,49.0,34.69,32.65
3890503,FSV Mainz 05,24.0,20.0,24.0,68.0,29.41,35.29
3890504,Hamburger SV,21.0,16.0,21.0,58.0,27.59,36.21
3890504,Hannover 96,41.0,28.0,41.0,110.0,25.45,37.27
3890505,Bayern Munich,44.0,25.0,44.0,113.0,22.12,38.94
3890505,Eintracht Frankfurt,17.0,19.0,17.0,53.0,35.85,32.08
3890506,Darmstadt 98,6.0,6.0,6.0,18.0,33.33,33.33
3890506,VfB Stuttgart,10.0,4.0,10.0,24.0,16.67,41.67
3890507,Borussia Dortmund,59.0,50.0,59.0,168.0,29.76,35.12
3890507,Werder Bremen,15.0,14.0,15.0,44.0,31.82,34.09
3890508,Ingolstadt,15.0,15.0,15.0,45.0,33.33,33.33
3890508,Schalke 04,25.0,17.0,25.0,67.0,25.37,37.31
3890509,FC Köln,20.0,17.0,20.0,57.0,29.82,35.09
3890509,Hoffenheim,55.0,29.0,55.0,139.0,20.86,39.57
3890510,Borussia Mönchengladbach,33.0,25.0,33.0,91.0,27.47,36.26
3890510,Hertha Berlin,16.0,12.0,16.0,44.0,27.27,36.36
3890511,Hannover 96,14.0,15.0,14.0,43.0,34.88,32.56
3890511,Hertha Berlin,16.0,19.0,16.0,51.0,37.25,31.37
3890512,Eintracht Frankfurt,21.0,16.0,21.0,58.0,27.59,36.21
3890512,Hoffenheim,15.0,14.0,15.0,44.0,31.82,34.09
3890513,FSV Mainz 05,21.0,16.0,21.0,58.0,27.59,36.21
3890513,Wolfsburg,23.0,19.0,23.0,65.0,29.23,35.38
3890514,Augsburg,14.0,11.0,14.0,39.0,28.21,35.9
3890514,Werder Bremen,26.0,21.0,26.0,73.0,28.77,35.62
3890515,Darmstadt 98,7.0,8.0,7.0,22.0,36.36,31.82
3890515,Hamburger SV,27.0,23.0,27.0,77.0,29.87,35.06
3890516,Bayern Munich,45.0,27.0,45.0,117.0,23.08,38.46
3890516,VfB Stuttgart,7.0,8.0,7.0,22.0,36.36,31.82
3890517,Borussia Mönchengladbach,9.0,13.0,9.0,31.0,41.94,29.03
3890517,Ingolstadt,39.0,24.0,39.0,102.0,23.53,38.24
3890518,Borussia Dortmund,15.0,15.0,15.0,45.0,33.33,33.33
3890518,Schalke 04,20.0,19.0,20.0,59.0,32.2,33.9
3890519,Bayer Leverkusen,31.0,35.0,31.0,97.0,36.08,31.96
3890519,FC Köln,26.0,10.0,26.0,62.0,16.13,41.94
3890520,Borussia Mönchengladbach,17.0,10.0,17.0,44.0,22.73,38.64
3890520,Hannover 96,26.0,29.0,26.0,81.0,35.8,32.1
3890521,Bayer Leverkusen,28.0,16.0,28.0,72.0,22.22,38.89
3890521,Eintracht Frankfurt,19.0,14.0,19.0,52.0,26.92,36.54
3890522,Augsburg,11.0,7.0,11.0,29.0,24.14,37.93
3890522,VfB Stuttgart,21.0,18.0,21.0,60.0,30.0,35.0
3890523,Werder Bremen,25.0,26.0,25.0,76.0,34.21,32.89
3890523,Wolfsburg,27.0,25.0,27.0,79.0,31.65,34.18
3890524,Hertha Berlin,15.0,15.0,15.0,45.0,33.33,33.33
3890524,Hoffenheim,28.0,18.0,28.0,74.0,24.32,37.84
3890525,Darmstadt 98,10.0,8.0,10.0,28.0,28.57,35.71
3890525,Ingolstadt,28.0,20.0,28.0,76.0,26.32,36.84
3890526,Bayern Munich,63.0,62.0,63.0,188.0,32.98,33.51
3890526,Schalke 04,26.0,21.0,26.0,73.0,28.77,35.62
3890527,FC Köln,15.0,12.0,15.0,42.0,28.57,35.71
3890527,FSV Mainz 05,22.0,16.0,22.0,60.0,26.67,36.67
3890528,Borussia Dortmund,63.0,52.0,63.0,178.0,29.21,35.39
3890528,Hamburger SV,12.0,20.0,12.0,44.0,45.45,27.27
3890529,Hamburger SV,21.0,12.0,21.0,54.0,22.22,38.89
3890529,Werder Bremen,35.0,25.0,35.0,95.0,26.32,36.84
3890530,Borussia Dortmund,26.0,20.0,26.0,72.0,27.78,36.11
3890530,VfB Stuttgart,24.0,17.0,24.0,65.0,26.15,36.92
3890531,Darmstadt 98,19.0,13.0,19.0,51.0,25.49,37.25
3890531,FC Köln,28.0,12.0,28.0,68.0,17.65,41.18
3890532,Hannover 96,34.0,24.0,34.0,92.0,26.09,36.96
3890532,Ingolstadt,9.0,14.0,9.0,32.0,43.75,28.12
3890533,Bayern Munich,29.0,18.0,29.0,76.0,23.68,38.16
3890533,Hertha Berlin,13.0,6.0,13.0,32.0,18.75,40.62
3890534,Bayer Leverkusen,43.0,31.0,43.0,117.0,26.5,36.75
3890534,Schalke 04,29.0,24.0,29.0,82.0,29.27,35.37
3890535,Augsburg,4.0,12.0,4.0,20.0,60.0,20.0
3890535,Wolfsburg,39.0,28.0,39.0,106.0,26.42,36.79
3890536,Borussia Mönchengladbach,36.0,29.0,36.0,101.0,28.71,35.64
3890536,Hoffenheim,29.0,10.0,29.0,68.0,14.71,42.65
3890537,Eintracht Frankfurt,24.0,19.0,24.0,67.0,28.36,35.82
3890537,FSV Mainz 05,16.0,16.0,16.0,48.0,33.33,33.33
3890538,Augsburg,35.0,20.0,35.0,90.0,22.22,38.89
3890538,FC Köln,12.0,14.0,12.0,38.0,36.84,31.58
3890539,Darmstadt 98,14.0,12.0,14.0,40.0,30.0,35.0
3890539,Eintracht Frankfurt,29.0,24.0,29.0,82.0,29.27,35.37
3890540,Bayer Leverkusen,27.0,21.0,27.0,75.0,28.0,36.0
3890540,Hertha Berlin,20.0,18.0,20.0,58.0,31.03,34.48
3890541,Bayern Munich,38.0,33.0,38.0,109.0,30.28,34.86
3890541,Borussia Mönchengladbach,22.0,14.0,22.0,58.0,24.14,37.93
3890542,Borussia Dortmund,48.0,36.0,48.0,132.0,27.27,36.36
3890542,Wolfsburg,12.0,16.0,12.0,40.0,40.0,30.0
3890543,Hannover 96,30.0,19.0,30.0,79.0,24.05,37.97
3890543,Schalke 04,17.0,11.0,17.0,45.0,24.44,37.78
3890544,Hoffenheim,14.0,14.0,14.0,42.0,33.33,33.33
3890544,Ingolstadt,31.0,20.0,31.0,82.0,24.39,37.8
3890545,FSV Mainz 05,11.0,16.0,11.0,38.0,42.11,28.95
3890545,Hamburger SV,16.0,18.0,16.0,50.0,36.0,32.0
3890546,VfB Stuttgart,21.0,20.0,21.0,62.0,32.26,33.87
3890546,Werder Bremen,24.0,27.0,24.0,75.0,36.0,32.0
3890547,Hannover 96,26.0,22.0,26.0,74.0,29.73,35.14
3890547,Hoffenheim,27.0,19.0,27.0,73.0,26.03,36.99
3890548,Bayern Munich,21.0,11.0,21.0,53.0,20.75,39.62
3890548,Ingolstadt,26.0,13.0,26.0,65.0,20.0,40.0
3890549,Augsburg,14.0,12.0,14.0,40.0,30.0,35.0
3890549,Schalke 04,40.0,30.0,40.0,110.0,27.27,36.36
3890550,Bayer Leverkusen,30.0,18.0,30.0,78.0,23.08,38.46
3890550,Borussia Mönchengladbach,23.0,19.0,23.0,65.0,29.23,35.38
3890551,Hamburger SV,14.0,11.0,14.0,39.0,28.21,35.9
3890551,Wolfsburg,17.0,17.0,17.0,51.0,33.33,33.33
3890552,FSV Mainz 05,23.0,26.0,23.0,72.0,36.11,31.94
3890552,VfB Stuttgart,18.0,14.0,18.0,50.0,28.0,36.0
3890553,Borussia Dortmund,69.0,39.0,69.0,177.0,22.03,38.98
3890553,Eintracht Frankfurt,4.0,6.0,4.0,14.0,42.86,28.57
3890554,FC Köln,17.0,18.0,17.0,52.0,34.62,32.69
3890554,Werder Bremen,14.0,21.0,14.0,49.0,42.86,28.57
3890555,Darmstadt 98,11.0,10.0,11.0,32.0,31.25,34.38
3890555,Hertha Berlin,26.0,21.0,26.0,73.0,28.77,35.62
3890556,VfB Stuttgart,34.0,26.0,34.0,94.0,27.66,36.17
3890556,Wolfsburg,26.0,28.0,26.0,80.0,35.0,32.5
3890557,Eintracht Frankfurt,3.0,11.0,3.0,17.0,64.71,17.65
3890557,Werder Bremen,47.0,34.0,47.0,128.0,26.56,36.72
3890558,FSV Mainz 05,7.0,11.0,7.0,25.0,44.0,28.0
3890558,Hertha Berlin,37.0,29.0,37.0,103.0,28.16,35.92
3890559,Bayern Munich,35.0,40.0,35.0,110.0,36.36,31.82
3890559,Hannover 96,15.0,15.0,15.0,45.0,33.33,33.33
3890560,Borussia Mönchengladbach,44.0,34.0,44.0,122.0,27.87,36.07
3890560,Darmstadt 98,18.0,16.0,18.0,52.0,30.77,34.62
3890561,Hoffenheim,36.0,31.0,36.0,103.0,30.1,34.95
3890561,Schalke 04,20.0,26.0,20.0,66.0,39.39,30.3
3890562,Borussia Dortmund,71.0,44.0,71.0,186.0,23.66,38.17
3890562,FC Köln,10.0,8.0,10.0,28.0,28.57,35.71
3890563,Bayer Leverkusen,17.0,9.0,17.0,43.0,20.93,39.53
3890563,Ingolstadt,30.0,31.0,30.0,91.0,34.07,32.97
3890564,Augsburg,12.0,10.0,12.0,34.0,29.41,35.29
3890564,Hamburger SV,29.0,22.0,29.0,80.0,27.5,36.25
3893787,New Zealand Women's,25.0,17.0,25.0,67.0,25.37,37.31
3893787,Norway Women's,15.0,7.0,15.0,37.0,18.92,40.54
3893788,Australia Women's,18.0,20.0,18.0,56.0,35.71,32.14
3893788,Republic of Ireland Women's,16.0,10.0,16.0,42.0,23.81,38.1
3893789,Philippines Women's,7.0,7.0,7.0,21.0,33.33,33.33
3893789,Switzerland Women's,76.0,34.0,76.0,186.0,18.28,40.86
3893790,Canada Women's,35.0,24.0,35.0,94.0,25.53,37.23
3893790,Nigeria Women's,10.0,8.0,10.0,28.0,28.57,35.71
3893791,Costa Rica Women's,2.0,2.0,2.0,6.0,33.33,33.33
3893791,Spain Women's,77.0,77.0,77.0,231.0,33.33,33.33
3893792,United States Women's,67.0,50.0,67.0,184.0,27.17,36.41
3893792,Vietnam Women's,5.0,2.0,5.0,12.0,16.67,41.67
3893793,Japan Women's,49.0,28.0,49.0,126.0,22.22,38.89
3893793,Zambia Women's,12.0,7.0,12.0,31.0,22.58,38.71
3893794,England Women's,83.0,40.0,83.0,206.0,19.42,40.29
3893794,Haiti Women's,6.0,13.0,6.0,25.0,52.0,24.0
3893795,China PR Women's,20.0,14.0,20.0,54.0,25.93,37.04
3893795,Denmark Women's,19.0,9.0,19.0,47.0,19.15,40.43
3893796,South Africa Women's,12.0,10.0,12.0,34.0,29.41,35.29
3893796,Sweden Women's,43.0,32.0,43.0,118.0,27.12,36.44
3893797,Netherlands Women's,18.0,17.0,18.0,53.0,32.08,33.96
3893797,Portugal Women's,16.0,6.0,16.0,38.0,15.79,42.11
3893798,France Women's,32.0,20.0,32.0,84.0,23.81,38.1
3893798,Jamaica Women's,1.0,1.0,1.0,3.0,33.33,33.33
3893799,Germany Women's,25.0,20.0,25.0,70.0,28.57,35.71
3893799,Morocco Women's,12.0,9.0,12.0,33.0,27.27,36.36
3893800,Argentina Women's,11.0,11.0,11.0,33.0,33.33,33.33
3893800,Italy Women's,23.0,20.0,23.0,66.0,30.3,34.85
3893801,Brazil Women's,67.0,43.0,67.0,177.0,24.29,37.85
3893801,Panama Women's,7.0,7.0,7.0,21.0,33.33,33.33
3893802,Colombia Women's,22.0,15.0,22.0,59.0,25.42,37.29
3893802,Korea Republic Women's,15.0,11.0,15.0,41.0,26.83,36.59
3893803,New Zealand Women's,34.0,22.0,34.0,90.0,24.44,37.78
3893803,Philippines Women's,13.0,6.0,13.0,32.0,18.75,40.62
3893804,Norway Women's,37.0,20.0,37.0,94.0,21.28,39.36
3893804,Switzerland Women's,19.0,16.0,19.0,54.0,29.63,35.19
3893805,Costa Rica Women's,7.0,5.0,7.0,19.0,26.32,36.84
3893805,Japan Women's,55.0,43.0,55.0,153.0,28.1,35.95
3893806,Spain Women's,62.0,32.0,62.0,156.0,20.51,39.74
3893806,Zambia Women's,17.0,20.0,17.0,54.0,37.04,31.48
3893807,Canada Women's,20.0,14.0,20.0,54.0,25.93,37.04
3893807,Republic of Ireland Women's,6.0,7.0,6.0,19.0,36.84,31.58
3893808,Netherlands Women's,27.0,22.0,27.0,76.0,28.95,35.53
3893808,United States Women's,38.0,32.0,38.0,108.0,29.63,35.19
3893809,Australia Women's,42.0,30.0,42.0,114.0,26.32,36.84
3893809,Nigeria Women's,11.0,10.0,11.0,32.0,31.25,34.38
3893810,Portugal Women's,60.0,32.0,60.0,152.0,21.05,39.47
3893810,Vietnam Women's,9.0,6.0,9.0,24.0,25.0,37.5
3893811,Denmark Women's,20.0,10.0,20.0,50.0,20.0,40.0
3893811,England Women's,42.0,31.0,42.0,115.0,26.96,36.52
3893812,Argentina Women's,26.0,20.0,26.0,72.0,27.78,36.11
3893812,South Africa Women's,22.0,20.0,22.0,64.0,31.25,34.38
3893813,China PR Women's,24.0,20.0,24.0,68.0,29.41,35.29
3893813,Haiti Women's,17.0,16.0,17.0,50.0,32.0,34.0
3893814,Italy Women's,27.0,15.0,27.0,69.0,21.74,39.13
3893814,Sweden Women's,37.0,34.0,37.0,108.0,31.48,34.26
3893815,Brazil Women's,19.0,19.0,19.0,57.0,33.33,33.33
3893815,France Women's,26.0,25.0,26.0,77.0,32.47,33.77
3893816,Jamaica Women's,27.0,30.0,27.0,84.0,35.71,32.14
3893816,Panama Women's,21.0,15.0,21.0,57.0,26.32,36.84
3893817,New Zealand Women's,19.0,18.0,19.0,56.0,32.14,33.93
3893817,Switzerland Women's,20.0,19.0,20.0,59.0,32.2,33.9
3893818,Colombia Women's,14.0,12.0,14.0,40.0,30.0,35.0
3893818,Germany Women's,36.0,23.0,36.0,95.0,24.21,37.89
3893819,Korea Republic Women's,26.0,18.0,26.0,70.0,25.71,37.14
3893819,Morocco Women's,18.0,18.0,18.0,54.0,33.33,33.33
3893820,Norway Women's,53.0,34.0,53.0,140.0,24.29,37.86
3893820,Philippines Women's,11.0,8.0,11.0,30.0,26.67,36.67
3893821,Australia Women's,19.0,17.0,19.0,55.0,30.91,34.55
3893821,Canada Women's,36.0,21.0,36.0,93.0,22.58,38.71
3893822,Japan Women's,14.0,10.0,14.0,38.0,26.32,36.84
3893822,Spain Women's,68.0,38.0,68.0,174.0,21.84,39.08
3893823,Costa Rica Women's,21.0,11.0,21.0,53.0,20.75,39.62
3893823,Zambia Women's,10.0,21.0,10.0,41.0,51.22,24.39
3893824,Nigeria Women's,14.0,20.0,14.0,48.0,41.67,29.17
3893824,Republic of Ireland Women's,34.0,17.0,34.0,85.0,20.0,40.0
3893825,Denmark Women's,53.0,39.0,53.0,145.0,26.9,36.55
3893825,Haiti Women's,17.0,24.0,17.0,58.0,41.38,29.31
3893826,Portugal Women's,23.0,15.0,23.0,61.0,24.59,37.7
3893826,United States Women's,21.0,17.0,21.0,59.0,28.81,35.59
3893827,Netherlands Women's,92.0,60.0,92.0,244.0,24.59,37.7
3893827,Vietnam Women's,6.0,3.0,6.0,15.0,20.0,40.0
3893828,China PR Women's,10.0,12.0,10.0,32.0,37.5,31.25
3893828,England Women's,72.0,30.0,72.0,174.0,17.24,41.38
3893829,France Women's,56.0,44.0,56.0,156.0,28.21,35.9
3893829,Panama Women's,2.0,3.0,2.0,7.0,42.86,28.57
3893830,Argentina Women's,6.0,7.0,6.0,19.0,36.84,31.58
3893830,Sweden Women's,31.0,21.0,31.0,83.0,25.3,37.35
3893831,Italy Women's,27.0,15.0,27.0,69.0,21.74,39.13
3893831,South Africa Women's,13.0,16.0,13.0,42.0,38.1,30.95
3893832,Brazil Women's,36.0,32.0,36.0,104.0,30.77,34.62
3893832,Jamaica Women's,8.0,7.0,8.0,23.0,30.43,34.78
3893833,Germany Women's,37.0,20.0,37.0,94.0,21.28,39.36
3893833,Korea Republic Women's,9.0,7.0,9.0,25.0,28.0,36.0
3893834,Colombia Women's,30.0,14.0,30.0,74.0,18.92,40.54
3893834,Morocco Women's,20.0,22.0,20.0,62.0,35.48,32.26
