match_id,team,possession_pct,passes,total_passes,field_tilt_pct,tilt_differential,territorial_control,pass_efficiency_pct,verticality,final_third_passes,possession_quality_gap,gap_interpretation,possession_style
9650,Barcelona,64.09,746,1164.0,25.31,3.09,Contested,22.92,Balanced,171,13.47,Patient Build-up,Contested
9650,Málaga,35.91,418,1164.0,22.22,-3.09,Contested,19.38,Patient,81,-8.53,Direct & Efficient,Contested
9661,Barcelona,60.24,600,996.0,24.09,-6.57,Contested,21.33,Patient,128,12.06,Patient Build-up,Contested
9661,Athletic Club,39.76,396,996.0,30.66,6.57,Contested,27.27,Balanced,108,-21.56,Ultra-Efficient,Efficiency Experts (Elite)
9673,Barcelona,51.94,615,1184.0,29.25,10.09,Strong Control,27.48,Balanced,169,-6.56,Direct & Efficient,Contested
9673,Sevilla,48.06,569,1184.0,19.16,-10.09,Under Pressure,17.4,Horizontal,99,9.74,Patient Build-up,Defensive
9682,Barcelona,67.18,653,972.0,15.25,-14.63,Under Pressure,13.78,Horizontal,90,36.68,Sterile Possession,The U-Shape (Sterile)
9682,Leganés,32.82,319,972.0,29.88,14.63,Strong Control,25.08,Balanced,80,-26.94,Ultra-Efficient,Contested
9695,Barcelona,69.15,798,1154.0,31.38,7.58,Contested,30.2,Vertical,241,6.39,Patient Build-up,The Steamroller
9695,Valencia,30.85,356,1154.0,23.8,-7.58,Contested,22.75,Balanced,81,-16.75,Ultra-Efficient,Contested
9700,Barcelona,64.58,775,1200.0,32.58,19.32,Total Dominance,31.1,Vertical,241,-0.58,Balanced,The Steamroller
9700,Celta Vigo,35.42,425,1200.0,13.26,-19.32,Pinned Back,11.76,Horizontal,50,8.9,Patient Build-up,Counter-Punchers
9717,Barcelona,67.93,809,1191.0,32.63,17.94,Total Dominance,31.4,Vertical,254,2.67,Balanced,The Steamroller
9717,Villarreal,32.07,382,1191.0,14.69,-17.94,Pinned Back,13.87,Horizontal,53,2.69,Balanced,Counter-Punchers
9726,Barcelona,60.37,687,1138.0,21.53,-0.6,Contested,19.07,Patient,131,17.31,Sterile Possession,Contested
9726,RC Deportivo La Coruña,39.63,451,1138.0,22.13,0.6,Contested,21.51,Patient,97,-4.63,Balanced,Contested
9736,Barcelona,54.67,597,1092.0,20.71,-5.68,Contested,19.93,Patient,119,13.25,Patient Build-up,Contested
9736,Real Madrid,45.33,495,1092.0,26.39,5.68,Contested,25.66,Balanced,127,-7.45,Direct & Efficient,Contested
9742,Barcelona,70.47,723,1026.0,27.25,6.33,Contested,25.03,Balanced,181,15.97,Sterile Possession,Contested
9742,Levante UD,29.53,303,1026.0,20.92,-6.33,Contested,19.14,Patient,58,-12.31,Direct & Efficient,Contested
9754,Real Sociedad,50.05,501,1001.0,30.43,9.32,Strong Control,29.94,Vertical,150,-10.81,Direct & Efficient,Attacking
9754,Barcelona,49.95,500,1001.0,21.11,-9.32,Under Pressure,20.0,Patient,100,7.73,Patient Build-up,Contested
9765,Barcelona,52.48,571,1088.0,29.13,4.57,Contested,27.32,Balanced,156,-5.78,Direct & Efficient,Contested
9765,Real Betis,47.52,517,1088.0,24.56,-4.57,Contested,23.98,Balanced,124,-1.6,Balanced,Contested
9774,Barcelona,75.94,767,1010.0,34.49,17.23,Total Dominance,32.46,Vertical,249,6.96,Patient Build-up,The Steamroller
9774,Deportivo Alavés,24.06,243,1010.0,17.26,-17.23,Pinned Back,13.58,Horizontal,33,-10.46,Direct & Efficient,Counter-Punchers
9783,Barcelona,72.0,653,907.0,32.15,5.34,Contested,29.71,Vertical,194,7.7,Patient Build-up,The Steamroller
9783,Espanyol,28.0,254,907.0,26.81,-5.34,Contested,21.26,Patient,54,-25.62,Ultra-Efficient,Contested
9794,Barcelona,78.24,827,1057.0,31.14,10.57,Strong Control,29.87,Vertical,247,15.96,Sterile Possession,The Steamroller
9794,Getafe,21.76,230,1057.0,20.57,-10.57,Under Pressure,16.96,Horizontal,39,-19.38,Ultra-Efficient,Contested
9799,Barcelona,53.3,581,1090.0,11.79,-18.0,Pinned Back,10.15,Horizontal,59,29.72,Sterile Possession,Defensive
9799,Eibar,46.7,509,1090.0,29.79,18.0,Total Dominance,27.7,Balanced,141,-12.88,Direct & Efficient,Contested
9811,Barcelona,62.52,634,1014.0,27.86,6.22,Contested,25.39,Balanced,161,6.8,Patient Build-up,Contested
9811,Girona,37.48,380,1014.0,21.64,-6.22,Contested,19.47,Patient,74,-5.8,Direct & Efficient,Contested
9827,Barcelona,63.71,590,926.0,25.81,11.28,Strong Control,24.24,Balanced,143,12.09,Patient Build-up,Contested
9827,Las Palmas,36.29,336,926.0,14.53,-11.28,Under Pressure,11.9,Horizontal,40,7.23,Patient Build-up,Counter-Punchers
9837,Barcelona,57.45,640,1114.0,24.47,-1.56,Contested,22.34,Balanced,143,8.51,Patient Build-up,Contested
9837,Atlético Madrid,42.55,474,1114.0,26.03,1.56,Contested,24.47,Balanced,116,-9.51,Direct & Efficient,Contested
9855,Barcelona,58.51,629,1075.0,18.82,-8.11,Under Pressure,16.06,Horizontal,101,20.87,Sterile Possession,The U-Shape (Sterile)
9855,Athletic Club,41.49,446,1075.0,26.93,8.11,Strong Control,25.78,Balanced,115,-12.37,Direct & Efficient,Contested
9860,Barcelona,59.34,648,1092.0,35.21,5.16,Contested,33.02,Vertical,214,-11.08,Direct & Efficient,The Steamroller
9860,Sevilla,40.66,444,1092.0,30.05,-5.16,Contested,26.35,Balanced,117,-19.44,Ultra-Efficient,Efficiency Experts (Elite)
9870,Barcelona,68.48,743,1085.0,23.93,2.19,Contested,21.8,Patient,162,20.62,Sterile Possession,Contested
9870,Leganés,31.52,342,1085.0,21.74,-2.19,Contested,19.88,Patient,68,-11.96,Direct & Efficient,Contested
9880,Barcelona,62.13,722,1162.0,39.16,11.48,Strong Control,37.67,Ultra-Vertical,272,-16.19,Ultra-Efficient,The Steamroller
9880,Valencia,37.87,440,1162.0,27.68,-11.48,Under Pressure,23.86,Balanced,105,-17.49,Ultra-Efficient,Contested
9889,Barcelona,52.09,537,1031.0,23.51,-10.81,Under Pressure,22.72,Balanced,122,5.07,Patient Build-up,Contested
9889,Celta Vigo,47.91,494,1031.0,34.32,10.81,Strong Control,34.01,Vertical,168,-20.73,Ultra-Efficient,Attacking
9912,Barcelona,62.01,736,1187.0,36.76,4.7,Contested,35.19,Ultra-Vertical,259,-11.51,Direct & Efficient,The Steamroller
9912,RC Deportivo La Coruña,37.99,451,1187.0,32.06,-4.7,Contested,30.6,Vertical,138,-26.13,Ultra-Efficient,Efficiency Experts (Elite)
9924,Barcelona,50.04,581,1161.0,27.11,-3.32,Contested,24.96,Balanced,145,-4.18,Balanced,Contested
9924,Real Madrid,49.96,580,1161.0,30.43,3.32,Contested,29.14,Vertical,169,-10.9,Direct & Efficient,Attacking
9928,Barcelona,56.44,666,1180.0,28.26,6.36,Contested,27.33,Balanced,182,-0.08,Balanced,Contested
9928,Villarreal,43.56,514,1180.0,21.9,-6.36,Contested,20.04,Patient,103,-0.24,Balanced,Contested
9948,Barcelona,61.49,642,1044.0,33.44,8.98,Strong Control,32.87,Vertical,211,-5.39,Direct & Efficient,The Steamroller
9948,Real Sociedad,38.51,402,1044.0,24.46,-8.98,Under Pressure,23.63,Balanced,95,-10.41,Direct & Efficient,Contested
15946,Barcelona,78.85,917,1163.0,37.48,28.1,Total Dominance,35.99,Ultra-Vertical,330,3.89,Balanced,The Steamroller
15946,Deportivo Alavés,21.15,246,1163.0,9.38,-28.1,Pinned Back,8.94,Horizontal,22,2.39,Balanced,Counter-Punchers
15956,Barcelona,63.05,628,996.0,28.57,3.2,Contested,27.55,Balanced,173,5.91,Patient Build-up,Contested
15956,Real Valladolid,36.95,368,996.0,25.37,-3.2,Contested,23.1,Balanced,85,-13.79,Direct & Efficient,Contested
15973,Barcelona,67.6,701,1037.0,37.03,19.84,Total Dominance,35.24,Ultra-Vertical,247,-6.46,Direct & Efficient,The Steamroller
15973,Huesca,32.4,336,1037.0,17.19,-19.84,Pinned Back,16.37,Horizontal,55,-1.98,Balanced,Counter-Punchers
15978,Barcelona,68.21,783,1148.0,22.42,7.11,Contested,20.82,Patient,163,23.37,Sterile Possession,Contested
15978,Real Sociedad,31.79,365,1148.0,15.31,-7.11,Contested,13.97,Horizontal,51,1.17,Balanced,Counter-Punchers
15986,Barcelona,67.05,765,1141.0,28.48,15.91,Total Dominance,26.41,Balanced,202,10.09,Patient Build-up,Contested
15986,Girona,32.95,376,1141.0,12.57,-15.91,Pinned Back,10.64,Horizontal,40,7.81,Patient Build-up,Counter-Punchers
15998,Barcelona,76.2,855,1122.0,27.79,0.94,Contested,27.84,Balanced,238,20.62,Sterile Possession,Contested
15998,Leganés,23.8,267,1122.0,26.85,-0.94,Contested,22.47,Balanced,60,-29.9,Ultra-Efficient,Contested
16010,Barcelona,70.11,692,987.0,27.38,7.83,Contested,25.14,Balanced,174,15.35,Sterile Possession,Contested
16010,Athletic Club,29.89,295,987.0,19.55,-7.83,Contested,16.27,Horizontal,48,-9.21,Direct & Efficient,Counter-Punchers
16023,Barcelona,74.95,1035,1381.0,37.91,16.63,Total Dominance,36.81,Ultra-Vertical,381,-0.87,Balanced,The Steamroller
16023,Valencia,25.05,346,1381.0,21.28,-16.63,Pinned Back,19.65,Patient,68,-17.51,Ultra-Efficient,Contested
16029,Barcelona,53.28,520,976.0,21.09,-8.38,Under Pressure,18.27,Patient,95,11.1,Patient Build-up,Contested
16029,Sevilla,46.72,456,976.0,29.47,8.38,Strong Control,27.85,Balanced,127,-12.22,Direct & Efficient,Contested
16056,Barcelona,54.52,537,985.0,31.79,11.74,Strong Control,31.28,Vertical,168,-9.06,Direct & Efficient,Attacking
16056,Real Betis,45.48,448,985.0,20.05,-11.74,Under Pressure,18.08,Patient,81,5.38,Patient Build-up,Contested
16073,Barcelona,68.17,758,1112.0,25.39,-3.2,Contested,26.25,Balanced,199,17.39,Sterile Possession,Contested
16073,Atlético Madrid,31.83,354,1112.0,28.59,3.2,Contested,30.51,Vertical,108,-25.35,Ultra-Efficient,Contested
16079,Barcelona,62.42,721,1155.0,33.92,13.6,Strong Control,33.15,Vertical,239,-5.42,Direct & Efficient,The Steamroller
16079,Villarreal,37.58,434,1155.0,20.32,-13.6,Under Pressure,16.82,Horizontal,73,-3.06,Balanced,Contested
16086,Barcelona,55.09,617,1120.0,19.34,-9.83,Under Pressure,18.48,Patient,114,16.41,Sterile Possession,The U-Shape (Sterile)
16086,Espanyol,44.91,503,1120.0,29.17,9.83,Strong Control,30.02,Vertical,151,-13.43,Direct & Efficient,Contested
16095,Barcelona,56.62,556,982.0,16.96,-15.91,Pinned Back,14.75,Horizontal,82,22.7,Sterile Possession,The U-Shape (Sterile)
16095,Levante UD,43.38,426,982.0,32.87,15.91,Total Dominance,31.46,Vertical,134,-22.36,Ultra-Efficient,Efficiency Experts (Elite)
16109,Barcelona,52.14,584,1120.0,23.69,-2.43,Contested,20.89,Patient,122,4.76,Balanced,Contested
16109,Celta Vigo,47.86,536,1120.0,26.12,2.43,Contested,24.63,Balanced,132,-4.38,Balanced,Contested
16120,Barcelona,75.82,765,1009.0,15.03,-18.09,Pinned Back,15.03,Horizontal,115,45.76,Sterile Possession,The U-Shape (Sterile)
16120,Getafe,24.18,244,1009.0,33.12,18.09,Total Dominance,33.2,Vertical,81,-42.06,Ultra-Efficient,Efficiency Experts (Elite)
16131,Barcelona,58.29,654,1122.0,12.4,-24.43,Pinned Back,11.47,Horizontal,75,33.49,Sterile Possession,The U-Shape (Sterile)
16131,Eibar,41.71,468,1122.0,36.83,24.43,Total Dominance,35.68,Ultra-Vertical,167,-31.95,Ultra-Efficient,Efficiency Experts (Elite)
16136,Barcelona,72.51,831,1146.0,27.15,13.87,Strong Control,25.39,Balanced,211,18.21,Sterile Possession,Contested
16136,Leganés,27.49,315,1146.0,13.28,-13.87,Under Pressure,12.06,Horizontal,38,0.93,Balanced,Counter-Punchers
16149,Barcelona,64.35,675,1049.0,28.2,2.47,Contested,26.96,Balanced,182,7.95,Patient Build-up,Contested
16149,Girona,35.65,374,1049.0,25.73,-2.47,Contested,22.19,Balanced,83,-15.81,Ultra-Efficient,Contested
16157,Barcelona,67.53,807,1195.0,42.32,23.71,Total Dominance,42.87,Ultra-Vertical,346,-17.11,Ultra-Efficient,The Steamroller
16157,Valencia,32.47,388,1195.0,18.61,-23.71,Pinned Back,17.78,Horizontal,69,-4.75,Balanced,Counter-Punchers
16173,Barcelona,65.85,727,1104.0,28.5,6.84,Contested,27.79,Balanced,202,8.85,Patient Build-up,Contested
16173,Athletic Club,34.15,377,1104.0,21.66,-6.84,Contested,19.63,Patient,74,-9.17,Direct & Efficient,Contested
16182,Barcelona,60.52,742,1226.0,30.03,14.37,Strong Control,30.46,Vertical,226,0.46,Balanced,The Steamroller
16182,Real Valladolid,39.48,484,1226.0,15.66,-14.37,Under Pressure,14.67,Horizontal,71,8.16,Patient Build-up,Counter-Punchers
16190,Barcelona,60.02,602,1003.0,25.99,-7.3,Contested,25.58,Balanced,154,8.04,Patient Build-up,Contested
16190,Sevilla,39.98,401,1003.0,33.29,7.3,Contested,30.67,Vertical,123,-26.6,Ultra-Efficient,Efficiency Experts (Elite)
16196,Barcelona,51.42,543,1056.0,25.37,-8.26,Under Pressure,25.05,Balanced,136,0.68,Balanced,Contested
16196,Real Madrid,48.58,513,1056.0,33.63,8.26,Strong Control,33.14,Vertical,170,-18.68,Ultra-Efficient,Attacking
16205,Barcelona,68.28,732,1072.0,43.24,27.22,Total Dominance,44.54,Ultra-Vertical,326,-18.2,Ultra-Efficient,The Steamroller
16205,Rayo Vallecano,31.72,340,1072.0,16.02,-27.22,Pinned Back,17.35,Horizontal,59,-0.32,Balanced,Counter-Punchers
16215,Real Betis,56.01,620,1107.0,24.39,-3.41,Contested,25.0,Balanced,155,7.23,Patient Build-up,Contested
16215,Barcelona,43.99,487,1107.0,27.8,3.41,Contested,25.46,Balanced,124,-11.61,Direct & Efficient,Contested
16231,Barcelona,68.33,725,1061.0,36.1,14.38,Strong Control,36.14,Ultra-Vertical,262,-3.87,Balanced,The Steamroller
16231,Espanyol,31.67,336,1061.0,21.72,-14.38,Under Pressure,20.54,Patient,69,-11.77,Direct & Efficient,Contested
16240,Barcelona,67.2,713,1061.0,27.49,6.02,Contested,28.47,Vertical,203,12.22,Patient Build-up,Contested
16240,Villarreal,32.8,348,1061.0,21.47,-6.02,Contested,17.82,Horizontal,62,-10.14,Direct & Efficient,Contested
16248,Barcelona,63.55,760,1196.0,38.82,16.48,Total Dominance,36.97,Ultra-Vertical,281,-14.09,Direct & Efficient,The Steamroller
16248,Atlético Madrid,36.45,436,1196.0,22.34,-16.48,Pinned Back,21.56,Patient,94,-8.23,Direct & Efficient,Contested
16265,Barcelona,50.53,567,1122.0,25.48,10.26,Strong Control,24.16,Balanced,137,-0.43,Balanced,Contested
16265,Real Sociedad,49.47,555,1122.0,15.22,-10.26,Under Pressure,14.95,Horizontal,83,19.03,Sterile Possession,Defensive
16275,Barcelona,75.79,811,1070.0,26.02,3.14,Contested,26.39,Balanced,214,23.75,Sterile Possession,Contested
16275,Deportivo Alavés,24.21,259,1070.0,22.88,-3.14,Contested,22.39,Balanced,58,-21.55,Ultra-Efficient,Contested
16289,Barcelona,62.14,650,1046.0,32.0,7.68,Contested,29.69,Vertical,193,-1.86,Balanced,The Steamroller
16289,Levante UD,37.86,396,1046.0,24.32,-7.68,Contested,23.74,Balanced,94,-10.78,Direct & Efficient,Contested
16306,Barcelona,77.68,929,1196.0,25.03,-5.45,Contested,25.73,Balanced,239,27.62,Sterile Possession,Contested
16306,Getafe,22.32,267,1196.0,30.48,5.45,Contested,26.97,Balanced,72,-38.64,Ultra-Efficient,Efficiency Experts (Elite)
16317,Barcelona,60.24,656,1089.0,17.05,-14.26,Under Pressure,16.62,Horizontal,109,26.14,Sterile Possession,The U-Shape (Sterile)
16317,Eibar,39.76,433,1089.0,31.31,14.26,Strong Control,31.41,Vertical,136,-22.86,Ultra-Efficient,Efficiency Experts (Elite)
18235,Bayern Munich,68.06,635,933.0,31.08,3.61,Contested,28.19,Vertical,179,5.9,Patient Build-up,The Steamroller
18235,Inter Milan,31.94,298,933.0,27.47,-3.61,Contested,23.49,Balanced,70,-23.0,Ultra-Efficient,Contested
18236,Barcelona,67.68,827,1222.0,24.79,1.39,Contested,24.3,Balanced,201,18.1,Sterile Possession,Contested
18236,Manchester United,32.32,395,1222.0,23.4,-1.39,Contested,22.53,Balanced,89,-14.48,Direct & Efficient,Contested
18237,Bayern Munich,55.81,706,1265.0,39.83,20.68,Total Dominance,36.83,Ultra-Vertical,260,-23.85,Ultra-Efficient,The Steamroller
18237,Chelsea,44.19,559,1265.0,19.15,-20.68,Pinned Back,16.28,Horizontal,91,5.89,Patient Build-up,Counter-Punchers
18240,Bayern Munich,58.9,589,1000.0,24.42,1.15,Contested,21.9,Patient,129,10.06,Patient Build-up,Contested
18240,Borussia Dortmund,41.1,411,1000.0,23.27,-1.15,Contested,19.22,Patient,79,-5.44,Direct & Efficient,Contested
18241,Real Madrid,62.27,779,1251.0,29.95,2.24,Contested,27.73,Balanced,216,2.37,Balanced,Contested
18241,Atlético Madrid,37.73,472,1251.0,27.71,-2.24,Contested,26.48,Balanced,125,-17.69,Ultra-Efficient,Contested
18242,Barcelona,61.41,600,977.0,28.02,1.75,Contested,27.0,Balanced,162,5.37,Patient Build-up,Contested
18242,Juventus,38.59,377,977.0,26.27,-1.75,Contested,24.14,Balanced,91,-13.95,Direct & Efficient,Contested
18243,Atlético Madrid,52.87,718,1358.0,27.05,1.67,Contested,26.18,Balanced,188,-1.23,Balanced,Contested
18243,Real Madrid,47.13,640,1358.0,25.38,-1.67,Contested,21.88,Patient,140,-3.63,Balanced,Contested
18244,Real Madrid,55.84,559,1001.0,20.42,-6.69,Contested,17.17,Horizontal,96,15.0,Patient Build-up,Contested
18244,Juventus,44.16,442,1001.0,27.11,6.69,Contested,24.43,Balanced,108,-10.06,Direct & Efficient,Contested
18245,Real Madrid,65.15,673,1033.0,23.33,0.0,Contested,21.69,Patient,146,18.49,Sterile Possession,Contested
18245,Liverpool,34.85,360,1033.0,23.33,0.0,Contested,21.11,Patient,76,-11.81,Direct & Efficient,Contested
19714,Manchester City WFC,54.49,516,947.0,18.73,-9.89,Under Pressure,15.7,Horizontal,81,17.03,Sterile Possession,Defensive
19714,Chelsea FCW,45.51,431,947.0,28.62,9.89,Strong Control,24.36,Balanced,105,-11.73,Direct & Efficient,Contested
19715,Brighton & Hove Albion WFC,58.57,417,712.0,23.8,-11.24,Under Pressure,21.58,Patient,90,10.97,Patient Build-up,Contested
19715,Bristol City WFC,41.43,295,712.0,35.04,11.24,Strong Control,32.54,Vertical,96,-28.65,Ultra-Efficient,Efficiency Experts (Elite)
19716,Reading WFC,67.41,606,899.0,22.46,11.41,Strong Control,18.81,Patient,114,22.49,Sterile Possession,Contested
19716,Yeovil Town LFC,32.59,293,899.0,11.05,-11.41,Under Pressure,9.22,Horizontal,27,10.49,Patient Build-up,Counter-Punchers
19717,Arsenal WFC,64.91,629,969.0,29.92,14.42,Strong Control,29.25,Vertical,184,5.07,Patient Build-up,Contested
19717,Liverpool WFC,35.09,340,969.0,15.5,-14.42,Under Pressure,12.06,Horizontal,41,4.09,Balanced,Counter-Punchers
19718,Birmingham City WFC,59.92,580,968.0,26.25,13.25,Strong Control,27.07,Balanced,157,7.42,Patient Build-up,Contested
19718,Everton LFC,40.08,388,968.0,13.0,-13.25,Under Pressure,13.4,Horizontal,52,14.08,Patient Build-up,Counter-Punchers
19719,Reading WFC,53.99,372,689.0,32.07,9.97,Strong Control,27.69,Balanced,103,-10.15,Direct & Efficient,Attacking
19719,West Ham United LFC,46.01,317,689.0,22.1,-9.97,Under Pressure,18.93,Patient,60,1.81,Balanced,Contested
19720,Chelsea FCW,73.86,732,991.0,35.97,25.31,Total Dominance,34.02,Vertical,249,1.92,Balanced,The Steamroller
19720,Bristol City WFC,26.14,259,991.0,10.66,-25.31,Pinned Back,8.11,Horizontal,21,4.82,Balanced,Counter-Punchers
19722,Arsenal WFC,72.3,715,989.0,41.45,27.11,Total Dominance,39.16,Ultra-Vertical,280,-10.6,Direct & Efficient,The Steamroller
19722,Yeovil Town LFC,27.7,274,989.0,14.34,-27.11,Pinned Back,12.77,Horizontal,35,-0.98,Balanced,Counter-Punchers
19723,Manchester City WFC,61.82,638,1032.0,24.49,13.49,Strong Control,21.79,Patient,139,12.84,Patient Build-up,Contested
19723,Everton LFC,38.18,394,1032.0,11.0,-13.49,Under Pressure,8.88,Horizontal,35,16.18,Sterile Possession,Counter-Punchers
19724,Arsenal WFC,57.26,544,950.0,29.4,17.2,Total Dominance,26.1,Balanced,142,-1.54,Balanced,Contested
19724,West Ham United LFC,42.74,406,950.0,12.2,-17.2,Pinned Back,12.07,Horizontal,49,18.34,Sterile Possession,Counter-Punchers
19725,Brighton & Hove Albion WFC,57.02,516,905.0,22.67,1.82,Contested,21.51,Patient,111,11.68,Patient Build-up,Contested
19725,Liverpool WFC,42.98,389,905.0,20.85,-1.82,Contested,17.74,Horizontal,69,1.28,Balanced,Contested
19726,Chelsea FCW,59.62,589,988.0,31.97,18.27,Total Dominance,29.54,Vertical,174,-4.32,Balanced,The Steamroller
19726,Everton LFC,40.38,399,988.0,13.7,-18.27,Pinned Back,12.53,Horizontal,50,12.98,Patient Build-up,Counter-Punchers
19727,Reading WFC,58.62,459,783.0,20.96,-4.58,Contested,17.86,Horizontal,82,16.7,Sterile Possession,Contested
19727,Birmingham City WFC,41.38,324,783.0,25.54,4.58,Contested,20.37,Patient,66,-9.7,Direct & Efficient,Contested
19728,Manchester City WFC,74.84,696,930.0,34.06,28.87,Total Dominance,32.76,Vertical,228,6.72,Patient Build-up,The Steamroller
19728,Bristol City WFC,25.16,234,930.0,5.19,-28.87,Pinned Back,3.42,Horizontal,8,14.78,Patient Build-up,Counter-Punchers
19729,Everton LFC,61.25,501,818.0,21.86,-6.56,Contested,19.56,Patient,98,17.53,Sterile Possession,Contested
19729,Bristol City WFC,38.75,317,818.0,28.42,6.56,Contested,23.97,Balanced,76,-18.09,Ultra-Efficient,Contested
19730,Chelsea FCW,66.02,643,974.0,26.68,15.44,Total Dominance,23.33,Balanced,150,12.66,Patient Build-up,Contested
19730,Brighton & Hove Albion WFC,33.98,331,974.0,11.24,-15.44,Pinned Back,9.06,Horizontal,30,11.5,Patient Build-up,Counter-Punchers
19731,West Ham United LFC,71.45,598,837.0,30.45,3.49,Contested,28.6,Vertical,171,10.55,Patient Build-up,The Steamroller
19731,Yeovil Town LFC,28.55,239,837.0,26.96,-3.49,Contested,22.59,Balanced,54,-25.37,Ultra-Efficient,Contested
19732,Reading WFC,66.56,629,945.0,28.44,11.83,Strong Control,27.19,Balanced,171,9.68,Patient Build-up,Contested
19732,Liverpool WFC,33.44,316,945.0,16.61,-11.83,Under Pressure,12.97,Horizontal,41,0.22,Balanced,Counter-Punchers
19733,Manchester City WFC,58.28,598,1026.0,23.94,10.37,Strong Control,20.4,Patient,122,10.4,Patient Build-up,Contested
19733,Birmingham City WFC,41.72,428,1026.0,13.57,-10.37,Under Pressure,10.51,Horizontal,45,14.58,Patient Build-up,Counter-Punchers
19734,Brighton & Hove Albion WFC,50.14,530,1057.0,17.69,4.44,Contested,17.17,Horizontal,91,14.76,Patient Build-up,Defensive
19734,Everton LFC,49.86,527,1057.0,13.25,-4.44,Contested,11.57,Horizontal,61,23.36,Sterile Possession,Defensive
19735,Manchester City WFC,55.99,673,1202.0,21.42,7.31,Contested,19.91,Patient,134,13.15,Patient Build-up,Contested
19735,West Ham United LFC,44.01,529,1202.0,14.11,-7.31,Contested,12.48,Horizontal,66,15.79,Sterile Possession,Counter-Punchers
19736,Chelsea FCW,57.51,540,939.0,27.23,6.29,Contested,25.56,Balanced,138,3.05,Balanced,Contested
19736,Arsenal WFC,42.49,399,939.0,20.94,-6.29,Contested,20.05,Patient,80,0.61,Balanced,Contested
19737,Liverpool WFC,64.17,532,829.0,27.81,10.59,Strong Control,23.68,Balanced,126,8.55,Patient Build-up,Contested
