match_id,team,opponent_passes,defensive_actions,ppda
3754243,Newcastle United,273,39,7.0
3754243,Norwich City,339,38,8.92
3754244,Norwich City,297,54,5.5
3754244,West Ham United,275,45,6.11
3754245,Sunderland,349,45,7.76
3754245,West Bromwich Albion,247,37,6.68
3754246,Manchester City,309,25,12.36
3754246,Watford,539,24,22.46
3754247,Southampton,233,43,5.42
3754247,Stoke City,424,26,16.31
3754248,AFC Bournemouth,270,32,8.44
3754248,Crystal Palace,336,49,6.86
3754249,Aston Villa,717,17,42.18
3754249,Manchester City,225,44,5.11
3754250,Aston Villa,259,34,7.62
3754250,Leicester City,375,55,6.82
3754251,Liverpool,168,60,2.8
3754251,West Ham United,398,37,10.76
3754252,Everton,243,36,6.75
3754252,Newcastle United,357,30,11.9
3754253,AFC Bournemouth,357,32,11.16
3754253,Arsenal,367,35,10.49
3754254,Manchester United,187,43,4.35
3754254,Newcastle United,565,27,20.93
3754255,Liverpool,179,39,4.59
3754255,West Bromwich Albion,499,30,16.63
3754256,Everton,362,31,11.68
3754256,Manchester United,337,28,12.04
3754257,Crystal Palace,421,30,14.03
3754257,Manchester City,237,38,6.24
3754258,Aston Villa,473,28,16.89
3754258,Manchester City,326,37,8.81
3754259,Swansea City,179,21,8.52
3754259,West Ham United,560,37,15.14
3754260,Crystal Palace,405,44,9.2
3754260,Manchester City,314,55,5.71
3754261,Arsenal,185,33,5.61
3754261,Leicester City,546,54,10.11
3754262,AFC Bournemouth,258,35,7.37
3754262,Aston Villa,415,35,11.86
3754263,Crystal Palace,286,41,6.98
3754263,Leicester City,317,28,11.32
3754264,Chelsea,281,35,8.03
3754264,Newcastle United,416,31,13.42
3754265,Arsenal,257,46,5.59
3754265,Tottenham Hotspur,324,36,9.0
3754266,Crystal Palace,286,42,6.81
3754266,Watford,224,42,5.33
3754267,Watford,209,45,4.64
3754267,West Bromwich Albion,447,37,12.08
3754268,Everton,315,24,13.13
3754268,Tottenham Hotspur,306,31,9.87
3754269,Stoke City,448,31,14.45
3754269,Swansea City,268,31,8.65
3754270,Stoke City,317,42,7.55
3754270,Tottenham Hotspur,295,32,9.22
3754271,Newcastle United,319,56,5.7
3754271,Watford,272,60,4.53
3754272,Stoke City,346,26,13.31
3754272,Swansea City,315,45,7.0
3754273,Watford,251,54,4.65
3754273,West Ham United,310,28,11.07
3754274,AFC Bournemouth,203,29,7.0
3754274,Stoke City,472,22,21.45
3754275,Leicester City,420,52,8.08
3754275,Liverpool,226,46,4.91
3754276,Newcastle United,366,44,8.32
3754276,Tottenham Hotspur,238,44,5.41
3754277,Everton,358,29,12.34
3754277,West Ham United,231,40,5.78
3754278,AFC Bournemouth,305,32,9.53
3754278,Watford,359,52,6.9
3754279,Swansea City,291,31,9.39
3754279,West Bromwich Albion,373,45,8.29
3754280,Chelsea,381,27,14.11
3754280,Norwich City,367,34,10.79
3754281,Chelsea,355,33,10.76
3754281,Manchester United,316,39,8.1
3754282,Aston Villa,396,35,11.31
3754282,Southampton,254,44,5.77
3754283,Aston Villa,403,17,23.71
3754283,Everton,266,15,17.73
3754284,Arsenal,197,40,4.93
3754284,West Bromwich Albion,541,38,14.24
3754285,Aston Villa,201,44,4.57
3754285,West Ham United,360,43,8.37
3754286,Norwich City,283,29,9.76
3754286,Watford,270,31,8.71
3754287,Chelsea,218,34,6.41
3754287,Watford,430,31,13.87
3754288,Chelsea,267,40,6.68
3754288,West Ham United,317,31,10.23
3754289,Leicester City,281,45,6.24
3754289,Watford,286,36,7.94
3754290,Leicester City,503,39,12.9
3754290,Manchester City,211,31,6.81
3754291,Tottenham Hotspur,231,31,7.45
3754291,Watford,419,41,10.22
3754292,Newcastle United,159,44,3.61
3754292,West Bromwich Albion,382,42,9.1
3754293,Chelsea,182,39,4.67
3754293,Stoke City,401,20,20.05
3754294,Everton,509,24,21.21
3754294,Liverpool,169,39,4.33
3754295,Aston Villa,471,26,18.12
3754295,Manchester United,165,27,6.11
3754296,Arsenal,554,19,29.16
3754296,Manchester City,308,41,7.51
3754297,Manchester United,187,37,5.05
3754297,West Bromwich Albion,508,43,11.81
3754298,Everton,294,33,8.91
3754298,Swansea City,327,36,9.08
3754299,Everton,388,36,10.78
3754299,Manchester United,293,49,5.98
3754300,Everton,212,34,6.24
3754300,Watford,466,42,11.1
3754301,Arsenal,164,24,6.83
3754301,West Bromwich Albion,518,40,12.95
3754302,Leicester City,225,50,4.5
3754302,Southampton,311,26,11.96
3754303,Crystal Palace,376,53,7.09
3754303,Swansea City,219,50,4.38
3754304,Crystal Palace,257,33,7.79
3754304,Newcastle United,318,35,9.09
3754305,Arsenal,387,40,9.68
3754305,Liverpool,222,38,5.84
3754306,Aston Villa,322,38,8.47
3754306,Norwich City,292,47,6.21
3754307,Manchester City,307,30,10.23
3754307,Stoke City,338,26,13.0
3754308,Sunderland,299,44,6.8
3754308,Watford,256,30,8.53
3754309,Arsenal,222,23,9.65
3754309,Southampton,415,40,10.38
3754310,Crystal Palace,523,31,16.87
3754310,Manchester United,205,41,5.0
3754311,Norwich City,553,31,17.84
3754311,Swansea City,232,17,13.65
3754312,Arsenal,268,38,7.05
3754312,Crystal Palace,452,38,11.89
3754313,Manchester City,229,44,5.2
3754313,Norwich City,512,49,10.45
3754314,Arsenal,445,38,11.71
3754314,Manchester City,242,43,5.63
3754315,AFC Bournemouth,311,26,11.96
3754315,Norwich City,353,37,9.54
3754316,Liverpool,164,26,6.31
3754316,Sunderland,566,34,16.65
3754317,Norwich City,261,45,5.8
3754317,Tottenham Hotspur,303,43,7.05
3754318,Arsenal,315,35,9.0
3754318,Tottenham Hotspur,267,56,4.77
3754319,Manchester United,252,43,5.86
3754319,Swansea City,409,29,14.1
3754320,Manchester City,294,36,8.17
3754320,Southampton,436,42,10.38
3754321,Aston Villa,355,32,11.09
3754321,Stoke City,305,29,10.52
3754322,Chelsea,380,38,10.0
3754322,Manchester City,401,29,13.83
3754323,Norwich City,271,33,8.21
3754323,West Ham United,314,36,8.72
3754324,Swansea City,368,30,12.27
3754324,Tottenham Hotspur,184,38,4.84
3754325,Southampton,232,36,6.44
3754325,West Bromwich Albion,432,43,10.05
3754326,Crystal Palace,254,40,6.35
3754326,Swansea City,345,40,8.63
3754327,Aston Villa,320,33,9.7
3754327,Everton,385,28,13.75
3754328,Manchester City,314,32,9.81
3754328,Swansea City,443,25,17.72
3754329,Newcastle United,235,26,9.04
3754329,West Ham United,358,32,11.19
3754330,Aston Villa,239,39,6.13
3754330,Stoke City,410,28,14.64
3754331,Sunderland,297,45,6.6
3754331,West Ham United,264,49,5.39
3754332,Tottenham Hotspur,184,30,6.13
3754332,West Bromwich Albion,390,30,13.0
3754333,Newcastle United,497,23,21.61
3754333,Tottenham Hotspur,235,26,9.04
3754334,AFC Bournemouth,317,48,6.6
3754334,Southampton,257,41,6.27
3754335,Leicester City,418,38,11.0
3754335,Norwich City,171,22,7.77
3754336,Chelsea,246,37,6.65
3754336,Everton,407,24,16.96
3754337,Norwich City,410,26,15.77
3754337,Southampton,219,31,7.06
3754338,Newcastle United,297,46,6.46
3754338,West Ham United,309,46,6.72
3754339,AFC Bournemouth,289,24,12.04
3754339,Stoke City,331,35,9.46
3754340,Swansea City,300,47,6.38
3754340,West Bromwich Albion,341,47,7.26
3754341,Leicester City,297,51,5.82
3754341,Stoke City,270,42,6.43
3754342,Liverpool,228,31,7.35
3754342,Watford,377,34,11.09
3754343,Leicester City,404,47,8.6
3754343,Liverpool,186,44,4.23
3754344,Newcastle United,532,19,28.0
3754344,Swansea City,167,32,5.22
3754345,Liverpool,262,44,5.95
3754345,Manchester United,349,46,7.59
3754346,Manchester City,326,27,12.07
3754346,Watford,310,51,6.08
3754347,Manchester United,176,33,5.33
3754347,West Ham United,388,26,14.92
3754348,Liverpool,301,47,6.4
3754348,Norwich City,299,58,5.16
3754349,Tottenham Hotspur,231,49,4.71
3754349,West Ham United,341,51,6.69
3754350,Everton,121,40,3.03
3754350,West Bromwich Albion,583,27,21.59
3754351,Crystal Palace,393,33,11.91
3754351,Liverpool,190,28,6.79
3764230,Tottenham Hotspur Women,289,48,6.02
3764230,West Ham United LFC,253,36,7.03
3764231,Birmingham City WFC,306,32,9.56
3764231,Brighton & Hove Albion WFC,149,31,4.81
3764232,Chelsea FCW,281,22,12.77
3764232,Manchester United,234,32,7.31
3764233,Arsenal WFC,222,31,7.16
3764233,Reading WFC,249,33,7.55
3764234,Aston Villa,360,23,15.65
3764234,Manchester City WFC,177,33,5.36
3764235,Bristol City WFC,558,17,32.82
3764235,Chelsea FCW,103,36,2.86
3764236,Aston Villa,247,27,9.15
3764236,Reading WFC,170,53,3.21
3764237,Birmingham City WFC,278,33,8.42
3764237,Manchester United,164,39,4.21
3764238,Arsenal WFC,176,17,10.35
3764238,West Ham United LFC,299,33,9.06
3764239,Everton LFC,217,36,6.03
3764239,Tottenham Hotspur Women,272,34,8.0
3764240,Bristol City WFC,356,25,14.24
3764240,Everton LFC,164,27,6.07
3764241,Brighton & Hove Albion WFC,409,23,17.78
3764241,Manchester City WFC,141,25,5.64
3764440,Barcelona,235,29,8.1
3764440,Elche,607,22,27.59
3764661,Athletic Club,448,19,23.58
3764661,Barcelona,345,24,14.38
3773369,Barcelona,230,27,8.52
3773369,Huesca,753,20,37.65
3773372,Atlético Madrid,442,40,11.05
3773372,Barcelona,294,33,8.91
3773377,Barcelona,161,22,7.32
3773377,Valencia,611,30,20.37
3773386,Barcelona,110,23,4.78
3773386,Deportivo Alavés,718,23,31.22
3773387,Barcelona,266,20,13.3
3773387,Levante UD,482,27,17.85
3773403,Athletic Club,387,36,10.75
3773403,Barcelona,293,23,12.74
3773415,Barcelona,102,34,3.0
3773415,Cádiz,802,33,24.3
3773428,Barcelona,109,24,4.54
3773428,Cádiz,778,23,33.83
3773457,Barcelona,187,28,6.68
3773457,Celta Vigo,555,34,16.32
3773466,Barcelona,312,22,14.18
3773466,Celta Vigo,406,35,11.6
3773474,Barcelona,199,31,6.42
3773474,Real Valladolid,591,27,21.89
3773477,Barcelona,237,17,13.94
3773477,Real Betis,470,22,21.36
3773497,Barcelona,192,21,9.14
3773497,Real Madrid,562,25,22.48
3773523,Barcelona,303,28,10.82
3773523,Real Sociedad,368,38,9.68
3773526,Barcelona,175,23,7.61
3773526,Deportivo Alavés,669,28,23.89
3773547,Barcelona,230,19,12.11
3773547,Osasuna,560,26,21.54
3773552,Barcelona,182,23,7.91
3773552,Huesca,677,20,33.85
3773565,Barcelona,202,18,11.22
3773565,Granada,547,25,21.88
3773571,Barcelona,261,26,10.04
3773571,Real Valladolid,481,31,15.52
3773585,Barcelona,321,26,12.35
3773585,Real Madrid,444,34,13.06
3773586,Barcelona,112,24,4.67
3773586,Granada,741,33,22.45
3773587,Barcelona,170,14,12.14
3773587,Getafe,422,42,10.05
3773593,Barcelona,361,15,24.07
3773593,Villarreal,500,19,26.32
3773597,Barcelona,165,28,5.89
3773597,Real Sociedad,508,30,16.93
3773625,Barcelona,283,38,7.45
3773625,Sevilla,410,42,9.76
3773631,Barcelona,259,24,10.79
3773631,Real Betis,526,35,15.03
3773656,Atlético Madrid,497,29,17.14
3773656,Barcelona,394,24,16.42
3773660,Barcelona,219,18,12.17
3773660,Levante UD,572,25,22.88
3773661,Barcelona,155,21,7.38
3773661,Getafe,629,46,13.67
3773665,Barcelona,271,23,11.78
3773665,Osasuna,519,26,19.96
3773672,Barcelona,295,23,12.83
3773672,Sevilla,435,29,15.0
3773689,Barcelona,314,21,14.95
3773689,Villarreal,384,31,12.39
3773695,Barcelona,192,28,6.86
3773695,Valencia,664,19,34.95
3775540,Aston Villa,267,60,4.45
3775540,Bristol City WFC,237,36,6.58
3775541,Aston Villa,445,19,23.42
3775541,Manchester United,120,34,3.53
3775542,Bristol City WFC,346,28,12.36
3775542,Everton LFC,158,32,4.94
3775543,Arsenal WFC,193,23,8.39
3775543,Brighton & Hove Albion WFC,377,29,13.0
3775544,Aston Villa,357,37,9.65
3775544,West Ham United LFC,145,42,3.45
3775545,Manchester City WFC,107,27,3.96
3775545,Tottenham Hotspur Women,415,25,16.6
3775546,Bristol City WFC,293,54,5.43
3775546,Tottenham Hotspur Women,208,38,5.47
3775547,Birmingham City WFC,584,27,21.63
3775547,Manchester City WFC,77,35,2.2
3775548,Arsenal WFC,216,33,6.55
3775548,Chelsea FCW,349,43,8.12
3775549,Birmingham City WFC,363,34,10.68
3775549,Tottenham Hotspur Women,141,20,7.05
3775550,Chelsea FCW,244,33,7.39
3775550,Everton LFC,287,24,11.96
3775551,Arsenal WFC,307,25,12.28
3775551,Manchester United,254,36,7.06
3775552,Everton LFC,225,43,5.23
3775552,Tottenham Hotspur Women,267,33,8.09
3775553,Birmingham City WFC,281,25,11.24
3775553,West Ham United LFC,195,31,6.29
3775554,Everton LFC,218,31,7.03
3775554,Reading WFC,274,30,9.13
3775555,Chelsea FCW,174,34,5.12
3775555,Tottenham Hotspur Women,363,44,8.25
3775556,Aston Villa,249,39,6.38
3775556,Brighton & Hove Albion WFC,182,31,5.87
3775557,Arsenal WFC,136,25,5.44
3775557,Brighton & Hove Albion WFC,468,28,16.71
3775558,Manchester United,201,42,4.79
3775558,Reading WFC,240,34,7.06
3775559,Arsenal WFC,220,21,10.48
3775559,Everton LFC,298,32,9.31
3775560,Arsenal WFC,98,26,3.77
3775560,Aston Villa,593,34,17.44
3775561,Manchester United,284,35,8.11
3775561,West Ham United LFC,203,38,5.34
3775562,Brighton & Hove Albion WFC,186,34,5.47
3775562,Manchester United,235,31,7.58
3775563,Everton LFC,285,32,8.91
3775563,Manchester United,210,31,6.77
3775564,Manchester City WFC,109,46,2.37
3775564,Reading WFC,452,26,17.38
3775565,Birmingham City WFC,514,23,22.35
3775565,Chelsea FCW,92,49,1.88
3775566,Aston Villa,383,23,16.65
3775566,Manchester United,162,45,3.6
3775567,Chelsea FCW,240,36,6.67
3775567,Manchester United,255,25,10.2
3775568,Aston Villa,229,51,4.49
3775568,Birmingham City WFC,183,55,3.33
3775569,Arsenal WFC,118,34,3.47
3775569,Bristol City WFC,472,27,17.48
3775570,Brighton & Hove Albion WFC,312,37,8.43
3775570,Everton LFC,174,40,4.35
3775571,Aston Villa,332,43,7.72
3775571,Reading WFC,163,24,6.79
3775572,Birmingham City WFC,498,13,38.31
3775572,Chelsea FCW,97,28,3.46
3775573,Manchester City WFC,89,34,2.62
3775573,West Ham United LFC,453,28,16.18
3775574,Birmingham City WFC,718,20,35.9
3775574,Manchester City WFC,47,41,1.15
3775575,Aston Villa,243,28,8.68
3775575,Everton LFC,244,27,9.04
3775576,Chelsea FCW,363,32,11.34
3775576,Manchester City WFC,171,29,5.9
3775577,Arsenal WFC,181,31,5.84
3775577,Everton LFC,433,27,16.04
3775578,Everton LFC,148,32,4.63
3775578,Reading WFC,355,36,9.86
3775579,Brighton & Hove Albion WFC,191,41,4.66
3775579,Reading WFC,308,20,15.4
3775580,Brighton & Hove Albion WFC,464,12,38.67
3775580,Chelsea FCW,164,34,4.82
3775581,Aston Villa,472,22,21.45
3775581,Chelsea FCW,141,37,3.81
3775582,Brighton & Hove Albion WFC,236,36,6.56
3775582,Everton LFC,210,36,5.83
3775583,Arsenal WFC,369,25,14.76
3775583,Manchester City WFC,148,38,3.89
3775584,Arsenal WFC,118,24,4.92
3775584,Birmingham City WFC,496,22,22.55
3775585,Brighton & Hove Albion WFC,150,45,3.33
3775585,Bristol City WFC,265,46,5.76
3775586,Arsenal WFC,184,14,13.14
3775586,Tottenham Hotspur Women,373,39,9.56
3775587,Everton LFC,235,38,6.18
3775587,Manchester United,297,42,7.07
3775588,Brighton & Hove Albion WFC,217,45,4.82
3775588,Tottenham Hotspur Women,219,29,7.55
3775589,Arsenal WFC,195,29,6.72
3775589,Reading WFC,265,42,6.31
3775590,Birmingham City WFC,342,33,10.36
3775590,Everton LFC,141,27,5.22
3775591,Chelsea FCW,178,45,3.96
3775591,West Ham United LFC,400,35,11.43
3775592,Reading WFC,217,61,3.56
3775592,Tottenham Hotspur Women,276,41,6.73
3775593,Chelsea FCW,146,41,3.56
3775593,Reading WFC,437,17,25.71
3775594,Birmingham City WFC,460,27,17.04
3775594,Manchester United,116,26,4.46
3775595,Brighton & Hove Albion WFC,195,30,6.5
3775595,Bristol City WFC,305,41,7.44
3775596,Bristol City WFC,359,43,8.35
3775596,Manchester City WFC,165,36,4.58
3775597,Arsenal WFC,364,30,12.13
3775597,Manchester United,177,51,3.47
3775598,Reading WFC,172,47,3.66
3775598,Tottenham Hotspur Women,289,33,8.76
3775599,Aston Villa,278,53,5.25
3775599,West Ham United LFC,169,45,3.76
3775600,Arsenal WFC,261,34,7.68
3775600,Manchester City WFC,255,43,5.93
3775601,Bristol City WFC,275,44,6.25
3775601,Manchester United,176,38,4.63
3775602,Reading WFC,220,28,7.86
3775602,West Ham United LFC,274,42,6.52
3775603,Brighton & Hove Albion WFC,272,42,6.48
3775603,West Ham United LFC,209,44,4.75
3775604,Manchester City WFC,223,47,4.74
3775604,Tottenham Hotspur Women,339,40,8.48
3775605,Chelsea FCW,146,30,4.87
3775605,Tottenham Hotspur Women,455,19,23.95
3775606,Chelsea FCW,194,26,7.46
3775606,Reading WFC,330,28,11.79
3775607,Bristol City WFC,316,36,8.78
3775607,Reading WFC,167,46,3.63
3775608,Tottenham Hotspur Women,295,30,9.83
3775608,West Ham United LFC,240,50,4.8
3775609,Arsenal WFC,186,28,6.64
3775609,West Ham United LFC,395,38,10.39
3775610,Bristol City WFC,530,12,44.17
3775610,Manchester United,127,29,4.38
3775611,Chelsea FCW,256,52,4.92
3775611,Manchester City WFC,252,29,8.69
3775612,Birmingham City WFC,398,33,12.06
3775612,Reading WFC,130,24,5.42
3775613,Arsenal WFC,176,25,7.04
3775613,Tottenham Hotspur Women,384,22,17.45
3775614,Bristol City WFC,535,23,23.26
3775614,Chelsea FCW,143,40,3.58
3775615,Aston Villa,259,36,7.19
3775615,Tottenham Hotspur Women,227,34,6.68
3775616,Bristol City WFC,307,43,7.14
3775616,West Ham United LFC,209,29,7.21
3775617,Brighton & Hove Albion WFC,335,33,10.15
3775617,Manchester United,147,39,3.77
3775618,Birmingham City WFC,383,33,11.61
3775618,Reading WFC,161,40,4.03
3775619,Brighton & Hove Albion WFC,228,25,9.12
3775619,Reading WFC,255,46,5.54
3775620,Everton LFC,258,36,7.17
3775620,West Ham United LFC,280,26,10.77
3775621,Bristol City WFC,415,20,20.75
3775621,Reading WFC,98,31,3.16
3775622,Manchester United,210,42,5.0
3775622,Tottenham Hotspur Women,248,28,8.86
3775623,Brighton & Hove Albion WFC,221,28,7.89
3775623,West Ham United LFC,171,22,7.77
3775624,Manchester City WFC,198,32,6.19
3775624,Manchester United,244,29,8.41
3775625,Bristol City WFC,721,14,51.5
3775625,Manchester City WFC,63,20,3.15
3775626,Aston Villa,456,22,20.73
3775626,Manchester City WFC,149,34,4.38
3775627,Arsenal WFC,267,30,8.9
3775627,Chelsea FCW,211,33,6.39
3775628,Manchester United,112,29,3.86
3775628,West Ham United LFC,419,37,11.32
3775629,Brighton & Hove Albion WFC,463,27,17.15
3775629,Manchester City WFC,87,37,2.35
3775630,Arsenal WFC,110,18,6.11
3775630,Birmingham City WFC,487,22,22.14
3775631,Bristol City WFC,327,37,8.84
3775631,Tottenham Hotspur Women,116,32,3.63
3775632,Everton LFC,342,21,16.29
3775632,Manchester City WFC,184,30,6.13
3775633,Aston Villa,400,41,9.76
3775633,Tottenham Hotspur Women,136,34,4.0
3775634,Aston Villa,354,46,7.7
3775634,Everton LFC,156,33,4.73
3775635,Everton LFC,209,35,5.97
3775635,West Ham United LFC,341,44,7.75
3775636,Birmingham City WFC,198,32,6.19
3775636,Bristol City WFC,286,35,8.17
3775637,Aston Villa,219,33,6.64
3775637,Bristol City WFC,332,38,8.74
3775638,Brighton & Hove Albion WFC,276,33,8.36
3775638,Tottenham Hotspur Women,194,43,4.51
3775639,Everton LFC,491,24,20.46
3775639,Manchester City WFC,124,39,3.18
3775640,Manchester United,190,30,6.33
3775640,Reading WFC,261,37,7.05
3775641,Aston Villa,163,35,4.66
3775641,Birmingham City WFC,298,34,8.76
3775642,Aston Villa,255,47,5.43
3775642,Brighton & Hove Albion WFC,214,34,6.29
3775643,Birmingham City WFC,309,39,7.92
3775643,West Ham United LFC,229,49,4.67
3775644,Manchester United,144,32,4.5
3775644,Tottenham Hotspur Women,253,24,10.54
3775645,Chelsea FCW,207,29,7.14
3775645,Everton LFC,306,23,13.3
3775646,Aston Villa,524,31,16.9
3775646,Chelsea FCW,171,33,5.18
3775647,Birmingham City WFC,295,33,8.94
3775647,Brighton & Hove Albion WFC,188,16,11.75
3775648,Arsenal WFC,97,29,3.34
3775648,Aston Villa,598,38,15.74
3775649,Reading WFC,185,41,4.51
3775649,West Ham United LFC,274,43,6.37
3775650,Chelsea FCW,166,40,4.15
3775650,West Ham United LFC,401,19,21.11
3775651,Manchester City WFC,108,24,4.5
3775651,West Ham United LFC,598,24,24.92
3775652,Brighton & Hove Albion WFC,644,20,32.2
3775652,Chelsea FCW,104,34,3.06
3775653,Birmingham City WFC,379,33,11.48
3775653,Everton LFC,150,33,4.55
3775654,Birmingham City WFC,213,40,5.32
3775654,Bristol City WFC,235,41,5.73
3775655,Bristol City WFC,233,32,7.28
3775655,West Ham United LFC,253,43,5.88
3775657,Arsenal WFC,86,23,3.74
3775657,Bristol City WFC,647,16,40.44
3775658,Manchester City WFC,166,39,4.26
3775658,Manchester United,310,28,11.07
3775659,Manchester City WFC,126,33,3.82
3775659,Reading WFC,396,36,11.0
3788741,Italy,163,38,4.29
3788741,Turkey,501,27,18.56
3788742,Denmark,131,34,3.85
3788742,Finland,577,29,19.9
3788743,Belgium,233,25,9.32
3788743,Russia,469,45,10.42
3788744,Switzerland,178,38,4.68
3788744,Wales,363,18,20.17
3788745,Croatia,285,27,10.56
3788745,England,301,30,10.03
3788746,Netherlands,224,25,8.96
3788746,Ukraine,539,19,28.37
3788747,Austria,193,42,4.6
3788747,North Macedonia,400,42,9.52
3788748,Czech Republic,310,43,7.21
3788748,Scotland,243,51,4.76
3788749,Poland,211,36,5.86
3788749,Slovakia,470,22,21.36
3788750,Spain,68,26,2.62
3788750,Sweden,787,31,25.39
3788751,France,533,16,33.31
3788751,Germany,263,36,7.31
3788752,Hungary,569,24,23.71
3788752,Portugal,136,52,2.62
3788753,Finland,486,32,15.19
3788753,Russia,260,40,6.5
3788754,Italy,356,31,11.48
3788754,Switzerland,343,26,13.19
3788755,Turkey,213,41,5.2
3788755,Wales,358,30,11.93
