match_id,team,possession_pct,total_xg,epr,style
9682,Barcelona,67.18,1.7647279389202595,38.07,Balanced
9682,Leganés,32.82,1.2832229444757104,25.58,Balanced
9695,Barcelona,69.15,0.9133596722967923,75.71,Patient Build-up
9695,Valencia,30.85,1.1002983525395393,28.04,Balanced
9700,Barcelona,64.58,3.297981266863644,19.58,Clinical/Direct
9700,Celta Vigo,35.42,1.6730029694736004,21.17,Balanced
9717,Barcelona,67.93,3.2220452167093754,21.08,Balanced
9717,Villarreal,32.07,0.5665643594693393,56.6,Patient Build-up
9726,Barcelona,60.37,6.151456352323294,9.81,Clinical/Direct
9726,RC Deportivo La Coruña,39.63,0.31085187406279147,127.49,Patient Build-up
9736,Barcelona,54.67,3.343821994960308,16.35,Clinical/Direct
9736,Real Madrid,45.33,0.9102945877239108,49.8,Patient Build-up
9742,Barcelona,70.47,2.3669606130570173,29.77,Balanced
9742,Levante UD,29.53,0.68390444945544,43.18,Patient Build-up
9754,Real Sociedad,50.05,0.8557110540568829,58.49,Patient Build-up
9754,Barcelona,49.95,1.1561278644949198,43.2,Patient Build-up
9765,Barcelona,52.48,2.218575596809387,23.65,Balanced
9765,Real Betis,47.52,0.34815817046910524,136.49,Patient Build-up
9774,Barcelona,75.94,2.238585386890918,33.92,Balanced
9774,Deportivo Alavés,24.06,0.7808859464712441,30.81,Balanced
9783,Barcelona,72.0,0.8272799151018262,87.03,Patient Build-up
9783,Espanyol,28.0,0.5659254267811775,49.48,Patient Build-up
9794,Barcelona,78.24,0.9532583309337497,82.08,Patient Build-up
9794,Getafe,21.76,0.39453325839713216,55.15,Patient Build-up
9799,Barcelona,53.3,2.8100772090256214,18.97,Clinical/Direct
9799,Eibar,46.7,0.678735856898129,68.8,Patient Build-up
9811,Barcelona,62.52,2.6437342762947083,23.65,Balanced
9811,Girona,37.48,0.765066597610712,48.99,Patient Build-up
9827,Barcelona,63.71,1.0450223367661238,60.97,Patient Build-up
9827,Las Palmas,36.29,1.23876569326967,29.3,Balanced
9837,Barcelona,57.45,1.0886138724163175,52.77,Patient Build-up
9837,Atlético Madrid,42.55,0.19499151036143303,218.21,Patient Build-up
9855,Barcelona,58.51,1.527211494743824,38.31,Balanced
9855,Athletic Club,41.49,0.6349357105791569,65.35,Patient Build-up
9860,Barcelona,59.34,2.052047034725547,28.92,Balanced
9860,Sevilla,40.66,2.6078045908361673,15.59,Clinical/Direct
9870,Barcelona,68.48,2.2368969321250916,30.61,Balanced
9870,Leganés,31.52,0.6557361092418432,48.07,Patient Build-up
9880,Barcelona,62.13,1.6317848041653633,38.07,Balanced
9880,Valencia,37.87,2.218951087910682,17.07,Clinical/Direct
9889,Barcelona,52.09,2.1292711570858955,24.46,Balanced
9889,Celta Vigo,47.91,2.4107103012502193,19.87,Clinical/Direct
9912,Barcelona,62.01,3.1960888104513288,19.4,Clinical/Direct
9912,RC Deportivo La Coruña,37.99,2.2408726662397385,16.95,Clinical/Direct
9924,Barcelona,50.04,1.0135680548846722,49.37,Patient Build-up
9924,Real Madrid,49.96,1.7654617046937346,28.3,Balanced
9928,Barcelona,56.44,2.911136655136943,19.39,Clinical/Direct
9928,Villarreal,43.56,1.2547959154471755,34.71,Balanced
9948,Barcelona,61.49,1.2681003715842962,48.49,Patient Build-up
9948,Real Sociedad,38.51,0.6855415273457766,56.17,Patient Build-up
15946,Barcelona,78.85,2.6599242156371474,29.64,Balanced
15946,Deportivo Alavés,21.15,0.29210961796343327,72.4,Patient Build-up
15956,Barcelona,63.05,0.7582223657518625,83.16,Patient Build-up
15956,Real Valladolid,36.95,0.3382008830085397,109.25,Patient Build-up
15973,Barcelona,67.6,4.513569770380855,14.98,Clinical/Direct
15973,Huesca,32.4,1.2647428726777434,25.62,Balanced
15978,Barcelona,68.21,1.3981652408838272,48.79,Patient Build-up
15978,Real Sociedad,31.79,0.9144120346754789,34.77,Balanced
15986,Barcelona,67.05,1.5024852193892002,44.63,Patient Build-up
15986,Girona,32.95,1.0692023234441876,30.82,Balanced
15998,Barcelona,76.2,0.5520772375166416,138.02,Patient Build-up
15998,Leganés,23.8,1.0709114652127028,22.22,Balanced
16010,Barcelona,70.11,2.753244085237384,25.46,Balanced
16010,Athletic Club,29.89,0.485228163190186,61.6,Patient Build-up
16023,Barcelona,74.95,0.39694711193442345,188.82,Patient Build-up
16023,Valencia,25.05,1.3763194642961025,18.2,Clinical/Direct
16029,Barcelona,53.28,2.397420293651521,22.22,Balanced
16029,Sevilla,46.72,1.6889731008559465,27.66,Balanced
16056,Barcelona,54.52,4.172701418399811,13.07,Clinical/Direct
16056,Real Betis,45.48,2.021583877503872,22.5,Balanced
16073,Barcelona,68.17,0.2964781913906336,229.93,Patient Build-up
16073,Atlético Madrid,31.83,0.14196990430355072,224.2,Patient Build-up
